Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	
3,357812E+3	7,158990E-1	3,357812E+3	2,687654E+0	3,357812E+3	3,114367E-1	3,357812E+3	2,091101E+0	3,357812E+3	5,061148E-1	3,357812E+3	2,551643E+0	3,357812E+3	6,155295E-1	3,357812E+3	1,868569E+0
3,359375E+3	7,086574E-1	3,359375E+3	2,658735E+0	3,359375E+3	3,088164E-1	3,359375E+3	2,082404E+0	3,359375E+3	5,032548E-1	3,359375E+3	2,533886E+0	3,359375E+3	6,361905E-1	3,359375E+3	1,866545E+0
3,360937E+3	6,981400E-1	3,360937E+3	2,623491E+0	3,360937E+3	3,179214E-1	3,360937E+3	2,102326E+0	3,360937E+3	5,167614E-1	3,360937E+3	2,537280E+0	3,360937E+3	6,354203E-1	3,360937E+3	1,853140E+0
3,362500E+3	6,870648E-1	3,362500E+3	2,589455E+0	3,362500E+3	3,259366E-1	3,362500E+3	2,120817E+0	3,362500E+3	5,282266E-1	3,362500E+3	2,539082E+0	3,362500E+3	6,337730E-1	3,362500E+3	1,839719E+0
3,364062E+3	6,819075E-1	3,364062E+3	2,562735E+0	3,364062E+3	3,318699E-1	3,364062E+3	2,127880E+0	3,364062E+3	5,423246E-1	3,364062E+3	2,543979E+0	3,364062E+3	6,279107E-1	3,364062E+3	1,821010E+0
3,365625E+3	6,756247E-1	3,365625E+3	2,536598E+0	3,365625E+3	3,367427E-1	3,365625E+3	2,133657E+0	3,365625E+3	5,542548E-1	3,365625E+3	2,547100E+0	3,365625E+3	6,215306E-1	3,365625E+3	1,802539E+0
3,367187E+3	6,785701E-1	3,367187E+3	2,517958E+0	3,367187E+3	3,425704E-1	3,367187E+3	2,134123E+0	3,367187E+3	5,616811E-1	3,367187E+3	2,544426E+0	3,367187E+3	6,120696E-1	3,367187E+3	1,780252E+0
3,368750E+3	6,797011E-1	3,368750E+3	2,499323E+0	3,368750E+3	3,496599E-1	3,368750E+3	2,144251E+0	3,368750E+3	5,671444E-1	3,368750E+3	2,540253E+0	3,368750E+3	6,024205E-1	3,368750E+3	1,758372E+0
3,370312E+3	6,801584E-1	3,370312E+3	2,477693E+0	3,370312E+3	3,469711E-1	3,370312E+3	2,126402E+0	3,370312E+3	5,950415E-1	3,370312E+3	2,567507E+0	3,370312E+3	5,934263E-1	3,370312E+3	1,736719E+0
3,371875E+3	6,789453E-1	3,371875E+3	2,456128E+0	3,371875E+3	3,435411E-1	3,371875E+3	2,108002E+0	3,371875E+3	6,286106E-1	3,371875E+3	2,612788E+0	3,371875E+3	5,842317E-1	3,371875E+3	1,715448E+0
3,373437E+3	6,711176E-1	3,373437E+3	2,427094E+0	3,373437E+3	3,473923E-1	3,373437E+3	2,104777E+0	3,373437E+3	6,279635E-1	3,373437E+3	2,595475E+0	3,373437E+3	5,820292E-1	3,373437E+3	1,699646E+0
3,375000E+3	6,623444E-1	3,375000E+3	2,398497E+0	3,375000E+3	3,499681E-1	3,375000E+3	2,100157E+0	3,375000E+3	6,251398E-1	3,375000E+3	2,576765E+0	3,375000E+3	5,790975E-1	3,375000E+3	1,683975E+0
3,376562E+3	7,115063E-1	3,376562E+3	2,431594E+0	3,376562E+3	3,627715E-1	3,376562E+3	2,118431E+0	3,376562E+3	6,292377E-1	3,376562E+3	2,567730E+0	3,376562E+3	5,885777E-1	3,376562E+3	1,679328E+0
3,378125E+3	7,845673E-1	3,378125E+3	2,505442E+0	3,378125E+3	3,737957E-1	3,378125E+3	2,134338E+0	3,378125E+3	6,307049E-1	3,378125E+3	2,556770E+0	3,378125E+3	5,965717E-1	3,378125E+3	1,674289E+0
3,379687E+3	7,925245E-1	3,379687E+3	2,489871E+0	3,379687E+3	3,804598E-1	3,379687E+3	2,141175E+0	3,379687E+3	6,523232E-1	3,379687E+3	2,563670E+0	3,379687E+3	6,051235E-1	3,379687E+3	1,657509E+0
3,381250E+3	7,974497E-1	3,381250E+3	2,473427E+0	3,381250E+3	3,854769E-1	3,381250E+3	2,145930E+0	3,381250E+3	6,700656E-1	3,381250E+3	2,567672E+0	3,381250E+3	6,147833E-1	3,381250E+3	1,639960E+0
3,382812E+3	7,906730E-1	3,382812E+3	2,451985E+0	3,382812E+3	3,861834E-1	3,382812E+3	2,139224E+0	3,382812E+3	6,916436E-1	3,382812E+3	2,574093E+0	3,382812E+3	6,149596E-1	3,382812E+3	1,628406E+0
3,384375E+3	7,817036E-1	3,384375E+3	2,430088E+0	3,384375E+3	3,855999E-1	3,384375E+3	2,131002E+0	3,384375E+3	7,090587E-1	3,384375E+3	2,577558E+0	3,384375E+3	6,140142E-1	3,384375E+3	1,616791E+0
3,385937E+3	7,723349E-1	3,385937E+3	2,405794E+0	3,385937E+3	3,862453E-1	3,385937E+3	2,122479E+0	3,385937E+3	7,074835E-1	3,385937E+3	2,558345E+0	3,385937E+3	6,121716E-1	3,385937E+3	1,603439E+0
3,387500E+3	7,611130E-1	3,387500E+3	2,381210E+0	3,387500E+3	3,855688E-1	3,387500E+3	2,112506E+0	3,387500E+3	7,033027E-1	3,387500E+3	2,537735E+0	3,387500E+3	6,093625E-1	3,387500E+3	1,590115E+0
3,389062E+3	7,645029E-1	3,389062E+3	2,367134E+0	3,389062E+3	3,918137E-1	3,389062E+3	2,111721E+0	3,389062E+3	7,015115E-1	3,389062E+3	2,516333E+0	3,389062E+3	6,083496E-1	3,389062E+3	1,578921E+0
3,390625E+3	7,647854E-1	3,390625E+3	2,352153E+0	3,390625E+3	3,962636E-1	3,390625E+3	2,108938E+0	3,390625E+3	6,971421E-1	3,390625E+3	2,493725E+0	3,390625E+3	6,062773E-1	3,390625E+3	1,567643E+0
3,392187E+3	7,766094E-1	3,392187E+3	2,350077E+0	3,392187E+3	4,087211E-1	3,392187E+3	2,115091E+0	3,392187E+3	7,046403E-1	3,392187E+3	2,480202E+0	3,392187E+3	6,159883E-1	3,392187E+3	1,567963E+0
3,393750E+3	7,844420E-1	3,393750E+3	2,346202E+0	3,393750E+3	4,188453E-1	3,393750E+3	2,118747E+0	3,393750E+3	7,086199E-1	3,393750E+3	2,464933E+0	3,393750E+3	6,238193E-1	3,393750E+3	1,567696E+0
3,395312E+3	7,892123E-1	3,395312E+3	2,341324E+0	3,395312E+3	4,293651E-1	3,395312E+3	2,123288E+0	3,395312E+3	7,182826E-1	3,395312E+3	2,457053E+0	3,395312E+3	6,264625E-1	3,395312E+3	1,565146E+0
3,396875E+3	7,903591E-1	3,396875E+3	2,334655E+0	3,396875E+3	4,374583E-1	3,396875E+3	2,125254E+0	3,396875E+3	7,240280E-1	3,396875E+3	2,446977E+0	3,396875E+3	6,275303E-1	3,396875E+3	1,562058E+0
3,398437E+3	7,944111E-1	3,398437E+3	2,327779E+0	3,398437E+3	4,458388E-1	3,398437E+3	2,130070E+0	3,398437E+3	7,381147E-1	3,398437E+3	2,445973E+0	3,398437E+3	6,248106E-1	3,398437E+3	1,555797E+0
3,400000E+3	7,947380E-1	3,400000E+3	2,319210E+0	3,400000E+3	4,540246E-1	3,400000E+3	2,138500E+0	3,400000E+3	7,476050E-1	3,400000E+3	2,442200E+0	3,400000E+3	6,208423E-1	3,400000E+3	1,549091E+0
3,401562E+3	7,904480E-1	3,401562E+3	2,303251E+0	3,401562E+3	4,577070E-1	3,401562E+3	2,130102E+0	3,401562E+3	1,745703E+0	3,401562E+3	3,294078E+0	3,401562E+3	6,184674E-1	3,401562E+3	1,545049E+0
3,403125E+3	7,832130E-1	3,403125E+3	2,286104E+0	3,403125E+3	4,590071E-1	3,403125E+3	2,119691E+0	3,403125E+3	3,815612E+0	3,403125E+3	3,961763E+0	3,403125E+3	6,147139E-1	3,403125E+3	1,540396E+0
3,404687E+3	1,319811E+0	3,404687E+3	2,884535E+0	3,404687E+3	4,670064E-1	3,404687E+3	2,116492E+0	3,404687E+3	3,887355E+0	3,404687E+3	3,890050E+0	3,404687E+3	6,131891E-1	3,404687E+3	1,537711E+0
3,406250E+3	2,055843E+0	3,406250E+3	3,501861E+0	3,406250E+3	4,720888E-1	3,406250E+3	2,110836E+0	3,406250E+3	3,916633E+0	3,406250E+3	3,844503E+0	3,406250E+3	6,101459E-1	3,406250E+3	1,534317E+0
3,407812E+3	2,136483E+0	3,407812E+3	3,515782E+0	3,407812E+3	9,210337E-1	3,407812E+3	2,843273E+0	3,407812E+3	4,039150E+0	3,407812E+3	3,733464E+0	3,407812E+3	6,171636E-1	3,407812E+3	1,543926E+0
3,409375E+3	2,190079E+0	3,409375E+3	3,527953E+0	3,409375E+3	1,622829E+0	3,409375E+3	3,704092E+0	3,409375E+3	4,111692E+0	3,409375E+3	3,659036E+0	3,409375E+3	6,217489E-1	3,409375E+3	1,552246E+0
3,410937E+3	2,271918E+0	3,410937E+3	3,521419E+0	3,410937E+3	1,684121E+0	3,410937E+3	3,712703E+0	3,410937E+3	4,256774E+0	3,410937E+3	3,510396E+0	3,410937E+3	6,289156E-1	3,410937E+3	1,554493E+0
3,412500E+3	2,323508E+0	3,412500E+3	3,517119E+0	3,412500E+3	1,719309E+0	3,412500E+3	3,713888E+0	3,412500E+3	4,348865E+0	3,412500E+3	3,412051E+0	3,412500E+3	6,335529E-1	3,412500E+3	1,555851E+0
3,414062E+3	2,380222E+0	3,414062E+3	3,490324E+0	3,414062E+3	1,767027E+0	3,414062E+3	3,707239E+0	3,414062E+3	4,430348E+0	3,414062E+3	3,265786E+0	3,414062E+3	1,323720E+0	3,414062E+3	1,978498E+0
3,415625E+3	2,407316E+0	3,415625E+3	3,470105E+0	3,415625E+3	1,787405E+0	3,415625E+3	3,695520E+0	3,415625E+3	4,470742E+0	3,415625E+3	3,180189E+0	3,415625E+3	2,363558E+0	3,415625E+3	2,245121E+0
3,417187E+3	2,436691E+0	3,417187E+3	3,435181E+0	3,417187E+3	1,829207E+0	3,417187E+3	3,681905E+0	3,417187E+3	4,483497E+0	3,417187E+3	3,065968E+0	3,417187E+3	2,580776E+0	3,417187E+3	2,134764E+0
3,418750E+3	2,438768E+0	3,418750E+3	3,409347E+0	3,418750E+3	1,841792E+0	3,418750E+3	3,664852E+0	3,418750E+3	4,469138E+0	3,418750E+3	3,013069E+0	3,418750E+3	2,760797E+0	3,418750E+3	2,047220E+0
3,420312E+3	2,469163E+0	3,420312E+3	3,375804E+0	3,420312E+3	1,894711E+0	3,420312E+3	3,657109E+0	3,420312E+3	4,484838E+0	3,420312E+3	2,894879E+0	3,420312E+3	2,915313E+0	3,420312E+3	1,904801E+0
3,421875E+3	2,470848E+0	3,421875E+3	3,353607E+0	3,421875E+3	1,913710E+0	3,421875E+3	3,647066E+0	3,421875E+3	4,477596E+0	3,421875E+3	2,845791E+0	3,421875E+3	3,042665E+0	3,421875E+3	1,804676E+0
3,423437E+3	2,783059E+0	3,423437E+3	3,380985E+0	3,423437E+3	1,959242E+0	3,423437E+3	3,625868E+0	3,423437E+3	4,584522E+0	3,423437E+3	2,615979E+0	3,423437E+3	3,234031E+0	3,423437E+3	1,527344E+0
3,425000E+3	3,147817E+0	3,425000E+3	3,439363E+0	3,425000E+3	1,969159E+0	3,425000E+3	3,606141E+0	3,425000E+3	4,666869E+0	3,425000E+3	2,491943E+0	3,425000E+3	3,397909E+0	3,425000E+3	1,322820E+0
3,426562E+3	3,506718E+0	3,426562E+3	3,295780E+0	3,426562E+3	2,057998E+0	3,426562E+3	3,595700E+0	3,426562E+3	4,920121E+0	3,426562E+3	1,744681E+0	3,426562E+3	2,778333E+0	3,426562E+3	-2,192127E-1
3,428125E+3	3,774902E+0	3,428125E+3	3,224415E+0	3,428125E+3	2,099889E+0	3,428125E+3	3,590738E+0	3,428125E+3	5,148115E+0	3,428125E+3	1,235536E+0	3,428125E+3	2,386444E+0	3,428125E+3	-1,047048E+0
3,429687E+3	4,242456E+0	3,429687E+3	2,779013E+0	3,429687E+3	2,369633E+0	3,429687E+3	3,602389E+0	3,429687E+3	4,953360E+0	3,429687E+3	4,966421E-1	3,429687E+3	2,533019E+0	3,429687E+3	-9,648990E-1
3,431250E+3	4,622579E+0	3,431250E+3	2,503329E+0	3,431250E+3	2,556076E+0	3,431250E+3	3,634160E+0	3,431250E+3	4,947145E+0	3,431250E+3	-3,687910E-2	3,431250E+3	2,679193E+0	3,431250E+3	-8,612611E-1
3,432812E+3	4,682604E+0	3,432812E+3	2,214654E+0	3,432812E+3	3,183270E+0	3,432812E+3	3,583852E+0	3,432812E+3	4,712754E+0	3,432812E+3	-2,453671E-1	3,432812E+3	2,790605E+0	3,432812E+3	-7,535919E-1
3,434375E+3	4,779948E+0	3,434375E+3	2,076502E+0	3,434375E+3	3,767919E+0	3,434375E+3	3,593063E+0	3,434375E+3	4,647163E+0	3,434375E+3	-4,579787E-1	3,434375E+3	2,900561E+0	3,434375E+3	-6,281929E-1
3,435937E+3	4,804974E+0	3,435937E+3	1,699324E+0	3,435937E+3	4,074284E+0	3,435937E+3	3,360058E+0	3,435937E+3	4,447801E+0	3,435937E+3	-5,395835E-1	3,435937E+3	3,011087E+0	3,435937E+3	-4,734570E-1
3,437500E+3	4,941851E+0	3,437500E+3	1,481063E+0	3,437500E+3	4,297490E+0	3,437500E+3	3,308236E+0	3,437500E+3	4,369379E+0	3,437500E+3	-6,824741E-1	3,437500E+3	3,107942E+0	3,437500E+3	-2,996712E-1
3,439062E+3	4,437720E+0	3,439062E+3	2,373615E-1	3,439062E+3	4,516646E+0	3,439062E+3	3,009253E+0	3,439062E+3	4,112082E+0	3,439062E+3	-8,530391E-1	3,439062E+3	3,174956E+0	3,439062E+3	-1,204270E-1
3,440625E+3	4,303628E+0	3,440625E+3	-9,332681E-1	3,440625E+3	4,732749E+0	3,440625E+3	2,948411E+0	3,440625E+3	3,933200E+0	3,440625E+3	-1,105817E+0	3,440625E+3	3,224354E+0	3,440625E+3	6,990048E-2
3,442187E+3	4,434694E+0	3,442187E+3	-6,447247E-1	3,442187E+3	4,993871E+0	3,442187E+3	2,202232E+0	3,442187E+3	3,831202E+0	3,442187E+3	-1,062520E+0	3,442187E+3	3,239868E+0	3,442187E+3	2,578761E-1
3,443750E+3	4,532448E+0	3,443750E+3	-3,388350E-1	3,443750E+3	5,508089E+0	3,443750E+3	1,769262E+0	3,443750E+3	3,754747E+0	3,443750E+3	-1,101487E+0	3,443750E+3	3,237755E+0	3,443750E+3	4,473439E-1
3,445312E+3	4,578306E+0	3,445312E+3	-2,687110E-2	3,445312E+3	5,382577E+0	3,445312E+3	1,663915E+0	3,445312E+3	3,776508E+0	3,445312E+3	-1,004299E+0	3,445312E+3	3,212158E+0	3,445312E+3	6,179399E-1
3,446875E+3	4,590249E+0	3,446875E+3	2,853865E-1	3,446875E+3	5,452234E+0	3,446875E+3	1,625191E+0	3,446875E+3	3,804253E+0	3,446875E+3	-9,390243E-1	3,446875E+3	3,175092E+0	3,446875E+3	7,852140E-1
3,448437E+3	4,551743E+0	3,448437E+3	5,684562E-1	3,448437E+3	5,233139E+0	3,448437E+3	1,894476E+0	3,448437E+3	3,865408E+0	3,448437E+3	-7,930764E-1	3,448437E+3	3,114108E+0	3,448437E+3	9,329669E-1
3,450000E+3	4,493675E+0	3,450000E+3	8,380763E-1	3,450000E+3	5,051301E+0	3,450000E+3	2,146723E+0	3,450000E+3	3,923291E+0	3,450000E+3	-6,632438E-1	3,450000E+3	3,047915E+0	3,450000E+3	1,073709E+0
3,451562E+3	4,391658E+0	3,451562E+3	1,075761E+0	3,451562E+3	4,167454E+0	3,451562E+3	7,020587E-2	3,451562E+3	2,646346E+0	3,451562E+3	-1,082737E+0	3,451562E+3	2,648734E+0	3,451562E+3	1,325283E-1
3,453125E+3	4,284070E+0	3,453125E+3	1,293384E+0	3,453125E+3	2,366489E+0	3,453125E+3	-2,071000E+0	3,453125E+3	1,326715E+0	3,453125E+3	-1,333180E+0	3,453125E+3	2,123985E+0	3,453125E+3	-9,637849E-1
3,454687E+3	3,347085E+0	3,454687E+3	-2,229445E-1	3,454687E+3	2,578089E+0	3,454687E+3	-2,076504E+0	3,454687E+3	1,411359E+0	3,454687E+3	-1,354663E+0	3,454687E+3	2,246798E+0	3,454687E+3	-9,004194E-1
3,456250E+3	1,693602E+0	3,456250E+3	-1,436250E+0	3,456250E+3	2,807313E+0	3,456250E+3	-2,065034E+0	3,456250E+3	1,501791E+0	3,456250E+3	-1,372706E+0	3,456250E+3	2,368873E+0	3,456250E+3	-8,219571E-1
3,457812E+3	1,790795E+0	3,457812E+3	-1,434228E+0	3,457812E+3	3,062696E+0	3,457812E+3	-2,025456E+0	3,457812E+3	1,593576E+0	3,457812E+3	-1,387716E+0	3,457812E+3	2,480895E+0	3,457812E+3	-7,297741E-1
3,459375E+3	1,892219E+0	3,459375E+3	-1,426217E+0	3,459375E+3	3,333094E+0	3,459375E+3	-1,956548E+0	3,459375E+3	1,691193E+0	3,459375E+3	-1,398560E+0	3,459375E+3	2,586914E+0	3,459375E+3	-6,235257E-1
3,460937E+3	1,994499E+0	3,460937E+3	-1,413666E+0	3,460937E+3	3,610119E+0	3,460937E+3	-1,839721E+0	3,460937E+3	1,794884E+0	3,460937E+3	-1,399537E+0	3,460937E+3	2,675524E+0	3,460937E+3	-5,005994E-1
3,462500E+3	2,100422E+0	3,462500E+3	-1,394400E+0	3,462500E+3	3,888169E+0	3,462500E+3	-1,682839E+0	3,462500E+3	1,904257E+0	3,462500E+3	-1,393847E+0	3,462500E+3	2,751900E+0	3,462500E+3	-3,673497E-1
3,464062E+3	2,244663E+0	3,464062E+3	-1,384944E+0	3,464062E+3	4,149088E+0	3,464062E+3	-1,464766E+0	3,464062E+3	2,010490E+0	3,464062E+3	-1,383404E+0	3,464062E+3	2,811410E+0	3,464062E+3	-2,363922E-1
3,465625E+3	2,418089E+0	3,465625E+3	-1,357506E+0	3,465625E+3	4,386750E+0	3,465625E+3	-1,204749E+0	3,465625E+3	2,120388E+0	3,465625E+3	-1,366227E+0	3,465625E+3	2,858755E+0	3,465625E+3	-1,009188E-1
3,467187E+3	2,540696E+0	3,467187E+3	-1,301789E+0	3,467187E+3	4,587984E+0	3,467187E+3	-9,077275E-1	3,467187E+3	2,231222E+0	3,467187E+3	-1,339584E+0	3,467187E+3	2,884825E+0	3,467187E+3	3,763107E-2
3,468750E+3	2,661776E+0	3,468750E+3	-1,235409E+0	3,468750E+3	4,749091E+0	3,468750E+3	-5,824376E-1	3,468750E+3	2,343889E+0	3,468750E+3	-1,305155E+0	3,468750E+3	2,898326E+0	3,468750E+3	1,746105E-1
3,470312E+3	2,780414E+0	3,470312E+3	-1,149852E+0	3,470312E+3	2,608155E+0	3,470312E+3	-1,617292E+0	3,470312E+3	1,441838E+0	3,470312E+3	-1,197802E+0	3,470312E+3	2,155335E+0	3,470312E+3	-5,731143E-1
3,471875E+3	2,893212E+0	3,471875E+3	-1,052783E+0	3,471875E+3	8,987479E-1	3,471875E+3	-1,258952E+0	3,471875E+3	7,357826E-1	3,471875E+3	-9,154721E-1	3,471875E+3	1,134557E+0	3,471875E+3	-9,008704E-1
3,473437E+3	1,789642E+0	3,473437E+3	-1,197262E+0	3,473437E+3	9,400293E-1	3,473437E+3	-1,290273E+0	3,473437E+3	7,679605E-1	3,473437E+3	-9,394761E-1	3,473437E+3	1,175335E+0	3,473437E+3	-9,084409E-1
3,475000E+3	9,011297E-1	3,475000E+3	-9,827425E-1	3,475000E+3	9,828373E-1	3,475000E+3	-1,321638E+0	3,475000E+3	8,020930E-1	3,475000E+3	-9,636068E-1	3,475000E+3	1,216344E+0	3,475000E+3	-9,152923E-1
3,476562E+3	9,431456E-1	3,476562E+3	-1,001838E+0	3,476562E+3	1,026442E+0	3,476562E+3	-1,353424E+0	3,476562E+3	8,374120E-1	3,476562E+3	-9,874436E-1	3,476562E+3	1,259397E+0	3,476562E+3	-9,199634E-1
3,478125E+3	9,878813E-1	3,478125E+3	-1,020316E+0	3,478125E+3	1,071300E+0	3,478125E+3	-1,385261E+0	3,478125E+3	8,746875E-1	3,478125E+3	-1,011208E+0	3,478125E+3	1,302588E+0	3,478125E+3	-9,237242E-1
3,479687E+3	1,033603E+0	3,479687E+3	-1,039371E+0	3,479687E+3	1,123476E+0	3,479687E+3	-1,417854E+0	3,479687E+3	9,141446E-1	3,479687E+3	-1,033859E+0	3,479687E+3	1,351096E+0	3,479687E+3	-9,249573E-1
3,481250E+3	1,082226E+0	3,481250E+3	-1,057691E+0	3,481250E+3	1,177577E+0	3,481250E+3	-1,450113E+0	3,481250E+3	9,556107E-1	3,481250E+3	-1,056086E+0	3,481250E+3	1,399978E+0	3,481250E+3	-9,247227E-1
3,482812E+3	1,134120E+0	3,482812E+3	-1,075603E+0	3,482812E+3	1,235023E+0	3,482812E+3	-1,485516E+0	3,482812E+3	8,297013E-1	3,482812E+3	-1,053764E+0	3,482812E+3	1,449630E+0	3,482812E+3	-9,261950E-1
3,484375E+3	1,189162E+0	3,484375E+3	-1,092289E+0	3,484375E+3	1,294798E+0	3,484375E+3	-1,520880E+0	3,484375E+3	6,973706E-1	3,484375E+3	-1,044625E+0	3,484375E+3	1,499885E+0	3,484375E+3	-9,265850E-1
3,485937E+3	1,043795E+0	3,485937E+3	-1,109412E+0	3,485937E+3	1,050288E+0	3,485937E+3	-1,529764E+0	3,485937E+3	7,229085E-1	3,485937E+3	-1,065233E+0	3,485937E+3	1,328362E+0	3,485937E+3	-1,020425E+0
3,487500E+3	8,893921E-1	3,487500E+3	-1,118299E+0	3,487500E+3	7,958144E-1	3,487500E+3	-1,509597E+0	3,487500E+3	7,490914E-1	3,487500E+3	-1,085595E+0	3,487500E+3	1,133420E+0	3,487500E+3	-1,104689E+0
3,489062E+3	9,237815E-1	3,489062E+3	-1,135113E+0	3,489062E+3	8,485967E-1	3,489062E+3	-1,563143E+0	3,489062E+3	7,754393E-1	3,489062E+3	-1,105274E+0	3,489062E+3	1,154683E+0	3,489062E+3	-1,114104E+0
3,490625E+3	9,590729E-1	3,490625E+3	-1,151259E+0	3,490625E+3	9,057570E-1	3,490625E+3	-1,617702E+0	3,490625E+3	8,022980E-1	3,490625E+3	-1,124662E+0	3,490625E+3	1,178449E+0	3,490625E+3	-1,125131E+0
3,492187E+3	9,940972E-1	3,492187E+3	-1,164977E+0	3,492187E+3	9,653977E-1	3,492187E+3	-1,671393E+0	3,492187E+3	8,262130E-1	3,492187E+3	-1,141883E+0	3,492187E+3	1,209277E+0	3,492187E+3	-1,132487E+0
3,493750E+3	1,029660E+0	3,493750E+3	-1,177849E+0	3,493750E+3	1,029620E+0	3,493750E+3	-1,725664E+0	3,493750E+3	8,501440E-1	3,493750E+3	-1,158848E+0	3,493750E+3	1,239261E+0	3,493750E+3	-1,139729E+0
3,495312E+3	1,064135E+0	3,495312E+3	-1,188317E+0	3,495312E+3	1,090070E+0	3,495312E+3	-1,774345E+0	3,495312E+3	8,744008E-1	3,495312E+3	-1,174583E+0	3,495312E+3	1,264403E+0	3,495312E+3	-1,144420E+0
3,496875E+3	1,098727E+0	3,496875E+3	-1,197904E+0	3,496875E+3	1,153844E+0	3,496875E+3	-1,822969E+0	3,496875E+3	8,985333E-1	3,496875E+3	-1,190012E+0	3,496875E+3	1,288339E+0	3,496875E+3	-1,149422E+0
3,498437E+3	1,130269E+0	3,498437E+3	-1,205225E+0	3,498437E+3	1,191521E+0	3,498437E+3	-1,851819E+0	3,498437E+3	9,139464E-1	3,498437E+3	-1,203934E+0	3,498437E+3	1,309613E+0	3,498437E+3	-1,153130E+0
3,500000E+3	1,161382E+0	3,500000E+3	-1,211841E+0	3,500000E+3	1,231938E+0	3,500000E+3	-1,882876E+0	3,500000E+3	9,300118E-1	3,500000E+3	-1,218007E+0	3,500000E+3	1,329659E+0	3,500000E+3	-1,157450E+0
3,501562E+3	1,195532E+0	3,501562E+3	-1,218444E+0	3,501562E+3	1,281543E+0	3,501562E+3	-1,915197E+0	3,501562E+3	9,486941E-1	3,501562E+3	-1,228203E+0	3,501562E+3	1,349021E+0	3,501562E+3	-1,159109E+0
3,503125E+3	1,229397E+0	3,503125E+3	-1,224292E+0	3,503125E+3	1,331562E+0	3,503125E+3	-1,947314E+0	3,503125E+3	9,666418E-1	3,503125E+3	-1,238288E+0	3,503125E+3	1,367449E+0	3,503125E+3	-1,161616E+0
3,504687E+3	1,272929E+0	3,504687E+3	-1,233831E+0	3,504687E+3	1,389878E+0	3,504687E+3	-1,980349E+0	3,504687E+3	9,847955E-1	3,504687E+3	-1,246545E+0	3,504687E+3	1,384511E+0	3,504687E+3	-1,161380E+0
3,506250E+3	1,316615E+0	3,506250E+3	-1,241679E+0	3,506250E+3	1,449154E+0	3,506250E+3	-2,012791E+0	3,506250E+3	1,002138E+0	3,506250E+3	-1,254740E+0	3,506250E+3	1,400836E+0	3,506250E+3	-1,162268E+0
3,507812E+3	1,352269E+0	3,507812E+3	-1,243173E+0	3,507812E+3	1,513224E+0	3,507812E+3	-2,043489E+0	3,507812E+3	1,022018E+0	3,507812E+3	-1,262548E+0	3,507812E+3	1,420100E+0	3,507812E+3	-1,161261E+0
3,509375E+3	1,387249E+0	3,509375E+3	-1,243899E+0	3,509375E+3	1,578525E+0	3,509375E+3	-2,073467E+0	3,509375E+3	1,041282E+0	3,509375E+3	-1,270353E+0	3,509375E+3	1,438627E+0	3,509375E+3	-1,161190E+0
3,510937E+3	1,430581E+0	3,510937E+3	-1,249321E+0	3,510937E+3	1,646275E+0	3,510937E+3	-2,099548E+0	3,510937E+3	1,059725E+0	3,510937E+3	-1,277687E+0	3,510937E+3	1,456159E+0	3,510937E+3	-1,159474E+0
3,512500E+3	1,473680E+0	3,512500E+3	-1,253127E+0	3,512500E+3	1,715315E+0	3,512500E+3	-2,124922E+0	3,512500E+3	1,077586E+0	3,512500E+3	-1,285177E+0	3,512500E+3	1,473048E+0	3,512500E+3	-1,158794E+0
3,514062E+3	1,503836E+0	3,514062E+3	-1,252810E+0	3,514062E+3	1,789471E+0	3,514062E+3	-2,145798E+0	3,514062E+3	1,094055E+0	3,514062E+3	-1,291411E+0	3,514062E+3	1,484087E+0	3,514062E+3	-1,157014E+0
3,515625E+3	1,533671E+0	3,515625E+3	-1,252456E+0	3,515625E+3	1,865246E+0	3,515625E+3	-2,165681E+0	3,515625E+3	1,109960E+0	3,515625E+3	-1,297983E+0	3,515625E+3	1,494986E+0	3,515625E+3	-1,156713E+0
3,517187E+3	1,561711E+0	3,517187E+3	-1,246941E+0	3,517187E+3	1,922935E+0	3,517187E+3	-2,178501E+0	3,517187E+3	1,124070E+0	3,517187E+3	-1,302288E+0	3,517187E+3	1,503496E+0	3,517187E+3	-1,154611E+0
3,518750E+3	1,588851E+0	3,518750E+3	-1,241468E+0	3,518750E+3	1,981235E+0	3,518750E+3	-2,191945E+0	3,518750E+3	1,137736E+0	3,518750E+3	-1,307239E+0	3,518750E+3	1,512238E+0	3,518750E+3	-1,154203E+0
3,520312E+3	1,614725E+0	3,520312E+3	-1,233775E+0	3,520312E+3	2,040146E+0	3,520312E+3	-2,199844E+0	3,520312E+3	1,145023E+0	3,520312E+3	-1,308615E+0	3,520312E+3	1,511266E+0	3,520312E+3	-1,152672E+0
