Sample 1_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 2_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 3_Frequency [Hz]	Normal Sound Transmission Loss [dB]	Sample 4_Frequency [Hz]	Normal Sound Transmission Loss [dB]	
1,570312E+3	4,954476E-2	1,570312E+3	1,023466E+0	1,570312E+3	5,818176E-1	1,570312E+3	1,551326E+0
1,571875E+3	3,771892E-1	1,571875E+3	6,299596E-1	1,571875E+3	5,148386E-1	1,571875E+3	1,558089E+0
1,573437E+3	3,140264E-1	1,573437E+3	5,141651E-1	1,573437E+3	4,723114E-1	1,573437E+3	1,602475E+0
1,575000E+3	2,401176E-1	1,575000E+3	3,908611E-1	1,575000E+3	4,085684E-1	1,575000E+3	1,610686E+0
1,576562E+3	2,194560E-1	1,576562E+3	3,229678E-1	1,576562E+3	3,666922E-1	1,576562E+3	1,607932E+0
1,578125E+3	1,780568E-1	1,578125E+3	2,408657E-1	1,578125E+3	3,006989E-1	1,578125E+3	1,572857E+0
1,579687E+3	1,475060E+0	1,579687E+3	2,112037E-1	1,579687E+3	2,534806E-1	1,579687E+3	1,564034E+0
1,581250E+3	1,534057E+0	1,581250E+3	1,566727E-1	1,581250E+3	1,756695E-1	1,581250E+3	1,534819E+0
1,582812E+3	1,374897E+0	1,582812E+3	1,345922E-1	1,582812E+3	8,043137E-2	1,582812E+3	1,524424E+0
1,584375E+3	1,221805E+0	1,584375E+3	8,019553E-2	1,584375E+3	-3,966149E-2	1,584375E+3	1,518708E+0
1,585937E+3	1,033661E+0	1,585937E+3	6,221860E-2	1,585937E+3	-9,802557E-2	1,585937E+3	1,458623E+0
1,587500E+3	8,548657E-1	1,587500E+3	1,085287E-2	1,587500E+3	-1,686241E-1	1,587500E+3	1,421547E+0
1,589062E+3	7,318088E-1	1,589062E+3	1,744404E-2	1,589062E+3	-1,692833E-1	1,589062E+3	1,374115E+0
1,590625E+3	6,139903E-1	1,590625E+3	3,945736E-2	1,590625E+3	-1,539975E-1	1,590625E+3	1,348413E+0
1,592187E+3	5,063500E-1	1,592187E+3	9,941392E-2	1,592187E+3	-1,426902E-1	1,592187E+3	-6,723619E-1
1,593750E+3	4,057104E-1	1,593750E+3	2,772337E-1	1,593750E+3	-7,948002E-2	1,593750E+3	-1,493025E+0
1,595312E+3	-1,631971E+0	1,595312E+3	-1,216028E+0	1,595312E+3	-1,891204E+0	1,595312E+3	-1,517863E+0
1,596875E+3	-2,815044E+0	1,596875E+3	-1,832828E+0	1,596875E+3	-2,618000E+0	1,596875E+3	-1,514793E+0
1,598437E+3	-2,771769E+0	1,598437E+3	-1,785999E+0	1,598437E+3	-2,512379E+0	1,598437E+3	-1,509640E+0
1,600000E+3	-2,719502E+0	1,600000E+3	-1,721781E+0	1,600000E+3	-2,374708E+0	1,600000E+3	-1,485397E+0
1,601562E+3	-2,658312E+0	1,601562E+3	-1,710789E+0	1,601562E+3	-2,318921E+0	1,601562E+3	-1,460108E+0
1,603125E+3	-2,581188E+0	1,603125E+3	-1,689070E+0	1,603125E+3	-2,245029E+0	1,603125E+3	-1,422550E+0
1,604687E+3	-2,476980E+0	1,604687E+3	-1,687133E+0	1,604687E+3	-2,225730E+0	1,604687E+3	-1,399955E+0
1,606250E+3	-2,342102E+0	1,606250E+3	-1,676444E+0	1,606250E+3	-2,194199E+0	1,606250E+3	-1,365771E+0
1,607812E+3	-2,023767E+0	1,607812E+3	-1,683784E+0	1,607812E+3	-2,190874E+0	1,607812E+3	-1,332116E+0
1,609375E+3	-1,578386E+0	1,609375E+3	-1,681606E+0	1,609375E+3	-2,176612E+0	1,609375E+3	-1,289909E+0
1,610937E+3	-1,281716E+0	1,610937E+3	-1,682155E+0	1,610937E+3	-2,175546E+0	1,610937E+3	-1,251822E+0
1,612500E+3	-8,911520E-1	1,612500E+3	-1,673657E+0	1,612500E+3	-2,165222E+0	1,612500E+3	-1,208235E+0
1,614062E+3	-9,147921E-1	1,614062E+3	-1,677963E+0	1,614062E+3	-2,169236E+0	1,614062E+3	-1,159444E+0
1,615625E+3	-9,295076E-1	1,615625E+3	-1,671394E+0	1,615625E+3	-2,162205E+0	1,615625E+3	-1,105797E+0
1,617187E+3	-9,583936E-1	1,617187E+3	-1,659255E+0	1,617187E+3	-2,156790E+0	1,617187E+3	-1,040126E+0
1,618750E+3	-9,796292E-1	1,618750E+3	-1,636163E+0	1,618750E+3	-2,142274E+0	1,618750E+3	-9,705297E-1
1,620312E+3	-1,007395E+0	1,620312E+3	-1,608937E+0	1,620312E+3	-2,133415E+0	1,620312E+3	-9,140245E-1
1,621875E+3	-1,027760E+0	1,621875E+3	-1,571222E+0	1,621875E+3	-2,113575E+0	1,621875E+3	-8,551274E-1
1,623437E+3	-1,041994E+0	1,623437E+3	-1,532057E+0	1,623437E+3	-2,090671E+0	1,623437E+3	-8,236689E-1
1,625000E+3	-1,048838E+0	1,625000E+3	-1,480692E+0	1,625000E+3	-2,058291E+0	1,625000E+3	-7,953391E-1
1,626562E+3	-1,058648E+0	1,626562E+3	-1,442447E+0	1,626562E+3	-2,030696E+0	1,626562E+3	-1,140823E+0
1,628125E+3	-1,060811E+0	1,628125E+3	-1,394777E+0	1,628125E+3	-1,993827E+0	1,628125E+3	-2,830684E+0
1,629687E+3	-4,370762E-2	1,629687E+3	-1,381302E+0	1,629687E+3	-1,971586E+0	1,629687E+3	-2,774229E+0
1,631250E+3	-6,704078E+0	1,631250E+3	-1,361182E+0	1,631250E+3	-1,942961E+0	1,631250E+3	-2,715964E+0
1,632812E+3	-6,700736E+0	1,632812E+3	-1,220425E+0	1,632812E+3	-1,814655E+0	1,632812E+3	-2,671148E+0
1,634375E+3	-6,700150E+0	1,634375E+3	-5,033991E+0	1,634375E+3	-6,149625E+0	1,634375E+3	-2,625136E+0
1,635937E+3	-5,353794E+0	1,635937E+3	-5,008489E+0	1,635937E+3	-6,101201E+0	1,635937E+3	-2,584618E+0
1,637500E+3	-3,751862E+0	1,637500E+3	-4,982621E+0	1,637500E+3	-6,051114E+0	1,637500E+3	-2,543146E+0
1,639062E+3	-3,768209E+0	1,639062E+3	-4,726573E+0	1,639062E+3	-5,579105E+0	1,639062E+3	-2,347006E+0
1,640625E+3	-3,787450E+0	1,640625E+3	-4,470878E+0	1,640625E+3	-5,091586E+0	1,640625E+3	-2,160221E+0
1,642187E+3	-3,792312E+0	1,642187E+3	-4,484349E+0	1,642187E+3	-5,098867E+0	1,642187E+3	-1,335947E+0
1,643750E+3	-3,799545E+0	1,643750E+3	-4,499663E+0	1,643750E+3	-5,107678E+0	1,643750E+3	-3,407587E-1
1,645312E+3	-3,796620E+0	1,645312E+3	-4,509737E+0	1,645312E+3	-5,134749E+0	1,645312E+3	1,583943E-1
1,646875E+3	-3,795699E+0	1,646875E+3	-4,521341E+0	1,646875E+3	-5,164813E+0	1,646875E+3	7,241892E-1
1,648437E+3	-3,792092E+0	1,648437E+3	-4,543650E+0	1,648437E+3	-5,202935E+0	1,648437E+3	7,239542E-1
1,650000E+3	-3,790648E+0	1,650000E+3	-4,568412E+0	1,650000E+3	-5,244934E+0	1,650000E+3	7,226457E-1
1,651562E+3	-3,803188E+0	1,651562E+3	-3,335629E+0	1,651562E+3	-3,853555E+0	1,651562E+3	7,143618E-1
1,653125E+3	-3,819681E+0	1,653125E+3	-1,836355E+0	1,653125E+3	-2,199009E+0	1,653125E+3	7,046354E-1
1,654687E+3	-3,859791E+0	1,654687E+3	-1,845079E+0	1,654687E+3	-2,219819E+0	1,654687E+3	6,881393E-1
1,656250E+3	-3,907675E+0	1,656250E+3	-1,855404E+0	1,656250E+3	-2,243459E+0	1,656250E+3	6,694906E-1
1,657812E+3	-4,649661E+0	1,657812E+3	-1,856391E+0	1,657812E+3	-2,245852E+0	1,657812E+3	6,477616E-1
1,659375E+3	-5,667128E+0	1,659375E+3	-1,858547E+0	1,659375E+3	-2,249740E+0	1,659375E+3	6,236796E-1
1,660937E+3	-5,598515E+0	1,660937E+3	-2,284599E+0	1,660937E+3	-2,648445E+0	1,660937E+3	8,433909E-1
1,662500E+3	-5,527074E+0	1,662500E+3	-2,811894E+0	1,662500E+3	-3,115256E+0	1,662500E+3	1,085154E+0
1,664062E+3	-5,434318E+0	1,664062E+3	-2,798981E+0	1,664062E+3	-3,086801E+0	1,664062E+3	1,094612E+0
1,665625E+3	-5,338198E+0	1,665625E+3	-2,786113E+0	1,665625E+3	-3,058014E+0	1,665625E+3	1,103985E+0
1,667187E+3	-5,200656E+0	1,667187E+3	-2,765455E+0	1,667187E+3	-3,021202E+0	1,667187E+3	1,120860E+0
1,668750E+3	-5,058663E+0	1,668750E+3	-2,744533E+0	1,668750E+3	-2,983842E+0	1,668750E+3	1,137924E+0
1,670312E+3	-3,625238E+0	1,670312E+3	-2,718791E+0	1,670312E+3	-2,935114E+0	1,670312E+3	1,158086E+0
1,671875E+3	-2,101515E+0	1,671875E+3	-2,692583E+0	1,671875E+3	-2,885433E+0	1,671875E+3	1,178584E+0
1,673437E+3	-2,093827E+0	1,673437E+3	-2,650106E+0	1,673437E+3	-2,823103E+0	1,673437E+3	1,210674E+0
1,675000E+3	-2,086425E+0	1,675000E+3	-2,606641E+0	1,675000E+3	-2,759477E+0	1,675000E+3	1,243464E+0
1,676562E+3	-2,074031E+0	1,676562E+3	-9,659474E-1	1,676562E+3	-1,320488E+0	1,676562E+3	1,437423E+0
1,678125E+3	-2,061661E+0	1,678125E+3	9,021879E-1	1,678125E+3	2,303547E-1	1,678125E+3	1,639579E+0
1,679687E+3	-2,048655E+0	1,679687E+3	9,227194E-1	1,679687E+3	2,631229E-1	1,679687E+3	1,782458E+0
1,681250E+3	-2,035688E+0	1,681250E+3	9,435956E-1	1,681250E+3	2,963660E-1	1,681250E+3	1,930191E+0
1,682812E+3	-2,404274E-1	1,682812E+3	9,655586E-1	1,682812E+3	3,238206E-1	1,682812E+3	2,037194E+0
1,684375E+3	1,623722E+0	1,684375E+3	9,878955E-1	1,684375E+3	3,516339E-1	1,684375E+3	2,147097E+0
1,685937E+3	1,665701E+0	1,685937E+3	4,641999E-1	1,685937E+3	-2,620335E-1	1,685937E+3	1,846917E+0
1,687500E+3	1,708119E+0	1,687500E+3	-2,930410E-1	1,687500E+3	-1,161595E+0	1,687500E+3	1,408663E+0
1,689062E+3	1,034926E+0	1,689062E+3	-3,288289E-1	1,689062E+3	-6,729021E-1	1,689062E+3	1,468836E+0
1,690625E+3	3,700402E-2	1,690625E+3	-3,659300E-1	1,690625E+3	-1,778268E-1	1,690625E+3	1,530747E+0
1,692187E+3	1,769951E-2	1,692187E+3	-4,102012E-1	1,692187E+3	-9,490098E-2	1,692187E+3	1,580840E+0
1,693750E+3	-2,777683E-3	1,693750E+3	-4,560303E-1	1,693750E+3	-1,096718E-2	1,693750E+3	1,632295E+0
1,695312E+3	1,964627E-1	1,695312E+3	6,885407E-2	1,695312E+3	9,683843E-2	1,695312E+3	1,696229E+0
1,696875E+3	3,984316E-1	1,696875E+3	6,093719E-1	1,696875E+3	2,059371E-1	1,696875E+3	1,761854E+0
1,698437E+3	7,599184E-1	1,698437E+3	6,781419E-1	1,698437E+3	3,175258E-1	1,698437E+3	1,865809E+0
1,700000E+3	1,123703E+0	1,700000E+3	7,482397E-1	1,700000E+3	4,303245E-1	1,700000E+3	1,972568E+0
1,701562E+3	1,235674E+0	1,701562E+3	8,669410E-1	1,701562E+3	5,098282E-1	1,701562E+3	2,053903E+0
1,703125E+3	1,348483E+0	1,703125E+3	9,882196E-1	1,703125E+3	5,901063E-1	1,703125E+3	2,137337E+0
1,704687E+3	1,494951E+0	1,704687E+3	1,064157E+0	1,704687E+3	6,716940E-1	1,704687E+3	2,199889E+0
1,706250E+3	1,642353E+0	1,706250E+3	1,141489E+0	1,706250E+3	7,539277E-1	1,706250E+3	2,263930E+0
1,707812E+3	1,773507E+0	1,707812E+3	1,187528E+0	1,707812E+3	8,272432E-1	1,707812E+3	2,332053E+0
1,709375E+3	1,905563E+0	1,709375E+3	1,234395E+0	1,709375E+3	9,010865E-1	1,709375E+3	2,401867E+0
1,710937E+3	1,997966E+0	1,710937E+3	1,285456E+0	1,710937E+3	9,504750E-1	1,710937E+3	2,449096E+0
1,712500E+3	2,090860E+0	1,712500E+3	1,337621E+0	1,712500E+3	1,000079E+0	1,712500E+3	2,497818E+0
1,714062E+3	2,169678E+0	1,714062E+3	7,279564E-1	1,714062E+3	2,738758E-1	1,714062E+3	2,527836E+0
1,715625E+3	2,248716E+0	1,715625E+3	-1,212893E-1	1,715625E+3	-7,080430E-1	1,715625E+3	2,559065E+0
1,717187E+3	1,434764E+0	1,717187E+3	5,535443E-2	1,717187E+3	-5,722817E-1	1,717187E+3	2,146006E+0
1,718750E+3	2,659687E-1	1,718750E+3	2,318693E-1	1,718750E+3	-4,377928E-1	1,718750E+3	1,593149E+0
1,720312E+3	4,566132E-1	1,720312E+3	3,373281E-1	1,720312E+3	-2,856132E-1	1,720312E+3	1,665965E+0
1,721875E+3	6,456590E-1	1,721875E+3	4,429679E-1	1,721875E+3	-1,355442E-1	1,721875E+3	1,739578E+0
1,723437E+3	8,060672E-1	1,723437E+3	5,437130E-1	1,723437E+3	1,114567E-2	1,723437E+3	1,816175E+0
1,725000E+3	9,653144E-1	1,725000E+3	6,444366E-1	1,725000E+3	1,554055E-1	1,725000E+3	1,893307E+0
1,726562E+3	1,119844E+0	1,726562E+3	2,358987E-1	1,726562E+3	2,919970E-1	1,726562E+3	1,964144E+0
1,728125E+3	1,273146E+0	1,728125E+3	-2,327814E-1	1,728125E+3	4,260686E-1	1,728125E+3	2,035327E+0
1,729687E+3	1,442360E+0	1,729687E+3	-1,603913E-1	1,729687E+3	5,545329E-1	1,729687E+3	1,938716E+0
1,731250E+3	1,609794E+0	1,731250E+3	-8,741316E-2	1,731250E+3	6,805274E-1	1,731250E+3	1,835859E+0
1,732812E+3	1,773832E+0	1,732812E+3	-1,798908E-1	1,732812E+3	1,176415E-1	1,732812E+3	1,688435E+0
1,734375E+3	1,935965E+0	1,734375E+3	-2,757704E-1	1,734375E+3	-5,280918E-1	1,734375E+3	1,529400E+0
1,735937E+3	1,224566E+0	1,735937E+3	-3,092230E-1	1,735937E+3	-4,721444E-1	1,735937E+3	1,409940E+0
1,737500E+3	3,469064E-1	1,737500E+3	-3,428625E-1	1,737500E+3	-4,178213E-1	1,737500E+3	1,285412E+0
1,739062E+3	3,553103E-1	1,739062E+3	-3,268042E-1	1,739062E+3	-4,002243E-1	1,739062E+3	1,222232E+0
1,740625E+3	3,630140E-1	1,740625E+3	-3,100466E-1	1,740625E+3	-3,835230E-1	1,740625E+3	1,158657E+0
1,742187E+3	3,710215E-1	1,742187E+3	-2,884691E-1	1,742187E+3	-4,324045E-1	1,742187E+3	9,084214E-1
1,743750E+3	3,783083E-1	1,743750E+3	-2,662655E-1	1,743750E+3	-4,821208E-1	1,743750E+3	6,462598E-1
1,745312E+3	4,209067E-1	1,745312E+3	-2,761324E-1	1,745312E+3	-5,392982E-1	1,745312E+3	6,254426E-1
1,746875E+3	4,630360E-1	1,746875E+3	-2,855914E-1	1,746875E+3	-5,972383E-1	1,746875E+3	6,056145E-1
1,748437E+3	4,576425E-1	1,748437E+3	-2,905505E-1	1,748437E+3	-3,426017E-1	1,748437E+3	6,175710E-1
1,750000E+3	4,515352E-1	1,750000E+3	-2,948707E-1	1,750000E+3	-1,100561E-1	1,750000E+3	6,302513E-1
1,751562E+3	4,198587E-1	1,751562E+3	-2,900263E-1	1,751562E+3	-7,317930E-2	1,751562E+3	6,162117E-1
1,753125E+3	3,872415E-1	1,753125E+3	-2,846478E-1	1,753125E+3	-3,951145E-2	1,753125E+3	6,030583E-1
1,754687E+3	4,031939E-1	1,754687E+3	-3,011972E-1	1,754687E+3	-1,723474E-3	1,754687E+3	5,355529E-1
1,756250E+3	4,186211E-1	1,756250E+3	-3,170414E-1	1,756250E+3	3,214969E-2	1,756250E+3	4,690674E-1
1,757812E+3	4,340021E-1	1,757812E+3	-3,379425E-1	1,757812E+3	5,247804E-2	1,757812E+3	4,308548E-1
1,759375E+3	4,488923E-1	1,759375E+3	-3,580691E-1	1,759375E+3	6,991472E-2	1,759375E+3	3,937236E-1
1,760937E+3	4,468605E-1	1,760937E+3	-3,502630E-1	1,760937E+3	8,218532E-2	1,760937E+3	3,841422E-1
1,762500E+3	4,444376E-1	1,762500E+3	-3,419719E-1	1,762500E+3	9,160249E-2	1,762500E+3	3,753391E-1
1,764062E+3	4,273105E-1	1,764062E+3	-3,342944E-1	1,764062E+3	8,659986E-2	1,764062E+3	3,435916E-1
1,765625E+3	4,100072E-1	1,765625E+3	-3,262033E-1	1,765625E+3	7,885803E-2	1,765625E+3	3,129625E-1
1,767187E+3	3,775860E-1	1,767187E+3	-3,412349E-1	1,767187E+3	8,223619E-2	1,767187E+3	2,908805E-1
1,768750E+3	3,450972E-1	1,768750E+3	-3,557220E-1	1,768750E+3	8,202467E-2	1,768750E+3	2,700658E-1
1,770312E+3	3,326392E-1	1,770312E+3	-1,673686E-1	1,770312E+3	9,535349E-2	1,770312E+3	3,970599E-1
1,771875E+3	3,201074E-1	1,771875E+3	1,221536E-2	1,771875E+3	1,044333E-1	1,771875E+3	5,211255E-1
1,773437E+3	5,642931E-1	1,773437E+3	4,211583E-2	1,773437E+3	1,143352E-1	1,773437E+3	4,337940E-1
1,775000E+3	7,967219E-1	1,775000E+3	7,141243E-2	1,775000E+3	1,199173E-1	1,775000E+3	3,501849E-1
1,776562E+3	8,165258E-1	1,776562E+3	7,203438E-2	1,776562E+3	1,527178E-1	1,776562E+3	2,987783E-1
1,778125E+3	8,360082E-1	1,778125E+3	7,291338E-2	1,778125E+3	1,789059E-1	1,778125E+3	2,493451E-1
1,779687E+3	8,295698E-1	1,779687E+3	3,933974E-2	1,779687E+3	-1,110379E-1	1,779687E+3	2,319120E-1
1,781250E+3	8,231696E-1	1,781250E+3	6,923083E-3	1,781250E+3	-3,959437E-1	1,781250E+3	2,154814E-1
1,782812E+3	7,967898E-1	1,782812E+3	-2,521956E-2	1,782812E+3	-4,079113E-1	1,782812E+3	2,080413E-1
1,784375E+3	7,706106E-1	1,784375E+3	-5,595201E-2	1,784375E+3	-4,247915E-1	1,784375E+3	2,011432E-1
1,785937E+3	7,482747E-1	1,785937E+3	-6,575789E-2	1,785937E+3	-4,073983E-1	1,785937E+3	2,065969E-1
1,787500E+3	7,260942E-1	1,787500E+3	-7,477762E-2	1,787500E+3	-3,975118E-1	1,787500E+3	2,117972E-1
1,789062E+3	7,118685E-1	1,789062E+3	-5,952114E-2	1,789062E+3	-3,716193E-1	1,789062E+3	2,234289E-1
1,790625E+3	6,978453E-1	1,790625E+3	-4,488851E-2	1,790625E+3	-3,544985E-1	1,790625E+3	2,342021E-1
1,792187E+3	7,160633E-1	1,792187E+3	-3,323553E-2	1,792187E+3	-3,202603E-1	1,792187E+3	1,123530E-1
1,793750E+3	7,334457E-1	1,793750E+3	-2,242294E-2	1,793750E+3	-2,961826E-1	1,793750E+3	-4,357131E-3
1,795312E+3	5,252249E-1	1,795312E+3	-1,756411E-1	1,795312E+3	-2,733938E-1	1,795312E+3	-1,617106E-2
1,796875E+3	3,196017E-1	1,796875E+3	-3,239312E-1	1,796875E+3	-2,614244E-1	1,796875E+3	-2,846097E-2
1,798437E+3	2,978180E-1	1,798437E+3	-3,583495E-1	1,798437E+3	-2,605197E-1	1,798437E+3	-2,968996E-2
1,800000E+3	2,764267E-1	1,800000E+3	-3,910682E-1	1,800000E+3	-2,678059E-1	1,800000E+3	-3,199597E-2
1,801562E+3	2,856041E-1	1,801562E+3	-4,047430E-1	1,801562E+3	-2,432741E-1	1,801562E+3	-2,324738E-2
1,803125E+3	2,938906E-1	1,803125E+3	-4,178401E-1	1,803125E+3	-2,294412E-1	1,803125E+3	-1,658205E-2
1,804687E+3	2,961670E-1	1,804687E+3	-4,175442E-1	1,804687E+3	-1,640487E-1	1,804687E+3	-1,831214E-2
1,806250E+3	2,976854E-1	1,806250E+3	-4,179821E-1	1,806250E+3	-1,128076E-1	1,806250E+3	-2,173244E-2
1,807812E+3	2,711077E-1	1,807812E+3	-4,227320E-1	1,807812E+3	-5,425578E-2	1,807812E+3	-3,584708E-2
1,809375E+3	2,449206E-1	1,809375E+3	-4,281890E-1	1,809375E+3	-7,467810E-3	1,809375E+3	-5,156749E-2
1,810937E+3	2,210439E-1	1,810937E+3	-4,292784E-1	1,810937E+3	2,283517E-3	1,810937E+3	-7,193600E-2
1,812500E+3	1,973806E-1	1,812500E+3	-4,315528E-1	1,812500E+3	6,430882E-3	1,812500E+3	-9,358718E-2
1,814062E+3	1,872201E-1	1,814062E+3	-4,252222E-1	1,814062E+3	3,440440E-3	1,814062E+3	-6,630358E-2
1,815625E+3	1,764706E-1	1,815625E+3	-4,210290E-1	1,815625E+3	-3,884323E-3	1,815625E+3	-4,481658E-2
1,817187E+3	1,990259E-1	1,817187E+3	-4,025970E-1	1,817187E+3	1,942669E-3	1,817187E+3	-1,275481E-2
1,818750E+3	2,188811E-1	1,818750E+3	-3,877914E-1	1,818750E+3	3,777339E-3	1,818750E+3	1,309831E-2
1,820312E+3	2,314927E-1	1,820312E+3	-3,834994E-1	1,820312E+3	3,342741E-2	1,820312E+3	2,371964E-2
1,821875E+3	2,414699E-1	1,821875E+3	-3,821866E-1	1,821875E+3	5,954491E-2	1,821875E+3	2,956832E-2
1,823437E+3	2,569134E-1	1,823437E+3	-3,737624E-1	1,823437E+3	9,028832E-2	1,823437E+3	4,245777E-2
1,825000E+3	2,680448E-1	1,825000E+3	-3,694784E-1	1,825000E+3	1,185410E-1	1,825000E+3	4,893900E-2
1,826562E+3	2,650243E-1	1,826562E+3	-3,660815E-1	1,826562E+3	1,447897E-1	1,826562E+3	6,963312E-2
1,828125E+3	2,588022E-1	1,828125E+3	-3,666385E-1	1,828125E+3	1,696364E-1	1,828125E+3	8,002614E-2
1,829687E+3	2,322117E-1	1,829687E+3	-3,638387E-1	1,829687E+3	1,922240E-1	1,829687E+3	1,082626E-1
1,831250E+3	2,039679E-1	1,831250E+3	-3,662067E-1	1,831250E+3	2,144437E-1	1,831250E+3	1,217826E-1
1,832812E+3	1,895630E-1	1,832812E+3	-3,513486E-1	1,832812E+3	2,130425E-1	1,832812E+3	1,298234E-1
1,834375E+3	1,721406E-1	1,834375E+3	-3,462561E-1	1,834375E+3	2,129147E-1	1,834375E+3	1,266553E-1
1,835937E+3	1,664733E-1	1,835937E+3	-3,378883E-1	1,835937E+3	2,036675E-1	1,835937E+3	1,326239E-1
1,837500E+3	1,553810E-1	1,837500E+3	-3,396536E-1	1,837500E+3	1,960307E-1	1,837500E+3	1,268408E-1
1,839062E+3	1,727378E-1	1,839062E+3	-3,628887E-1	1,839062E+3	2,267236E-1	1,839062E+3	1,373166E-1
1,840625E+3	1,808588E-1	1,840625E+3	-3,913060E-1	1,840625E+3	2,590374E-1	1,840625E+3	1,328816E-1
1,842187E+3	1,858606E-1	1,842187E+3	-4,263317E-1	1,842187E+3	3,250191E-1	1,842187E+3	1,511663E-1
1,843750E+3	1,826733E-1	1,843750E+3	-4,653385E-1	1,843750E+3	3,930927E-1	1,843750E+3	1,531191E-1
1,845312E+3	1,714343E-1	1,845312E+3	-4,566294E-1	1,845312E+3	4,529800E-1	1,845312E+3	2,049609E-1
1,846875E+3	1,525214E-1	1,846875E+3	-4,621729E-1	1,846875E+3	5,146898E-1	1,846875E+3	2,283943E-1
1,848437E+3	1,604211E-1	1,848437E+3	-4,140564E-1	1,848437E+3	9,718274E-1	1,848437E+3	2,677354E-1
1,850000E+3	1,578816E-1	1,850000E+3	-3,986389E-1	1,850000E+3	1,419580E+0	1,850000E+3	2,813420E-1
1,851562E+3	1,623276E-1	1,851562E+3	-3,602295E-1	1,851562E+3	1,384439E+0	1,851562E+3	3,043835E-1
1,853125E+3	1,544073E-1	1,853125E+3	-3,551616E-1	1,853125E+3	1,346118E+0	1,853125E+3	3,046727E-1
1,854687E+3	1,752516E-1	1,854687E+3	-3,633697E-1	1,854687E+3	1,309089E+0	1,854687E+3	2,949247E-1
1,856250E+3	1,778657E-1	1,856250E+3	-3,956172E-1	1,856250E+3	1,267495E+0	1,856250E+3	2,706043E-1
1,857812E+3	1,645200E-1	1,857812E+3	-3,822917E-1	1,857812E+3	1,234289E+0	1,857812E+3	2,580339E-1
1,859375E+3	1,373124E-1	1,859375E+3	-4,016949E-1	1,859375E+3	1,194333E+0	1,859375E+3	2,367527E-1
1,860937E+3	1,152403E-1	1,860937E+3	-3,391053E-1	1,860937E+3	1,187342E+0	1,860937E+3	1,118382E+0
1,862500E+3	8,210141E-2	1,862500E+3	-3,309801E-1	1,862500E+3	1,174057E+0	1,862500E+3	1,605638E+0
1,864062E+3	7,655181E-2	1,864062E+3	-3,674294E-1	1,864062E+3	1,174650E+0	1,864062E+3	1,540358E+0
1,865625E+3	5,705752E-2	1,865625E+3	-4,148537E-1	1,865625E+3	1,168748E+0	1,865625E+3	1,479529E+0
1,867187E+3	6,085736E-2	1,867187E+3	4,380123E-1	1,867187E+3	1,156909E+0	1,867187E+3	1,368942E+0
1,868750E+3	4,814418E-2	1,868750E+3	1,113766E+0	1,868750E+3	1,137407E+0	1,868750E+3	1,267517E+0
1,870312E+3	7,835906E-2	1,870312E+3	1,038116E+0	1,870312E+3	1,101194E+0	1,870312E+3	1,286541E+0
1,871875E+3	8,847474E-2	1,871875E+3	9,726286E-1	1,871875E+3	1,054279E+0	1,871875E+3	1,259980E+0
1,873437E+3	1,424954E-1	1,873437E+3	9,221391E-1	1,873437E+3	1,030428E+0	1,873437E+3	1,228148E+0
1,875000E+3	1,758421E-1	1,875000E+3	8,824329E-1	1,875000E+3	9,987370E-1	1,875000E+3	1,201359E+0
1,876562E+3	1,469364E-1	1,876562E+3	1,124789E+0	1,876562E+3	9,817436E-1	1,876562E+3	1,162284E+0
1,878125E+3	1,201993E-1	1,878125E+3	1,353122E+0	1,878125E+3	9,586226E-1	1,878125E+3	1,129147E+0
1,879687E+3	1,706704E-2	1,879687E+3	1,297058E+0	1,879687E+3	9,421925E-1	1,879687E+3	1,078825E+0
1,881250E+3	-7,370278E-2	1,881250E+3	1,253831E+0	1,881250E+3	9,185077E-1	1,881250E+3	1,035738E+0
1,882812E+3	9,460735E-1	1,882812E+3	1,177954E+0	1,882812E+3	9,180623E-1	1,882812E+3	9,418857E-1
1,884375E+3	1,921858E+0	1,884375E+3	1,119506E+0	1,884375E+3	9,101531E-1	1,884375E+3	8,599888E-1
1,885937E+3	1,805738E+0	1,885937E+3	1,049101E+0	1,885937E+3	1,018275E+0	1,885937E+3	7,297920E-1
1,887500E+3	1,699371E+0	1,887500E+3	9,949664E-1	1,887500E+3	1,125215E+0	1,887500E+3	6,174728E-1
1,889062E+3	1,575970E+0	1,889062E+3	9,327398E-1	1,889062E+3	1,292034E+0	1,889062E+3	4,754933E-1
1,890625E+3	1,462592E+0	1,890625E+3	8,851109E-1	1,890625E+3	1,459796E+0	1,890625E+3	3,497054E-1
1,892187E+3	1,649465E+0	1,892187E+3	8,398794E-1	1,892187E+3	1,510134E+0	1,892187E+3	2,335751E-1
1,893750E+3	1,810665E+0	1,893750E+3	8,054064E-1	1,893750E+3	1,556967E+0	1,893750E+3	1,125834E-1
1,895312E+3	1,732780E+0	1,895312E+3	7,456772E-1	1,895312E+3	1,548427E+0	1,895312E+3	-2,940623E-1
1,896875E+3	1,661319E+0	1,896875E+3	6,976975E-1	1,896875E+3	1,533883E+0	1,896875E+3	-2,117917E+0
1,898437E+3	1,586931E+0	1,898437E+3	6,101579E-1	1,898437E+3	1,524229E+0	1,898437E+3	-2,189674E+0
