Sample 1_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 2_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 3_Frequency [Hz]	Absorption Coefficient on Hard Wall	Sample 4_Frequency [Hz]	Absorption Coefficient on Hard Wall	
1,637500E+3	5,051561E-1	1,637500E+3	5,181577E-1	1,637500E+3	6,205413E-1	1,637500E+3	9,837643E-1
1,639062E+3	5,063391E-1	1,639062E+3	3,325566E-1	1,639062E+3	4,422278E-1	1,639062E+3	9,745363E-1
1,640625E+3	5,074507E-1	1,640625E+3	1,124533E-1	1,640625E+3	2,870529E-1	1,640625E+3	9,564070E-1
1,642187E+3	5,076995E-1	1,642187E+3	1,085085E-1	1,642187E+3	2,790387E-1	1,642187E+3	9,432260E-1
1,643750E+3	5,078844E-1	1,643750E+3	1,048327E-1	1,643750E+3	2,709653E-1	1,643750E+3	9,063911E-1
1,645312E+3	5,077332E-1	1,645312E+3	1,037059E-1	1,645312E+3	2,668702E-1	1,645312E+3	8,816526E-1
1,646875E+3	5,075557E-1	1,646875E+3	1,029004E-1	1,646875E+3	2,631557E-1	1,646875E+3	8,502192E-1
1,648437E+3	5,074404E-1	1,648437E+3	1,086135E-1	1,648437E+3	2,596951E-1	1,648437E+3	8,475593E-1
1,650000E+3	5,073499E-1	1,650000E+3	1,152735E-1	1,650000E+3	2,567785E-1	1,650000E+3	8,448736E-1
1,651562E+3	5,087215E-1	1,651562E+3	1,989466E-1	1,651562E+3	3,127116E-1	1,651562E+3	8,426926E-1
1,653125E+3	5,102434E-1	1,653125E+3	2,129917E-1	1,653125E+3	3,094883E-1	1,653125E+3	8,405092E-1
1,654687E+3	5,135209E-1	1,654687E+3	2,110328E-1	1,654687E+3	3,102881E-1	1,654687E+3	8,384260E-1
1,656250E+3	5,171631E-1	1,656250E+3	2,090234E-1	1,656250E+3	3,110903E-1	1,656250E+3	8,363579E-1
1,657812E+3	5,650924E-1	1,657812E+3	2,075634E-1	1,657812E+3	3,118503E-1	1,657812E+3	8,345723E-1
1,659375E+3	6,564459E-1	1,659375E+3	2,060854E-1	1,659375E+3	3,126235E-1	1,659375E+3	8,328148E-1
1,660937E+3	6,519629E-1	1,660937E+3	2,409588E-1	1,660937E+3	3,291660E-1	1,660937E+3	8,099601E-1
1,662500E+3	6,474733E-1	1,662500E+3	3,089344E-1	1,662500E+3	3,559674E-1	1,662500E+3	7,779943E-1
1,664062E+3	6,436054E-1	1,664062E+3	3,102730E-1	1,664062E+3	3,561331E-1	1,664062E+3	7,743526E-1
1,665625E+3	6,395628E-1	1,665625E+3	3,116662E-1	1,665625E+3	3,562729E-1	1,665625E+3	7,706499E-1
1,667187E+3	6,349456E-1	1,667187E+3	3,132319E-1	1,667187E+3	3,578434E-1	1,667187E+3	7,663060E-1
1,668750E+3	6,301205E-1	1,668750E+3	3,148351E-1	1,668750E+3	3,593952E-1	1,668750E+3	7,618812E-1
1,670312E+3	5,565478E-1	1,670312E+3	3,157269E-1	1,670312E+3	3,595523E-1	1,670312E+3	7,575520E-1
1,671875E+3	5,091845E-1	1,671875E+3	3,166327E-1	1,671875E+3	3,596705E-1	1,671875E+3	7,531503E-1
1,673437E+3	5,110212E-1	1,673437E+3	3,176120E-1	1,673437E+3	3,597284E-1	1,673437E+3	7,478523E-1
1,675000E+3	5,128842E-1	1,675000E+3	3,185875E-1	1,675000E+3	3,597403E-1	1,675000E+3	7,424566E-1
1,676562E+3	5,148000E-1	1,676562E+3	2,647542E-1	1,676562E+3	3,340101E-1	1,676562E+3	7,245615E-1
1,678125E+3	5,167345E-1	1,678125E+3	2,190508E-1	1,678125E+3	3,131745E-1	1,678125E+3	7,059210E-1
1,679687E+3	5,192909E-1	1,679687E+3	2,189124E-1	1,679687E+3	3,143282E-1	1,679687E+3	6,926230E-1
1,681250E+3	5,218796E-1	1,681250E+3	2,187714E-1	1,681250E+3	3,154769E-1	1,681250E+3	6,789186E-1
1,682812E+3	5,207820E-1	1,682812E+3	2,191060E-1	1,682812E+3	3,168978E-1	1,682812E+3	6,690330E-1
1,684375E+3	5,187282E-1	1,684375E+3	2,194433E-1	1,684375E+3	3,183153E-1	1,684375E+3	6,589579E-1
1,685937E+3	5,210426E-1	1,685937E+3	2,233276E-1	1,685937E+3	3,234908E-1	1,685937E+3	6,607744E-1
1,687500E+3	5,233382E-1	1,687500E+3	2,321895E-1	1,687500E+3	3,331677E-1	1,687500E+3	6,670332E-1
1,689062E+3	5,356721E-1	1,689062E+3	2,317726E-1	1,689062E+3	3,349319E-1	1,689062E+3	6,589180E-1
1,690625E+3	5,541662E-1	1,690625E+3	2,314125E-1	1,690625E+3	3,356001E-1	1,690625E+3	6,506121E-1
1,692187E+3	5,542230E-1	1,692187E+3	2,310612E-1	1,692187E+3	3,359261E-1	1,692187E+3	6,434018E-1
1,693750E+3	5,542823E-1	1,693750E+3	2,307668E-1	1,693750E+3	3,360752E-1	1,693750E+3	6,360575E-1
1,695312E+3	5,545485E-1	1,695312E+3	2,220956E-1	1,695312E+3	3,375685E-1	1,695312E+3	6,280839E-1
1,696875E+3	5,546218E-1	1,696875E+3	2,138703E-1	1,696875E+3	3,388359E-1	1,696875E+3	6,199679E-1
1,698437E+3	5,610797E-1	1,698437E+3	2,124119E-1	1,698437E+3	3,413020E-1	1,698437E+3	6,090673E-1
1,700000E+3	5,666405E-1	1,700000E+3	2,109065E-1	1,700000E+3	3,435385E-1	1,700000E+3	5,979965E-1
1,701562E+3	5,708091E-1	1,701562E+3	2,079894E-1	1,701562E+3	3,458597E-1	1,701562E+3	5,889768E-1
1,703125E+3	5,747782E-1	1,703125E+3	2,051386E-1	1,703125E+3	3,480339E-1	1,703125E+3	5,798353E-1
1,704687E+3	5,799453E-1	1,704687E+3	2,051910E-1	1,704687E+3	3,512606E-1	1,704687E+3	5,736173E-1
1,706250E+3	5,848043E-1	1,706250E+3	2,052109E-1	1,706250E+3	3,543016E-1	1,706250E+3	5,673352E-1
1,707812E+3	5,891013E-1	1,707812E+3	2,059718E-1	1,707812E+3	3,588707E-1	1,707812E+3	5,613870E-1
1,709375E+3	5,931884E-1	1,709375E+3	2,067302E-1	1,709375E+3	3,632535E-1	1,709375E+3	5,553853E-1
1,710937E+3	5,977303E-1	1,710937E+3	2,075825E-1	1,710937E+3	3,684733E-1	1,710937E+3	5,505634E-1
1,712500E+3	6,021242E-1	1,712500E+3	2,084684E-1	1,712500E+3	3,735350E-1	1,712500E+3	5,457291E-1
1,714062E+3	6,071981E-1	1,714062E+3	2,167153E-1	1,714062E+3	3,920116E-1	1,714062E+3	5,412030E-1
1,715625E+3	6,121377E-1	1,715625E+3	2,322023E-1	1,715625E+3	4,220026E-1	1,715625E+3	5,366786E-1
1,717187E+3	6,361277E-1	1,717187E+3	2,296626E-1	1,717187E+3	4,240210E-1	1,717187E+3	5,428927E-1
1,718750E+3	6,752513E-1	1,718750E+3	2,271241E-1	1,718750E+3	4,256498E-1	1,718750E+3	5,543567E-1
1,720312E+3	6,758754E-1	1,720312E+3	2,255983E-1	1,720312E+3	4,302083E-1	1,720312E+3	5,467417E-1
1,721875E+3	6,763155E-1	1,721875E+3	2,240571E-1	1,721875E+3	4,341463E-1	1,721875E+3	5,390829E-1
1,723437E+3	6,767638E-1	1,723437E+3	2,233932E-1	1,723437E+3	4,409510E-1	1,723437E+3	5,336206E-1
1,725000E+3	6,770906E-1	1,725000E+3	2,227146E-1	1,725000E+3	4,470051E-1	1,725000E+3	5,281050E-1
1,726562E+3	6,776065E-1	1,726562E+3	2,239257E-1	1,726562E+3	4,539202E-1	1,726562E+3	5,245589E-1
1,728125E+3	6,779969E-1	1,728125E+3	2,267125E-1	1,728125E+3	4,600721E-1	1,728125E+3	5,209409E-1
1,729687E+3	6,788373E-1	1,729687E+3	2,304044E-1	1,729687E+3	4,657634E-1	1,729687E+3	5,213219E-1
1,731250E+3	6,795283E-1	1,731250E+3	2,338192E-1	1,731250E+3	4,708292E-1	1,731250E+3	5,219845E-1
1,732812E+3	6,807063E-1	1,732812E+3	2,388194E-1	1,732812E+3	4,813460E-1	1,732812E+3	5,242213E-1
1,734375E+3	6,817177E-1	1,734375E+3	2,440295E-1	1,734375E+3	4,955315E-1	1,734375E+3	5,270902E-1
1,735937E+3	6,973142E-1	1,735937E+3	2,461956E-1	1,735937E+3	5,039167E-1	1,735937E+3	5,300277E-1
1,737500E+3	7,200413E-1	1,737500E+3	2,483101E-1	1,737500E+3	5,113555E-1	1,737500E+3	5,334984E-1
1,739062E+3	7,230999E-1	1,739062E+3	2,489088E-1	1,739062E+3	5,174664E-1	1,739062E+3	5,342414E-1
1,740625E+3	7,260994E-1	1,740625E+3	2,493740E-1	1,740625E+3	5,229869E-1	1,740625E+3	5,351146E-1
1,742187E+3	7,295891E-1	1,742187E+3	2,509060E-1	1,742187E+3	5,289622E-1	1,742187E+3	5,417474E-1
1,743750E+3	7,330159E-1	1,743750E+3	2,522362E-1	1,743750E+3	5,346115E-1	1,743750E+3	5,501506E-1
1,745312E+3	7,345026E-1	1,745312E+3	2,550698E-1	1,745312E+3	5,397606E-1	1,745312E+3	5,525978E-1
1,746875E+3	7,358751E-1	1,746875E+3	2,576971E-1	1,746875E+3	5,445992E-1	1,746875E+3	5,549457E-1
1,748437E+3	7,377268E-1	1,748437E+3	2,589549E-1	1,748437E+3	5,517204E-1	1,748437E+3	5,550044E-1
1,750000E+3	7,395375E-1	1,750000E+3	2,600217E-1	1,750000E+3	5,551390E-1	1,750000E+3	5,548652E-1
1,751562E+3	7,434773E-1	1,751562E+3	2,622481E-1	1,751562E+3	5,638641E-1	1,751562E+3	5,548778E-1
1,753125E+3	7,474266E-1	1,753125E+3	2,642105E-1	1,753125E+3	5,711038E-1	1,753125E+3	5,547591E-1
1,754687E+3	7,509132E-1	1,754687E+3	2,667062E-1	1,754687E+3	5,817853E-1	1,754687E+3	5,581447E-1
1,756250E+3	7,542575E-1	1,756250E+3	2,689955E-1	1,756250E+3	5,906130E-1	1,756250E+3	5,615485E-1
1,757812E+3	7,561320E-1	1,757812E+3	2,707014E-1	1,757812E+3	6,002162E-1	1,757812E+3	5,632311E-1
1,759375E+3	7,578703E-1	1,759375E+3	2,722374E-1	1,759375E+3	6,083861E-1	1,759375E+3	5,647664E-1
1,760937E+3	7,586776E-1	1,760937E+3	2,745172E-1	1,760937E+3	6,178561E-1	1,760937E+3	5,642112E-1
1,762500E+3	7,593842E-1	1,762500E+3	2,765322E-1	1,762500E+3	6,258927E-1	1,762500E+3	5,634090E-1
1,764062E+3	7,606721E-1	1,764062E+3	2,793962E-1	1,764062E+3	6,351530E-1	1,764062E+3	5,620699E-1
1,765625E+3	7,618992E-1	1,765625E+3	2,819740E-1	1,765625E+3	6,429491E-1	1,765625E+3	5,605638E-1
1,767187E+3	7,649001E-1	1,767187E+3	2,857378E-1	1,767187E+3	6,522992E-1	1,767187E+3	5,577988E-1
1,768750E+3	7,678615E-1	1,768750E+3	2,892508E-1	1,768750E+3	6,599484E-1	1,768750E+3	5,548390E-1
1,770312E+3	7,703525E-1	1,770312E+3	2,834607E-1	1,770312E+3	6,685475E-1	1,770312E+3	5,426965E-1
1,771875E+3	7,727383E-1	1,771875E+3	2,779075E-1	1,771875E+3	6,753629E-1	1,771875E+3	5,296862E-1
1,773437E+3	7,609561E-1	1,773437E+3	2,841487E-1	1,773437E+3	6,838912E-1	1,773437E+3	5,381414E-1
1,775000E+3	7,499523E-1	1,775000E+3	2,895189E-1	1,775000E+3	6,906093E-1	1,775000E+3	5,463239E-1
1,776562E+3	7,496894E-1	1,776562E+3	2,931422E-1	1,776562E+3	6,998290E-1	1,776562E+3	5,495508E-1
1,778125E+3	7,492896E-1	1,778125E+3	2,962355E-1	1,778125E+3	7,066100E-1	1,778125E+3	5,524256E-1
1,779687E+3	7,489921E-1	1,779687E+3	2,997325E-1	1,779687E+3	7,133249E-1	1,779687E+3	5,524496E-1
1,781250E+3	7,485402E-1	1,781250E+3	3,028542E-1	1,781250E+3	7,198641E-1	1,781250E+3	5,520809E-1
1,782812E+3	7,492712E-1	1,782812E+3	3,057287E-1	1,782812E+3	7,271142E-1	1,782812E+3	5,526006E-1
1,784375E+3	7,498293E-1	1,784375E+3	3,082492E-1	1,784375E+3	7,323318E-1	1,784375E+3	5,525986E-1
1,785937E+3	7,511569E-1	1,785937E+3	3,098823E-1	1,785937E+3	7,405388E-1	1,785937E+3	5,545579E-1
1,787500E+3	7,522776E-1	1,787500E+3	3,110838E-1	1,787500E+3	7,460882E-1	1,787500E+3	5,556921E-1
1,789062E+3	7,532579E-1	1,789062E+3	3,168177E-1	1,789062E+3	7,552865E-1	1,789062E+3	5,573422E-1
1,790625E+3	7,540386E-1	1,790625E+3	3,216485E-1	1,790625E+3	7,614152E-1	1,790625E+3	5,581006E-1
1,792187E+3	7,538211E-1	1,792187E+3	3,281857E-1	1,792187E+3	7,705337E-1	1,792187E+3	5,671260E-1
1,793750E+3	7,533564E-1	1,793750E+3	3,337656E-1	1,793750E+3	7,762761E-1	1,793750E+3	5,754316E-1
1,795312E+3	7,677769E-1	1,795312E+3	3,478709E-1	1,795312E+3	7,849663E-1	1,795312E+3	5,802851E-1
1,796875E+3	7,823334E-1	1,796875E+3	3,616315E-1	1,796875E+3	7,900219E-1	1,796875E+3	5,841023E-1
1,798437E+3	7,848666E-1	1,798437E+3	3,633021E-1	1,798437E+3	7,979173E-1	1,798437E+3	5,883900E-1
1,800000E+3	7,870332E-1	1,800000E+3	3,644832E-1	1,800000E+3	8,027628E-1	1,800000E+3	5,914442E-1
1,801562E+3	7,875803E-1	1,801562E+3	3,671607E-1	1,801562E+3	8,117148E-1	1,801562E+3	5,959901E-1
1,803125E+3	7,877506E-1	1,803125E+3	3,691586E-1	1,803125E+3	8,167015E-1	1,803125E+3	5,990908E-1
1,804687E+3	7,877870E-1	1,804687E+3	3,745451E-1	1,804687E+3	8,265454E-1	1,804687E+3	6,025592E-1
1,806250E+3	7,874743E-1	1,806250E+3	3,788146E-1	1,806250E+3	8,312713E-1	1,806250E+3	6,047593E-1
1,807812E+3	7,885517E-1	1,807812E+3	3,854201E-1	1,807812E+3	8,388730E-1	1,807812E+3	6,090441E-1
1,809375E+3	7,892966E-1	1,809375E+3	3,907942E-1	1,809375E+3	8,421581E-1	1,809375E+3	6,118199E-1
1,810937E+3	7,910689E-1	1,810937E+3	3,939650E-1	1,810937E+3	8,475473E-1	1,810937E+3	6,158734E-1
1,812500E+3	7,924019E-1	1,812500E+3	3,959477E-1	1,812500E+3	8,504129E-1	1,812500E+3	6,183835E-1
1,814062E+3	7,933331E-1	1,814062E+3	3,975596E-1	1,814062E+3	8,550863E-1	1,814062E+3	6,233476E-1
1,815625E+3	7,937541E-1	1,815625E+3	3,978347E-1	1,815625E+3	8,573698E-1	1,815625E+3	6,259377E-1
1,817187E+3	7,938940E-1	1,817187E+3	4,010748E-1	1,817187E+3	8,624672E-1	1,817187E+3	6,303577E-1
1,818750E+3	7,934220E-1	1,818750E+3	4,026297E-1	1,818750E+3	8,647147E-1	1,818750E+3	6,324007E-1
1,820312E+3	7,953783E-1	1,820312E+3	4,061427E-1	1,820312E+3	8,699317E-1	1,820312E+3	6,347518E-1
1,821875E+3	7,965400E-1	1,821875E+3	4,079015E-1	1,821875E+3	8,723711E-1	1,821875E+3	6,350670E-1
1,823437E+3	7,982961E-1	1,823437E+3	4,138082E-1	1,823437E+3	8,769427E-1	1,823437E+3	6,393418E-1
1,825000E+3	7,988264E-1	1,825000E+3	4,173839E-1	1,825000E+3	8,790404E-1	1,825000E+3	6,409033E-1
1,826562E+3	7,993762E-1	1,826562E+3	4,222774E-1	1,826562E+3	8,828990E-1	1,826562E+3	6,489347E-1
1,828125E+3	7,988580E-1	1,828125E+3	4,249369E-1	1,828125E+3	8,845767E-1	1,828125E+3	6,526677E-1
1,829687E+3	7,985757E-1	1,829687E+3	4,309572E-1	1,829687E+3	8,876804E-1	1,829687E+3	6,642412E-1
1,831250E+3	7,974589E-1	1,831250E+3	4,341590E-1	1,831250E+3	8,885041E-1	1,831250E+3	6,697537E-1
1,832812E+3	7,980977E-1	1,832812E+3	4,426810E-1	1,832812E+3	8,907812E-1	1,832812E+3	6,775312E-1
1,834375E+3	7,976591E-1	1,834375E+3	4,464067E-1	1,834375E+3	8,911727E-1	1,834375E+3	6,803938E-1
1,835937E+3	8,005387E-1	1,835937E+3	4,535580E-1	1,835937E+3	8,929455E-1	1,835937E+3	6,853897E-1
1,837500E+3	8,016711E-1	1,837500E+3	4,555495E-1	1,837500E+3	8,932300E-1	1,837500E+3	6,854298E-1
1,839062E+3	8,043713E-1	1,839062E+3	4,595368E-1	1,839062E+3	8,943750E-1	1,839062E+3	6,910473E-1
1,840625E+3	8,045634E-1	1,840625E+3	4,600127E-1	1,840625E+3	8,935022E-1	1,840625E+3	6,904816E-1
1,842187E+3	8,062947E-1	1,842187E+3	4,646478E-1	1,842187E+3	8,935865E-1	1,842187E+3	6,971259E-1
1,843750E+3	8,056740E-1	1,843750E+3	4,658629E-1	1,843750E+3	8,909031E-1	1,843750E+3	6,970340E-1
1,845312E+3	8,068507E-1	1,845312E+3	4,761996E-1	1,845312E+3	8,904508E-1	1,845312E+3	7,085970E-1
1,846875E+3	8,056020E-1	1,846875E+3	4,791521E-1	1,846875E+3	8,876542E-1	1,846875E+3	7,086829E-1
1,848437E+3	8,065621E-1	1,848437E+3	4,964473E-1	1,848437E+3	8,624142E-1	1,848437E+3	7,199393E-1
1,850000E+3	8,047587E-1	1,850000E+3	4,981236E-1	1,850000E+3	8,071969E-1	1,850000E+3	7,195979E-1
1,851562E+3	8,067602E-1	1,851562E+3	5,122329E-1	1,851562E+3	8,080495E-1	1,851562E+3	7,291006E-1
1,853125E+3	8,051123E-1	1,853125E+3	5,097530E-1	1,853125E+3	8,088719E-1	1,853125E+3	7,272168E-1
1,854687E+3	8,073848E-1	1,854687E+3	5,204116E-1	1,854687E+3	8,086295E-1	1,854687E+3	7,350281E-1
1,856250E+3	8,041271E-1	1,856250E+3	5,166001E-1	1,856250E+3	8,084098E-1	1,856250E+3	7,337326E-1
1,857812E+3	8,083331E-1	1,857812E+3	5,315460E-1	1,857812E+3	8,069774E-1	1,857812E+3	7,398963E-1
1,859375E+3	8,067711E-1	1,859375E+3	5,260863E-1	1,859375E+3	8,055511E-1	1,859375E+3	7,395386E-1
1,860937E+3	8,100782E-1	1,860937E+3	5,522125E-1	1,860937E+3	8,036694E-1	1,860937E+3	9,118845E-1
1,862500E+3	8,081349E-1	1,862500E+3	5,420062E-1	1,862500E+3	8,015611E-1	1,862500E+3	6,992425E-1
1,864062E+3	8,122223E-1	1,864062E+3	5,542770E-1	1,864062E+3	8,001896E-1	1,864062E+3	7,131983E-1
1,865625E+3	8,096650E-1	1,865625E+3	5,520614E-1	1,865625E+3	7,986097E-1	1,865625E+3	7,265461E-1
1,867187E+3	8,145568E-1	1,867187E+3	8,657563E-1	1,867187E+3	7,985877E-1	1,867187E+3	7,405167E-1
1,868750E+3	8,106246E-1	1,868750E+3	5,782870E-1	1,868750E+3	7,985831E-1	1,868750E+3	7,537442E-1
1,870312E+3	8,161609E-1	1,870312E+3	5,933274E-1	1,870312E+3	7,989416E-1	1,870312E+3	6,742736E-1
1,871875E+3	8,101840E-1	1,871875E+3	6,079648E-1	1,871875E+3	7,995866E-1	1,871875E+3	5,332607E-1
1,873437E+3	8,146630E-1	1,873437E+3	6,204923E-1	1,873437E+3	7,998736E-1	1,873437E+3	5,360850E-1
1,875000E+3	8,041956E-1	1,875000E+3	6,320219E-1	1,875000E+3	8,003120E-1	1,875000E+3	5,378512E-1
1,876562E+3	8,088883E-1	1,876562E+3	5,423656E-1	1,876562E+3	8,008435E-1	1,876562E+3	5,403193E-1
1,878125E+3	8,050384E-1	1,878125E+3	2,823300E-1	1,878125E+3	8,014574E-1	1,878125E+3	5,419494E-1
1,879687E+3	8,106100E-1	1,879687E+3	2,819475E-1	1,879687E+3	8,011432E-1	1,879687E+3	5,448729E-1
1,881250E+3	8,136356E-1	1,881250E+3	2,808985E-1	1,881250E+3	8,009089E-1	1,881250E+3	5,471097E-1
1,882812E+3	8,635073E-1	1,882812E+3	2,805995E-1	1,882812E+3	7,993595E-1	1,882812E+3	5,503390E-1
1,884375E+3	6,242250E-1	1,884375E+3	2,806420E-1	1,884375E+3	7,977522E-1	1,884375E+3	5,536644E-1
1,885937E+3	6,400976E-1	1,885937E+3	2,843746E-1	1,885937E+3	7,911727E-1	1,885937E+3	5,597004E-1
1,887500E+3	6,559252E-1	1,887500E+3	2,890219E-1	1,887500E+3	7,833342E-1	1,887500E+3	5,663869E-1
1,889062E+3	6,706567E-1	1,889062E+3	2,948360E-1	1,889062E+3	7,745390E-1	1,889062E+3	5,723771E-1
1,890625E+3	6,854174E-1	1,890625E+3	3,016586E-1	1,890625E+3	7,637650E-1	1,890625E+3	5,800747E-1
1,892187E+3	5,763428E-1	1,892187E+3	3,081530E-1	1,892187E+3	7,607601E-1	1,892187E+3	5,851348E-1
1,893750E+3	4,075214E-1	1,893750E+3	3,154416E-1	1,893750E+3	7,573229E-1	1,893750E+3	5,936743E-1
1,895312E+3	4,095574E-1	1,895312E+3	3,205878E-1	1,895312E+3	7,565740E-1	1,895312E+3	5,068168E-1
1,896875E+3	4,131732E-1	1,896875E+3	3,273013E-1	1,896875E+3	7,558360E-1	1,896875E+3	6,403185E-1
1,898437E+3	4,148088E-1	1,898437E+3	3,310975E-1	1,898437E+3	7,555210E-1	1,898437E+3	6,413192E-1
1,900000E+3	4,185992E-1	1,900000E+3	3,392708E-1	1,900000E+3	7,552259E-1	1,900000E+3	6,431444E-1
1,901562E+3	4,205113E-1	1,901562E+3	3,393405E-1	1,901562E+3	7,540692E-1	1,901562E+3	6,439558E-1
1,903125E+3	4,252042E-1	1,903125E+3	3,483420E-1	1,903125E+3	7,527843E-1	1,903125E+3	6,450359E-1
1,904687E+3	4,278059E-1	1,904687E+3	3,478948E-1	1,904687E+3	7,503555E-1	1,904687E+3	6,453786E-1
1,906250E+3	4,338604E-1	1,906250E+3	3,570680E-1	1,906250E+3	7,476687E-1	1,906250E+3	6,456871E-1
1,907812E+3	4,362875E-1	1,907812E+3	3,578867E-1	1,907812E+3	7,458218E-1	1,907812E+3	6,465420E-1
1,909375E+3	4,418009E-1	1,909375E+3	3,670808E-1	1,909375E+3	7,437903E-1	1,909375E+3	6,472147E-1
1,910937E+3	4,439742E-1	1,910937E+3	3,137329E-1	1,910937E+3	7,428790E-1	1,910937E+3	6,484797E-1
1,912500E+3	4,490492E-1	1,912500E+3	4,229530E-1	1,912500E+3	7,419688E-1	1,912500E+3	6,494410E-1
1,914062E+3	4,506209E-1	1,914062E+3	4,230311E-1	1,914062E+3	7,398633E-1	1,914062E+3	6,499031E-1
1,915625E+3	4,542983E-1	1,915625E+3	4,230493E-1	1,915625E+3	7,377041E-1	1,915625E+3	6,499881E-1
1,917187E+3	4,555956E-1	1,917187E+3	4,241394E-1	1,917187E+3	7,340128E-1	1,917187E+3	6,505285E-1
1,918750E+3	4,581473E-1	1,918750E+3	4,251694E-1	1,918750E+3	7,301588E-1	1,918750E+3	6,506432E-1
1,920312E+3	4,401033E-1	1,920312E+3	4,260761E-1	1,920312E+3	7,269411E-1	1,920312E+3	6,505890E-1
1,921875E+3	5,798645E-1	1,921875E+3	4,268743E-1	1,921875E+3	7,235786E-1	1,921875E+3	6,500015E-1
1,923437E+3	5,724847E-1	1,923437E+3	4,286836E-1	1,923437E+3	7,214180E-1	1,923437E+3	6,603361E-1
1,925000E+3	5,646403E-1	1,925000E+3	4,303716E-1	1,925000E+3	7,191179E-1	1,925000E+3	6,718284E-1
1,926562E+3	6,287885E-1	1,926562E+3	4,313883E-1	1,926562E+3	7,022334E-1	1,926562E+3	6,694943E-1
1,928125E+3	7,095478E-1	1,928125E+3	4,322718E-1	1,928125E+3	6,847291E-1	1,928125E+3	6,664375E-1
1,929687E+3	7,062156E-1	1,929687E+3	4,611065E-1	1,929687E+3	6,833709E-1	1,929687E+3	6,634385E-1
1,931250E+3	7,027239E-1	1,931250E+3	5,380695E-1	1,931250E+3	6,820226E-1	1,931250E+3	6,596017E-1
1,932812E+3	6,984943E-1	1,932812E+3	5,307656E-1	1,932812E+3	6,773624E-1	1,932812E+3	6,528803E-1
1,934375E+3	6,940208E-1	1,934375E+3	5,233072E-1	1,934375E+3	6,726061E-1	1,934375E+3	6,446058E-1
1,935937E+3	6,899605E-1	1,935937E+3	5,231713E-1	1,935937E+3	6,704821E-1	1,935937E+3	6,327226E-1
1,937500E+3	6,855885E-1	1,937500E+3	5,229869E-1	1,937500E+3	6,682286E-1	1,937500E+3	6,183777E-1
1,939062E+3	6,800088E-1	1,939062E+3	5,191253E-1	1,939062E+3	6,677677E-1	1,939062E+3	6,073395E-1
1,940625E+3	6,739621E-1	1,940625E+3	5,151576E-1	1,940625E+3	6,672619E-1	1,940625E+3	5,947987E-1
1,942187E+3	6,659697E-1	1,942187E+3	5,106227E-1	1,942187E+3	6,665716E-1	1,942187E+3	5,886485E-1
1,943750E+3	6,572953E-1	1,943750E+3	5,057426E-1	1,943750E+3	6,659846E-1	1,943750E+3	5,818921E-1
1,945312E+3	6,488699E-1	1,945312E+3	5,014505E-1	1,945312E+3	6,639945E-1	1,945312E+3	5,783949E-1
1,946875E+3	6,397134E-1	1,946875E+3	4,965212E-1	1,946875E+3	6,622215E-1	1,946875E+3	5,745804E-1
1,948437E+3	6,308748E-1	1,948437E+3	4,911481E-1	1,948437E+3	6,610807E-1	1,948437E+3	5,724213E-1
1,950000E+3	6,212442E-1	1,950000E+3	4,846385E-1	1,950000E+3	6,599174E-1	1,950000E+3	5,700176E-1
1,951562E+3	6,132804E-1	1,951562E+3	4,772777E-1	1,951562E+3	6,597133E-1	1,951562E+3	5,487695E-1
1,953125E+3	6,046662E-1	1,953125E+3	4,680765E-1	1,953125E+3	6,594551E-1	1,953125E+3	5,241976E-1
1,954687E+3	5,982187E-1	1,954687E+3	4,637707E-1	1,954687E+3	6,601987E-1	1,954687E+3	4,994173E-1
1,956250E+3	5,913153E-1	1,956250E+3	4,583852E-1	1,956250E+3	6,609548E-1	1,956250E+3	4,724915E-1
1,957812E+3	5,835458E-1	1,957812E+3	4,563098E-1	1,957812E+3	6,614707E-1	1,957812E+3	4,409875E-1
1,959375E+3	5,752938E-1	1,959375E+3	4,538374E-1	1,959375E+3	6,620921E-1	1,959375E+3	4,092527E-1
1,960937E+3	5,542310E-1	1,960937E+3	4,531038E-1	1,960937E+3	6,623937E-1	1,960937E+3	4,159674E-1
1,962500E+3	5,314189E-1	1,962500E+3	4,521856E-1	1,962500E+3	6,628560E-1	1,962500E+3	4,224244E-1
1,964062E+3	5,143457E-1	1,964062E+3	4,509333E-1	1,964062E+3	6,627529E-1	1,964062E+3	4,304954E-1
1,965625E+3	4,961491E-1	1,965625E+3	4,495849E-1	1,965625E+3	6,628075E-1	1,965625E+3	4,382249E-1
1,967187E+3	4,898765E-1	1,967187E+3	4,067959E-1	1,967187E+3	6,631709E-1	1,967187E+3	3,693437E-1
1,968750E+3	4,833297E-1	1,968750E+3	3,349087E-1	1,968750E+3	6,636731E-1	1,968750E+3	2,993398E-1
1,970312E+3	4,792382E-1	1,970312E+3	2,904468E-1	1,970312E+3	6,647448E-1	1,970312E+3	3,005130E-1
1,971875E+3	4,749222E-1	1,971875E+3	2,458802E-1	1,971875E+3	6,659158E-1	1,971875E+3	3,016296E-1
1,973437E+3	4,308626E-1	1,973437E+3	2,528718E-1	1,973437E+3	6,672581E-1	1,973437E+3	3,005949E-1
