Sample 1 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 1 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	
1,506250E+3	9,929500E-1	1,506250E+3	3,798739E-2	1,506250E+3	1,113577E+0	1,506250E+3	1,328992E-1	1,506250E+3	1,021476E+0	1,506250E+3	5,253294E-2	1,506250E+3	9,082770E-1	1,506250E+3	7,607239E-2
1,507812E+3	9,897269E-1	1,507812E+3	3,844402E-2	1,507812E+3	1,109888E+0	1,507812E+3	1,319509E-1	1,507812E+3	1,015459E+0	1,507812E+3	5,233633E-2	1,507812E+3	9,007912E-1	1,507812E+3	7,830832E-2
1,509375E+3	9,864826E-1	1,509375E+3	3,882155E-2	1,509375E+3	1,106403E+0	1,509375E+3	1,305141E-1	1,509375E+3	1,009439E+0	1,509375E+3	5,187951E-2	1,509375E+3	8,936905E-1	1,509375E+3	8,034201E-2
1,510937E+3	9,823220E-1	1,510937E+3	3,938896E-2	1,510937E+3	1,101177E+0	1,510937E+3	1,282945E-1	1,510937E+3	1,003664E+0	1,510937E+3	5,094024E-2	1,510937E+3	8,808362E-1	1,510937E+3	8,161562E-2
1,512500E+3	9,781656E-1	1,512500E+3	3,986515E-2	1,512500E+3	1,096222E+0	1,512500E+3	1,254764E-1	1,512500E+3	9,978164E-1	1,512500E+3	4,978088E-2	1,512500E+3	8,697140E-1	1,512500E+3	8,284341E-2
1,514062E+3	9,724567E-1	1,514062E+3	3,955293E-2	1,514062E+3	1,091021E+0	1,514062E+3	1,231467E-1	1,514062E+3	9,934527E-1	1,514062E+3	4,881441E-2	1,514062E+3	8,648694E-1	1,514062E+3	8,323888E-2
1,515625E+3	9,667576E-1	1,515625E+3	3,915435E-2	1,515625E+3	1,086049E+0	1,515625E+3	1,202764E-1	1,515625E+3	9,890228E-1	1,515625E+3	4,768737E-2	1,515625E+3	8,603810E-1	1,515625E+3	8,353193E-2
1,517187E+3	9,605412E-1	1,517187E+3	3,889587E-2	1,517187E+3	1,080874E+0	1,517187E+3	1,195551E-1	1,517187E+3	9,849375E-1	1,517187E+3	4,763934E-2	1,517187E+3	8,553980E-1	1,517187E+3	8,383851E-2
1,518750E+3	9,543360E-1	1,518750E+3	3,854820E-2	1,518750E+3	1,075988E+0	1,518750E+3	1,183814E-1	1,518750E+3	9,809366E-1	1,518750E+3	4,742808E-2	1,518750E+3	8,507929E-1	1,518750E+3	8,405630E-2
1,520312E+3	9,482422E-1	1,520312E+3	3,864520E-2	1,520312E+3	1,069811E+0	1,520312E+3	1,187066E-1	1,520312E+3	9,681547E-1	1,520312E+3	5,017794E-2	1,520312E+3	8,456393E-1	1,520312E+3	8,403246E-2
1,521875E+3	9,421972E-1	1,521875E+3	3,863352E-2	1,521875E+3	1,064078E+0	1,521875E+3	1,185851E-1	1,521875E+3	9,571832E-1	1,521875E+3	5,236168E-2	1,521875E+3	8,409044E-1	1,521875E+3	8,392780E-2
1,523437E+3	9,369933E-1	1,523437E+3	3,876389E-2	1,523437E+3	1,044423E+0	1,523437E+3	1,210523E-1	1,523437E+3	9,466156E-1	1,523437E+3	5,257725E-2	1,523437E+3	8,395508E-1	1,523437E+3	8,447070E-2
1,525000E+3	9,319201E-1	1,525000E+3	3,878583E-2	1,525000E+3	1,028281E+0	1,525000E+3	1,227220E-1	1,525000E+3	9,371560E-1	1,525000E+3	5,267679E-2	1,525000E+3	8,384429E-1	1,525000E+3	8,491893E-2
1,526562E+3	9,261657E-1	1,526562E+3	3,904822E-2	1,526562E+3	1,021037E+0	1,526562E+3	1,186794E-1	1,526562E+3	9,318757E-1	1,526562E+3	5,215543E-2	1,526562E+3	8,332238E-1	1,526562E+3	8,572289E-2
1,528125E+3	9,207612E-1	1,528125E+3	3,920900E-2	1,528125E+3	1,014183E+0	1,528125E+3	1,143645E-1	1,528125E+3	9,268312E-1	1,528125E+3	5,152738E-2	1,528125E+3	8,285917E-1	1,528125E+3	8,636279E-2
1,529687E+3	9,026807E-1	1,529687E+3	4,048013E-2	1,529687E+3	1,007459E+0	1,529687E+3	1,111713E-1	1,529687E+3	9,211891E-1	1,529687E+3	5,117419E-2	1,529687E+3	8,238059E-1	1,529687E+3	8,758657E-2
1,531250E+3	8,883021E-1	1,531250E+3	4,163793E-2	1,531250E+3	1,001129E+0	1,531250E+3	1,077196E-1	1,531250E+3	9,158781E-1	1,531250E+3	5,069589E-2	1,531250E+3	8,196362E-1	1,531250E+3	8,861062E-2
1,532812E+3	8,826546E-1	1,532812E+3	4,173909E-2	1,532812E+3	9,957184E-1	1,532812E+3	1,055804E-1	1,532812E+3	9,104840E-1	1,532812E+3	5,016289E-2	1,532812E+3	8,134488E-1	1,532812E+3	9,009896E-2
1,534375E+3	8,773226E-1	1,534375E+3	4,174983E-2	1,534375E+3	9,906599E-1	1,534375E+3	1,032481E-1	1,534375E+3	9,054078E-1	1,534375E+3	4,951112E-2	1,534375E+3	8,080421E-1	1,534375E+3	9,132723E-2
1,535937E+3	8,718734E-1	1,535937E+3	4,182077E-2	1,535937E+3	9,850522E-1	1,535937E+3	1,016049E-1	1,535937E+3	8,985758E-1	1,535937E+3	4,910475E-2	1,535937E+3	8,034854E-1	1,535937E+3	9,251472E-2
1,537500E+3	8,666495E-1	1,537500E+3	4,179763E-2	1,537500E+3	9,798961E-1	1,537500E+3	9,980181E-2	1,537500E+3	8,922728E-1	1,537500E+3	4,854576E-2	1,537500E+3	7,995205E-1	1,537500E+3	9,349045E-2
1,539062E+3	8,617752E-1	1,539062E+3	4,107926E-2	1,539062E+3	9,729765E-1	1,539062E+3	9,780286E-2	1,539062E+3	8,853458E-1	1,539062E+3	4,811761E-2	1,539062E+3	7,950409E-1	1,539062E+3	9,474596E-2
1,540625E+3	8,571176E-1	1,540625E+3	4,029740E-2	1,540625E+3	9,667259E-1	1,540625E+3	9,565486E-2	1,540625E+3	8,790495E-1	1,540625E+3	4,754835E-2	1,540625E+3	7,912435E-1	1,540625E+3	9,574305E-2
1,542187E+3	8,518675E-1	1,542187E+3	3,967859E-2	1,542187E+3	9,563190E-1	1,542187E+3	9,316636E-2	1,542187E+3	8,739827E-1	1,542187E+3	4,698004E-2	1,542187E+3	7,951654E-1	1,542187E+3	9,961252E-2
1,543750E+3	8,470362E-1	1,543750E+3	3,899906E-2	1,543750E+3	9,472706E-1	1,543750E+3	9,050279E-2	1,543750E+3	8,694099E-1	1,543750E+3	4,630470E-2	1,543750E+3	7,999882E-1	1,543750E+3	1,028558E-1
1,545312E+3	8,413421E-1	1,545312E+3	3,879568E-2	1,545312E+3	9,395652E-1	1,545312E+3	8,747140E-2	1,545312E+3	8,627665E-1	1,545312E+3	4,575937E-2	1,545312E+3	7,936629E-1	1,545312E+3	1,045647E-1
1,546875E+3	8,362130E-1	1,546875E+3	3,850219E-2	1,546875E+3	9,327724E-1	1,546875E+3	8,431127E-2	1,546875E+3	8,569532E-1	1,546875E+3	4,506594E-2	1,546875E+3	7,884506E-1	1,546875E+3	1,057978E-1
1,548437E+3	8,288576E-1	1,548437E+3	3,880606E-2	1,548437E+3	9,281471E-1	1,548437E+3	8,189550E-2	1,548437E+3	8,487144E-1	1,548437E+3	4,451184E-2	1,548437E+3	7,858251E-1	1,548437E+3	1,070305E-1
1,550000E+3	8,223906E-1	1,550000E+3	3,893457E-2	1,550000E+3	9,240072E-1	1,550000E+3	7,937485E-2	1,550000E+3	8,416540E-1	1,550000E+3	4,375856E-2	1,550000E+3	7,838125E-1	1,550000E+3	1,079699E-1
1,551562E+3	8,146927E-1	1,551562E+3	3,944652E-2	1,551562E+3	9,194702E-1	1,551562E+3	7,761329E-2	1,551562E+3	8,356513E-1	1,551562E+3	4,329457E-2	1,551562E+3	7,810003E-1	1,551562E+3	1,091316E-1
1,553125E+3	8,080003E-1	1,553125E+3	3,972853E-2	1,553125E+3	9,154821E-1	1,553125E+3	7,572508E-2	1,553125E+3	8,304684E-1	1,553125E+3	4,264509E-2	1,553125E+3	7,790889E-1	1,553125E+3	1,099002E-1
1,554687E+3	8,034779E-1	1,554687E+3	3,965205E-2	1,554687E+3	8,908492E-1	1,554687E+3	7,567875E-2	1,554687E+3	8,250254E-1	1,554687E+3	4,209670E-2	1,554687E+3	7,668341E-1	1,554687E+3	1,135474E-1
1,556250E+3	7,994821E-1	1,556250E+3	3,944900E-2	1,556250E+3	8,732693E-1	1,556250E+3	7,439312E-2	1,556250E+3	8,204605E-1	1,556250E+3	4,134588E-2	1,556250E+3	7,586740E-1	1,556250E+3	1,152918E-1
1,557812E+3	8,018548E-1	1,557812E+3	3,850951E-2	1,557812E+3	8,674729E-1	1,557812E+3	7,251036E-2	1,557812E+3	8,098096E-1	1,557812E+3	4,102567E-2	1,557812E+3	7,538027E-1	1,557812E+3	1,181934E-1
1,559375E+3	8,044615E-1	1,559375E+3	3,748420E-2	1,559375E+3	8,626886E-1	1,559375E+3	7,045186E-2	1,559375E+3	8,017747E-1	1,559375E+3	4,011971E-2	1,559375E+3	7,513797E-1	1,559375E+3	1,195573E-1
1,560937E+3	8,034695E-1	1,560937E+3	3,745638E-2	1,560937E+3	8,598159E-1	1,560937E+3	6,874148E-2	1,560937E+3	8,014243E-1	1,560937E+3	4,014194E-2	1,560937E+3	7,478322E-1	1,560937E+3	1,217672E-1
1,562500E+3	8,032264E-1	1,562500E+3	3,716445E-2	1,562500E+3	8,575525E-1	1,562500E+3	6,687796E-2	1,562500E+3	8,027856E-1	1,562500E+3	3,949084E-2	1,562500E+3	7,460505E-1	1,562500E+3	1,227280E-1
1,564062E+3	7,949629E-1	1,564062E+3	3,737858E-2	1,564062E+3	7,957638E-1	1,564062E+3	6,904932E-2	1,564062E+3	7,747666E-1	1,564062E+3	4,340463E-2	1,564062E+3	7,396415E-1	1,564062E+3	1,250912E-1
1,565625E+3	7,883186E-1	1,565625E+3	3,724609E-2	1,565625E+3	7,735252E-1	1,565625E+3	6,169421E-2	1,565625E+3	7,581897E-1	1,565625E+3	4,294600E-2	1,565625E+3	7,359952E-1	1,565625E+3	1,253919E-1
1,567187E+3	7,838148E-1	1,567187E+3	3,765571E-2	1,567187E+3	7,742459E-1	1,567187E+3	5,995144E-2	1,567187E+3	7,358854E-1	1,567187E+3	4,365532E-2	1,567187E+3	7,321125E-1	1,567187E+3	1,273614E-1
1,568750E+3	7,803678E-1	1,568750E+3	3,776159E-2	1,568750E+3	7,753681E-1	1,568750E+3	5,793776E-2	1,568750E+3	7,249272E-1	1,568750E+3	4,073697E-2	1,568750E+3	7,304941E-1	1,568750E+3	1,270739E-1
1,570312E+3	7,434563E-1	1,570312E+3	4,105439E-2	1,570312E+3	7,882062E-1	1,570312E+3	5,514700E-2	1,570312E+3	7,257649E-1	1,570312E+3	4,062490E-2	1,570312E+3	7,296968E-1	1,570312E+3	1,286068E-1
1,571875E+3	7,232651E-1	1,571875E+3	4,020990E-2	1,571875E+3	8,011463E-1	1,571875E+3	5,231096E-2	1,571875E+3	7,273639E-1	1,571875E+3	3,985336E-2	1,571875E+3	7,301032E-1	1,571875E+3	1,281969E-1
1,573437E+3	7,236915E-1	1,573437E+3	4,066231E-2	1,573437E+3	8,057854E-1	1,573437E+3	5,153589E-2	1,573437E+3	7,280372E-1	1,573437E+3	3,993128E-2	1,573437E+3	7,296468E-1	1,573437E+3	1,295538E-1
1,575000E+3	7,248176E-1	1,575000E+3	4,070842E-2	1,575000E+3	8,108186E-1	1,575000E+3	5,027037E-2	1,575000E+3	7,296518E-1	1,575000E+3	3,905411E-2	1,575000E+3	7,299911E-1	1,575000E+3	1,286931E-1
1,576562E+3	7,239766E-1	1,576562E+3	4,130966E-2	1,576562E+3	8,136928E-1	1,576562E+3	4,996233E-2	1,576562E+3	7,307253E-1	1,576562E+3	3,942861E-2	1,576562E+3	7,338532E-1	1,576562E+3	1,302195E-1
1,578125E+3	7,242463E-1	1,578125E+3	4,128874E-2	1,578125E+3	8,171349E-1	1,578125E+3	4,883814E-2	1,578125E+3	7,326907E-1	1,578125E+3	3,850262E-2	1,578125E+3	7,375972E-1	1,578125E+3	1,287848E-1
1,579687E+3	6,532977E-1	1,579687E+3	5,686260E-2	1,579687E+3	8,180228E-1	1,579687E+3	4,889860E-2	1,579687E+3	7,341982E-1	1,579687E+3	3,894634E-2	1,579687E+3	7,422181E-1	1,579687E+3	1,311257E-1
1,581250E+3	6,405609E-1	1,581250E+3	4,143290E-2	1,581250E+3	8,197808E-1	1,581250E+3	4,745765E-2	1,581250E+3	7,365797E-1	1,581250E+3	3,733310E-2	1,581250E+3	7,452886E-1	1,581250E+3	1,295776E-1
1,582812E+3	6,472597E-1	1,582812E+3	4,156220E-2	1,582812E+3	8,204999E-1	1,582812E+3	4,811109E-2	1,582812E+3	7,411767E-1	1,582812E+3	3,810215E-2	1,582812E+3	7,493595E-1	1,582812E+3	1,316529E-1
1,584375E+3	6,536523E-1	1,584375E+3	4,144712E-2	1,584375E+3	8,218955E-1	1,584375E+3	4,608251E-2	1,584375E+3	7,457615E-1	1,584375E+3	3,579881E-2	1,584375E+3	7,507272E-1	1,584375E+3	1,304920E-1
1,585937E+3	6,620555E-1	1,585937E+3	4,161588E-2	1,585937E+3	8,229434E-1	1,585937E+3	4,795332E-2	1,585937E+3	7,495279E-1	1,585937E+3	3,745242E-2	1,585937E+3	7,582298E-1	1,585937E+3	1,315499E-1
1,587500E+3	6,699892E-1	1,587500E+3	4,141583E-2	1,587500E+3	8,231553E-1	1,587500E+3	4,460185E-2	1,587500E+3	7,517162E-1	1,587500E+3	3,500333E-2	1,587500E+3	7,627768E-1	1,587500E+3	1,309593E-1
1,589062E+3	6,763097E-1	1,589062E+3	4,187004E-2	1,589062E+3	8,230961E-1	1,589062E+3	4,873455E-2	1,589062E+3	7,523490E-1	1,589062E+3	3,726558E-2	1,589062E+3	7,688109E-1	1,589062E+3	1,315646E-1
1,590625E+3	6,821203E-1	1,590625E+3	4,176022E-2	1,590625E+3	8,159643E-1	1,590625E+3	4,335188E-2	1,590625E+3	7,491914E-1	1,590625E+3	3,494684E-2	1,590625E+3	7,724945E-1	1,590625E+3	1,312362E-1
1,592187E+3	6,880301E-1	1,592187E+3	4,231521E-2	1,592187E+3	8,110114E-1	1,592187E+3	4,695443E-2	1,592187E+3	7,484384E-1	1,592187E+3	3,699373E-2	1,592187E+3	9,946322E-1	1,592187E+3	1,060938E-1
1,593750E+3	6,932615E-1	1,593750E+3	4,221695E-2	1,593750E+3	7,925391E-1	1,593750E+3	4,183995E-2	1,593750E+3	7,419401E-1	1,593750E+3	3,512287E-2	1,593750E+3	1,110417E+0	1,593750E+3	1,487073E-1
1,595312E+3	8,281305E-1	1,595312E+3	3,575513E-2	1,595312E+3	9,128483E-1	1,595312E+3	3,009600E-2	1,595312E+3	8,832820E-1	1,595312E+3	2,481479E-2	1,595312E+3	1,118728E+0	1,595312E+3	1,502462E-1
1,596875E+3	9,306148E-1	1,596875E+3	4,810372E-2	1,596875E+3	9,681864E-1	1,596875E+3	3,997985E-2	1,596875E+3	9,504363E-1	1,596875E+3	3,956785E-2	1,596875E+3	1,120940E+0	1,596875E+3	1,531381E-1
1,598437E+3	9,270889E-1	1,598437E+3	4,834265E-2	1,598437E+3	9,628197E-1	1,598437E+3	3,953839E-2	1,598437E+3	9,396117E-1	1,598437E+3	3,921850E-2	1,598437E+3	1,124186E+0	1,598437E+3	1,533951E-1
1,600000E+3	9,218611E-1	1,600000E+3	4,638446E-2	1,600000E+3	9,554170E-1	1,600000E+3	3,873982E-2	1,600000E+3	9,251106E-1	1,600000E+3	3,767204E-2	1,600000E+3	1,122902E+0	1,600000E+3	1,550678E-1
1,601562E+3	9,169014E-1	1,601562E+3	4,676117E-2	1,601562E+3	9,543670E-1	1,601562E+3	3,867820E-2	1,601562E+3	9,196569E-1	1,601562E+3	3,715744E-2	1,601562E+3	1,122746E+0	1,601562E+3	1,542289E-1
1,603125E+3	9,096400E-1	1,603125E+3	4,487456E-2	1,603125E+3	9,520909E-1	1,603125E+3	3,867567E-2	1,603125E+3	9,121855E-1	1,603125E+3	3,638429E-2	1,603125E+3	1,119395E+0	1,603125E+3	1,548658E-1
1,604687E+3	9,012493E-1	1,604687E+3	4,605240E-2	1,604687E+3	9,523946E-1	1,604687E+3	3,855737E-2	1,604687E+3	9,106614E-1	1,604687E+3	3,621592E-2	1,604687E+3	1,118747E+0	1,604687E+3	1,560303E-1
1,606250E+3	8,892559E-1	1,606250E+3	4,448219E-2	1,606250E+3	9,516897E-1	1,606250E+3	3,864663E-2	1,606250E+3	9,077717E-1	1,606250E+3	3,618090E-2	1,606250E+3	1,115131E+0	1,606250E+3	1,585632E-1
1,607812E+3	8,635434E-1	1,607812E+3	4,923562E-2	1,607812E+3	9,530221E-1	1,607812E+3	3,910747E-2	1,607812E+3	9,079259E-1	1,607812E+3	3,623877E-2	1,607812E+3	1,112705E+0	1,607812E+3	1,589241E-1
1,609375E+3	8,264417E-1	1,609375E+3	4,617999E-2	1,609375E+3	9,532646E-1	1,609375E+3	3,982437E-2	1,609375E+3	9,068440E-1	1,609375E+3	3,656328E-2	1,609375E+3	1,107855E+0	1,609375E+3	1,607032E-1
1,610937E+3	8,023900E-1	1,610937E+3	4,666199E-2	1,610937E+3	9,541579E-1	1,610937E+3	3,990751E-2	1,610937E+3	9,075625E-1	1,610937E+3	3,646671E-2	1,610937E+3	1,104830E+0	1,610937E+3	1,609428E-1
1,612500E+3	7,710372E-1	1,612500E+3	4,253818E-2	1,612500E+3	9,539676E-1	1,612500E+3	4,032022E-2	1,612500E+3	9,071941E-1	1,612500E+3	3,677958E-2	1,612500E+3	1,099914E+0	1,612500E+3	1,627426E-1
1,614062E+3	7,731908E-1	1,614062E+3	4,294506E-2	1,614062E+3	9,552883E-1	1,614062E+3	4,111897E-2	1,614062E+3	9,082728E-1	1,614062E+3	3,721718E-2	1,614062E+3	1,095170E+0	1,614062E+3	1,628503E-1
1,615625E+3	7,745992E-1	1,615625E+3	4,349376E-2	1,615625E+3	9,553073E-1	1,615625E+3	4,229313E-2	1,615625E+3	9,080550E-1	1,615625E+3	3,808857E-2	1,615625E+3	1,088654E+0	1,615625E+3	1,644752E-1
1,617187E+3	7,773907E-1	1,617187E+3	4,416938E-2	1,617187E+3	9,549315E-1	1,617187E+3	4,273738E-2	1,617187E+3	9,084661E-1	1,617187E+3	3,831184E-2	1,617187E+3	1,081512E+0	1,617187E+3	1,639614E-1
1,618750E+3	7,795312E-1	1,618750E+3	4,503266E-2	1,618750E+3	9,531972E-1	1,618750E+3	4,356029E-2	1,618750E+3	9,077522E-1	1,618750E+3	3,905067E-2	1,618750E+3	1,072935E+0	1,618750E+3	1,647483E-1
1,620312E+3	7,823580E-1	1,620312E+3	4,616902E-2	1,620312E+3	9,513355E-1	1,620312E+3	4,401890E-2	1,620312E+3	9,075521E-1	1,620312E+3	3,966049E-2	1,620312E+3	1,066778E+0	1,620312E+3	1,652239E-1
1,621875E+3	7,845469E-1	1,621875E+3	4,750641E-2	1,621875E+3	9,481578E-1	1,621875E+3	4,488508E-2	1,621875E+3	9,059992E-1	1,621875E+3	4,077601E-2	1,621875E+3	1,059239E+0	1,621875E+3	1,672675E-1
1,623437E+3	7,861754E-1	1,623437E+3	4,825724E-2	1,623437E+3	9,447464E-1	1,623437E+3	4,550041E-2	1,623437E+3	9,044922E-1	1,623437E+3	4,119760E-2	1,623437E+3	1,056510E+0	1,623437E+3	1,683875E-1
1,625000E+3	7,871467E-1	1,625000E+3	4,915241E-2	1,625000E+3	9,398216E-1	1,625000E+3	4,651844E-2	1,625000E+3	9,017779E-1	1,625000E+3	4,214529E-2	1,625000E+3	1,053361E+0	1,625000E+3	1,710362E-1
1,626562E+3	7,883746E-1	1,626562E+3	4,981083E-2	1,626562E+3	9,364953E-1	1,626562E+3	4,694324E-2	1,626562E+3	8,997641E-1	1,626562E+3	4,270423E-2	1,626562E+3	1,143313E+0	1,626562E+3	1,351254E-1
1,628125E+3	7,889122E-1	1,628125E+3	5,062543E-2	1,628125E+3	9,319217E-1	1,628125E+3	4,791473E-2	1,628125E+3	8,965255E-1	1,628125E+3	4,388105E-2	1,628125E+3	1,487866E+0	1,628125E+3	3,765565E-1
1,629687E+3	7,109055E-1	1,629687E+3	-1,352757E-1	1,629687E+3	9,311762E-1	1,629687E+3	4,839665E-2	1,629687E+3	8,952485E-1	1,629687E+3	4,446999E-2	1,629687E+3	1,472773E+0	1,629687E+3	3,731868E-1
1,631250E+3	1,818420E+0	1,631250E+3	1,869672E-1	1,631250E+3	9,293417E-1	1,631250E+3	4,980967E-2	1,631250E+3	8,929579E-1	1,631250E+3	4,594257E-2	1,631250E+3	1,457963E+0	1,631250E+3	3,694043E-1
1,632812E+3	1,817126E+0	1,632812E+3	1,733201E-1	1,632812E+3	9,291088E-1	1,632812E+3	-4,249948E-2	1,632812E+3	8,957274E-1	1,632812E+3	-4,873036E-2	1,632812E+3	1,445489E+0	1,632812E+3	3,699021E-1
1,634375E+3	1,817142E+0	1,634375E+3	1,588556E-1	1,634375E+3	1,632927E+0	1,634375E+3	1,488357E-1	1,634375E+3	1,722928E+0	1,634375E+3	1,632646E-1	1,634375E+3	1,433202E+0	1,634375E+3	3,700710E-1
1,635937E+3	1,362959E+0	1,635937E+3	4,305840E-2	1,635937E+3	1,629363E+0	1,635937E+3	1,499438E-1	1,635937E+3	1,708905E+0	1,635937E+3	1,624152E-1	1,635937E+3	1,421938E+0	1,635937E+3	3,717609E-1
1,637500E+3	1,062008E+0	1,637500E+3	-2,587109E-2	1,637500E+3	1,625890E+0	1,637500E+3	1,509816E-1	1,637500E+3	1,694920E+0	1,637500E+3	1,614246E-1	1,637500E+3	1,410810E+0	1,637500E+3	3,731812E-1
1,639062E+3	1,064212E+0	1,639062E+3	-3,087612E-2	1,639062E+3	1,498145E+0	1,639062E+3	1,452371E-2	1,639062E+3	1,491763E+0	1,639062E+3	-3,629666E-3	1,639062E+3	1,380529E+0	1,639062E+3	2,786360E-1
1,640625E+3	1,066834E+0	1,640625E+3	-3,613708E-2	1,640625E+3	1,370944E+0	1,640625E+3	-9,218387E-2	1,640625E+3	1,310879E+0	1,640625E+3	-1,151120E-1	1,640625E+3	1,344266E+0	1,640625E+3	1,869475E-1
1,642187E+3	1,067728E+0	1,642187E+3	-3,987105E-2	1,642187E+3	1,377564E+0	1,642187E+3	-9,109877E-2	1,642187E+3	1,314436E+0	1,642187E+3	-1,148360E-1	1,642187E+3	1,176769E+0	1,642187E+3	1,387974E-1
1,643750E+3	1,068983E+0	1,643750E+3	-4,377140E-2	1,643750E+3	1,384822E+0	1,643750E+3	-8,988055E-2	1,643750E+3	1,318498E+0	1,643750E+3	-1,145874E-1	1,643750E+3	1,028761E+0	1,643750E+3	9,724201E-2
1,645312E+3	1,069211E+0	1,645312E+3	-4,633095E-2	1,645312E+3	1,392150E+0	1,645312E+3	-8,828489E-2	1,645312E+3	1,327819E+0	1,645312E+3	-1,118504E-1	1,645312E+3	9,621297E-1	1,645312E+3	8,539858E-2
1,646875E+3	1,069775E+0	1,646875E+3	-4,899631E-2	1,646875E+3	1,400132E+0	1,646875E+3	-8,657019E-2	1,646875E+3	1,338114E+0	1,646875E+3	-1,088476E-1	1,646875E+3	8,975102E-1	1,646875E+3	7,326183E-2
1,648437E+3	1,070332E+0	1,648437E+3	-5,029417E-2	1,648437E+3	1,411686E+0	1,648437E+3	-8,183553E-2	1,648437E+3	1,350156E+0	1,648437E+3	-1,058883E-1	1,648437E+3	8,974381E-1	1,648437E+3	7,296004E-2
1,650000E+3	1,071268E+0	1,650000E+3	-5,162327E-2	1,650000E+3	1,424251E+0	1,650000E+3	-7,655318E-2	1,650000E+3	1,363500E+0	1,650000E+3	-1,025216E-1	1,650000E+3	8,974810E-1	1,650000E+3	7,270009E-2
1,651562E+3	1,074916E+0	1,651562E+3	-5,068663E-2	1,651562E+3	1,164327E+0	1,651562E+3	-3,654123E-2	1,651562E+3	1,110683E+0	1,651562E+3	-4,587072E-2	1,651562E+3	8,986459E-1	1,651562E+3	7,258781E-2
1,653125E+3	1,079227E+0	1,653125E+3	-4,955717E-2	1,653125E+3	9,605828E-1	1,653125E+3	-2,228286E-2	1,653125E+3	9,100173E-1	1,653125E+3	-2,309031E-2	1,653125E+3	8,999729E-1	1,653125E+3	7,253930E-2
1,654687E+3	1,087555E+0	1,654687E+3	-4,807285E-2	1,654687E+3	9,620246E-1	1,654687E+3	-2,319312E-2	1,654687E+3	9,126643E-1	1,654687E+3	-2,401034E-2	1,654687E+3	9,021255E-1	1,654687E+3	7,271110E-2
1,656250E+3	1,097261E+0	1,656250E+3	-4,617376E-2	1,656250E+3	9,636743E-1	1,656250E+3	-2,409083E-2	1,656250E+3	9,156433E-1	1,656250E+3	-2,489042E-2	1,656250E+3	9,045146E-1	1,656250E+3	7,300015E-2
1,657812E+3	1,218633E+0	1,657812E+3	-8,067530E-3	1,657812E+3	9,644242E-1	1,657812E+3	-2,460112E-2	1,657812E+3	9,165205E-1	1,657812E+3	-2,528523E-2	1,657812E+3	9,075811E-1	1,657812E+3	7,343072E-2
1,659375E+3	1,405755E+0	1,659375E+3	1,364116E-1	1,659375E+3	9,653401E-1	1,659375E+3	-2,509531E-2	1,659375E+3	9,175888E-1	1,659375E+3	-2,565693E-2	1,659375E+3	9,109365E-1	1,659375E+3	7,398718E-2
1,660937E+3	1,382356E+0	1,660937E+3	1,510582E-1	1,660937E+3	1,010962E+0	1,660937E+3	-1,113652E-3	1,660937E+3	9,535431E-1	1,660937E+3	-1,314455E-3	1,660937E+3	8,744889E-1	1,660937E+3	7,582021E-2
1,662500E+3	1,358614E+0	1,662500E+3	1,647531E-1	1,662500E+3	1,064649E+0	1,662500E+3	4,803205E-2	1,662500E+3	9,918196E-1	1,662500E+3	4,156473E-2	1,662500E+3	8,342364E-1	1,662500E+3	8,198489E-2
1,664062E+3	1,332546E+0	1,664062E+3	1,758222E-1	1,664062E+3	1,063122E+0	1,664062E+3	4,980045E-2	1,664062E+3	9,882332E-1	1,664062E+3	4,242383E-2	1,664062E+3	8,326360E-1	1,664062E+3	8,143648E-2
1,665625E+3	1,306481E+0	1,665625E+3	1,859781E-1	1,665625E+3	1,061613E+0	1,665625E+3	5,162637E-2	1,665625E+3	9,846560E-1	1,665625E+3	4,329550E-2	1,665625E+3	8,310461E-1	1,665625E+3	8,089617E-2
1,667187E+3	1,275643E+0	1,667187E+3	1,915293E-1	1,667187E+3	1,059389E+0	1,667187E+3	5,327142E-2	1,667187E+3	9,805781E-1	1,667187E+3	4,463715E-2	1,667187E+3	8,288897E-1	1,667187E+3	7,988754E-2
1,668750E+3	1,245411E+0	1,668750E+3	1,963170E-1	1,668750E+3	1,057166E+0	1,668750E+3	5,494799E-2	1,668750E+3	9,764987E-1	1,668750E+3	4,598426E-2	1,668750E+3	8,267390E-1	1,668750E+3	7,886870E-2
1,670312E+3	1,040213E+0	1,670312E+3	1,140478E-1	1,670312E+3	1,054107E+0	1,670312E+3	5,632929E-2	1,670312E+3	9,710871E-1	1,670312E+3	4,640505E-2	1,670312E+3	8,245543E-1	1,670312E+3	7,777404E-2
