Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity 2	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity 2	
1,120312E+3	4,097986E-1	1,120312E+3	-2,364341E-1	1,120312E+3	3,773481E-2	1,120312E+3	-3,365278E-1	1,120312E+3	-2,977160E-1	1,120312E+3	-4,720586E-1	1,120312E+3	2,863802E-1	1,120312E+3	-5,461228E-1
1,121875E+3	4,209198E-1	1,121875E+3	-2,221298E-1	1,121875E+3	3,721257E-2	1,121875E+3	-3,192469E-1	1,121875E+3	-3,031549E-1	1,121875E+3	-4,597152E-1	1,121875E+3	2,918484E-1	1,121875E+3	-5,423284E-1
1,123437E+3	4,334014E-1	1,123437E+3	-2,085785E-1	1,123437E+3	3,813526E-2	1,123437E+3	-3,030925E-1	1,123437E+3	-3,074274E-1	1,123437E+3	-4,480739E-1	1,123437E+3	2,995753E-1	1,123437E+3	-5,388098E-1
1,125000E+3	4,459828E-1	1,125000E+3	-1,944699E-1	1,125000E+3	3,878041E-2	1,125000E+3	-2,863060E-1	1,125000E+3	-3,118984E-1	1,125000E+3	-4,363274E-1	1,125000E+3	3,073588E-1	1,125000E+3	-5,353843E-1
1,126562E+3	4,583939E-1	1,126562E+3	-1,800689E-1	1,126562E+3	4,124186E-2	1,126562E+3	-2,708884E-1	1,126562E+3	-3,159757E-1	1,126562E+3	-4,264710E-1	1,126562E+3	3,167589E-1	1,126562E+3	-5,320496E-1
1,128125E+3	4,708472E-1	1,128125E+3	-1,650297E-1	1,128125E+3	4,355188E-2	1,128125E+3	-2,549398E-1	1,128125E+3	-3,202048E-1	1,128125E+3	-4,165633E-1	1,128125E+3	3,263700E-1	1,128125E+3	-5,287589E-1
1,129687E+3	4,840039E-1	1,129687E+3	-1,500128E-1	1,129687E+3	4,795395E-2	1,129687E+3	-2,406688E-1	1,129687E+3	-3,226896E-1	1,129687E+3	-4,075034E-1	1,129687E+3	3,382301E-1	1,129687E+3	-5,257633E-1
1,131250E+3	4,972125E-1	1,131250E+3	-1,342903E-1	1,131250E+3	5,233699E-2	1,131250E+3	-2,259859E-1	1,131250E+3	-3,252762E-1	1,131250E+3	-3,984661E-1	1,131250E+3	3,504611E-1	1,131250E+3	-5,227222E-1
1,132812E+3	3,580968E-1	1,132812E+3	-2,986128E-1	1,132812E+3	-1,983429E-2	1,132812E+3	-3,585198E-1	1,132812E+3	-3,276338E-1	1,132812E+3	-3,908927E-1	1,132812E+3	3,644304E-1	1,132812E+3	-5,202378E-1
1,134375E+3	3,141835E-1	1,134375E+3	-3,625036E-1	1,134375E+3	-3,590241E-2	1,134375E+3	-4,139051E-1	1,134375E+3	-3,300980E-1	1,134375E+3	-3,834166E-1	1,134375E+3	3,788790E-1	1,134375E+3	-5,176186E-1
1,135937E+3	3,205058E-1	1,135937E+3	-3,567674E-1	1,135937E+3	-3,350644E-2	1,135937E+3	-4,078739E-1	1,135937E+3	-3,306153E-1	1,135937E+3	-3,766811E-1	1,135937E+3	2,426981E-1	1,135937E+3	-5,941778E-1
1,137500E+3	3,268163E-1	1,137500E+3	-3,509439E-1	1,137500E+3	-3,115706E-2	1,137500E+3	-4,019325E-1	1,137500E+3	-3,311925E-1	1,137500E+3	-3,700895E-1	1,137500E+3	2,007034E-1	1,137500E+3	-6,231374E-1
1,139062E+3	3,333597E-1	1,139062E+3	-3,451216E-1	1,139062E+3	-2,781661E-2	1,139062E+3	-3,964903E-1	1,139062E+3	-3,309893E-1	1,139062E+3	-3,648171E-1	1,139062E+3	2,061513E-1	1,139062E+3	-6,206105E-1
1,140625E+3	3,398977E-1	1,140625E+3	-3,391914E-1	1,140625E+3	-2,448272E-2	1,140625E+3	-3,911354E-1	1,140625E+3	-3,307729E-1	1,140625E+3	-3,597140E-1	1,140625E+3	2,117692E-1	1,140625E+3	-6,180982E-1
1,142187E+3	3,463516E-1	1,142187E+3	-3,330754E-1	1,142187E+3	-2,185470E-2	1,142187E+3	-3,865940E-1	1,142187E+3	-3,290175E-1	1,142187E+3	-3,553835E-1	1,142187E+3	2,173820E-1	1,142187E+3	-6,163156E-1
1,143750E+3	3,527964E-1	1,143750E+3	-3,268463E-1	1,143750E+3	-1,921059E-2	1,143750E+3	-3,821780E-1	1,143750E+3	-3,272737E-1	1,143750E+3	-3,512616E-1	1,143750E+3	2,232265E-1	1,143750E+3	-6,145543E-1
1,145312E+3	3,594261E-1	1,145312E+3	-3,212204E-1	1,145312E+3	-1,564468E-2	1,145312E+3	-3,782491E-1	1,145312E+3	-3,246304E-1	1,145312E+3	-3,485023E-1	1,145312E+3	2,293600E-1	1,145312E+3	-6,132816E-1
1,146875E+3	3,660710E-1	1,146875E+3	-3,154514E-1	1,146875E+3	-1,201713E-2	1,146875E+3	-3,744214E-1	1,146875E+3	-3,219285E-1	1,146875E+3	-3,459482E-1	1,146875E+3	2,357730E-1	1,146875E+3	-6,119398E-1
1,148437E+3	3,719916E-1	1,148437E+3	-3,093122E-1	1,148437E+3	-7,708294E-3	1,148437E+3	-3,710309E-1	1,148437E+3	-3,187396E-1	1,148437E+3	-3,445496E-1	1,148437E+3	2,422705E-1	1,148437E+3	-6,105231E-1
1,150000E+3	3,779263E-1	1,150000E+3	-3,030525E-1	1,150000E+3	-3,312550E-3	1,150000E+3	-3,677248E-1	1,150000E+3	-3,154801E-1	1,150000E+3	-3,433616E-1	1,150000E+3	2,490745E-1	1,150000E+3	-6,089947E-1
1,151562E+3	3,837507E-1	1,151562E+3	-2,973782E-1	1,151562E+3	1,326579E-3	1,151562E+3	-3,656954E-1	1,151562E+3	-3,111904E-1	1,151562E+3	-3,436164E-1	1,151562E+3	2,556429E-1	1,151562E+3	-6,082947E-1
1,153125E+3	3,896147E-1	1,153125E+3	-2,915577E-1	1,153125E+3	6,120717E-3	1,153125E+3	-3,636912E-1	1,153125E+3	-3,067778E-1	1,153125E+3	-3,440405E-1	1,153125E+3	2,625778E-1	1,153125E+3	-6,074444E-1
1,154687E+3	4,506111E-1	1,154687E+3	-1,664171E-1	1,154687E+3	-2,293391E-2	1,154687E+3	-1,603477E-1	1,154687E+3	-3,599143E-1	1,154687E+3	-1,479565E-2	1,154687E+3	2,695291E-1	1,154687E+3	-6,067581E-1
1,156250E+3	5,458791E-1	1,156250E+3	1,083795E-1	1,156250E+3	4,556510E-3	1,156250E+3	1,813554E-1	1,156250E+3	-2,010562E-1	1,156250E+3	4,916744E-1	1,156250E+3	2,768678E-1	1,156250E+3	-6,058495E-1
1,157812E+3	5,478504E-1	1,157812E+3	1,091240E-1	1,157812E+3	1,513953E-3	1,157812E+3	1,587068E-1	1,157812E+3	-2,217260E-1	1,157812E+3	4,629572E-1	1,157812E+3	2,174865E-1	1,157812E+3	-5,717689E-1
1,159375E+3	5,501929E-1	1,159375E+3	1,106923E-1	1,159375E+3	1,416639E-4	1,159375E+3	1,372049E-1	1,159375E+3	-2,399554E-1	1,159375E+3	4,339753E-1	1,159375E+3	1,036264E-1	1,159375E+3	-5,040092E-1
1,160937E+3	5,518095E-1	1,160937E+3	1,116892E-1	1,160937E+3	-2,272847E-3	1,160937E+3	1,174849E-1	1,160937E+3	-2,564257E-1	1,160937E+3	4,042999E-1	1,160937E+3	1,241844E-1	1,160937E+3	-5,162642E-1
1,162500E+3	5,538041E-1	1,162500E+3	1,135088E-1	1,162500E+3	-3,049765E-3	1,162500E+3	9,868461E-2	1,162500E+3	-2,706101E-1	1,162500E+3	3,747502E-1	1,162500E+3	1,453072E-1	1,162500E+3	-5,268071E-1
1,164062E+3	5,569999E-1	1,164062E+3	1,138318E-1	1,164062E+3	-1,834918E-3	1,164062E+3	7,898289E-2	1,164062E+3	-2,836468E-1	1,164062E+3	3,456941E-1	1,164062E+3	1,630386E-1	1,164062E+3	-5,368556E-1
1,165625E+3	5,604575E-1	1,165625E+3	1,151295E-1	1,165625E+3	6,336242E-4	1,165625E+3	6,049970E-2	1,165625E+3	-2,945053E-1	1,165625E+3	3,168804E-1	1,165625E+3	1,816228E-1	1,165625E+3	-5,453259E-1
1,167187E+3	5,618161E-1	1,167187E+3	1,175333E-1	1,167187E+3	1,828660E-3	1,167187E+3	4,318513E-2	1,167187E+3	-3,041395E-1	1,167187E+3	2,883945E-1	1,167187E+3	1,984793E-1	1,167187E+3	-5,555553E-1
1,168750E+3	5,635033E-1	1,168750E+3	1,207168E-1	1,168750E+3	4,329380E-3	1,168750E+3	2,693520E-2	1,168750E+3	-3,117620E-1	1,168750E+3	2,603539E-1	1,168750E+3	2,162284E-1	1,168750E+3	-5,640793E-1
1,170312E+3	5,676062E-1	1,170312E+3	1,219058E-1	1,170312E+3	7,446496E-3	1,170312E+3	9,944984E-3	1,170312E+3	-3,183967E-1	1,170312E+3	2,326574E-1	1,170312E+3	2,294817E-1	1,170312E+3	-5,735076E-1
1,171875E+3	5,718483E-1	1,171875E+3	1,241050E-1	1,171875E+3	1,170963E-2	1,171875E+3	-5,791825E-3	1,171875E+3	-3,231802E-1	1,171875E+3	2,055938E-1	1,171875E+3	2,440648E-1	1,171875E+3	-5,811796E-1
1,173437E+3	5,750944E-1	1,173437E+3	1,257300E-1	1,173437E+3	1,503172E-2	1,173437E+3	-2,160341E-2	1,173437E+3	-3,263237E-1	1,173437E+3	1,776338E-1	1,173437E+3	2,550506E-1	1,173437E+3	-5,924094E-1
1,175000E+3	5,785302E-1	1,175000E+3	1,283453E-1	1,175000E+3	1,947762E-2	1,175000E+3	-3,612095E-2	1,175000E+3	-3,277760E-1	1,175000E+3	1,506717E-1	1,175000E+3	2,677055E-1	1,175000E+3	-6,013865E-1
1,176562E+3	5,818648E-1	1,176562E+3	1,297344E-1	1,176562E+3	2,243035E-2	1,176562E+3	-5,214038E-2	1,176562E+3	-3,300610E-1	1,176562E+3	1,235804E-1	1,176562E+3	-7,906060E-2	1,176562E+3	-5,674764E-1
1,178125E+3	5,853720E-1	1,178125E+3	1,321963E-1	1,178125E+3	2,673651E-2	1,178125E+3	-6,663482E-2	1,178125E+3	-3,305594E-1	1,178125E+3	9,761256E-2	1,178125E+3	-9,613709E-2	1,178125E+3	-6,046480E-1
1,179687E+3	5,858450E-1	1,179687E+3	1,323742E-1	1,179687E+3	-1,395588E-1	1,179687E+3	-1,954907E-1	1,179687E+3	-4,016042E-1	1,179687E+3	-9,115544E-2	1,179687E+3	-8,384592E-2	1,179687E+3	-6,035333E-1
1,181250E+3	5,867961E-1	1,181250E+3	1,336955E-1	1,181250E+3	-1,338961E-1	1,181250E+3	-2,318859E-1	1,181250E+3	-3,807044E-1	1,181250E+3	-1,152416E-1	1,181250E+3	-7,187465E-2	1,181250E+3	-6,028101E-1
1,182812E+3	5,894406E-1	1,182812E+3	1,311239E-1	1,182812E+3	-1,268255E-1	1,182812E+3	-2,330306E-1	1,182812E+3	-3,738291E-1	1,182812E+3	-1,216632E-1	1,182812E+3	-6,062475E-2	1,182812E+3	-6,009743E-1
1,184375E+3	5,923928E-1	1,184375E+3	1,301390E-1	1,184375E+3	-1,198826E-1	1,184375E+3	-2,342286E-1	1,184375E+3	-3,669431E-1	1,184375E+3	-1,278243E-1	1,184375E+3	-4,981120E-2	1,184375E+3	-5,996759E-1
1,185937E+3	2,949403E-1	1,185937E+3	-3,327196E-1	1,185937E+3	-1,130227E-1	1,185937E+3	-2,348517E-1	1,185937E+3	-3,599402E-1	1,185937E+3	-1,334689E-1	1,185937E+3	-4,028385E-2	1,185937E+3	-5,974881E-1
1,187500E+3	2,809430E-1	1,187500E+3	-4,004484E-1	1,187500E+3	-1,063449E-1	1,187500E+3	-2,355856E-1	1,187500E+3	-3,530247E-1	1,187500E+3	-1,388702E-1	1,187500E+3	-3,121581E-2	1,187500E+3	-5,962514E-1
1,189062E+3	2,870351E-1	1,189062E+3	-3,954673E-1	1,189062E+3	-1,000235E-1	1,189062E+3	-2,359280E-1	1,189062E+3	-3,457433E-1	1,189062E+3	-1,437543E-1	1,189062E+3	-2,222583E-2	1,189062E+3	-5,931594E-1
1,190625E+3	2,935353E-1	1,190625E+3	-3,907294E-1	1,190625E+3	-9,390710E-2	1,190625E+3	-2,365435E-1	1,190625E+3	-3,386868E-1	1,190625E+3	-1,484172E-1	1,190625E+3	-1,396472E-2	1,190625E+3	-5,910611E-1
1,192187E+3	2,984070E-1	1,192187E+3	-3,862000E-1	1,192187E+3	-8,831978E-2	1,192187E+3	-2,363599E-1	1,192187E+3	-3,316168E-1	1,192187E+3	-1,525138E-1	1,192187E+3	-6,529959E-3	1,192187E+3	-5,877282E-1
1,193750E+3	3,039268E-1	1,193750E+3	-3,820475E-1	1,193750E+3	-8,299735E-2	1,193750E+3	-2,365659E-1	1,193750E+3	-3,248346E-1	1,193750E+3	-1,563853E-1	1,193750E+3	5,849224E-5	1,193750E+3	-5,857245E-1
1,195312E+3	3,078297E-1	1,195312E+3	-3,776810E-1	1,195312E+3	-7,806032E-2	1,195312E+3	-2,360336E-1	1,195312E+3	-3,177441E-1	1,195312E+3	-1,596758E-1	1,195312E+3	6,036920E-3	1,195312E+3	-5,822683E-1
1,196875E+3	3,125591E-1	1,196875E+3	-3,739001E-1	1,196875E+3	-7,345719E-2	1,196875E+3	-2,360022E-1	1,196875E+3	-3,110860E-1	1,196875E+3	-1,627639E-1	1,196875E+3	1,099842E-2	1,196875E+3	-5,803215E-1
1,198437E+3	3,150447E-1	1,198437E+3	-3,711652E-1	1,198437E+3	-6,861887E-2	1,198437E+3	-2,350773E-1	1,198437E+3	-3,039948E-1	1,198437E+3	-1,652132E-1	1,198437E+3	1,623194E-2	1,198437E+3	-5,761367E-1
1,200000E+3	3,189170E-1	1,200000E+3	-3,691512E-1	1,200000E+3	-6,423921E-2	1,200000E+3	-2,346724E-1	1,200000E+3	-2,974556E-1	1,200000E+3	-1,674560E-1	1,200000E+3	2,014865E-2	1,200000E+3	-5,732479E-1
1,201562E+3	3,203588E-1	1,201562E+3	-3,663261E-1	1,201562E+3	-6,030933E-2	1,201562E+3	-2,334879E-1	1,201562E+3	-2,905773E-1	1,201562E+3	-1,690575E-1	1,201562E+3	2,372745E-2	1,201562E+3	-5,690205E-1
1,203125E+3	3,232989E-1	1,203125E+3	-3,646524E-1	1,203125E+3	-5,689132E-2	1,203125E+3	-2,329416E-1	1,203125E+3	-2,843071E-1	1,203125E+3	-1,704106E-1	1,203125E+3	2,585716E-2	1,203125E+3	-5,662695E-1
1,204687E+3	3,237856E-1	1,204687E+3	-3,633446E-1	1,204687E+3	-4,180224E-2	1,204687E+3	-1,025974E-1	1,204687E+3	-2,781152E-1	1,204687E+3	7,086555E-4	1,204687E+3	2,872921E-2	1,204687E+3	-5,604213E-1
1,206250E+3	3,262893E-1	1,206250E+3	-3,635055E-1	1,206250E+3	-5,661660E-2	1,206250E+3	-1,584598E-2	1,206250E+3	-2,976806E-1	1,206250E+3	1,151351E-1	1,206250E+3	2,981391E-2	1,206250E+3	-5,556208E-1
1,207812E+3	3,806678E-1	1,207812E+3	-2,650427E-1	1,207812E+3	-5,598879E-2	1,207812E+3	-2,056912E-2	1,207812E+3	-2,941221E-1	1,207812E+3	1,054379E-1	1,207812E+3	2,260052E-2	1,207812E+3	-4,665914E-1
1,209375E+3	3,932733E-1	1,209375E+3	-1,838925E-1	1,209375E+3	-5,564890E-2	1,209375E+3	-2,650433E-2	1,209375E+3	-2,906885E-1	1,209375E+3	9,583911E-2	1,209375E+3	-8,899469E-3	1,209375E+3	-4,162495E-1
1,210937E+3	3,911957E-1	1,210937E+3	-1,903312E-1	1,210937E+3	-5,497904E-2	1,210937E+3	-2,946744E-2	1,210937E+3	-2,862532E-1	1,210937E+3	8,828394E-2	1,210937E+3	-1,018270E-2	1,210937E+3	-4,101043E-1
1,212500E+3	3,937044E-1	1,212500E+3	-2,005136E-1	1,212500E+3	-5,506490E-2	1,212500E+3	-3,360211E-2	1,212500E+3	-2,822606E-1	1,212500E+3	8,077269E-2	1,212500E+3	-1,490214E-2	1,212500E+3	-4,052326E-1
1,214062E+3	3,891591E-1	1,214062E+3	-2,007881E-1	1,214062E+3	-5,514629E-2	1,214062E+3	-3,580989E-2	1,214062E+3	-2,776037E-1	1,214062E+3	7,528958E-2	1,214062E+3	-2,346131E-1	1,214062E+3	-3,759178E-1
1,215625E+3	3,863983E-1	1,215625E+3	-2,068795E-1	1,215625E+3	-5,607860E-2	1,215625E+3	-3,949316E-2	1,215625E+3	-2,735420E-1	1,215625E+3	6,974249E-2	1,215625E+3	-5,645585E-1	1,215625E+3	-3,694521E-1
1,217187E+3	3,817457E-1	1,217187E+3	-2,092724E-1	1,217187E+3	-5,675861E-2	1,217187E+3	-4,145983E-2	1,217187E+3	-2,688508E-1	1,217187E+3	6,626941E-2	1,217187E+3	-5,667719E-1	1,217187E+3	-3,660294E-1
1,218750E+3	3,789892E-1	1,218750E+3	-2,184561E-1	1,218750E+3	-5,838258E-2	1,218750E+3	-4,516706E-2	1,218750E+3	-2,649912E-1	1,218750E+3	6,254124E-2	1,218750E+3	-5,693940E-1	1,218750E+3	-3,625661E-1
1,220312E+3	3,727970E-1	1,220312E+3	-2,205355E-1	1,220312E+3	-1,131061E-1	1,220312E+3	-6,294095E-2	1,220312E+3	-2,602758E-1	1,220312E+3	6,059701E-2	1,220312E+3	-5,719586E-1	1,220312E+3	-3,583276E-1
1,221875E+3	3,663930E-1	1,221875E+3	-2,299662E-1	1,221875E+3	-1,710626E-1	1,221875E+3	-1,050657E-1	1,221875E+3	-2,566334E-1	1,221875E+3	5,824303E-2	1,221875E+3	-5,749715E-1	1,221875E+3	-3,541630E-1
1,223437E+3	3,590977E-1	1,223437E+3	-2,338175E-1	1,223437E+3	-1,654421E-1	1,223437E+3	-1,096970E-1	1,223437E+3	-2,717216E-1	1,223437E+3	1,225311E-1	1,223437E+3	-5,788015E-1	1,223437E+3	-3,484088E-1
1,225000E+3	3,508004E-1	1,225000E+3	-2,456848E-1	1,225000E+3	-1,600895E-1	1,225000E+3	-1,144099E-1	1,225000E+3	-2,996968E-1	1,225000E+3	1,784827E-1	1,225000E+3	-5,830828E-1	1,225000E+3	-3,429568E-1
1,226562E+3	3,406387E-1	1,226562E+3	-2,489681E-1	1,226562E+3	-1,658872E-1	1,226562E+3	-1,081664E-1	1,226562E+3	-2,944178E-1	1,226562E+3	1,803150E-1	1,226562E+3	-5,872267E-1	1,226562E+3	-3,351125E-1
1,228125E+3	3,274793E-1	1,228125E+3	-2,602954E-1	1,228125E+3	-1,733808E-1	1,228125E+3	-1,023300E-1	1,228125E+3	-2,901203E-1	1,228125E+3	1,820640E-1	1,228125E+3	-5,919990E-1	1,228125E+3	-3,275972E-1
1,229687E+3	3,155956E-1	1,229687E+3	-2,655176E-1	1,229687E+3	-1,864626E-1	1,229687E+3	-8,844347E-2	1,229687E+3	-2,831751E-1	1,229687E+3	1,862785E-1	1,229687E+3	-5,976792E-1	1,229687E+3	-3,170638E-1
1,231250E+3	2,996356E-1	1,231250E+3	-2,782361E-1	1,231250E+3	-2,017325E-1	1,231250E+3	-7,472574E-2	1,231250E+3	-2,775340E-1	1,231250E+3	1,905166E-1	1,231250E+3	-6,041300E-1	1,231250E+3	-3,071223E-1
1,232812E+3	1,855157E-1	1,232812E+3	-4,038653E-1	1,232812E+3	-2,022120E-1	1,232812E+3	-7,268034E-2	1,232812E+3	-2,702679E-1	1,232812E+3	1,956530E-1	1,232812E+3	-6,094847E-1	1,232812E+3	-2,951526E-1
1,234375E+3	3,414699E-2	1,234375E+3	-6,100545E-1	1,234375E+3	-2,039399E-1	1,234375E+3	-7,086571E-2	1,234375E+3	-2,645836E-1	1,234375E+3	2,008839E-1	1,234375E+3	-6,159393E-1	1,234375E+3	-2,836797E-1
1,235937E+3	-3,714390E-2	1,235937E+3	-6,048740E-1	1,235937E+3	-2,041029E-1	1,235937E+3	-6,890909E-2	1,235937E+3	-2,581404E-1	1,235937E+3	2,037813E-1	1,235937E+3	-6,209041E-1	1,235937E+3	-2,725225E-1
1,237500E+3	-1,166167E-1	1,237500E+3	-5,941574E-1	1,237500E+3	-2,056928E-1	1,237500E+3	-6,693531E-2	1,237500E+3	-2,533392E-1	1,237500E+3	2,071058E-1	1,237500E+3	-6,273496E-1	1,237500E+3	-2,617903E-1
1,239062E+3	-1,285279E-1	1,239062E+3	-5,913529E-1	1,239062E+3	-2,061428E-1	1,239062E+3	-6,441084E-2	1,239062E+3	-2,469492E-1	1,239062E+3	2,089298E-1	1,239062E+3	-6,329947E-1	1,239062E+3	-2,484567E-1
1,240625E+3	-1,420614E-1	1,240625E+3	-5,882200E-1	1,240625E+3	-2,082110E-1	1,240625E+3	-6,157754E-2	1,240625E+3	-2,421838E-1	1,240625E+3	2,116396E-1	1,240625E+3	-6,403911E-1	1,240625E+3	-2,352531E-1
1,242187E+3	-1,515855E-1	1,242187E+3	-5,864166E-1	1,242187E+3	-2,092108E-1	1,242187E+3	-5,881027E-2	1,242187E+3	-2,349389E-1	1,242187E+3	2,138256E-1	1,242187E+3	-6,458541E-1	1,242187E+3	-2,196780E-1
1,243750E+3	-1,625986E-1	1,243750E+3	-5,842849E-1	1,243750E+3	-2,115871E-1	1,243750E+3	-5,520482E-2	1,243750E+3	-2,291610E-1	1,243750E+3	2,173580E-1	1,243750E+3	-6,530107E-1	1,243750E+3	-2,037265E-1
1,245312E+3	-1,716421E-1	1,245312E+3	-5,823777E-1	1,245312E+3	-2,133742E-1	1,245312E+3	-5,186124E-2	1,245312E+3	-2,199742E-1	1,245312E+3	2,211280E-1	1,245312E+3	-6,578139E-1	1,245312E+3	-1,881625E-1
1,246875E+3	-1,820321E-1	1,246875E+3	-5,800170E-1	1,246875E+3	-2,163554E-1	1,246875E+3	-4,749003E-2	1,246875E+3	-2,121855E-1	1,246875E+3	2,265133E-1	1,246875E+3	-6,642135E-1	1,246875E+3	-1,719413E-1
1,248437E+3	-1,907416E-1	1,248437E+3	-5,773594E-1	1,248437E+3	-2,182244E-1	1,248437E+3	-4,412815E-2	1,248437E+3	-2,040152E-1	1,248437E+3	2,288838E-1	1,248437E+3	-6,685517E-1	1,248437E+3	-1,533563E-1
1,250000E+3	-2,006686E-1	1,250000E+3	-5,741456E-1	1,250000E+3	-2,209604E-1	1,250000E+3	-3,961477E-2	1,250000E+3	-1,967296E-1	1,250000E+3	2,330235E-1	1,250000E+3	-6,741018E-1	1,250000E+3	-1,338940E-1
1,251562E+3	-2,136405E-1	1,251562E+3	-5,682923E-1	1,251562E+3	-2,224981E-1	1,251562E+3	-3,632401E-2	1,251562E+3	-1,905335E-1	1,251562E+3	2,345193E-1	1,251562E+3	-6,768741E-1	1,251562E+3	-1,179097E-1
1,253125E+3	-2,279815E-1	1,253125E+3	-5,617117E-1	1,253125E+3	-2,248623E-1	1,253125E+3	-3,190097E-2	1,253125E+3	-1,849167E-1	1,253125E+3	2,377581E-1	1,253125E+3	-6,808134E-1	1,253125E+3	-1,009349E-1
1,254687E+3	-2,418178E-1	1,254687E+3	-5,542033E-1	1,254687E+3	-2,272773E-1	1,254687E+3	-2,740883E-2	1,254687E+3	-1,727604E-1	1,254687E+3	2,466826E-1	1,254687E+3	-6,822094E-1	1,254687E+3	-8,927683E-2
1,256250E+3	-2,569779E-1	1,256250E+3	-5,458297E-1	1,256250E+3	-2,304185E-1	1,256250E+3	-2,181850E-2	1,256250E+3	-1,617045E-1	1,256250E+3	2,571598E-1	1,256250E+3	-6,844634E-1	1,256250E+3	-7,637032E-2
1,257812E+3	-2,713414E-1	1,257812E+3	-5,381833E-1	1,257812E+3	-2,337752E-1	1,257812E+3	-1,584215E-2	1,257812E+3	-1,565600E-1	1,257812E+3	2,586895E-1	1,257812E+3	-6,881018E-1	1,257812E+3	-5,634802E-2
1,259375E+3	-2,870290E-1	1,259375E+3	-5,296587E-1	1,259375E+3	-2,377619E-1	1,259375E+3	-8,825127E-3	1,259375E+3	-1,517032E-1	1,259375E+3	2,618565E-1	1,259375E+3	-6,925171E-1	1,259375E+3	-3,537271E-2
1,260937E+3	-3,036409E-1	1,260937E+3	-5,198627E-1	1,260937E+3	-2,419669E-1	1,260937E+3	-8,717738E-4	1,260937E+3	-1,474801E-1	1,260937E+3	2,630393E-1	1,260937E+3	-6,972120E-1	1,260937E+3	4,883242E-2
1,262500E+3	-3,215686E-1	1,262500E+3	-5,092660E-1	1,262500E+3	-2,468111E-1	1,262500E+3	7,972886E-3	1,262500E+3	-1,436501E-1	1,262500E+3	2,656944E-1	1,262500E+3	-6,969643E-1	1,262500E+3	1,273666E-1
1,264062E+3	-3,269692E-1	1,264062E+3	-5,003171E-1	1,264062E+3	-2,499160E-1	1,264062E+3	1,294232E-2	1,264062E+3	-1,403141E-1	1,264062E+3	2,661328E-1	1,264062E+3	-7,046977E-1	1,264062E+3	1,636502E-1
1,265625E+3	-3,277698E-1	1,265625E+3	-4,800544E-1	1,265625E+3	-2,537693E-1	1,265625E+3	1,849253E-2	1,265625E+3	-1,373407E-1	1,265625E+3	2,677492E-1	1,265625E+3	-7,122323E-1	1,265625E+3	1,999005E-1
1,267187E+3	-3,597890E-1	1,267187E+3	-4,654880E-1	1,267187E+3	-2,546437E-1	1,267187E+3	3,084880E-2	1,267187E+3	-1,311526E-1	1,267187E+3	2,829552E-1	1,267187E+3	-7,066100E-1	1,267187E+3	2,110469E-1
1,268750E+3	-3,905515E-1	1,268750E+3	-4,504709E-1	1,268750E+3	-2,607828E-1	1,268750E+3	5,208551E-2	1,268750E+3	-1,352770E-1	1,268750E+3	3,182459E-1	1,268750E+3	-6,975245E-1	1,268750E+3	2,244901E-1
1,270312E+3	-4,104597E-1	1,270312E+3	-4,388313E-1	1,270312E+3	-2,551412E-1	1,270312E+3	5,656116E-2	1,270312E+3	-1,316478E-1	1,270312E+3	3,173887E-1	1,270312E+3	-6,961577E-1	1,270312E+3	2,422898E-1
1,271875E+3	-4,300559E-1	1,271875E+3	-4,270964E-1	1,271875E+3	-2,464115E-1	1,271875E+3	6,419078E-2	1,271875E+3	-1,281819E-1	1,271875E+3	3,172059E-1	1,271875E+3	-6,953879E-1	1,271875E+3	2,611109E-1
1,273437E+3	-4,076784E-1	1,273437E+3	-4,388937E-1	1,273437E+3	-2,631296E-1	1,273437E+3	9,555570E-2	1,273437E+3	-1,218057E-1	1,273437E+3	3,145152E-1	1,273437E+3	-6,803304E-1	1,273437E+3	3,157796E-1
1,275000E+3	-3,755828E-1	1,275000E+3	-4,527733E-1	1,275000E+3	-2,780754E-1	1,275000E+3	1,251894E-1	1,275000E+3	-1,157081E-1	1,275000E+3	3,124113E-1	1,275000E+3	-6,651031E-1	1,275000E+3	3,663969E-1
1,276562E+3	-3,706774E-1	1,276562E+3	-4,573185E-1	1,276562E+3	-2,836613E-1	1,276562E+3	1,337560E-1	1,276562E+3	-1,115876E-1	1,276562E+3	3,090864E-1	1,276562E+3	-6,575529E-1	1,276562E+3	3,888184E-1
1,278125E+3	-3,654345E-1	1,278125E+3	-4,619927E-1	1,278125E+3	-2,892899E-1	1,278125E+3	1,418849E-1	1,278125E+3	-1,075581E-1	1,278125E+3	3,062137E-1	1,278125E+3	-6,507733E-1	1,278125E+3	4,111106E-1
