Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Hard Wall	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Hard Wall	
1,360937E+3	-1,379009E-1	1,360937E+3	-6,653606E-1	1,360937E+3	6,363693E-2	1,360937E+3	-1,688572E-1	1,360937E+3	2,644010E-1	1,360937E+3	-2,206939E-1	1,360937E+3	-5,553619E-1	1,360937E+3	-2,566417E-1
1,362500E+3	-3,841565E-1	1,362500E+3	-5,705625E-1	1,362500E+3	6,466836E-2	1,362500E+3	-1,674555E-1	1,362500E+3	2,585364E-1	1,362500E+3	-2,306319E-1	1,362500E+3	-5,483582E-1	1,362500E+3	-2,688473E-1
1,364062E+3	-3,727392E-1	1,364062E+3	-5,795088E-1	1,364062E+3	6,652322E-2	1,364062E+3	-1,660265E-1	1,364062E+3	2,554442E-1	1,364062E+3	-2,375369E-1	1,364062E+3	-5,414968E-1	1,364062E+3	-2,799699E-1
1,365625E+3	-3,605068E-1	1,365625E+3	-5,886958E-1	1,365625E+3	6,857066E-2	1,365625E+3	-1,650906E-1	1,365625E+3	2,529519E-1	1,365625E+3	-2,444615E-1	1,365625E+3	-5,336962E-1	1,365625E+3	-2,918897E-1
1,367187E+3	-3,520924E-1	1,367187E+3	-5,950986E-1	1,367187E+3	7,034594E-2	1,367187E+3	-1,635727E-1	1,367187E+3	2,490637E-1	1,367187E+3	-2,518279E-1	1,367187E+3	-5,268820E-1	1,367187E+3	-3,018346E-1
1,368750E+3	-3,429563E-1	1,368750E+3	-6,018822E-1	1,368750E+3	7,233946E-2	1,368750E+3	-1,625549E-1	1,368750E+3	2,458525E-1	1,368750E+3	-2,592036E-1	1,368750E+3	-5,193060E-1	1,368750E+3	-3,124642E-1
1,370312E+3	-3,392024E-1	1,370312E+3	-6,045888E-1	1,370312E+3	7,248292E-2	1,370312E+3	-1,603412E-1	1,370312E+3	2,354282E-1	1,370312E+3	-2,694650E-1	1,370312E+3	-5,120379E-1	1,370312E+3	-3,213418E-1
1,371875E+3	-3,346896E-1	1,371875E+3	-6,079741E-1	1,371875E+3	7,279519E-2	1,371875E+3	-1,587760E-1	1,371875E+3	2,258702E-1	1,371875E+3	-2,797957E-1	1,371875E+3	-5,040768E-1	1,371875E+3	-3,308747E-1
1,373437E+3	-3,459409E-1	1,373437E+3	-6,016129E-1	1,373437E+3	6,519979E-2	1,373437E+3	-1,533945E-1	1,373437E+3	2,130359E-1	1,373437E+3	-2,899303E-1	1,373437E+3	-4,989865E-1	1,373437E+3	-3,369410E-1
1,375000E+3	-3,556347E-1	1,375000E+3	-5,970685E-1	1,375000E+3	5,769492E-2	1,375000E+3	-1,493888E-1	1,375000E+3	2,012392E-1	1,375000E+3	-3,001547E-1	1,375000E+3	-4,932686E-1	1,375000E+3	-3,440116E-1
1,376562E+3	-4,174113E-1	1,376562E+3	-5,519428E-1	1,376562E+3	4,610140E-2	1,376562E+3	-1,414233E-1	1,376562E+3	1,935087E-1	1,376562E+3	-3,077582E-1	1,376562E+3	-4,889697E-1	1,376562E+3	-3,477619E-1
1,378125E+3	-4,677419E-1	1,378125E+3	-5,159986E-1	1,378125E+3	3,450325E-2	1,378125E+3	-1,353280E-1	1,378125E+3	1,867343E-1	1,378125E+3	-3,154681E-1	1,378125E+3	-4,841092E-1	1,378125E+3	-3,528214E-1
1,379687E+3	-4,789652E-1	1,379687E+3	-5,051890E-1	1,379687E+3	3,297720E-2	1,379687E+3	-1,322164E-1	1,379687E+3	1,792837E-1	1,379687E+3	-3,230704E-1	1,379687E+3	-4,824634E-1	1,379687E+3	-3,524564E-1
1,381250E+3	-4,887525E-1	1,381250E+3	-4,973597E-1	1,381250E+3	3,143243E-2	1,381250E+3	-1,299715E-1	1,381250E+3	1,728799E-1	1,381250E+3	-3,307568E-1	1,381250E+3	-4,803660E-1	1,381250E+3	-3,541425E-1
1,382812E+3	-4,896815E-1	1,382812E+3	-4,964150E-1	1,382812E+3	3,492955E-2	1,382812E+3	-1,293485E-1	1,382812E+3	1,613036E-1	1,382812E+3	-3,390538E-1	1,382812E+3	-4,833992E-1	1,382812E+3	-3,473338E-1
1,384375E+3	-4,897765E-1	1,384375E+3	-4,969824E-1	1,384375E+3	3,858055E-2	1,384375E+3	-1,291118E-1	1,384375E+3	1,510484E-1	1,384375E+3	-3,475384E-1	1,384375E+3	-4,861080E-1	1,384375E+3	-3,441181E-1
1,385937E+3	-4,908975E-1	1,385937E+3	-4,964988E-1	1,385937E+3	4,276567E-2	1,385937E+3	-1,290362E-1	1,385937E+3	1,365054E-1	1,385937E+3	-3,552283E-1	1,385937E+3	-4,923184E-1	1,385937E+3	-3,319062E-1
1,387500E+3	-4,909875E-1	1,387500E+3	-4,975532E-1	1,387500E+3	4,718433E-2	1,387500E+3	-1,293096E-1	1,387500E+3	1,235349E-1	1,387500E+3	-3,632791E-1	1,387500E+3	-4,986867E-1	1,387500E+3	-3,250995E-1
1,389062E+3	-4,927505E-1	1,389062E+3	-4,966774E-1	1,389062E+3	5,113788E-2	1,389062E+3	-1,291841E-1	1,389062E+3	1,103245E-1	1,389062E+3	-3,698030E-1	1,389062E+3	-5,025879E-1	1,389062E+3	-3,151619E-1
1,390625E+3	-4,932652E-1	1,390625E+3	-4,975381E-1	1,390625E+3	5,535356E-2	1,390625E+3	-1,294673E-1	1,390625E+3	9,870133E-2	1,390625E+3	-3,768248E-1	1,390625E+3	-5,067311E-1	1,390625E+3	-3,112260E-1
1,392187E+3	-4,942874E-1	1,392187E+3	-4,971224E-1	1,392187E+3	5,829834E-2	1,392187E+3	-1,288321E-1	1,392187E+3	8,722393E-2	1,392187E+3	-3,820249E-1	1,392187E+3	-5,060928E-1	1,392187E+3	-3,089254E-1
1,393750E+3	-4,938293E-1	1,393750E+3	-4,984871E-1	1,393750E+3	6,146110E-2	1,393750E+3	-1,287353E-1	1,393750E+3	7,733513E-2	1,393750E+3	-3,878019E-1	1,393750E+3	-5,046421E-1	1,393750E+3	-3,126369E-1
1,395312E+3	-4,943447E-1	1,395312E+3	-4,988123E-1	1,395312E+3	6,189406E-2	1,395312E+3	-1,272468E-1	1,395312E+3	6,143376E-2	1,395312E+3	-3,922096E-1	1,395312E+3	-5,000633E-1	1,395312E+3	-3,173161E-1
1,396875E+3	-4,928899E-1	1,396875E+3	-5,009784E-1	1,396875E+3	6,242400E-2	1,396875E+3	-1,265744E-1	1,396875E+3	4,759685E-2	1,396875E+3	-3,975492E-1	1,396875E+3	-4,935303E-1	1,396875E+3	-3,282900E-1
1,398437E+3	-4,908246E-1	1,398437E+3	-5,034766E-1	1,398437E+3	6,069763E-2	1,398437E+3	-1,245327E-1	1,398437E+3	3,148219E-2	1,398437E+3	-4,009484E-1	1,398437E+3	-4,858553E-1	1,398437E+3	-3,354274E-1
1,400000E+3	-4,862982E-1	1,400000E+3	-5,076655E-1	1,400000E+3	5,896511E-2	1,400000E+3	-1,235503E-1	1,400000E+3	1,779526E-2	1,400000E+3	-4,054819E-1	1,400000E+3	-4,774179E-1	1,400000E+3	-3,472952E-1
1,401562E+3	-4,830892E-1	1,401562E+3	-5,119596E-1	1,401562E+3	5,727290E-2	1,401562E+3	-1,219979E-1	1,401562E+3	4,601599E-3	1,401562E+3	-4,090351E-1	1,401562E+3	-4,695045E-1	1,401562E+3	-3,536456E-1
1,403125E+3	-4,762836E-1	1,403125E+3	-5,181230E-1	1,403125E+3	5,550883E-2	1,403125E+3	-1,214734E-1	1,403125E+3	-6,113294E-3	1,403125E+3	-4,138056E-1	1,403125E+3	-4,620054E-1	1,403125E+3	-3,639182E-1
1,404687E+3	-4,691519E-1	1,404687E+3	-5,255993E-1	1,404687E+3	5,495305E-2	1,404687E+3	-1,208403E-1	1,404687E+3	-1,905310E-2	1,404687E+3	-4,176329E-1	1,404687E+3	-4,529306E-1	1,404687E+3	-3,709046E-1
1,406250E+3	-4,571726E-1	1,406250E+3	-5,349503E-1	1,406250E+3	5,438057E-2	1,406250E+3	-1,211111E-1	1,406250E+3	-2,978608E-2	1,406250E+3	-4,231349E-1	1,406250E+3	-4,445817E-1	1,406250E+3	-3,813226E-1
1,407812E+3	-4,468056E-1	1,407812E+3	-5,454343E-1	1,407812E+3	5,538309E-2	1,407812E+3	-1,211671E-1	1,407812E+3	-4,190646E-2	1,407812E+3	-4,269450E-1	1,407812E+3	-4,329963E-1	1,407812E+3	-3,905753E-1
1,409375E+3	-4,293837E-1	1,409375E+3	-5,583297E-1	1,409375E+3	5,642705E-2	1,409375E+3	-1,219673E-1	1,409375E+3	-5,220860E-2	1,409375E+3	-4,326982E-1	1,409375E+3	-4,218499E-1	1,409375E+3	-4,029545E-1
1,410937E+3	-4,158798E-1	1,410937E+3	-5,702112E-1	1,410937E+3	5,722261E-2	1,410937E+3	-1,215307E-1	1,410937E+3	-6,337557E-2	1,410937E+3	-4,361090E-1	1,410937E+3	-3,768985E-1	1,410937E+3	-4,318475E-1
1,412500E+3	-3,948322E-1	1,412500E+3	-5,856360E-1	1,412500E+3	5,788215E-2	1,412500E+3	-1,217673E-1	1,412500E+3	-7,290389E-2	1,412500E+3	-4,416319E-1	1,412500E+3	-3,144880E-1	1,412500E+3	-4,576068E-1
1,414062E+3	-3,779877E-1	1,414062E+3	-5,977622E-1	1,414062E+3	5,844253E-2	1,414062E+3	-1,211221E-1	1,414062E+3	-8,261670E-2	1,414062E+3	-4,444319E-1	1,414062E+3	-2,522371E-1	1,414062E+3	-5,069364E-1
1,415625E+3	-3,540622E-1	1,415625E+3	-6,140826E-1	1,415625E+3	5,877431E-2	1,415625E+3	-1,210811E-1	1,415625E+3	-9,092559E-2	1,415625E+3	-4,494666E-1	1,415625E+3	-1,554259E-1	1,415625E+3	-5,591618E-1
1,417187E+3	-3,366258E-1	1,417187E+3	-6,242800E-1	1,417187E+3	7,542058E-2	1,417187E+3	-1,331549E-1	1,417187E+3	-9,876525E-2	1,417187E+3	-4,514528E-1	1,417187E+3	-1,452532E-1	1,417187E+3	-5,585776E-1
1,418750E+3	-3,135155E-1	1,418750E+3	-6,394364E-1	1,418750E+3	9,819852E-2	1,418750E+3	-1,401269E-1	1,418750E+3	-1,053731E-1	1,418750E+3	-4,556868E-1	1,418750E+3	-1,376570E-1	1,418750E+3	-5,607591E-1
1,420312E+3	-2,961734E-1	1,420312E+3	-6,466063E-1	1,420312E+3	9,936416E-2	1,420312E+3	-1,410047E-1	1,420312E+3	-5,432132E-2	1,420312E+3	-4,809804E-1	1,420312E+3	-1,242147E-1	1,420312E+3	-5,608306E-1
1,421875E+3	-2,756449E-1	1,421875E+3	-6,587933E-1	1,421875E+3	1,005266E-1	1,421875E+3	-1,424860E-1	1,421875E+3	1,705332E-2	1,421875E+3	-4,764051E-1	1,421875E+3	-1,132167E-1	1,421875E+3	-5,636375E-1
1,423437E+3	-2,609377E-1	1,423437E+3	-6,630196E-1	1,423437E+3	1,013364E-1	1,423437E+3	-1,436797E-1	1,423437E+3	1,087523E-2	1,423437E+3	-4,808211E-1	1,423437E+3	-1,002952E-1	1,423437E+3	-5,649048E-1
1,425000E+3	-2,448021E-1	1,425000E+3	-6,730196E-1	1,425000E+3	1,021564E-1	1,425000E+3	-1,454837E-1	1,425000E+3	5,892424E-3	1,425000E+3	-4,881549E-1	1,425000E+3	-8,991695E-2	1,425000E+3	-5,694252E-1
1,426562E+3	-2,327055E-1	1,426562E+3	-6,755965E-1	1,426562E+3	1,027379E-1	1,426562E+3	-1,462490E-1	1,426562E+3	-3,693043E-4	1,426562E+3	-4,924834E-1	1,426562E+3	-8,329961E-2	1,426562E+3	-5,679774E-1
1,428125E+3	-2,209069E-1	1,428125E+3	-6,843539E-1	1,428125E+3	1,032805E-1	1,428125E+3	-1,476145E-1	1,428125E+3	-5,607555E-3	1,428125E+3	-5,000381E-1	1,428125E+3	-8,023191E-2	1,428125E+3	-5,696292E-1
1,429687E+3	-2,116280E-1	1,429687E+3	-6,865749E-1	1,429687E+3	1,030637E-1	1,429687E+3	-1,486742E-1	1,429687E+3	-1,449590E-2	1,429687E+3	-5,046756E-1	1,429687E+3	-7,518033E-2	1,429687E+3	-5,679454E-1
1,431250E+3	-2,042279E-1	1,431250E+3	-6,951489E-1	1,431250E+3	1,028375E-1	1,431250E+3	-1,504037E-1	1,431250E+3	-2,248982E-2	1,431250E+3	-5,132995E-1	1,431250E+3	-7,388350E-2	1,431250E+3	-5,691923E-1
1,432812E+3	-1,990782E-1	1,432812E+3	-6,974530E-1	1,432812E+3	1,019813E-1	1,432812E+3	-1,524201E-1	1,432812E+3	-3,586775E-2	1,432812E+3	-5,174676E-1	1,432812E+3	-7,125701E-2	1,432812E+3	-5,673870E-1
1,434375E+3	-1,973345E-1	1,434375E+3	-7,071377E-1	1,434375E+3	1,012085E-1	1,434375E+3	-1,551687E-1	1,434375E+3	-4,876357E-2	1,434375E+3	-5,268284E-1	1,434375E+3	-7,261468E-2	1,434375E+3	-5,681637E-1
1,435937E+3	2,493099E-3	1,435937E+3	-7,418430E-1	1,435937E+3	9,982515E-2	1,435937E+3	-1,583287E-1	1,435937E+3	-5,988041E-2	1,435937E+3	-5,311453E-1	1,435937E+3	-7,260517E-2	1,435937E+3	-5,658657E-1
1,437500E+3	2,769809E-1	1,437500E+3	-6,359201E-1	1,437500E+3	9,867091E-2	1,437500E+3	-1,622855E-1	1,437500E+3	-7,132990E-2	1,437500E+3	-5,404873E-1	1,437500E+3	-7,680680E-2	1,437500E+3	-5,657984E-1
1,439062E+3	2,742205E-1	1,439062E+3	-6,328510E-1	1,439062E+3	9,852935E-2	1,439062E+3	-1,657557E-1	1,439062E+3	-5,496059E-2	1,439062E+3	-5,260105E-1	1,439062E+3	-7,926948E-2	1,439062E+3	-5,627573E-1
1,440625E+3	2,685747E-1	1,440625E+3	-6,377288E-1	1,440625E+3	9,872609E-2	1,440625E+3	-1,698962E-1	1,440625E+3	-4,064667E-2	1,440625E+3	-5,113940E-1	1,440625E+3	-8,621472E-2	1,440625E+3	-5,616095E-1
1,442187E+3	2,579855E-1	1,442187E+3	-6,372740E-1	1,442187E+3	1,045335E-1	1,442187E+3	-1,713499E-1	1,442187E+3	9,946876E-2	1,442187E+3	-5,160524E-1	1,442187E+3	-9,295634E-2	1,442187E+3	-5,578717E-1
1,443750E+3	2,422177E-1	1,443750E+3	-6,460835E-1	1,443750E+3	1,105220E-1	1,443750E+3	-1,728442E-1	1,443750E+3	2,414553E-1	1,443750E+3	-4,293159E-1	1,443750E+3	-1,047272E-1	1,443750E+3	-5,557580E-1
1,445312E+3	2,232946E-1	1,445312E+3	-6,479036E-1	1,445312E+3	1,191722E-1	1,445312E+3	-1,725203E-1	1,445312E+3	2,514173E-1	1,445312E+3	-4,254999E-1	1,445312E+3	-2,342796E-1	1,445312E+3	-5,311604E-1
1,446875E+3	1,961958E-1	1,446875E+3	-6,592305E-1	1,446875E+3	1,278613E-1	1,446875E+3	-1,719487E-1	1,446875E+3	2,615949E-1	1,446875E+3	-4,226319E-1	1,446875E+3	-4,398022E-1	1,446875E+3	-4,990977E-1
1,448437E+3	2,176694E-1	1,448437E+3	-6,531101E-1	1,448437E+3	1,370690E-1	1,448437E+3	-1,707364E-1	1,448437E+3	2,718065E-1	1,448437E+3	-4,188283E-1	1,448437E+3	-4,186074E-1	1,448437E+3	-5,144298E-1
1,450000E+3	2,372560E-1	1,450000E+3	-6,527275E-1	1,450000E+3	1,462572E-1	1,450000E+3	-1,691954E-1	1,450000E+3	2,822440E-1	1,450000E+3	-4,158827E-1	1,450000E+3	-3,971566E-1	1,450000E+3	-5,288960E-1
1,451562E+3	2,871837E-1	1,451562E+3	-6,334597E-1	1,451562E+3	1,553085E-1	1,451562E+3	-1,674676E-1	1,451562E+3	2,920938E-1	1,451562E+3	-4,136488E-1	1,451562E+3	-3,759820E-1	1,451562E+3	-5,410436E-1
1,453125E+3	3,368815E-1	1,453125E+3	-6,108838E-1	1,453125E+3	1,643166E-1	1,453125E+3	-1,654264E-1	1,453125E+3	3,024496E-1	1,453125E+3	-4,123422E-1	1,453125E+3	-3,547752E-1	1,453125E+3	-5,523066E-1
1,454687E+3	3,468232E-1	1,454687E+3	-6,025357E-1	1,454687E+3	1,729557E-1	1,454687E+3	-1,632484E-1	1,454687E+3	1,878815E-1	1,454687E+3	-4,257194E-1	1,454687E+3	-3,327780E-1	1,454687E+3	-5,617727E-1
1,456250E+3	3,547273E-1	1,456250E+3	-5,958637E-1	1,456250E+3	1,815446E-1	1,456250E+3	-1,607982E-1	1,456250E+3	2,468855E-2	1,456250E+3	-4,848936E-1	1,456250E+3	-3,108868E-1	1,456250E+3	-5,702937E-1
1,457812E+3	3,659756E-1	1,457812E+3	-5,842956E-1	1,457812E+3	1,315620E-1	1,457812E+3	-1,912803E-1	1,457812E+3	4,282588E-2	1,457812E+3	-4,820049E-1	1,457812E+3	-2,882762E-1	1,457812E+3	-5,785842E-1
1,459375E+3	3,754782E-1	1,459375E+3	-5,735933E-1	1,459375E+3	7,911639E-2	1,459375E+3	-2,319366E-1	1,459375E+3	6,050969E-2	1,459375E+3	-4,787242E-1	1,459375E+3	-2,658422E-1	1,459375E+3	-5,859247E-1
1,460937E+3	3,832141E-1	1,460937E+3	-5,625189E-1	1,460937E+3	8,907669E-2	1,460937E+3	-2,317641E-1	1,460937E+3	7,938777E-2	1,460937E+3	-4,754692E-1	1,460937E+3	-2,427553E-1	1,460937E+3	-5,905015E-1
1,462500E+3	3,892133E-1	1,462500E+3	-5,524433E-1	1,462500E+3	9,904766E-2	1,462500E+3	-2,312329E-1	1,462500E+3	9,788944E-2	1,462500E+3	-4,718017E-1	1,462500E+3	-2,200886E-1	1,462500E+3	-5,940970E-1
1,464062E+3	1,503267E-1	1,464062E+3	-6,231087E-1	1,464062E+3	1,088920E-1	1,464062E+3	-2,311548E-1	1,464062E+3	1,191114E-1	1,464062E+3	-4,673975E-1	1,464062E+3	-2,029807E-1	1,464062E+3	-5,960597E-1
1,465625E+3	-4,593676E-1	1,465625E+3	-6,804878E-1	1,465625E+3	1,187765E-1	1,465625E+3	-2,307241E-1	1,465625E+3	1,399646E-1	1,465625E+3	-4,623152E-1	1,465625E+3	-1,864288E-1	1,465625E+3	-5,974441E-1
1,467187E+3	-4,210903E-1	1,467187E+3	-7,018485E-1	1,467187E+3	1,282648E-1	1,467187E+3	-2,309369E-1	1,467187E+3	1,558600E-1	1,467187E+3	-4,581203E-1	1,467187E+3	-1,728452E-1	1,467187E+3	-5,966184E-1
1,468750E+3	-3,816537E-1	1,468750E+3	-7,211340E-1	1,468750E+3	1,378532E-1	1,468750E+3	-2,308571E-1	1,468750E+3	1,713653E-1	1,468750E+3	-4,537652E-1	1,468750E+3	-1,599564E-1	1,468750E+3	-5,953422E-1
1,470312E+3	-3,431360E-1	1,470312E+3	-7,367789E-1	1,470312E+3	7,212952E-2	1,470312E+3	-2,680653E-1	1,470312E+3	1,835086E-1	1,470312E+3	-4,484390E-1	1,470312E+3	-1,504674E-1	1,470312E+3	-5,926904E-1
1,471875E+3	-3,040368E-1	1,471875E+3	-7,503906E-1	1,471875E+3	-2,996798E-3	1,471875E+3	-3,225283E-1	1,471875E+3	1,951334E-1	1,471875E+3	-4,431806E-1	1,471875E+3	-1,418227E-1	1,471875E+3	-5,897276E-1
1,473437E+3	-2,643445E-1	1,473437E+3	-7,597222E-1	1,473437E+3	8,608528E-3	1,473437E+3	-3,249456E-1	1,473437E+3	2,049949E-1	1,473437E+3	-4,365889E-1	1,473437E+3	-3,147049E-1	1,473437E+3	-5,105948E-1
1,475000E+3	-2,246386E-1	1,475000E+3	-7,669356E-1	1,475000E+3	2,032051E-2	1,475000E+3	-3,269566E-1	1,475000E+3	2,142516E-1	1,475000E+3	-4,301471E-1	1,475000E+3	-5,264717E-1	1,475000E+3	-3,516797E-1
1,476562E+3	-1,861275E-1	1,476562E+3	-7,716904E-1	1,476562E+3	2,981197E-2	1,476562E+3	-3,301225E-1	1,476562E+3	2,145898E-1	1,476562E+3	-4,601035E-1	1,476562E+3	-5,514043E-1	1,476562E+3	-3,044299E-1
1,478125E+3	-1,479865E-1	1,478125E+3	-7,744857E-1	1,478125E+3	3,951356E-2	1,478125E+3	-3,331165E-1	1,478125E+3	2,199155E-1	1,478125E+3	-4,949671E-1	1,478125E+3	-5,768270E-1	1,478125E+3	-2,499302E-1
1,479687E+3	-1,078133E-1	1,479687E+3	-7,754513E-1	1,479687E+3	4,379956E-2	1,479687E+3	-3,391527E-1	1,479687E+3	2,310882E-1	1,479687E+3	-4,873528E-1	1,479687E+3	-5,760065E-1	1,479687E+3	-2,442440E-1
1,481250E+3	-6,843254E-2	1,481250E+3	-7,743866E-1	1,481250E+3	4,847286E-2	1,481250E+3	-3,456542E-1	1,481250E+3	2,416755E-1	1,481250E+3	-4,798091E-1	1,481250E+3	-5,757440E-1	1,481250E+3	-2,377641E-1
1,482812E+3	-3,076548E-1	1,482812E+3	-7,191059E-1	1,482812E+3	3,894066E-2	1,482812E+3	-3,569738E-1	1,482812E+3	-1,403584E-2	1,482812E+3	-5,052785E-1	1,482812E+3	-5,992863E-1	1,482812E+3	-1,670072E-1
1,484375E+3	-6,158958E-1	1,484375E+3	-5,391167E-1	1,484375E+3	2,935317E-2	1,484375E+3	-3,705947E-1	1,484375E+3	-5,818358E-1	1,484375E+3	-4,038093E-1	1,484375E+3	-6,191840E-1	1,484375E+3	-8,639083E-2
1,485937E+3	-6,235666E-1	1,485937E+3	-5,314216E-1	1,485937E+3	2,587923E-2	1,485937E+3	-3,771536E-1	1,485937E+3	-5,691834E-1	1,485937E+3	-4,211132E-1	1,485937E+3	-6,181598E-1	1,485937E+3	-8,285161E-2
1,487500E+3	-6,327895E-1	1,487500E+3	-5,224279E-1	1,487500E+3	2,244453E-2	1,487500E+3	-3,850066E-1	1,487500E+3	-5,560658E-1	1,487500E+3	-4,379875E-1	1,487500E+3	-6,174010E-1	1,487500E+3	-7,877573E-2
1,489062E+3	-6,410859E-1	1,489062E+3	-5,118980E-1	1,489062E+3	2,143454E-2	1,489062E+3	-3,906282E-1	1,489062E+3	-5,415097E-1	1,489062E+3	-4,545252E-1	1,489062E+3	-6,142420E-1	1,489062E+3	-8,388380E-2
1,490625E+3	-6,507902E-1	1,490625E+3	-4,999170E-1	1,490625E+3	2,047969E-2	1,490625E+3	-3,972369E-1	1,490625E+3	-5,265231E-1	1,490625E+3	-4,704857E-1	1,490625E+3	-6,111413E-1	1,490625E+3	-8,866834E-2
1,492187E+3	-6,651922E-1	1,492187E+3	-4,819921E-1	1,492187E+3	1,703998E-2	1,492187E+3	-4,033995E-1	1,492187E+3	-5,129129E-1	1,492187E+3	-4,843746E-1	1,492187E+3	-6,084285E-1	1,492187E+3	-8,345958E-2
1,493750E+3	-6,810793E-1	1,493750E+3	-4,618507E-1	1,493750E+3	1,348247E-2	1,493750E+3	-4,107757E-1	1,493750E+3	-4,990797E-1	1,493750E+3	-4,977688E-1	1,493750E+3	-6,059192E-1	1,493750E+3	-7,775427E-2
1,495312E+3	-6,967955E-1	1,495312E+3	-4,400039E-1	1,495312E+3	2,722629E-3	1,495312E+3	-4,189636E-1	1,495312E+3	-4,894834E-1	1,495312E+3	-5,073840E-1	1,495312E+3	-6,048343E-1	1,495312E+3	-5,954917E-2
1,496875E+3	-7,137161E-1	1,496875E+3	-4,156762E-1	1,496875E+3	-8,807295E-3	1,496875E+3	-4,290858E-1	1,496875E+3	-4,799966E-1	1,496875E+3	-5,167165E-1	1,496875E+3	-6,036344E-1	1,496875E+3	-4,043016E-2
1,498437E+3	-7,166000E-1	1,498437E+3	-4,126173E-1	1,498437E+3	-1,916560E-2	1,498437E+3	-4,365313E-1	1,498437E+3	-4,760970E-1	1,498437E+3	-5,215538E-1	1,498437E+3	-6,027331E-1	1,498437E+3	-2,681410E-2
1,500000E+3	-7,202089E-1	1,500000E+3	-4,088862E-1	1,500000E+3	-3,030233E-2	1,500000E+3	-4,456364E-1	1,500000E+3	-4,726607E-1	1,500000E+3	-5,262257E-1	1,500000E+3	-6,018746E-1	1,500000E+3	-1,244240E-2
1,501562E+3	-7,180748E-1	1,501562E+3	-4,141747E-1	1,501562E+3	-3,683508E-2	1,501562E+3	-4,522340E-1	1,501562E+3	-4,757717E-1	1,501562E+3	-5,264338E-1	1,501562E+3	-6,002241E-1	1,501562E+3	-2,775691E-3
1,503125E+3	-7,163043E-1	1,503125E+3	-4,191079E-1	1,503125E+3	-4,384894E-2	1,503125E+3	-4,600005E-1	1,503125E+3	-4,797103E-1	1,503125E+3	-5,264654E-1	1,503125E+3	-5,986723E-1	1,503125E+3	7,451681E-3
1,504687E+3	-7,129616E-1	1,504687E+3	-4,252071E-1	1,504687E+3	-4,651657E-2	1,504687E+3	-4,655509E-1	1,504687E+3	-4,891802E-1	1,504687E+3	-5,227436E-1	1,504687E+3	-5,957474E-1	1,504687E+3	1,813585E-2
1,506250E+3	-7,099025E-1	1,506250E+3	-4,309816E-1	1,506250E+3	-4,943807E-2	1,506250E+3	-4,719062E-1	1,506250E+3	-4,997490E-1	1,506250E+3	-5,187463E-1	1,506250E+3	-5,928299E-1	1,506250E+3	2,918460E-2
1,507812E+3	-7,086117E-1	1,507812E+3	-4,333471E-1	1,507812E+3	-5,290210E-2	1,507812E+3	-4,771880E-1	1,507812E+3	-5,081835E-1	1,507812E+3	-5,153237E-1	1,507812E+3	-5,895598E-1	1,507812E+3	4,534600E-2
1,509375E+3	-7,077190E-1	1,509375E+3	-4,353563E-1	1,509375E+3	-5,662786E-2	1,509375E+3	-4,833080E-1	1,509375E+3	-5,175087E-1	1,509375E+3	-5,117182E-1	1,509375E+3	-5,861185E-1	1,509375E+3	6,172720E-2
1,510937E+3	-7,075453E-1	1,510937E+3	-4,350493E-1	1,510937E+3	-6,484401E-2	1,510937E+3	-4,887960E-1	1,510937E+3	-5,273628E-1	1,510937E+3	-5,063981E-1	1,510937E+3	-5,818614E-1	1,510937E+3	6,333947E-2
1,512500E+3	-7,077877E-1	1,512500E+3	-4,343891E-1	1,512500E+3	-7,352199E-2	1,512500E+3	-4,953486E-1	1,512500E+3	-5,382300E-1	1,512500E+3	-5,006882E-1	1,512500E+3	-5,773142E-1	1,512500E+3	6,522121E-2
1,514062E+3	-7,119780E-1	1,514062E+3	-4,285306E-1	1,514062E+3	-8,232860E-2	1,514062E+3	-5,001879E-1	1,514062E+3	-5,455540E-1	1,514062E+3	-4,963792E-1	1,514062E+3	-5,743568E-1	1,514062E+3	6,490892E-2
1,515625E+3	-7,166240E-1	1,515625E+3	-4,221931E-1	1,515625E+3	-9,169510E-2	1,515625E+3	-5,059984E-1	1,515625E+3	-5,537321E-1	1,515625E+3	-4,916866E-1	1,515625E+3	-5,714040E-1	1,515625E+3	6,467849E-2
1,517187E+3	-7,226570E-1	1,517187E+3	-4,104760E-1	1,517187E+3	-9,864914E-2	1,517187E+3	-5,105024E-1	1,517187E+3	-5,584512E-1	1,517187E+3	-4,895536E-1	1,517187E+3	-5,680236E-1	1,517187E+3	6,349003E-2
