Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,312500E+2	2,617795E-1	1,312500E+2	-5,068149E+0	1,312500E+2	3,382431E-1	1,312500E+2	-5,023787E+0	1,312500E+2	2,971830E-1	1,312500E+2	-5,078036E+0	1,312500E+2	3,055996E-1	1,312500E+2	-5,138004E+0	1,312500E+2	1,880516E-1	1,312500E+2	-5,110358E+0	1,312500E+2	2,958324E-1	1,312500E+2	-5,136616E+0	1,312500E+2	5,826464E-1	1,312500E+2	-4,524189E+0	1,312500E+2	6,275839E-1	1,312500E+2	-4,652782E+0	1,312500E+2	5,499785E-1	1,312500E+2	-4,674155E+0	1,312500E+2	2,558541E+0	1,312500E+2	-5,434389E+0	1,312500E+2	3,098501E-1	1,312500E+2	-5,012835E+0	1,312500E+2	2,977341E-1	1,312500E+2	-5,163977E+0	1,312500E+2	2,081867E+0	1,312500E+2	-4,750860E+0	1,312500E+2	1,545826E+0	1,312500E+2	-4,836139E+0	1,312500E+2	6,855731E-1	1,312500E+2	-4,619196E+0	1,312500E+2	7,187491E-1	1,312500E+2	-5,304339E+0	1,312500E+2	3,727912E-1	1,312500E+2	-4,949921E+0	1,312500E+2	3,806934E-1	1,312500E+2	-5,176613E+0	1,312500E+2	5,681897E-1	1,312500E+2	-4,829660E+0	1,312500E+2	5,226603E-1	1,312500E+2	-4,645986E+0	1,312500E+2	5,728716E-1	1,312500E+2	-3,150550E+0	1,312500E+2	1,640599E-1	1,312500E+2	-5,508567E+0	1,312500E+2	3,197900E-1	1,312500E+2	-5,662790E+0	1,312500E+2	2,690748E-1	1,312500E+2	-5,517608E+0
1,328125E+2	2,951200E-1	1,328125E+2	-4,938874E+0	1,328125E+2	2,888246E-1	1,328125E+2	-4,957143E+0	1,328125E+2	3,040879E-1	1,328125E+2	-5,053824E+0	1,328125E+2	2,771425E-1	1,328125E+2	-4,988555E+0	1,328125E+2	1,947292E-1	1,328125E+2	-5,028985E+0	1,328125E+2	2,631708E-1	1,328125E+2	-5,026645E+0	1,328125E+2	5,611549E-1	1,328125E+2	-4,484578E+0	1,328125E+2	6,181079E-1	1,328125E+2	-4,601663E+0	1,328125E+2	5,676227E-1	1,328125E+2	-4,566207E+0	1,328125E+2	2,377688E+0	1,328125E+2	-5,413522E+0	1,328125E+2	3,069496E-1	1,328125E+2	-4,999212E+0	1,328125E+2	2,836608E-1	1,328125E+2	-5,104874E+0	1,328125E+2	2,009237E+0	1,328125E+2	-4,725110E+0	1,328125E+2	1,508995E+0	1,328125E+2	-4,779200E+0	1,328125E+2	6,911459E-1	1,328125E+2	-4,539571E+0	1,328125E+2	7,079502E-1	1,328125E+2	-5,263360E+0	1,328125E+2	3,407620E-1	1,328125E+2	-4,892781E+0	1,328125E+2	3,914564E-1	1,328125E+2	-5,086572E+0	1,328125E+2	5,823098E-1	1,328125E+2	-4,747851E+0	1,328125E+2	5,159254E-1	1,328125E+2	-4,539263E+0	1,328125E+2	5,554970E-1	1,328125E+2	-3,102149E+0	1,328125E+2	1,772691E-1	1,328125E+2	-5,400200E+0	1,328125E+2	1,808708E-1	1,328125E+2	-5,517027E+0	1,328125E+2	1,661747E-1	1,328125E+2	-5,376664E+0
1,343750E+2	3,024272E-1	1,343750E+2	-4,934924E+0	1,343750E+2	2,996696E-1	1,343750E+2	-4,920564E+0	1,343750E+2	2,892397E-1	1,343750E+2	-4,943254E+0	1,343750E+2	2,748711E-1	1,343750E+2	-5,021256E+0	1,343750E+2	1,978633E-1	1,343750E+2	-4,958087E+0	1,343750E+2	2,281775E-1	1,343750E+2	-5,000873E+0	1,343750E+2	5,404096E-1	1,343750E+2	-4,438747E+0	1,343750E+2	6,241609E-1	1,343750E+2	-4,513929E+0	1,343750E+2	5,153882E-1	1,343750E+2	-4,439655E+0	1,343750E+2	2,280270E+0	1,343750E+2	-5,360609E+0	1,343750E+2	3,209654E-1	1,343750E+2	-4,914548E+0	1,343750E+2	2,847632E-1	1,343750E+2	-5,081830E+0	1,343750E+2	1,932408E+0	1,343750E+2	-4,650128E+0	1,343750E+2	1,474233E+0	1,343750E+2	-4,682582E+0	1,343750E+2	6,334290E-1	1,343750E+2	-4,406216E+0	1,343750E+2	6,363023E-1	1,343750E+2	-5,151468E+0	1,343750E+2	3,550062E-1	1,343750E+2	-4,865001E+0	1,343750E+2	3,960091E-1	1,343750E+2	-5,039370E+0	1,343750E+2	6,183184E-1	1,343750E+2	-4,670763E+0	1,343750E+2	5,180384E-1	1,343750E+2	-4,516422E+0	1,343750E+2	5,358545E-1	1,343750E+2	-3,018573E+0	1,343750E+2	1,776671E-1	1,343750E+2	-5,357191E+0	1,343750E+2	1,569136E-1	1,343750E+2	-5,491924E+0	1,343750E+2	2,128457E-1	1,343750E+2	-5,361148E+0
1,359375E+2	2,702666E-1	1,359375E+2	-4,868542E+0	1,359375E+2	2,746276E-1	1,359375E+2	-4,822127E+0	1,359375E+2	2,821395E-1	1,359375E+2	-4,908725E+0	1,359375E+2	2,479852E-1	1,359375E+2	-4,930797E+0	1,359375E+2	1,862186E-1	1,359375E+2	-4,923207E+0	1,359375E+2	2,201103E-1	1,359375E+2	-4,894550E+0	1,359375E+2	5,822875E-1	1,359375E+2	-4,314984E+0	1,359375E+2	6,458964E-1	1,359375E+2	-4,493750E+0	1,359375E+2	5,563578E-1	1,359375E+2	-4,404859E+0	1,359375E+2	2,195761E+0	1,359375E+2	-5,306346E+0	1,359375E+2	2,270345E-1	1,359375E+2	-4,830639E+0	1,359375E+2	3,174790E-1	1,359375E+2	-4,995560E+0	1,359375E+2	1,826662E+0	1,359375E+2	-4,569031E+0	1,359375E+2	1,462390E+0	1,359375E+2	-4,597647E+0	1,359375E+2	6,905530E-1	1,359375E+2	-4,396195E+0	1,359375E+2	5,827004E-1	1,359375E+2	-5,034573E+0	1,359375E+2	3,479429E-1	1,359375E+2	-4,758734E+0	1,359375E+2	3,294618E-1	1,359375E+2	-4,950053E+0	1,359375E+2	6,148939E-1	1,359375E+2	-4,575327E+0	1,359375E+2	4,756287E-1	1,359375E+2	-4,406889E+0	1,359375E+2	5,563465E-1	1,359375E+2	-2,945122E+0	1,359375E+2	2,193320E-1	1,359375E+2	-5,259579E+0	1,359375E+2	2,026635E-1	1,359375E+2	-5,411191E+0	1,359375E+2	1,918633E-1	1,359375E+2	-5,275723E+0
1,375000E+2	2,967161E-1	1,375000E+2	-4,743019E+0	1,375000E+2	3,030149E-1	1,375000E+2	-4,761143E+0	1,375000E+2	2,362500E-1	1,375000E+2	-4,815871E+0	1,375000E+2	2,516395E-1	1,375000E+2	-4,862832E+0	1,375000E+2	1,809125E-1	1,375000E+2	-4,863530E+0	1,375000E+2	2,162436E-1	1,375000E+2	-4,910125E+0	1,375000E+2	5,863293E-1	1,375000E+2	-4,204271E+0	1,375000E+2	6,125316E-1	1,375000E+2	-4,424740E+0	1,375000E+2	5,767320E-1	1,375000E+2	-4,344969E+0	1,375000E+2	2,080103E+0	1,375000E+2	-5,329287E+0	1,375000E+2	2,407957E-1	1,375000E+2	-4,765311E+0	1,375000E+2	3,329096E-1	1,375000E+2	-4,916753E+0	1,375000E+2	1,775254E+0	1,375000E+2	-4,461698E+0	1,375000E+2	1,369204E+0	1,375000E+2	-4,496166E+0	1,375000E+2	6,839638E-1	1,375000E+2	-4,251260E+0	1,375000E+2	6,126890E-1	1,375000E+2	-4,991924E+0	1,375000E+2	3,481641E-1	1,375000E+2	-4,686970E+0	1,375000E+2	3,740348E-1	1,375000E+2	-4,892472E+0	1,375000E+2	5,729524E-1	1,375000E+2	-4,526244E+0	1,375000E+2	4,959283E-1	1,375000E+2	-4,357276E+0	1,375000E+2	5,458891E-1	1,375000E+2	-2,867775E+0	1,375000E+2	2,119768E-1	1,375000E+2	-5,259334E+0	1,375000E+2	2,121842E-1	1,375000E+2	-5,325758E+0	1,375000E+2	1,920052E-1	1,375000E+2	-5,203823E+0
1,390625E+2	3,164986E-1	1,390625E+2	-4,720325E+0	1,390625E+2	2,927686E-1	1,390625E+2	-4,656709E+0	1,390625E+2	2,350819E-1	1,390625E+2	-4,775664E+0	1,390625E+2	2,707176E-1	1,390625E+2	-4,796443E+0	1,390625E+2	2,194739E-1	1,390625E+2	-4,737553E+0	1,390625E+2	2,339538E-1	1,390625E+2	-4,828897E+0	1,390625E+2	5,788694E-1	1,390625E+2	-4,172088E+0	1,390625E+2	6,389739E-1	1,390625E+2	-4,288147E+0	1,390625E+2	6,012430E-1	1,390625E+2	-4,248658E+0	1,390625E+2	1,994173E+0	1,390625E+2	-5,361470E+0	1,390625E+2	2,449956E-1	1,390625E+2	-4,700319E+0	1,390625E+2	3,023898E-1	1,390625E+2	-4,872356E+0	1,390625E+2	1,750344E+0	1,390625E+2	-4,414115E+0	1,390625E+2	1,360183E+0	1,390625E+2	-4,475968E+0	1,390625E+2	6,986958E-1	1,390625E+2	-4,168476E+0	1,390625E+2	6,141833E-1	1,390625E+2	-4,905786E+0	1,390625E+2	3,525610E-1	1,390625E+2	-4,676274E+0	1,390625E+2	3,944970E-1	1,390625E+2	-4,747445E+0	1,390625E+2	5,731336E-1	1,390625E+2	-4,454429E+0	1,390625E+2	5,188044E-1	1,390625E+2	-4,312729E+0	1,390625E+2	5,874380E-1	1,390625E+2	-2,793789E+0	1,390625E+2	1,945182E-1	1,390625E+2	-5,068133E+0	1,390625E+2	1,821046E-1	1,390625E+2	-5,221998E+0	1,390625E+2	1,874982E-1	1,390625E+2	-5,100210E+0
1,406250E+2	2,659884E-1	1,406250E+2	-4,629673E+0	1,406250E+2	2,780800E-1	1,406250E+2	-4,623000E+0	1,406250E+2	2,424761E-1	1,406250E+2	-4,688862E+0	1,406250E+2	2,537267E-1	1,406250E+2	-4,744364E+0	1,406250E+2	2,262565E-1	1,406250E+2	-4,719941E+0	1,406250E+2	2,103009E-1	1,406250E+2	-4,719305E+0	1,406250E+2	6,055123E-1	1,406250E+2	-4,094002E+0	1,406250E+2	6,238995E-1	1,406250E+2	-4,218256E+0	1,406250E+2	6,165801E-1	1,406250E+2	-4,195786E+0	1,406250E+2	1,810272E+0	1,406250E+2	-5,253160E+0	1,406250E+2	2,573241E-1	1,406250E+2	-4,676896E+0	1,406250E+2	2,655295E-1	1,406250E+2	-4,817763E+0	1,406250E+2	1,627629E+0	1,406250E+2	-4,372856E+0	1,406250E+2	1,394803E+0	1,406250E+2	-4,400717E+0	1,406250E+2	6,962912E-1	1,406250E+2	-4,116089E+0	1,406250E+2	6,003471E-1	1,406250E+2	-4,814485E+0	1,406250E+2	3,780920E-1	1,406250E+2	-4,537650E+0	1,406250E+2	3,886600E-1	1,406250E+2	-4,718101E+0	1,406250E+2	5,756027E-1	1,406250E+2	-4,387886E+0	1,406250E+2	4,800473E-1	1,406250E+2	-4,196938E+0	1,406250E+2	5,899533E-1	1,406250E+2	-2,693100E+0	1,406250E+2	1,911950E-1	1,406250E+2	-5,057941E+0	1,406250E+2	1,850823E-1	1,406250E+2	-5,096178E+0	1,406250E+2	1,577552E-1	1,406250E+2	-5,053819E+0
1,421875E+2	3,144856E-1	1,421875E+2	-4,607249E+0	1,421875E+2	3,017956E-1	1,421875E+2	-4,583624E+0	1,421875E+2	2,620180E-1	1,421875E+2	-4,568001E+0	1,421875E+2	2,655495E-1	1,421875E+2	-4,672977E+0	1,421875E+2	2,416267E-1	1,421875E+2	-4,722990E+0	1,421875E+2	1,910297E-1	1,421875E+2	-4,673944E+0	1,421875E+2	5,799342E-1	1,421875E+2	-4,014220E+0	1,421875E+2	6,209595E-1	1,421875E+2	-4,193759E+0	1,421875E+2	6,346369E-1	1,421875E+2	-4,121755E+0	1,421875E+2	1,685381E+0	1,421875E+2	-5,195200E+0	1,421875E+2	2,238095E-1	1,421875E+2	-4,573401E+0	1,421875E+2	2,383805E-1	1,421875E+2	-4,761559E+0	1,421875E+2	1,592613E+0	1,421875E+2	-4,269732E+0	1,421875E+2	1,321758E+0	1,421875E+2	-4,234213E+0	1,421875E+2	7,402545E-1	1,421875E+2	-4,095037E+0	1,421875E+2	5,860461E-1	1,421875E+2	-4,734583E+0	1,421875E+2	3,970986E-1	1,421875E+2	-4,501944E+0	1,421875E+2	3,784420E-1	1,421875E+2	-4,697587E+0	1,421875E+2	6,046376E-1	1,421875E+2	-4,318348E+0	1,421875E+2	5,535677E-1	1,421875E+2	-4,164336E+0	1,421875E+2	6,144365E-1	1,421875E+2	-2,645505E+0	1,421875E+2	1,916700E-1	1,421875E+2	-5,003203E+0	1,421875E+2	2,625273E-1	1,421875E+2	-5,083343E+0	1,421875E+2	1,769815E-1	1,421875E+2	-5,014401E+0
1,437500E+2	3,118800E-1	1,437500E+2	-4,544824E+0	1,437500E+2	3,011407E-1	1,437500E+2	-4,514751E+0	1,437500E+2	2,550812E-1	1,437500E+2	-4,606317E+0	1,437500E+2	2,717624E-1	1,437500E+2	-4,622045E+0	1,437500E+2	2,451811E-1	1,437500E+2	-4,575886E+0	1,437500E+2	1,909416E-1	1,437500E+2	-4,607479E+0	1,437500E+2	5,923262E-1	1,437500E+2	-3,951824E+0	1,437500E+2	6,181386E-1	1,437500E+2	-4,077640E+0	1,437500E+2	6,104509E-1	1,437500E+2	-4,070283E+0	1,437500E+2	1,664359E+0	1,437500E+2	-5,198685E+0	1,437500E+2	2,356011E-1	1,437500E+2	-4,539025E+0	1,437500E+2	2,712768E-1	1,437500E+2	-4,669697E+0	1,437500E+2	1,570076E+0	1,437500E+2	-4,191594E+0	1,437500E+2	1,286261E+0	1,437500E+2	-4,151930E+0	1,437500E+2	7,367573E-1	1,437500E+2	-3,992241E+0	1,437500E+2	6,133296E-1	1,437500E+2	-4,668463E+0	1,437500E+2	4,165315E-1	1,437500E+2	-4,444988E+0	1,437500E+2	3,920720E-1	1,437500E+2	-4,588365E+0	1,437500E+2	5,985143E-1	1,437500E+2	-4,241138E+0	1,437500E+2	5,438291E-1	1,437500E+2	-4,060178E+0	1,437500E+2	6,190114E-1	1,437500E+2	-2,578300E+0	1,437500E+2	1,754642E-1	1,437500E+2	-4,975917E+0	1,437500E+2	2,648524E-1	1,437500E+2	-4,994603E+0	1,437500E+2	1,856046E-1	1,437500E+2	-4,888948E+0
1,453125E+2	2,688205E-1	1,453125E+2	-4,487186E+0	1,453125E+2	3,094569E-1	1,453125E+2	-4,438664E+0	1,453125E+2	2,270426E-1	1,453125E+2	-4,490357E+0	1,453125E+2	2,093014E-1	1,453125E+2	-4,584126E+0	1,453125E+2	1,758981E-1	1,453125E+2	-4,563734E+0	1,453125E+2	1,976149E-1	1,453125E+2	-4,568396E+0	1,453125E+2	6,108234E-1	1,453125E+2	-3,918989E+0	1,453125E+2	6,506606E-1	1,453125E+2	-4,038102E+0	1,453125E+2	5,695256E-1	1,453125E+2	-3,982322E+0	1,453125E+2	1,570760E+0	1,453125E+2	-5,080736E+0	1,453125E+2	2,310307E-1	1,453125E+2	-4,458135E+0	1,453125E+2	2,821352E-1	1,453125E+2	-4,652169E+0	1,453125E+2	1,476303E+0	1,453125E+2	-4,129718E+0	1,453125E+2	1,236750E+0	1,453125E+2	-4,124544E+0	1,453125E+2	7,153681E-1	1,453125E+2	-3,939107E+0	1,453125E+2	6,011136E-1	1,453125E+2	-4,611169E+0	1,453125E+2	3,575818E-1	1,453125E+2	-4,375504E+0	1,453125E+2	3,925280E-1	1,453125E+2	-4,557208E+0	1,453125E+2	5,718623E-1	1,453125E+2	-4,191916E+0	1,453125E+2	5,223041E-1	1,453125E+2	-3,997035E+0	1,453125E+2	6,211825E-1	1,453125E+2	-2,521032E+0	1,453125E+2	2,092067E-1	1,453125E+2	-4,895384E+0	1,453125E+2	2,566743E-1	1,453125E+2	-4,942579E+0	1,453125E+2	1,470408E-1	1,453125E+2	-4,789467E+0
1,468750E+2	2,787115E-1	1,468750E+2	-4,402842E+0	1,468750E+2	2,915487E-1	1,468750E+2	-4,395557E+0	1,468750E+2	2,406449E-1	1,468750E+2	-4,433739E+0	1,468750E+2	2,431778E-1	1,468750E+2	-4,541824E+0	1,468750E+2	1,480067E-1	1,468750E+2	-4,560765E+0	1,468750E+2	1,953143E-1	1,468750E+2	-4,516414E+0	1,468750E+2	5,844648E-1	1,468750E+2	-3,832466E+0	1,468750E+2	6,377759E-1	1,468750E+2	-3,927497E+0	1,468750E+2	5,841826E-1	1,468750E+2	-3,903378E+0	1,468750E+2	1,499705E+0	1,468750E+2	-5,042648E+0	1,468750E+2	2,300542E-1	1,468750E+2	-4,371736E+0	1,468750E+2	2,619882E-1	1,468750E+2	-4,599317E+0	1,468750E+2	1,457795E+0	1,468750E+2	-4,072133E+0	1,468750E+2	1,188832E+0	1,468750E+2	-4,046569E+0	1,468750E+2	7,261830E-1	1,468750E+2	-3,840940E+0	1,468750E+2	5,525677E-1	1,468750E+2	-4,562462E+0	1,468750E+2	3,336594E-1	1,468750E+2	-4,330741E+0	1,468750E+2	4,142693E-1	1,468750E+2	-4,496225E+0	1,468750E+2	5,580437E-1	1,468750E+2	-4,109437E+0	1,468750E+2	5,440161E-1	1,468750E+2	-3,987824E+0	1,468750E+2	6,358204E-1	1,468750E+2	-2,445332E+0	1,468750E+2	1,753943E-1	1,468750E+2	-4,820623E+0	1,468750E+2	2,445799E-1	1,468750E+2	-4,878531E+0	1,468750E+2	1,463414E-1	1,468750E+2	-4,784675E+0
1,484375E+2	2,832380E-1	1,484375E+2	-4,343153E+0	1,484375E+2	2,690464E-1	1,484375E+2	-4,316786E+0	1,484375E+2	2,204609E-1	1,484375E+2	-4,414249E+0	1,484375E+2	2,729648E-1	1,484375E+2	-4,432037E+0	1,484375E+2	1,858812E-1	1,484375E+2	-4,422062E+0	1,484375E+2	1,936339E-1	1,484375E+2	-4,456875E+0	1,484375E+2	5,677016E-1	1,484375E+2	-3,799244E+0	1,484375E+2	6,478586E-1	1,484375E+2	-3,910868E+0	1,484375E+2	6,129914E-1	1,484375E+2	-3,853431E+0	1,484375E+2	1,393120E+0	1,484375E+2	-4,961463E+0	1,484375E+2	2,554389E-1	1,484375E+2	-4,358107E+0	1,484375E+2	2,949113E-1	1,484375E+2	-4,475670E+0	1,484375E+2	1,389070E+0	1,484375E+2	-4,006361E+0	1,484375E+2	1,164756E+0	1,484375E+2	-3,950441E+0	1,484375E+2	7,463171E-1	1,484375E+2	-3,776839E+0	1,484375E+2	5,366258E-1	1,484375E+2	-4,495715E+0	1,484375E+2	3,532866E-1	1,484375E+2	-4,263822E+0	1,484375E+2	3,948617E-1	1,484375E+2	-4,404815E+0	1,484375E+2	5,728485E-1	1,484375E+2	-4,023389E+0	1,484375E+2	5,573672E-1	1,484375E+2	-3,854453E+0	1,484375E+2	6,402172E-1	1,484375E+2	-2,350867E+0	1,484375E+2	1,564023E-1	1,484375E+2	-4,735013E+0	1,484375E+2	1,781428E-1	1,484375E+2	-4,748934E+0	1,484375E+2	1,592688E-1	1,484375E+2	-4,745041E+0
1,500000E+2	2,801790E-1	1,500000E+2	-4,295648E+0	1,500000E+2	3,050148E-1	1,500000E+2	-4,294609E+0	1,500000E+2	2,625002E-1	1,500000E+2	-4,307921E+0	1,500000E+2	2,243915E-1	1,500000E+2	-4,401709E+0	1,500000E+2	2,035299E-1	1,500000E+2	-4,367957E+0	1,500000E+2	1,760500E-1	1,500000E+2	-4,424737E+0	1,500000E+2	5,785207E-1	1,500000E+2	-3,669140E+0	1,500000E+2	6,418473E-1	1,500000E+2	-3,789801E+0	1,500000E+2	6,282624E-1	1,500000E+2	-3,811963E+0	1,500000E+2	1,351276E+0	1,500000E+2	-4,926306E+0	1,500000E+2	2,309038E-1	1,500000E+2	-4,297725E+0	1,500000E+2	3,102047E-1	1,500000E+2	-4,416859E+0	1,500000E+2	1,375773E+0	1,500000E+2	-3,877692E+0	1,500000E+2	1,140364E+0	1,500000E+2	-3,859157E+0	1,500000E+2	7,447367E-1	1,500000E+2	-3,691767E+0	1,500000E+2	5,666420E-1	1,500000E+2	-4,390290E+0	1,500000E+2	3,386518E-1	1,500000E+2	-4,192115E+0	1,500000E+2	3,863699E-1	1,500000E+2	-4,335508E+0	1,500000E+2	6,056274E-1	1,500000E+2	-3,951517E+0	1,500000E+2	5,477313E-1	1,500000E+2	-3,797919E+0	1,500000E+2	6,521171E-1	1,500000E+2	-2,298243E+0	1,500000E+2	1,697332E-1	1,500000E+2	-4,650312E+0	1,500000E+2	1,919323E-1	1,500000E+2	-4,759906E+0	1,500000E+2	1,593878E-1	1,500000E+2	-4,676325E+0
1,515625E+2	2,902142E-1	1,515625E+2	-4,257341E+0	1,515625E+2	3,048454E-1	1,515625E+2	-4,170180E+0	1,515625E+2	2,830622E-1	1,515625E+2	-4,269527E+0	1,515625E+2	2,188693E-1	1,515625E+2	-4,331286E+0	1,515625E+2	1,869217E-1	1,515625E+2	-4,346373E+0	1,515625E+2	1,364556E-1	1,515625E+2	-4,359488E+0	1,515625E+2	6,079347E-1	1,515625E+2	-3,622742E+0	1,515625E+2	6,309279E-1	1,515625E+2	-3,725513E+0	1,515625E+2	6,283903E-1	1,515625E+2	-3,719810E+0	1,515625E+2	1,284612E+0	1,515625E+2	-4,842806E+0	1,515625E+2	2,613531E-1	1,515625E+2	-4,232999E+0	1,515625E+2	3,004605E-1	1,515625E+2	-4,364635E+0	1,515625E+2	1,355181E+0	1,515625E+2	-3,858640E+0	1,515625E+2	1,129536E+0	1,515625E+2	-3,844117E+0	1,515625E+2	7,302265E-1	1,515625E+2	-3,673205E+0	1,515625E+2	5,886601E-1	1,515625E+2	-4,347267E+0	1,515625E+2	3,556911E-1	1,515625E+2	-4,135395E+0	1,515625E+2	3,831424E-1	1,515625E+2	-4,311159E+0	1,515625E+2	5,809469E-1	1,515625E+2	-3,855266E+0	1,515625E+2	5,408533E-1	1,515625E+2	-3,746568E+0	1,515625E+2	6,784216E-1	1,515625E+2	-2,233932E+0	1,515625E+2	2,190688E-1	1,515625E+2	-4,613158E+0	1,515625E+2	1,907540E-1	1,515625E+2	-4,690465E+0	1,515625E+2	1,868123E-1	1,515625E+2	-4,618010E+0
1,531250E+2	2,565960E-1	1,531250E+2	-4,202939E+0	1,531250E+2	2,591638E-1	1,531250E+2	-4,153172E+0	1,531250E+2	2,816966E-1	1,531250E+2	-4,234846E+0	1,531250E+2	2,421387E-1	1,531250E+2	-4,302089E+0	1,531250E+2	1,777230E-1	1,531250E+2	-4,278347E+0	1,531250E+2	1,446209E-1	1,531250E+2	-4,313823E+0	1,531250E+2	5,884709E-1	1,531250E+2	-3,573206E+0	1,531250E+2	6,482021E-1	1,531250E+2	-3,692567E+0	1,531250E+2	6,192787E-1	1,531250E+2	-3,660343E+0	1,531250E+2	1,172769E+0	1,531250E+2	-4,740783E+0	1,531250E+2	2,515495E-1	1,531250E+2	-4,173150E+0	1,531250E+2	2,907487E-1	1,531250E+2	-4,347847E+0	1,531250E+2	1,317755E+0	1,531250E+2	-3,751631E+0	1,531250E+2	1,120056E+0	1,531250E+2	-3,752482E+0	1,531250E+2	7,200961E-1	1,531250E+2	-3,571809E+0	1,531250E+2	5,716945E-1	1,531250E+2	-4,290068E+0	1,531250E+2	3,772049E-1	1,531250E+2	-4,128199E+0	1,531250E+2	3,520794E-1	1,531250E+2	-4,222202E+0	1,531250E+2	5,952555E-1	1,531250E+2	-3,853175E+0	1,531250E+2	5,317248E-1	1,531250E+2	-3,669831E+0	1,531250E+2	6,857149E-1	1,531250E+2	-2,166245E+0	1,531250E+2	1,806477E-1	1,531250E+2	-4,554052E+0	1,531250E+2	1,897300E-1	1,531250E+2	-4,609468E+0	1,531250E+2	2,029621E-1	1,531250E+2	-4,552049E+0
