Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 14_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 15_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 16_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 17_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 18_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 19_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 20_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 21_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 22_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 23_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 24_Frequency [Hz]	Absorption Coefficient on Cavity	
1,042187E+3	9,954732E-1	1,042187E+3	9,916433E-1	1,042187E+3	9,960172E-1	1,042187E+3	1,759844E-1	1,042187E+3	1,794969E-1	1,042187E+3	1,736781E-1	1,042187E+3	1,070391E-1	1,042187E+3	1,021246E-1	1,042187E+3	9,894738E-2	1,042187E+3	2,279451E-1	1,042187E+3	2,206354E-1	1,042187E+3	2,110846E-1	1,042187E+3	1,363836E-1	1,042187E+3	1,350525E-1	1,042187E+3	1,352297E-1	1,042187E+3	8,878249E-1	1,042187E+3	8,889129E-1	1,042187E+3	8,915399E-1	1,042187E+3	1,203003E-1	1,042187E+3	1,207827E-1	1,042187E+3	1,178779E-1	1,042187E+3	2,443391E-1	1,042187E+3	2,454776E-1	1,042187E+3	2,560286E-1
1,043750E+3	9,943760E-1	1,043750E+3	9,900059E-1	1,043750E+3	9,949858E-1	1,043750E+3	1,767560E-1	1,043750E+3	1,814056E-1	1,043750E+3	1,779051E-1	1,043750E+3	1,049540E-1	1,043750E+3	1,049034E-1	1,043750E+3	1,007485E-1	1,043750E+3	2,301659E-1	1,043750E+3	2,261122E-1	1,043750E+3	2,129131E-1	1,043750E+3	1,353122E-1	1,043750E+3	1,333394E-1	1,043750E+3	1,292254E-1	1,043750E+3	8,806806E-1	1,043750E+3	8,824790E-1	1,043750E+3	8,872203E-1	1,043750E+3	1,216059E-1	1,043750E+3	1,177914E-1	1,043750E+3	1,160560E-1	1,043750E+3	2,479470E-1	1,043750E+3	2,432020E-1	1,043750E+3	2,598622E-1
1,045312E+3	9,930763E-1	1,045312E+3	9,877841E-1	1,045312E+3	9,936600E-1	1,045312E+3	1,765322E-1	1,045312E+3	1,789715E-1	1,045312E+3	1,759223E-1	1,045312E+3	1,013078E-1	1,045312E+3	1,054182E-1	1,045312E+3	9,941712E-2	1,045312E+3	2,310275E-1	1,045312E+3	2,305966E-1	1,045312E+3	2,111796E-1	1,045312E+3	1,359159E-1	1,045312E+3	1,352157E-1	1,045312E+3	1,261123E-1	1,045312E+3	8,757085E-1	1,045312E+3	8,773145E-1	1,045312E+3	8,805910E-1	1,045312E+3	1,148869E-1	1,045312E+3	1,173821E-1	1,045312E+3	1,174618E-1	1,045312E+3	2,483237E-1	1,045312E+3	2,465062E-1	1,045312E+3	2,602907E-1
1,046875E+3	9,914157E-1	1,046875E+3	9,853430E-1	1,046875E+3	9,916941E-1	1,046875E+3	1,809767E-1	1,046875E+3	1,784587E-1	1,046875E+3	1,786844E-1	1,046875E+3	1,024871E-1	1,046875E+3	1,062763E-1	1,046875E+3	1,032891E-1	1,046875E+3	2,377936E-1	1,046875E+3	2,330481E-1	1,046875E+3	2,194234E-1	1,046875E+3	1,350832E-1	1,046875E+3	1,267845E-1	1,046875E+3	1,256978E-1	1,046875E+3	8,683521E-1	1,046875E+3	8,710845E-1	1,046875E+3	8,746607E-1	1,046875E+3	1,181729E-1	1,046875E+3	1,204105E-1	1,046875E+3	1,157519E-1	1,046875E+3	2,529050E-1	1,046875E+3	2,496428E-1	1,046875E+3	2,613208E-1
1,048437E+3	9,894304E-1	1,048437E+3	9,832596E-1	1,048437E+3	9,902923E-1	1,048437E+3	1,790041E-1	1,048437E+3	1,769582E-1	1,048437E+3	1,778553E-1	1,048437E+3	1,037109E-1	1,048437E+3	1,035625E-1	1,048437E+3	9,897255E-2	1,048437E+3	2,403848E-1	1,048437E+3	2,366306E-1	1,048437E+3	2,191764E-1	1,048437E+3	1,313014E-1	1,048437E+3	1,268639E-1	1,048437E+3	1,231011E-1	1,048437E+3	8,629856E-1	1,048437E+3	8,655244E-1	1,048437E+3	8,691525E-1	1,048437E+3	1,157053E-1	1,048437E+3	1,158106E-1	1,048437E+3	1,141099E-1	1,048437E+3	2,535830E-1	1,048437E+3	2,518630E-1	1,048437E+3	2,620039E-1
1,050000E+3	9,870607E-1	1,050000E+3	9,798894E-1	1,050000E+3	9,887323E-1	1,050000E+3	1,791510E-1	1,050000E+3	1,781645E-1	1,050000E+3	1,798616E-1	1,050000E+3	9,970536E-2	1,050000E+3	9,923650E-2	1,050000E+3	9,388945E-2	1,050000E+3	2,413595E-1	1,050000E+3	2,369424E-1	1,050000E+3	2,234261E-1	1,050000E+3	1,301385E-1	1,050000E+3	1,271193E-1	1,050000E+3	1,226598E-1	1,050000E+3	8,576449E-1	1,050000E+3	8,589682E-1	1,050000E+3	8,624952E-1	1,050000E+3	1,161925E-1	1,050000E+3	1,162788E-1	1,050000E+3	1,158001E-1	1,050000E+3	2,584907E-1	1,050000E+3	2,558643E-1	1,050000E+3	2,655485E-1
1,051562E+3	9,848341E-1	1,051562E+3	9,769575E-1	1,051562E+3	9,865868E-1	1,051562E+3	1,819505E-1	1,051562E+3	1,797426E-1	1,051562E+3	1,798752E-1	1,051562E+3	1,024782E-1	1,051562E+3	1,008341E-1	1,051562E+3	9,781541E-2	1,051562E+3	2,446335E-1	1,051562E+3	2,406109E-1	1,051562E+3	2,229945E-1	1,051562E+3	1,261591E-1	1,051562E+3	1,279070E-1	1,051562E+3	1,223765E-1	1,051562E+3	8,516474E-1	1,051562E+3	8,528486E-1	1,051562E+3	8,564287E-1	1,051562E+3	1,129110E-1	1,051562E+3	1,149788E-1	1,051562E+3	1,103356E-1	1,051562E+3	2,610557E-1	1,051562E+3	2,574112E-1	1,051562E+3	2,703342E-1
1,053125E+3	9,826584E-1	1,053125E+3	9,734558E-1	1,053125E+3	9,829458E-1	1,053125E+3	1,801622E-1	1,053125E+3	1,798148E-1	1,053125E+3	1,809423E-1	1,053125E+3	1,016539E-1	1,053125E+3	1,005199E-1	1,053125E+3	9,630493E-2	1,053125E+3	2,470489E-1	1,053125E+3	2,409989E-1	1,053125E+3	2,240373E-1	1,053125E+3	1,260696E-1	1,053125E+3	1,300993E-1	1,053125E+3	1,217473E-1	1,053125E+3	8,438367E-1	1,053125E+3	8,465616E-1	1,053125E+3	8,497613E-1	1,053125E+3	1,092898E-1	1,053125E+3	1,141792E-1	1,053125E+3	1,076390E-1	1,053125E+3	2,635229E-1	1,053125E+3	2,595491E-1	1,053125E+3	2,723867E-1
1,054687E+3	9,787565E-1	1,054687E+3	9,701837E-1	1,054687E+3	9,806962E-1	1,054687E+3	1,804144E-1	1,054687E+3	1,781104E-1	1,054687E+3	1,796084E-1	1,054687E+3	1,023424E-1	1,054687E+3	1,006559E-1	1,054687E+3	9,684371E-2	1,054687E+3	2,480396E-1	1,054687E+3	2,419353E-1	1,054687E+3	2,295553E-1	1,054687E+3	1,289467E-1	1,054687E+3	1,287833E-1	1,054687E+3	1,215831E-1	1,054687E+3	8,391833E-1	1,054687E+3	8,412096E-1	1,054687E+3	8,440503E-1	1,054687E+3	1,106074E-1	1,054687E+3	1,139652E-1	1,054687E+3	1,119283E-1	1,054687E+3	2,628514E-1	1,054687E+3	2,610553E-1	1,054687E+3	2,743836E-1
1,056250E+3	9,763606E-1	1,056250E+3	9,662995E-1	1,056250E+3	9,780753E-1	1,056250E+3	1,794360E-1	1,056250E+3	1,808028E-1	1,056250E+3	1,846200E-1	1,056250E+3	1,023548E-1	1,056250E+3	1,013087E-1	1,056250E+3	9,688276E-2	1,056250E+3	2,533754E-1	1,056250E+3	2,479986E-1	1,056250E+3	2,293253E-1	1,056250E+3	1,230910E-1	1,056250E+3	1,228755E-1	1,056250E+3	1,202149E-1	1,056250E+3	8,341803E-1	1,056250E+3	8,345141E-1	1,056250E+3	8,389360E-1	1,056250E+3	1,088665E-1	1,056250E+3	1,108456E-1	1,056250E+3	1,100888E-1	1,056250E+3	2,657212E-1	1,056250E+3	2,604603E-1	1,056250E+3	2,784256E-1
1,057812E+3	9,721292E-1	1,057812E+3	9,625404E-1	1,057812E+3	9,742753E-1	1,057812E+3	1,849564E-1	1,057812E+3	1,823339E-1	1,057812E+3	1,797499E-1	1,057812E+3	1,034440E-1	1,057812E+3	1,025813E-1	1,057812E+3	9,701999E-2	1,057812E+3	2,564751E-1	1,057812E+3	2,509294E-1	1,057812E+3	2,308630E-1	1,057812E+3	1,241420E-1	1,057812E+3	1,207291E-1	1,057812E+3	1,189044E-1	1,057812E+3	8,267752E-1	1,057812E+3	8,288083E-1	1,057812E+3	8,315104E-1	1,057812E+3	1,083126E-1	1,057812E+3	1,120235E-1	1,057812E+3	1,092288E-1	1,057812E+3	2,715786E-1	1,057812E+3	2,650890E-1	1,057812E+3	2,802129E-1
1,059375E+3	9,687237E-1	1,059375E+3	9,586156E-1	1,059375E+3	9,704591E-1	1,059375E+3	1,836480E-1	1,059375E+3	1,842422E-1	1,059375E+3	1,822586E-1	1,059375E+3	1,060971E-1	1,059375E+3	1,027466E-1	1,059375E+3	9,940735E-2	1,059375E+3	2,609363E-1	1,059375E+3	2,522242E-1	1,059375E+3	2,351863E-1	1,059375E+3	1,254582E-1	1,059375E+3	1,204545E-1	1,059375E+3	1,164832E-1	1,059375E+3	8,214468E-1	1,059375E+3	8,222189E-1	1,059375E+3	8,253846E-1	1,059375E+3	1,027752E-1	1,059375E+3	1,093857E-1	1,059375E+3	1,074932E-1	1,059375E+3	2,733914E-1	1,059375E+3	2,666982E-1	1,059375E+3	2,810314E-1
1,060937E+3	9,653919E-1	1,060937E+3	9,553660E-1	1,060937E+3	9,671955E-1	1,060937E+3	1,830277E-1	1,060937E+3	1,814198E-1	1,060937E+3	1,829327E-1	1,060937E+3	1,060336E-1	1,060937E+3	1,003300E-1	1,060937E+3	1,023106E-1	1,060937E+3	2,637909E-1	1,060937E+3	2,588850E-1	1,060937E+3	2,421397E-1	1,060937E+3	1,245755E-1	1,060937E+3	1,182322E-1	1,060937E+3	1,153727E-1	1,060937E+3	8,162264E-1	1,060937E+3	8,161451E-1	1,060937E+3	8,209168E-1	1,060937E+3	1,035378E-1	1,060937E+3	1,096267E-1	1,060937E+3	1,074288E-1	1,060937E+3	2,717128E-1	1,060937E+3	2,688891E-1	1,060937E+3	2,852873E-1
1,062500E+3	9,615785E-1	1,062500E+3	9,498881E-1	1,062500E+3	9,628935E-1	1,062500E+3	1,817924E-1	1,062500E+3	1,811367E-1	1,062500E+3	1,805221E-1	1,062500E+3	1,041790E-1	1,062500E+3	1,004065E-1	1,062500E+3	9,905129E-2	1,062500E+3	2,649915E-1	1,062500E+3	2,585325E-1	1,062500E+3	2,407458E-1	1,062500E+3	1,194455E-1	1,062500E+3	1,188286E-1	1,062500E+3	1,150097E-1	1,062500E+3	8,075302E-1	1,062500E+3	8,108465E-1	1,062500E+3	8,161769E-1	1,062500E+3	1,048253E-1	1,062500E+3	1,076197E-1	1,062500E+3	1,022118E-1	1,062500E+3	2,783246E-1	1,062500E+3	2,683590E-1	1,062500E+3	2,881394E-1
1,064062E+3	9,567778E-1	1,064062E+3	9,452258E-1	1,064062E+3	9,590208E-1	1,064062E+3	1,856883E-1	1,064062E+3	1,834259E-1	1,064062E+3	1,837218E-1	1,064062E+3	1,051332E-1	1,064062E+3	1,030948E-1	1,064062E+3	1,017206E-1	1,064062E+3	2,689639E-1	1,064062E+3	2,649953E-1	1,064062E+3	2,378011E-1	1,064062E+3	1,176940E-1	1,064062E+3	1,202265E-1	1,064062E+3	1,100460E-1	1,064062E+3	8,014791E-1	1,064062E+3	8,046461E-1	1,064062E+3	8,086554E-1	1,064062E+3	1,017393E-1	1,064062E+3	1,073746E-1	1,064062E+3	1,014115E-1	1,064062E+3	2,822911E-1	1,064062E+3	2,760187E-1	1,064062E+3	2,908206E-1
1,065625E+3	9,523551E-1	1,065625E+3	9,409944E-1	1,065625E+3	9,559839E-1	1,065625E+3	1,894122E-1	1,065625E+3	1,870167E-1	1,065625E+3	1,859106E-1	1,065625E+3	1,024264E-1	1,065625E+3	1,061482E-1	1,065625E+3	9,804116E-2	1,065625E+3	2,714471E-1	1,065625E+3	2,691417E-1	1,065625E+3	2,434092E-1	1,065625E+3	1,153949E-1	1,065625E+3	1,242883E-1	1,065625E+3	1,094041E-1	1,065625E+3	7,961611E-1	1,065625E+3	7,988715E-1	1,065625E+3	8,010352E-1	1,065625E+3	1,002496E-1	1,065625E+3	1,044204E-1	1,065625E+3	1,033253E-1	1,065625E+3	2,848385E-1	1,065625E+3	2,765341E-1	1,065625E+3	2,941559E-1
1,067187E+3	9,479629E-1	1,067187E+3	9,355976E-1	1,067187E+3	9,499833E-1	1,067187E+3	1,902690E-1	1,067187E+3	1,869226E-1	1,067187E+3	1,832255E-1	1,067187E+3	1,023292E-1	1,067187E+3	1,007471E-1	1,067187E+3	1,003995E-1	1,067187E+3	2,724219E-1	1,067187E+3	2,702404E-1	1,067187E+3	2,489235E-1	1,067187E+3	1,211868E-1	1,067187E+3	1,158644E-1	1,067187E+3	1,105745E-1	1,067187E+3	7,889986E-1	1,067187E+3	7,932365E-1	1,067187E+3	7,950233E-1	1,067187E+3	1,024225E-1	1,067187E+3	1,047741E-1	1,067187E+3	1,006028E-1	1,067187E+3	2,858046E-1	1,067187E+3	2,781402E-1	1,067187E+3	2,966829E-1
1,068750E+3	9,433522E-1	1,068750E+3	9,312354E-1	1,068750E+3	9,452480E-1	1,068750E+3	1,916817E-1	1,068750E+3	1,903604E-1	1,068750E+3	1,842926E-1	1,068750E+3	1,043608E-1	1,068750E+3	1,008772E-1	1,068750E+3	9,965940E-2	1,068750E+3	2,779476E-1	1,068750E+3	2,725232E-1	1,068750E+3	2,504657E-1	1,068750E+3	1,197323E-1	1,068750E+3	1,153043E-1	1,068750E+3	1,117282E-1	1,068750E+3	7,839128E-1	1,068750E+3	7,861494E-1	1,068750E+3	7,892929E-1	1,068750E+3	1,009739E-1	1,068750E+3	1,031180E-1	1,068750E+3	9,919053E-2	1,068750E+3	2,891196E-1	1,068750E+3	2,807363E-1	1,068750E+3	3,010996E-1
1,070312E+3	9,383230E-1	1,070312E+3	9,244464E-1	1,070312E+3	9,405940E-1	1,070312E+3	1,916778E-1	1,070312E+3	1,881686E-1	1,070312E+3	1,889325E-1	1,070312E+3	1,041780E-1	1,070312E+3	1,024442E-1	1,070312E+3	1,030991E-1	1,070312E+3	2,810495E-1	1,070312E+3	2,762924E-1	1,070312E+3	2,540855E-1	1,070312E+3	1,161115E-1	1,070312E+3	1,183426E-1	1,070312E+3	1,107628E-1	1,070312E+3	7,784689E-1	1,070312E+3	7,822537E-1	1,070312E+3	7,835408E-1	1,070312E+3	1,012100E-1	1,070312E+3	1,051715E-1	1,070312E+3	1,000504E-1	1,070312E+3	2,896780E-1	1,070312E+3	2,848633E-1	1,070312E+3	3,032831E-1
1,071875E+3	9,324946E-1	1,071875E+3	9,206567E-1	1,071875E+3	9,353970E-1	1,071875E+3	1,907457E-1	1,071875E+3	1,885226E-1	1,071875E+3	1,860732E-1	1,071875E+3	1,066684E-1	1,071875E+3	1,038780E-1	1,071875E+3	9,893264E-2	1,071875E+3	2,881948E-1	1,071875E+3	2,791377E-1	1,071875E+3	2,577433E-1	1,071875E+3	1,161632E-1	1,071875E+3	1,176270E-1	1,071875E+3	1,104152E-1	1,071875E+3	7,719274E-1	1,071875E+3	7,743367E-1	1,071875E+3	7,771704E-1	1,071875E+3	1,022571E-1	1,071875E+3	1,048220E-1	1,071875E+3	9,853431E-2	1,071875E+3	2,929957E-1	1,071875E+3	2,848839E-1	1,071875E+3	3,085894E-1
1,073437E+3	9,284241E-1	1,073437E+3	9,149208E-1	1,073437E+3	9,298432E-1	1,073437E+3	1,878612E-1	1,073437E+3	1,890887E-1	1,073437E+3	1,878929E-1	1,073437E+3	1,019093E-1	1,073437E+3	1,048715E-1	1,073437E+3	1,009432E-1	1,073437E+3	2,875435E-1	1,073437E+3	2,819570E-1	1,073437E+3	2,612204E-1	1,073437E+3	1,146381E-1	1,073437E+3	1,150619E-1	1,073437E+3	1,092933E-1	1,073437E+3	7,664747E-1	1,073437E+3	7,685927E-1	1,073437E+3	7,702499E-1	1,073437E+3	1,003427E-1	1,073437E+3	1,039137E-1	1,073437E+3	9,919840E-2	1,073437E+3	2,950147E-1	1,073437E+3	2,867106E-1	1,073437E+3	3,103419E-1
1,075000E+3	9,222258E-1	1,075000E+3	9,073604E-1	1,075000E+3	9,247859E-1	1,075000E+3	1,906707E-1	1,075000E+3	1,888639E-1	1,075000E+3	1,922621E-1	1,075000E+3	9,910686E-2	1,075000E+3	1,030084E-1	1,075000E+3	1,007852E-1	1,075000E+3	2,911240E-1	1,075000E+3	2,873274E-1	1,075000E+3	2,612459E-1	1,075000E+3	1,143415E-1	1,075000E+3	1,129160E-1	1,075000E+3	1,085145E-1	1,075000E+3	7,604664E-1	1,075000E+3	7,628148E-1	1,075000E+3	7,657335E-1	1,075000E+3	9,538545E-2	1,075000E+3	1,030847E-1	1,075000E+3	9,570647E-2	1,075000E+3	3,004652E-1	1,075000E+3	2,954974E-1	1,075000E+3	3,110022E-1
1,076562E+3	9,185498E-1	1,076562E+3	9,034825E-1	1,076562E+3	9,197643E-1	1,076562E+3	1,932732E-1	1,076562E+3	1,898304E-1	1,076562E+3	1,915025E-1	1,076562E+3	1,036474E-1	1,076562E+3	1,071957E-1	1,076562E+3	1,022377E-1	1,076562E+3	2,969417E-1	1,076562E+3	2,897171E-1	1,076562E+3	2,643087E-1	1,076562E+3	1,107299E-1	1,076562E+3	1,147889E-1	1,076562E+3	1,076533E-1	1,076562E+3	7,559414E-1	1,076562E+3	7,583840E-1	1,076562E+3	7,602139E-1	1,076562E+3	9,924635E-2	1,076562E+3	1,021134E-1	1,076562E+3	9,669217E-2	1,076562E+3	3,055022E-1	1,076562E+3	2,966689E-1	1,076562E+3	3,172405E-1
1,078125E+3	9,127011E-1	1,078125E+3	8,987382E-1	1,078125E+3	9,137950E-1	1,078125E+3	1,908363E-1	1,078125E+3	1,934079E-1	1,078125E+3	1,914450E-1	1,078125E+3	1,041793E-1	1,078125E+3	1,028868E-1	1,078125E+3	9,861426E-2	1,078125E+3	2,966309E-1	1,078125E+3	2,900287E-1	1,078125E+3	2,699447E-1	1,078125E+3	1,102420E-1	1,078125E+3	1,112791E-1	1,078125E+3	1,049682E-1	1,078125E+3	7,502224E-1	1,078125E+3	7,514952E-1	1,078125E+3	7,537818E-1	1,078125E+3	9,704547E-2	1,078125E+3	1,025346E-1	1,078125E+3	9,408814E-2	1,078125E+3	3,058618E-1	1,078125E+3	2,967486E-1	1,078125E+3	3,221908E-1
1,079687E+3	9,067983E-1	1,079687E+3	8,915677E-1	1,079687E+3	9,068442E-1	1,079687E+3	1,931693E-1	1,079687E+3	1,948517E-1	1,079687E+3	1,934140E-1	1,079687E+3	1,058922E-1	1,079687E+3	1,009820E-1	1,079687E+3	9,950001E-2	1,079687E+3	3,003371E-1	1,079687E+3	2,931412E-1	1,079687E+3	2,704079E-1	1,079687E+3	1,107113E-1	1,079687E+3	1,126255E-1	1,079687E+3	1,068349E-1	1,079687E+3	7,440317E-1	1,079687E+3	7,450457E-1	1,079687E+3	7,477255E-1	1,079687E+3	9,159086E-2	1,079687E+3	9,969157E-2	1,079687E+3	9,312021E-2	1,079687E+3	3,068882E-1	1,079687E+3	3,008510E-1	1,079687E+3	3,224693E-1
1,081250E+3	8,997007E-1	1,081250E+3	8,856005E-1	1,081250E+3	9,019643E-1	1,081250E+3	1,952965E-1	1,081250E+3	1,962499E-1	1,081250E+3	1,961212E-1	1,081250E+3	1,071280E-1	1,081250E+3	1,019263E-1	1,081250E+3	1,014596E-1	1,081250E+3	3,015329E-1	1,081250E+3	2,978765E-1	1,081250E+3	2,715245E-1	1,081250E+3	1,119682E-1	1,081250E+3	1,103990E-1	1,081250E+3	1,064366E-1	1,081250E+3	7,388916E-1	1,081250E+3	7,397072E-1	1,081250E+3	7,410400E-1	1,081250E+3	9,509668E-2	1,081250E+3	9,959826E-2	1,081250E+3	8,973426E-2	1,081250E+3	3,092998E-1	1,081250E+3	3,048297E-1	1,081250E+3	3,256480E-1
1,082812E+3	8,943404E-1	1,082812E+3	8,784406E-1	1,082812E+3	8,961730E-1	1,082812E+3	1,976279E-1	1,082812E+3	1,968605E-1	1,082812E+3	1,930339E-1	1,082812E+3	1,048475E-1	1,082812E+3	1,010454E-1	1,082812E+3	1,040801E-1	1,082812E+3	3,094569E-1	1,082812E+3	3,044649E-1	1,082812E+3	2,807882E-1	1,082812E+3	1,079884E-1	1,082812E+3	1,102024E-1	1,082812E+3	1,036366E-1	1,082812E+3	7,339341E-1	1,082812E+3	7,346952E-1	1,082812E+3	7,366973E-1	1,082812E+3	9,254079E-2	1,082812E+3	9,808646E-2	1,082812E+3	9,089645E-2	1,082812E+3	3,149218E-1	1,082812E+3	3,079996E-1	1,082812E+3	3,285727E-1
1,084375E+3	8,889193E-1	1,084375E+3	8,722710E-1	1,084375E+3	8,904796E-1	1,084375E+3	2,009510E-1	1,084375E+3	1,968881E-1	1,084375E+3	1,963052E-1	1,084375E+3	1,039326E-1	1,084375E+3	1,033460E-1	1,084375E+3	9,900491E-2	1,084375E+3	3,130448E-1	1,084375E+3	3,075927E-1	1,084375E+3	2,850206E-1	1,084375E+3	1,077982E-1	1,084375E+3	1,068865E-1	1,084375E+3	1,045093E-1	1,084375E+3	7,278406E-1	1,084375E+3	7,292943E-1	1,084375E+3	7,335987E-1	1,084375E+3	8,840938E-2	1,084375E+3	9,746970E-2	1,084375E+3	9,203154E-2	1,084375E+3	3,209131E-1	1,084375E+3	3,083935E-1	1,084375E+3	3,352647E-1
1,085937E+3	8,837202E-1	1,085937E+3	8,650022E-1	1,085937E+3	8,851850E-1	1,085937E+3	1,994472E-1	1,085937E+3	2,003841E-1	1,085937E+3	2,002987E-1	1,085937E+3	1,061339E-1	1,085937E+3	1,032525E-1	1,085937E+3	1,012004E-1	1,085937E+3	3,151811E-1	1,085937E+3	3,133741E-1	1,085937E+3	2,849371E-1	1,085937E+3	1,082007E-1	1,085937E+3	1,068103E-1	1,085937E+3	1,011513E-1	1,085937E+3	7,214591E-1	1,085937E+3	7,255854E-1	1,085937E+3	7,288665E-1	1,085937E+3	9,044844E-2	1,085937E+3	9,938893E-2	1,085937E+3	8,933740E-2	1,085937E+3	3,239053E-1	1,085937E+3	3,152152E-1	1,085937E+3	3,395059E-1
1,087500E+3	8,769597E-1	1,087500E+3	8,609965E-1	1,087500E+3	8,769828E-1	1,087500E+3	1,989127E-1	1,087500E+3	2,020569E-1	1,087500E+3	2,009671E-1	1,087500E+3	1,055055E-1	1,087500E+3	1,019003E-1	1,087500E+3	1,004127E-1	1,087500E+3	3,209157E-1	1,087500E+3	3,161150E-1	1,087500E+3	2,885218E-1	1,087500E+3	1,050953E-1	1,087500E+3	1,064129E-1	1,087500E+3	1,012311E-1	1,087500E+3	7,174115E-1	1,087500E+3	7,209700E-1	1,087500E+3	7,233524E-1	1,087500E+3	9,182795E-2	1,087500E+3	9,833546E-2	1,087500E+3	9,254281E-2	1,087500E+3	3,294545E-1	1,087500E+3	3,179568E-1	1,087500E+3	3,452292E-1
1,089062E+3	8,708337E-1	1,089062E+3	8,547396E-1	1,089062E+3	8,726059E-1	1,089062E+3	2,026680E-1	1,089062E+3	1,979025E-1	1,089062E+3	1,998458E-1	1,089062E+3	1,068779E-1	1,089062E+3	1,012743E-1	1,089062E+3	1,021047E-1	1,089062E+3	3,253823E-1	1,089062E+3	3,205656E-1	1,089062E+3	2,935245E-1	1,089062E+3	1,068089E-1	1,089062E+3	1,042682E-1	1,089062E+3	1,000049E-1	1,089062E+3	7,116471E-1	1,089062E+3	7,151370E-1	1,089062E+3	7,182751E-1	1,089062E+3	9,043942E-2	1,089062E+3	9,578642E-2	1,089062E+3	9,219194E-2	1,089062E+3	3,293050E-1	1,089062E+3	3,237391E-1	1,089062E+3	3,503871E-1
1,090625E+3	8,634108E-1	1,090625E+3	8,471121E-1	1,090625E+3	8,660770E-1	1,090625E+3	2,035138E-1	1,090625E+3	1,989004E-1	1,090625E+3	2,023491E-1	1,090625E+3	1,094427E-1	1,090625E+3	1,014904E-1	1,090625E+3	1,015214E-1	1,090625E+3	3,253295E-1	1,090625E+3	3,245572E-1	1,090625E+3	2,961621E-1	1,090625E+3	1,061881E-1	1,090625E+3	1,051199E-1	1,090625E+3	9,774220E-2	1,090625E+3	7,070887E-1	1,090625E+3	7,097529E-1	1,090625E+3	7,115150E-1	1,090625E+3	9,338456E-2	1,090625E+3	9,920778E-2	1,090625E+3	9,186890E-2	1,090625E+3	3,351004E-1	1,090625E+3	3,274355E-1	1,090625E+3	3,496531E-1
1,092187E+3	8,591474E-1	1,092187E+3	8,415331E-1	1,092187E+3	8,595299E-1	1,092187E+3	2,043415E-1	1,092187E+3	2,014487E-1	1,092187E+3	2,031347E-1	1,092187E+3	1,113193E-1	1,092187E+3	1,092003E-1	1,092187E+3	1,014251E-1	1,092187E+3	3,352979E-1	1,092187E+3	3,278680E-1	1,092187E+3	2,984241E-1	1,092187E+3	1,033913E-1	1,092187E+3	1,074953E-1	1,092187E+3	1,010448E-1	1,092187E+3	7,036237E-1	1,092187E+3	7,047840E-1	1,092187E+3	7,054039E-1	1,092187E+3	9,522127E-2	1,092187E+3	9,436644E-2	1,092187E+3	9,072984E-2	1,092187E+3	3,383254E-1	1,092187E+3	3,303885E-1	1,092187E+3	3,500864E-1
1,093750E+3	8,506090E-1	1,093750E+3	8,345916E-1	1,093750E+3	8,557731E-1	1,093750E+3	2,043010E-1	1,093750E+3	2,030760E-1	1,093750E+3	2,039092E-1	1,093750E+3	1,074130E-1	1,093750E+3	1,098082E-1	1,093750E+3	1,054413E-1	1,093750E+3	3,374213E-1	1,093750E+3	3,314538E-1	1,093750E+3	3,025708E-1	1,093750E+3	1,042892E-1	1,093750E+3	1,074056E-1	1,093750E+3	9,791991E-2	1,093750E+3	6,967677E-1	1,093750E+3	7,005540E-1	1,093750E+3	7,003654E-1	1,093750E+3	9,143454E-2	1,093750E+3	9,276465E-2	1,093750E+3	8,538931E-2	1,093750E+3	3,373151E-1	1,093750E+3	3,362477E-1	1,093750E+3	3,586646E-1
