Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 14 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 15 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 16 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 17 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 18 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 19 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 20 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 21 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 22 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 23 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 24 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
3,140625E+2	8,682259E-2	3,140625E+2	-5,948924E-1	3,140625E+2	8,235128E-2	3,140625E+2	-5,910449E-1	3,140625E+2	9,312731E-2	3,140625E+2	-5,938084E-1	3,140625E+2	3,397275E-1	3,140625E+2	-8,130076E-1	3,140625E+2	3,402744E-1	3,140625E+2	-8,164093E-1	3,140625E+2	3,407628E-1	3,140625E+2	-8,125975E-1	3,140625E+2	4,478672E-1	3,140625E+2	2,155481E-1	3,140625E+2	4,443730E-1	3,140625E+2	2,378698E-1	3,140625E+2	4,465335E-1	3,140625E+2	2,334336E-1	3,140625E+2	-5,910982E-3	3,140625E+2	-5,587483E-1	3,140625E+2	-1,553289E-2	3,140625E+2	-5,689740E-1	3,140625E+2	1,255644E-2	3,140625E+2	-5,712075E-1	3,140625E+2	5,695887E-1	3,140625E+2	2,041554E-1	3,140625E+2	5,704567E-1	3,140625E+2	2,064030E-1	3,140625E+2	5,680946E-1	3,140625E+2	2,018211E-1	3,140625E+2	1,739423E-1	3,140625E+2	-6,490187E-2	3,140625E+2	1,688194E-1	3,140625E+2	-7,455984E-2	3,140625E+2	1,726869E-1	3,140625E+2	-7,717983E-2	3,140625E+2	2,891526E-1	3,140625E+2	2,118992E-1	3,140625E+2	2,978640E-1	3,140625E+2	2,049353E-1	3,140625E+2	2,871533E-1	3,140625E+2	2,638734E-1	3,140625E+2	3,829194E-1	3,140625E+2	-7,930914E-1	3,140625E+2	3,922883E-1	3,140625E+2	-7,905205E-1	3,140625E+2	3,723311E-1	3,140625E+2	-7,946093E-1
3,156250E+2	7,235723E-2	3,156250E+2	-5,817787E-1	3,156250E+2	7,024359E-2	3,156250E+2	-5,805131E-1	3,156250E+2	8,234186E-2	3,156250E+2	-5,858644E-1	3,156250E+2	3,267562E-1	3,156250E+2	-8,153523E-1	3,156250E+2	3,251159E-1	3,156250E+2	-8,171540E-1	3,156250E+2	3,287042E-1	3,156250E+2	-8,180894E-1	3,156250E+2	4,591398E-1	3,156250E+2	2,175175E-1	3,156250E+2	4,558695E-1	3,156250E+2	2,401233E-1	3,156250E+2	4,589631E-1	3,156250E+2	2,346054E-1	3,156250E+2	-2,335012E-2	3,156250E+2	-5,450191E-1	3,156250E+2	-2,895723E-2	3,156250E+2	-5,576001E-1	3,156250E+2	1,939751E-3	3,156250E+2	-5,614856E-1	3,156250E+2	5,774424E-1	3,156250E+2	2,029044E-1	3,156250E+2	5,778174E-1	3,156250E+2	2,060494E-1	3,156250E+2	5,821170E-1	3,156250E+2	2,029115E-1	3,156250E+2	1,812598E-1	3,156250E+2	-5,306446E-2	3,156250E+2	1,776071E-1	3,156250E+2	-6,042348E-2	3,156250E+2	1,855021E-1	3,156250E+2	-6,492353E-2	3,156250E+2	3,045721E-1	3,156250E+2	2,212931E-1	3,156250E+2	3,119528E-1	3,156250E+2	2,122628E-1	3,156250E+2	2,979497E-1	3,156250E+2	2,698688E-1	3,156250E+2	3,719988E-1	3,156250E+2	-7,957263E-1	3,156250E+2	3,853567E-1	3,156250E+2	-7,933638E-1	3,156250E+2	3,643295E-1	3,156250E+2	-7,980492E-1
3,171875E+2	6,271682E-2	3,171875E+2	-5,738506E-1	3,171875E+2	6,220012E-2	3,171875E+2	-5,706189E-1	3,171875E+2	6,894211E-2	3,171875E+2	-5,788506E-1	3,171875E+2	3,206213E-1	3,171875E+2	-8,151071E-1	3,171875E+2	3,189884E-1	3,171875E+2	-8,160253E-1	3,171875E+2	3,217964E-1	3,171875E+2	-8,163925E-1	3,171875E+2	4,692235E-1	3,171875E+2	2,175477E-1	3,171875E+2	4,659127E-1	3,171875E+2	2,412390E-1	3,171875E+2	4,681619E-1	3,171875E+2	2,355107E-1	3,171875E+2	-2,964445E-2	3,171875E+2	-5,349600E-1	3,171875E+2	-3,860264E-2	3,171875E+2	-5,458913E-1	3,171875E+2	-8,472533E-3	3,171875E+2	-5,508051E-1	3,171875E+2	5,893901E-1	3,171875E+2	2,035358E-1	3,171875E+2	5,882800E-1	3,171875E+2	2,051522E-1	3,171875E+2	5,890835E-1	3,171875E+2	2,030155E-1	3,171875E+2	1,894085E-1	3,171875E+2	-4,197873E-2	3,171875E+2	1,867607E-1	3,171875E+2	-4,732282E-2	3,171875E+2	1,931623E-1	3,171875E+2	-4,888549E-2	3,171875E+2	3,153413E-1	3,171875E+2	2,234294E-1	3,171875E+2	3,229669E-1	3,171875E+2	2,153124E-1	3,171875E+2	3,086982E-1	3,171875E+2	2,706056E-1	3,171875E+2	3,652143E-1	3,171875E+2	-7,976694E-1	3,171875E+2	3,752494E-1	3,171875E+2	-7,968170E-1	3,171875E+2	3,590117E-1	3,171875E+2	-8,014277E-1
3,187500E+2	5,649039E-2	3,187500E+2	-5,626937E-1	3,187500E+2	5,171461E-2	3,187500E+2	-5,579002E-1	3,187500E+2	6,286524E-2	3,187500E+2	-5,655324E-1	3,187500E+2	3,089096E-1	3,187500E+2	-8,135322E-1	3,187500E+2	3,109910E-1	3,187500E+2	-8,163486E-1	3,187500E+2	3,111547E-1	3,187500E+2	-8,165316E-1	3,187500E+2	4,797901E-1	3,187500E+2	2,159615E-1	3,187500E+2	4,753266E-1	3,187500E+2	2,414148E-1	3,187500E+2	4,826566E-1	3,187500E+2	2,343190E-1	3,187500E+2	-4,279586E-2	3,187500E+2	-5,160286E-1	3,187500E+2	-5,030566E-2	3,187500E+2	-5,303926E-1	3,187500E+2	-2,335610E-2	3,187500E+2	-5,361703E-1	3,187500E+2	5,958460E-1	3,187500E+2	2,019923E-1	3,187500E+2	5,986251E-1	3,187500E+2	2,037259E-1	3,187500E+2	5,969099E-1	3,187500E+2	1,992532E-1	3,187500E+2	2,013594E-1	3,187500E+2	-2,463794E-2	3,187500E+2	1,988495E-1	3,187500E+2	-3,418401E-2	3,187500E+2	2,024870E-1	3,187500E+2	-3,566892E-2	3,187500E+2	3,267565E-1	3,187500E+2	2,275658E-1	3,187500E+2	3,349813E-1	3,187500E+2	2,193608E-1	3,187500E+2	3,253715E-1	3,187500E+2	2,769748E-1	3,187500E+2	3,556853E-1	3,187500E+2	-8,006198E-1	3,187500E+2	3,686389E-1	3,187500E+2	-7,932271E-1	3,187500E+2	3,473679E-1	3,187500E+2	-7,995478E-1
3,203125E+2	4,006949E-2	3,203125E+2	-5,492899E-1	3,203125E+2	3,713722E-2	3,203125E+2	-5,436566E-1	3,203125E+2	5,187074E-2	3,203125E+2	-5,520777E-1	3,203125E+2	2,993621E-1	3,203125E+2	-8,176748E-1	3,203125E+2	3,007488E-1	3,203125E+2	-8,185640E-1	3,203125E+2	2,988714E-1	3,203125E+2	-8,198544E-1	3,203125E+2	4,933836E-1	3,203125E+2	2,176168E-1	3,203125E+2	4,875351E-1	3,203125E+2	2,412868E-1	3,203125E+2	4,924886E-1	3,203125E+2	2,358638E-1	3,203125E+2	-5,403482E-2	3,203125E+2	-5,079580E-1	3,203125E+2	-6,264785E-2	3,203125E+2	-5,170077E-1	3,203125E+2	-3,709064E-2	3,203125E+2	-5,245342E-1	3,203125E+2	6,050271E-1	3,203125E+2	1,980096E-1	3,203125E+2	6,054018E-1	3,203125E+2	2,009256E-1	3,203125E+2	6,058362E-1	3,203125E+2	1,954532E-1	3,203125E+2	2,142164E-1	3,203125E+2	-1,506347E-2	3,203125E+2	2,071053E-1	3,203125E+2	-2,268034E-2	3,203125E+2	2,097066E-1	3,203125E+2	-2,759388E-2	3,203125E+2	3,405059E-1	3,203125E+2	2,359221E-1	3,203125E+2	3,465969E-1	3,203125E+2	2,252625E-1	3,203125E+2	3,347396E-1	3,203125E+2	2,841995E-1	3,203125E+2	3,441247E-1	3,203125E+2	-8,031793E-1	3,203125E+2	3,543812E-1	3,203125E+2	-7,974773E-1	3,203125E+2	3,340695E-1	3,203125E+2	-8,014105E-1
3,218750E+2	3,239441E-2	3,218750E+2	-5,367052E-1	3,218750E+2	3,157798E-2	3,218750E+2	-5,345665E-1	3,218750E+2	4,349209E-2	3,218750E+2	-5,412217E-1	3,218750E+2	2,927710E-1	3,218750E+2	-8,168330E-1	3,218750E+2	2,924040E-1	3,218750E+2	-8,196706E-1	3,218750E+2	2,930237E-1	3,218750E+2	-8,168769E-1	3,218750E+2	5,031390E-1	3,218750E+2	2,187894E-1	3,218750E+2	4,962423E-1	3,218750E+2	2,408909E-1	3,218750E+2	5,029025E-1	3,218750E+2	2,347666E-1	3,218750E+2	-6,523180E-2	3,218750E+2	-4,951069E-1	3,218750E+2	-7,291075E-2	3,218750E+2	-5,016865E-1	3,218750E+2	-4,095830E-2	3,218750E+2	-5,156571E-1	3,218750E+2	6,131815E-1	3,218750E+2	1,976321E-1	3,218750E+2	6,129565E-1	3,218750E+2	2,013945E-1	3,218750E+2	6,127775E-1	3,218750E+2	1,943028E-1	3,218750E+2	2,253462E-1	3,218750E+2	-4,787376E-3	3,218750E+2	2,191828E-1	3,218750E+2	-1,278827E-2	3,218750E+2	2,220428E-1	3,218750E+2	-1,441086E-2	3,218750E+2	3,550344E-1	3,218750E+2	2,392703E-1	3,218750E+2	3,573314E-1	3,218750E+2	2,322938E-1	3,218750E+2	3,495518E-1	3,218750E+2	2,901111E-1	3,218750E+2	3,358475E-1	3,218750E+2	-8,037786E-1	3,218750E+2	3,455285E-1	3,218750E+2	-8,010919E-1	3,218750E+2	3,287106E-1	3,218750E+2	-8,008501E-1
3,234375E+2	2,350616E-2	3,234375E+2	-5,257814E-1	3,234375E+2	2,107119E-2	3,234375E+2	-5,189469E-1	3,234375E+2	3,316588E-2	3,234375E+2	-5,317266E-1	3,234375E+2	2,788472E-1	3,234375E+2	-8,174830E-1	3,234375E+2	2,798275E-1	3,234375E+2	-8,212789E-1	3,234375E+2	2,829635E-1	3,234375E+2	-8,191229E-1	3,234375E+2	5,153087E-1	3,234375E+2	2,164553E-1	3,234375E+2	5,092412E-1	3,234375E+2	2,397259E-1	3,234375E+2	5,126667E-1	3,234375E+2	2,361846E-1	3,234375E+2	-7,661259E-2	3,234375E+2	-4,827392E-1	3,234375E+2	-8,335369E-2	3,234375E+2	-4,871035E-1	3,234375E+2	-5,637853E-2	3,234375E+2	-4,990019E-1	3,234375E+2	6,195743E-1	3,234375E+2	1,954003E-1	3,234375E+2	6,226554E-1	3,234375E+2	1,983597E-1	3,234375E+2	6,225454E-1	3,234375E+2	1,935866E-1	3,234375E+2	2,343169E-1	3,234375E+2	6,130060E-3	3,234375E+2	2,308649E-1	3,234375E+2	-2,270936E-3	3,234375E+2	2,323052E-1	3,234375E+2	-3,121711E-3	3,234375E+2	3,671803E-1	3,234375E+2	2,443655E-1	3,234375E+2	3,727864E-1	3,234375E+2	2,327791E-1	3,234375E+2	3,605458E-1	3,234375E+2	2,902740E-1	3,234375E+2	3,245671E-1	3,234375E+2	-8,069398E-1	3,234375E+2	3,373561E-1	3,234375E+2	-7,985215E-1	3,234375E+2	3,177762E-1	3,234375E+2	-8,038367E-1
3,250000E+2	1,313015E-2	3,250000E+2	-5,143745E-1	3,250000E+2	1,156435E-2	3,250000E+2	-5,093441E-1	3,250000E+2	1,894388E-2	3,250000E+2	-5,184903E-1	3,250000E+2	2,693378E-1	3,250000E+2	-8,167513E-1	3,250000E+2	2,705619E-1	3,250000E+2	-8,212108E-1	3,250000E+2	2,691350E-1	3,250000E+2	-8,210853E-1	3,250000E+2	5,223324E-1	3,250000E+2	2,163492E-1	3,250000E+2	5,201847E-1	3,250000E+2	2,397717E-1	3,250000E+2	5,224961E-1	3,250000E+2	2,344409E-1	3,250000E+2	-8,959788E-2	3,250000E+2	-4,632631E-1	3,250000E+2	-9,198701E-2	3,250000E+2	-4,745454E-1	3,250000E+2	-6,697479E-2	3,250000E+2	-4,860149E-1	3,250000E+2	6,279164E-1	3,250000E+2	1,920917E-1	3,250000E+2	6,282687E-1	3,250000E+2	1,935120E-1	3,250000E+2	6,290291E-1	3,250000E+2	1,913076E-1	3,250000E+2	2,440458E-1	3,250000E+2	1,241481E-2	3,250000E+2	2,404817E-1	3,250000E+2	6,733530E-3	3,250000E+2	2,440884E-1	3,250000E+2	6,246263E-3	3,250000E+2	3,769136E-1	3,250000E+2	2,445026E-1	3,250000E+2	3,852941E-1	3,250000E+2	2,348946E-1	3,250000E+2	3,687864E-1	3,250000E+2	2,935991E-1	3,250000E+2	3,149396E-1	3,250000E+2	-8,064048E-1	3,250000E+2	3,274837E-1	3,250000E+2	-8,032121E-1	3,250000E+2	3,054302E-1	3,250000E+2	-8,080215E-1
3,265625E+2	6,739145E-3	3,265625E+2	-5,016385E-1	3,265625E+2	5,379541E-3	3,265625E+2	-4,958301E-1	3,265625E+2	1,468445E-2	3,265625E+2	-5,021754E-1	3,265625E+2	2,633910E-1	3,265625E+2	-8,155855E-1	3,265625E+2	2,607645E-1	3,265625E+2	-8,213778E-1	3,265625E+2	2,639161E-1	3,265625E+2	-8,172718E-1	3,265625E+2	5,319829E-1	3,265625E+2	2,136302E-1	3,265625E+2	5,285551E-1	3,265625E+2	2,405174E-1	3,265625E+2	5,314725E-1	3,265625E+2	2,332802E-1	3,265625E+2	-9,610435E-2	3,265625E+2	-4,464000E-1	3,265625E+2	-9,995881E-2	3,265625E+2	-4,580009E-1	3,265625E+2	-7,402940E-2	3,265625E+2	-4,703898E-1	3,265625E+2	6,370992E-1	3,265625E+2	1,893639E-1	3,265625E+2	6,350577E-1	3,265625E+2	1,908754E-1	3,265625E+2	6,358885E-1	3,265625E+2	1,851244E-1	3,265625E+2	2,588401E-1	3,265625E+2	2,346774E-2	3,265625E+2	2,548152E-1	3,265625E+2	1,502397E-2	3,265625E+2	2,575432E-1	3,265625E+2	1,711274E-2	3,265625E+2	3,903114E-1	3,265625E+2	2,463034E-1	3,265625E+2	3,972782E-1	3,265625E+2	2,355310E-1	3,265625E+2	3,808637E-1	3,265625E+2	2,959355E-1	3,265625E+2	3,096152E-1	3,265625E+2	-8,062755E-1	3,265625E+2	3,216109E-1	3,265625E+2	-8,024988E-1	3,265625E+2	2,983226E-1	3,265625E+2	-8,029201E-1
3,281250E+2	-3,632732E-3	3,281250E+2	-4,869199E-1	3,281250E+2	-4,498882E-3	3,281250E+2	-4,839579E-1	3,281250E+2	4,678781E-3	3,281250E+2	-4,919736E-1	3,281250E+2	2,491996E-1	3,281250E+2	-8,212502E-1	3,281250E+2	2,515172E-1	3,281250E+2	-8,206223E-1	3,281250E+2	2,508310E-1	3,281250E+2	-8,207276E-1	3,281250E+2	5,481245E-1	3,281250E+2	2,114468E-1	3,281250E+2	5,378090E-1	3,281250E+2	2,371111E-1	3,281250E+2	5,392372E-1	3,281250E+2	2,314073E-1	3,281250E+2	-1,065162E-1	3,281250E+2	-4,375372E-1	3,281250E+2	-1,113341E-1	3,281250E+2	-4,467200E-1	3,281250E+2	-8,643158E-2	3,281250E+2	-4,544026E-1	3,281250E+2	6,447165E-1	3,281250E+2	1,884954E-1	3,281250E+2	6,427495E-1	3,281250E+2	1,892736E-1	3,281250E+2	6,436576E-1	3,281250E+2	1,863548E-1	3,281250E+2	2,669565E-1	3,281250E+2	3,271144E-2	3,281250E+2	2,669255E-1	3,281250E+2	2,146703E-2	3,281250E+2	2,665729E-1	3,281250E+2	2,471444E-2	3,281250E+2	4,028859E-1	3,281250E+2	2,507897E-1	3,281250E+2	4,080586E-1	3,281250E+2	2,373954E-1	3,281250E+2	3,933422E-1	3,281250E+2	2,950612E-1	3,281250E+2	2,967213E-1	3,281250E+2	-8,083127E-1	3,281250E+2	3,093586E-1	3,281250E+2	-8,051760E-1	3,281250E+2	2,851145E-1	3,281250E+2	-8,083186E-1
3,296875E+2	-8,484354E-3	3,296875E+2	-4,746479E-1	3,296875E+2	-1,270379E-2	3,296875E+2	-4,663080E-1	3,296875E+2	-1,612879E-3	3,296875E+2	-4,765836E-1	3,296875E+2	2,398522E-1	3,296875E+2	-8,192762E-1	3,296875E+2	2,392882E-1	3,296875E+2	-8,194654E-1	3,296875E+2	2,421363E-1	3,296875E+2	-8,224001E-1	3,296875E+2	5,547528E-1	3,296875E+2	2,117720E-1	3,296875E+2	5,497482E-1	3,296875E+2	2,339120E-1	3,296875E+2	5,509337E-1	3,296875E+2	2,306879E-1	3,296875E+2	-1,152503E-1	3,296875E+2	-4,210528E-1	3,296875E+2	-1,216184E-1	3,296875E+2	-4,294748E-1	3,296875E+2	-9,545632E-2	3,296875E+2	-4,402246E-1	3,296875E+2	6,510410E-1	3,296875E+2	1,828362E-1	3,296875E+2	6,502809E-1	3,296875E+2	1,864554E-1	3,296875E+2	6,509229E-1	3,296875E+2	1,830196E-1	3,296875E+2	2,799007E-1	3,296875E+2	4,019623E-2	3,296875E+2	2,798702E-1	3,296875E+2	3,154546E-2	3,296875E+2	2,793108E-1	3,296875E+2	3,277681E-2	3,296875E+2	4,100779E-1	3,296875E+2	2,520691E-1	3,296875E+2	4,213646E-1	3,296875E+2	2,383507E-1	3,296875E+2	4,063916E-1	3,296875E+2	3,016053E-1	3,296875E+2	2,871068E-1	3,296875E+2	-8,072204E-1	3,296875E+2	2,978069E-1	3,296875E+2	-8,032725E-1	3,296875E+2	2,774593E-1	3,296875E+2	-8,065584E-1
3,312500E+2	-1,928394E-2	3,312500E+2	-4,580861E-1	3,312500E+2	-1,706826E-2	3,312500E+2	-4,539300E-1	3,312500E+2	-1,058245E-2	3,312500E+2	-4,618227E-1	3,312500E+2	2,326028E-1	3,312500E+2	-8,186394E-1	3,312500E+2	2,340423E-1	3,312500E+2	-8,200353E-1	3,312500E+2	2,327697E-1	3,312500E+2	-8,192033E-1	3,312500E+2	5,638269E-1	3,312500E+2	2,091144E-1	3,312500E+2	5,581773E-1	3,312500E+2	2,366093E-1	3,312500E+2	5,619499E-1	3,312500E+2	2,298315E-1	3,312500E+2	-1,229857E-1	3,312500E+2	-4,049323E-1	3,312500E+2	-1,297231E-1	3,312500E+2	-4,125612E-1	3,312500E+2	-1,032962E-1	3,312500E+2	-4,238704E-1	3,312500E+2	6,577615E-1	3,312500E+2	1,801553E-1	3,312500E+2	6,577989E-1	3,312500E+2	1,838721E-1	3,312500E+2	6,600556E-1	3,312500E+2	1,819372E-1	3,312500E+2	2,924504E-1	3,312500E+2	4,565369E-2	3,312500E+2	2,911742E-1	3,312500E+2	3,909773E-2	3,312500E+2	2,932072E-1	3,312500E+2	3,661163E-2	3,312500E+2	4,230721E-1	3,312500E+2	2,558181E-1	3,312500E+2	4,319465E-1	3,312500E+2	2,406031E-1	3,312500E+2	4,162501E-1	3,312500E+2	3,065808E-1	3,312500E+2	2,775961E-1	3,312500E+2	-8,082235E-1	3,312500E+2	2,896190E-1	3,312500E+2	-8,032578E-1	3,312500E+2	2,683058E-1	3,312500E+2	-8,064712E-1
3,328125E+2	-2,433777E-2	3,328125E+2	-4,464498E-1	3,328125E+2	-2,587291E-2	3,328125E+2	-4,403616E-1	3,328125E+2	-1,617494E-2	3,328125E+2	-4,488221E-1	3,328125E+2	2,195396E-1	3,328125E+2	-8,206641E-1	3,328125E+2	2,197359E-1	3,328125E+2	-8,206971E-1	3,328125E+2	2,203078E-1	3,328125E+2	-8,199416E-1	3,328125E+2	5,720622E-1	3,328125E+2	2,077425E-1	3,328125E+2	5,657490E-1	3,328125E+2	2,344276E-1	3,328125E+2	5,698825E-1	3,328125E+2	2,271201E-1	3,328125E+2	-1,319046E-1	3,328125E+2	-3,845526E-1	3,328125E+2	-1,393314E-1	3,328125E+2	-3,954853E-1	3,328125E+2	-1,157334E-1	3,328125E+2	-4,064217E-1	3,328125E+2	6,633682E-1	3,328125E+2	1,780495E-1	3,328125E+2	6,636920E-1	3,328125E+2	1,809069E-1	3,328125E+2	6,661584E-1	3,328125E+2	1,781734E-1	3,328125E+2	3,034448E-1	3,328125E+2	5,191449E-2	3,328125E+2	3,074352E-1	3,328125E+2	4,508095E-2	3,328125E+2	3,070900E-1	3,328125E+2	4,935617E-2	3,328125E+2	4,348349E-1	3,328125E+2	2,566815E-1	3,328125E+2	4,462419E-1	3,328125E+2	2,437479E-1	3,328125E+2	4,277367E-1	3,328125E+2	3,042956E-1	3,328125E+2	2,664746E-1	3,328125E+2	-8,118181E-1	3,328125E+2	2,793483E-1	3,328125E+2	-8,053420E-1	3,328125E+2	2,563658E-1	3,328125E+2	-8,101590E-1
3,343750E+2	-2,908013E-2	3,343750E+2	-4,304154E-1	3,343750E+2	-3,154028E-2	3,343750E+2	-4,234271E-1	3,343750E+2	-2,112667E-2	3,343750E+2	-4,321749E-1	3,343750E+2	2,080174E-1	3,343750E+2	-8,174571E-1	3,343750E+2	2,076655E-1	3,343750E+2	-8,194774E-1	3,343750E+2	2,111017E-1	3,343750E+2	-8,190682E-1	3,343750E+2	5,817116E-1	3,343750E+2	2,050511E-1	3,343750E+2	5,770952E-1	3,343750E+2	2,320647E-1	3,343750E+2	5,808740E-1	3,343750E+2	2,262293E-1	3,343750E+2	-1,401759E-1	3,343750E+2	-3,668736E-1	3,343750E+2	-1,435730E-1	3,343750E+2	-3,796311E-1	3,343750E+2	-1,207736E-1	3,343750E+2	-3,901618E-1	3,343750E+2	6,727043E-1	3,343750E+2	1,751804E-1	3,343750E+2	6,720439E-1	3,343750E+2	1,792919E-1	3,343750E+2	6,708834E-1	3,343750E+2	1,749882E-1	3,343750E+2	3,187882E-1	3,343750E+2	5,810646E-2	3,343750E+2	3,188154E-1	3,343750E+2	5,119431E-2	3,343750E+2	3,167129E-1	3,343750E+2	5,673045E-2	3,343750E+2	4,467324E-1	3,343750E+2	2,609414E-1	3,343750E+2	4,554885E-1	3,343750E+2	2,449079E-1	3,343750E+2	4,387364E-1	3,343750E+2	3,049332E-1	3,343750E+2	2,552969E-1	3,343750E+2	-8,080551E-1	3,343750E+2	2,678697E-1	3,343750E+2	-8,067996E-1	3,343750E+2	2,459232E-1	3,343750E+2	-8,065325E-1
3,359375E+2	-3,401116E-2	3,359375E+2	-4,125895E-1	3,359375E+2	-3,754186E-2	3,359375E+2	-4,104828E-1	3,359375E+2	-3,138495E-2	3,359375E+2	-4,171282E-1	3,359375E+2	2,011413E-1	3,359375E+2	-8,175989E-1	3,359375E+2	1,996927E-1	3,359375E+2	-8,195135E-1	3,359375E+2	2,018847E-1	3,359375E+2	-8,198695E-1	3,359375E+2	5,915058E-1	3,359375E+2	2,032954E-1	3,359375E+2	5,846428E-1	3,359375E+2	2,305811E-1	3,359375E+2	5,912319E-1	3,359375E+2	2,241154E-1	3,359375E+2	-1,464890E-1	3,359375E+2	-3,525487E-1	3,359375E+2	-1,536758E-1	3,359375E+2	-3,559682E-1	3,359375E+2	-1,290382E-1	3,359375E+2	-3,753977E-1	3,359375E+2	6,783033E-1	3,359375E+2	1,710357E-1	3,359375E+2	6,784426E-1	3,359375E+2	1,751234E-1	3,359375E+2	6,809466E-1	3,359375E+2	1,703853E-1	3,359375E+2	3,312371E-1	3,359375E+2	6,505200E-2	3,359375E+2	3,327211E-1	3,359375E+2	5,556440E-2	3,359375E+2	3,322221E-1	3,359375E+2	6,159972E-2	3,359375E+2	4,582245E-1	3,359375E+2	2,604377E-1	3,359375E+2	4,634792E-1	3,359375E+2	2,424689E-1	3,359375E+2	4,505828E-1	3,359375E+2	3,068845E-1	3,359375E+2	2,464791E-1	3,359375E+2	-8,096441E-1	3,359375E+2	2,574664E-1	3,359375E+2	-8,073508E-1	3,359375E+2	2,323844E-1	3,359375E+2	-8,073419E-1
