Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 14_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 15_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 16_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 17_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 18_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 19_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 20_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 21_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 22_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 23_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 24_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,529687E+3	3,892807E+1	1,529687E+3	4,026027E+1	1,529687E+3	3,971293E+1	1,529687E+3	5,429494E+1	1,529687E+3	5,407792E+1	1,529687E+3	5,401372E+1	1,529687E+3	4,222203E+1	1,529687E+3	4,665772E+1	1,529687E+3	4,666143E+1	1,529687E+3	5,467209E+1	1,529687E+3	5,578260E+1	1,529687E+3	5,857741E+1	1,529687E+3	4,415281E+1	1,529687E+3	4,607195E+1	1,529687E+3	4,706589E+1	1,529687E+3	5,588906E+1	1,529687E+3	5,538553E+1	1,529687E+3	5,653286E+1	1,529687E+3	4,360811E+1	1,529687E+3	3,608079E+1	1,529687E+3	4,184977E+1	1,529687E+3	5,822094E+1	1,529687E+3	6,020660E+1	1,529687E+3	5,875756E+1
1,531250E+3	3,919831E+1	1,531250E+3	4,008122E+1	1,531250E+3	4,022962E+1	1,531250E+3	5,349606E+1	1,531250E+3	5,472391E+1	1,531250E+3	5,435748E+1	1,531250E+3	4,186601E+1	1,531250E+3	4,589557E+1	1,531250E+3	4,534555E+1	1,531250E+3	5,429535E+1	1,531250E+3	5,593258E+1	1,531250E+3	5,856201E+1	1,531250E+3	4,411483E+1	1,531250E+3	4,525949E+1	1,531250E+3	4,713162E+1	1,531250E+3	5,677368E+1	1,531250E+3	5,557976E+1	1,531250E+3	5,567613E+1	1,531250E+3	4,327653E+1	1,531250E+3	3,573231E+1	1,531250E+3	4,240083E+1	1,531250E+3	5,770640E+1	1,531250E+3	5,978232E+1	1,531250E+3	5,780390E+1
1,532812E+3	3,871414E+1	1,532812E+3	3,995226E+1	1,532812E+3	4,075113E+1	1,532812E+3	5,304047E+1	1,532812E+3	5,470231E+1	1,532812E+3	5,569975E+1	1,532812E+3	4,120221E+1	1,532812E+3	4,536022E+1	1,532812E+3	4,471447E+1	1,532812E+3	5,301924E+1	1,532812E+3	5,566870E+1	1,532812E+3	5,980747E+1	1,532812E+3	4,311304E+1	1,532812E+3	4,414577E+1	1,532812E+3	4,712367E+1	1,532812E+3	5,636993E+1	1,532812E+3	5,616213E+1	1,532812E+3	5,502957E+1	1,532812E+3	4,241755E+1	1,532812E+3	3,386592E+1	1,532812E+3	4,140159E+1	1,532812E+3	5,682244E+1	1,532812E+3	5,972496E+1	1,532812E+3	5,801714E+1
1,534375E+3	3,963868E+1	1,534375E+3	4,007067E+1	1,534375E+3	4,141863E+1	1,534375E+3	5,247048E+1	1,534375E+3	5,472888E+1	1,534375E+3	5,536361E+1	1,534375E+3	4,032451E+1	1,534375E+3	4,427821E+1	1,534375E+3	4,363770E+1	1,534375E+3	5,364153E+1	1,534375E+3	5,462939E+1	1,534375E+3	5,836237E+1	1,534375E+3	4,273588E+1	1,534375E+3	4,423123E+1	1,534375E+3	4,666761E+1	1,534375E+3	5,634488E+1	1,534375E+3	5,661168E+1	1,534375E+3	5,710240E+1	1,534375E+3	4,183783E+1	1,534375E+3	3,314701E+1	1,534375E+3	4,053470E+1	1,534375E+3	5,654600E+1	1,534375E+3	5,790435E+1	1,534375E+3	5,743452E+1
1,535937E+3	3,960415E+1	1,535937E+3	3,947806E+1	1,535937E+3	3,974243E+1	1,535937E+3	5,368619E+1	1,535937E+3	5,398467E+1	1,535937E+3	5,546309E+1	1,535937E+3	4,049488E+1	1,535937E+3	4,472197E+1	1,535937E+3	4,500479E+1	1,535937E+3	5,248647E+1	1,535937E+3	5,348065E+1	1,535937E+3	5,713725E+1	1,535937E+3	4,230037E+1	1,535937E+3	4,304404E+1	1,535937E+3	4,653441E+1	1,535937E+3	5,523106E+1	1,535937E+3	5,687605E+1	1,535937E+3	5,692615E+1	1,535937E+3	4,187827E+1	1,535937E+3	3,148774E+1	1,535937E+3	4,016750E+1	1,535937E+3	5,692866E+1	1,535937E+3	5,768491E+1	1,535937E+3	5,723804E+1
1,537500E+3	3,889011E+1	1,537500E+3	3,912196E+1	1,537500E+3	3,815872E+1	1,537500E+3	5,332581E+1	1,537500E+3	5,428516E+1	1,537500E+3	5,518580E+1	1,537500E+3	3,891237E+1	1,537500E+3	4,601674E+1	1,537500E+3	4,471269E+1	1,537500E+3	5,086044E+1	1,537500E+3	5,306937E+1	1,537500E+3	5,655585E+1	1,537500E+3	4,194602E+1	1,537500E+3	4,264419E+1	1,537500E+3	4,521338E+1	1,537500E+3	5,633697E+1	1,537500E+3	5,593879E+1	1,537500E+3	5,569041E+1	1,537500E+3	4,121487E+1	1,537500E+3	3,038163E+1	1,537500E+3	3,854706E+1	1,537500E+3	5,704665E+1	1,537500E+3	5,806842E+1	1,537500E+3	5,586498E+1
1,539062E+3	3,879817E+1	1,539062E+3	3,945434E+1	1,539062E+3	3,873381E+1	1,539062E+3	5,430420E+1	1,539062E+3	5,527689E+1	1,539062E+3	5,560460E+1	1,539062E+3	3,825803E+1	1,539062E+3	4,415729E+1	1,539062E+3	4,351160E+1	1,539062E+3	5,126232E+1	1,539062E+3	5,143542E+1	1,539062E+3	5,687764E+1	1,539062E+3	4,160122E+1	1,539062E+3	4,268556E+1	1,539062E+3	4,580990E+1	1,539062E+3	5,699795E+1	1,539062E+3	5,521480E+1	1,539062E+3	5,626394E+1	1,539062E+3	4,119675E+1	1,539062E+3	3,045619E+1	1,539062E+3	3,754425E+1	1,539062E+3	5,592196E+1	1,539062E+3	5,605846E+1	1,539062E+3	5,551087E+1
1,540625E+3	3,927546E+1	1,540625E+3	3,866870E+1	1,540625E+3	3,873161E+1	1,540625E+3	5,516883E+1	1,540625E+3	5,502607E+1	1,540625E+3	5,642481E+1	1,540625E+3	3,684493E+1	1,540625E+3	4,256759E+1	1,540625E+3	4,283971E+1	1,540625E+3	5,100857E+1	1,540625E+3	5,165900E+1	1,540625E+3	5,588419E+1	1,540625E+3	4,109988E+1	1,540625E+3	4,209156E+1	1,540625E+3	4,474258E+1	1,540625E+3	5,740459E+1	1,540625E+3	5,542602E+1	1,540625E+3	5,647221E+1	1,540625E+3	4,089893E+1	1,540625E+3	2,869256E+1	1,540625E+3	3,765284E+1	1,540625E+3	5,670723E+1	1,540625E+3	5,546944E+1	1,540625E+3	5,480876E+1
1,542187E+3	3,845786E+1	1,542187E+3	4,012089E+1	1,542187E+3	3,840234E+1	1,542187E+3	5,511867E+1	1,542187E+3	5,524226E+1	1,542187E+3	5,563997E+1	1,542187E+3	3,590424E+1	1,542187E+3	4,294266E+1	1,542187E+3	4,256012E+1	1,542187E+3	5,058119E+1	1,542187E+3	5,146505E+1	1,542187E+3	5,511957E+1	1,542187E+3	4,113868E+1	1,542187E+3	4,109016E+1	1,542187E+3	4,310336E+1	1,542187E+3	5,703407E+1	1,542187E+3	5,622759E+1	1,542187E+3	5,717999E+1	1,542187E+3	3,879171E+1	1,542187E+3	2,824016E+1	1,542187E+3	3,659806E+1	1,542187E+3	5,610649E+1	1,542187E+3	5,542496E+1	1,542187E+3	5,396571E+1
1,543750E+3	3,724832E+1	1,543750E+3	3,966034E+1	1,543750E+3	3,733516E+1	1,543750E+3	5,442731E+1	1,543750E+3	5,489148E+1	1,543750E+3	5,495566E+1	1,543750E+3	3,437301E+1	1,543750E+3	4,275123E+1	1,543750E+3	4,185831E+1	1,543750E+3	5,060045E+1	1,543750E+3	5,037545E+1	1,543750E+3	5,596881E+1	1,543750E+3	4,045799E+1	1,543750E+3	4,105943E+1	1,543750E+3	4,386120E+1	1,543750E+3	5,724146E+1	1,543750E+3	5,597366E+1	1,543750E+3	5,723241E+1	1,543750E+3	3,688276E+1	1,543750E+3	2,771704E+1	1,543750E+3	3,588208E+1	1,543750E+3	5,558659E+1	1,543750E+3	5,604553E+1	1,543750E+3	5,309106E+1
1,545312E+3	3,831537E+1	1,545312E+3	3,945273E+1	1,545312E+3	3,827802E+1	1,545312E+3	5,350482E+1	1,545312E+3	5,425540E+1	1,545312E+3	5,484467E+1	1,545312E+3	3,389830E+1	1,545312E+3	4,147786E+1	1,545312E+3	4,117819E+1	1,545312E+3	5,030761E+1	1,545312E+3	5,041338E+1	1,545312E+3	5,563830E+1	1,545312E+3	3,924803E+1	1,545312E+3	3,978046E+1	1,545312E+3	4,304923E+1	1,545312E+3	5,792915E+1	1,545312E+3	5,636064E+1	1,545312E+3	5,685953E+1	1,545312E+3	3,652267E+1	1,545312E+3	2,868014E+1	1,545312E+3	3,417740E+1	1,545312E+3	5,549546E+1	1,545312E+3	5,622966E+1	1,545312E+3	5,255198E+1
1,546875E+3	3,794538E+1	1,546875E+3	4,036061E+1	1,546875E+3	3,755137E+1	1,546875E+3	5,498109E+1	1,546875E+3	5,482389E+1	1,546875E+3	5,578328E+1	1,546875E+3	3,491018E+1	1,546875E+3	4,022880E+1	1,546875E+3	4,150110E+1	1,546875E+3	5,027903E+1	1,546875E+3	5,137626E+1	1,546875E+3	5,375453E+1	1,546875E+3	3,889244E+1	1,546875E+3	3,913732E+1	1,546875E+3	4,268047E+1	1,546875E+3	5,640663E+1	1,546875E+3	5,638028E+1	1,546875E+3	5,747650E+1	1,546875E+3	3,575690E+1	1,546875E+3	2,897006E+1	1,546875E+3	3,281832E+1	1,546875E+3	5,322828E+1	1,546875E+3	5,662022E+1	1,546875E+3	5,241910E+1
1,548437E+3	3,800858E+1	1,548437E+3	4,075930E+1	1,548437E+3	3,842891E+1	1,548437E+3	5,466671E+1	1,548437E+3	5,549899E+1	1,548437E+3	5,715010E+1	1,548437E+3	3,423286E+1	1,548437E+3	3,957301E+1	1,548437E+3	4,042749E+1	1,548437E+3	4,993914E+1	1,548437E+3	5,100235E+1	1,548437E+3	5,325010E+1	1,548437E+3	3,932731E+1	1,548437E+3	3,941767E+1	1,548437E+3	4,198699E+1	1,548437E+3	5,711584E+1	1,548437E+3	5,720282E+1	1,548437E+3	5,768226E+1	1,548437E+3	3,592296E+1	1,548437E+3	2,906177E+1	1,548437E+3	3,431897E+1	1,548437E+3	5,310938E+1	1,548437E+3	5,563004E+1	1,548437E+3	5,145647E+1
1,550000E+3	3,848120E+1	1,550000E+3	4,059155E+1	1,550000E+3	3,950664E+1	1,550000E+3	5,439517E+1	1,550000E+3	5,632945E+1	1,550000E+3	5,602144E+1	1,550000E+3	3,304575E+1	1,550000E+3	3,942873E+1	1,550000E+3	3,926071E+1	1,550000E+3	4,960235E+1	1,550000E+3	4,984794E+1	1,550000E+3	5,361150E+1	1,550000E+3	3,776571E+1	1,550000E+3	3,926416E+1	1,550000E+3	4,122059E+1	1,550000E+3	5,737764E+1	1,550000E+3	5,807694E+1	1,550000E+3	5,754863E+1	1,550000E+3	3,426177E+1	1,550000E+3	2,998065E+1	1,550000E+3	3,328131E+1	1,550000E+3	5,220892E+1	1,550000E+3	5,410475E+1	1,550000E+3	5,153420E+1
1,551562E+3	3,944156E+1	1,551562E+3	4,037793E+1	1,551562E+3	3,847142E+1	1,551562E+3	5,555883E+1	1,551562E+3	5,577425E+1	1,551562E+3	5,782762E+1	1,551562E+3	3,311037E+1	1,551562E+3	3,943218E+1	1,551562E+3	3,859628E+1	1,551562E+3	4,882393E+1	1,551562E+3	4,855301E+1	1,551562E+3	5,384382E+1	1,551562E+3	3,725730E+1	1,551562E+3	3,840249E+1	1,551562E+3	4,114910E+1	1,551562E+3	5,767091E+1	1,551562E+3	5,786421E+1	1,551562E+3	5,769359E+1	1,551562E+3	3,333631E+1	1,551562E+3	3,027246E+1	1,551562E+3	3,166682E+1	1,551562E+3	5,178898E+1	1,551562E+3	5,324519E+1	1,551562E+3	5,261255E+1
1,553125E+3	3,941665E+1	1,553125E+3	4,009707E+1	1,553125E+3	3,804484E+1	1,553125E+3	5,591232E+1	1,553125E+3	5,599997E+1	1,553125E+3	5,688703E+1	1,553125E+3	3,146686E+1	1,553125E+3	3,921321E+1	1,553125E+3	3,697940E+1	1,553125E+3	4,859630E+1	1,553125E+3	4,908157E+1	1,553125E+3	5,367010E+1	1,553125E+3	3,671980E+1	1,553125E+3	3,942166E+1	1,553125E+3	4,009803E+1	1,553125E+3	5,805392E+1	1,553125E+3	5,782614E+1	1,553125E+3	5,760058E+1	1,553125E+3	3,327010E+1	1,553125E+3	3,118390E+1	1,553125E+3	3,118097E+1	1,553125E+3	5,118698E+1	1,553125E+3	5,309540E+1	1,553125E+3	5,221535E+1
1,554687E+3	4,018473E+1	1,554687E+3	4,103456E+1	1,554687E+3	3,973072E+1	1,554687E+3	5,548896E+1	1,554687E+3	5,625399E+1	1,554687E+3	5,590829E+1	1,554687E+3	3,119480E+1	1,554687E+3	3,770008E+1	1,554687E+3	3,723895E+1	1,554687E+3	4,756938E+1	1,554687E+3	4,859712E+1	1,554687E+3	5,312288E+1	1,554687E+3	3,696594E+1	1,554687E+3	3,819476E+1	1,554687E+3	3,972225E+1	1,554687E+3	5,820485E+1	1,554687E+3	5,796346E+1	1,554687E+3	5,839567E+1	1,554687E+3	3,247217E+1	1,554687E+3	3,239551E+1	1,554687E+3	3,087864E+1	1,554687E+3	5,131136E+1	1,554687E+3	5,204609E+1	1,554687E+3	5,128842E+1
1,556250E+3	3,954058E+1	1,556250E+3	4,118783E+1	1,556250E+3	3,949842E+1	1,556250E+3	5,593582E+1	1,556250E+3	5,625548E+1	1,556250E+3	5,637090E+1	1,556250E+3	3,175277E+1	1,556250E+3	3,574108E+1	1,556250E+3	3,589671E+1	1,556250E+3	4,752943E+1	1,556250E+3	4,720516E+1	1,556250E+3	5,265223E+1	1,556250E+3	3,690387E+1	1,556250E+3	3,820852E+1	1,556250E+3	3,975962E+1	1,556250E+3	5,916365E+1	1,556250E+3	5,706411E+1	1,556250E+3	5,876635E+1	1,556250E+3	3,127536E+1	1,556250E+3	3,319400E+1	1,556250E+3	3,077618E+1	1,556250E+3	5,129754E+1	1,556250E+3	5,161004E+1	1,556250E+3	5,024279E+1
1,557812E+3	4,029926E+1	1,557812E+3	4,140185E+1	1,557812E+3	3,996353E+1	1,557812E+3	5,540070E+1	1,557812E+3	5,626810E+1	1,557812E+3	5,680008E+1	1,557812E+3	3,122140E+1	1,557812E+3	3,556425E+1	1,557812E+3	3,567622E+1	1,557812E+3	4,638673E+1	1,557812E+3	4,685079E+1	1,557812E+3	5,106599E+1	1,557812E+3	3,628054E+1	1,557812E+3	3,767707E+1	1,557812E+3	3,999230E+1	1,557812E+3	5,821163E+1	1,557812E+3	5,724242E+1	1,557812E+3	5,842313E+1	1,557812E+3	3,026762E+1	1,557812E+3	3,317142E+1	1,557812E+3	3,013084E+1	1,557812E+3	5,105319E+1	1,557812E+3	5,147421E+1	1,557812E+3	4,982701E+1
1,559375E+3	4,093296E+1	1,559375E+3	4,304859E+1	1,559375E+3	4,100269E+1	1,559375E+3	5,559413E+1	1,559375E+3	5,697999E+1	1,559375E+3	5,702091E+1	1,559375E+3	3,214054E+1	1,559375E+3	3,584871E+1	1,559375E+3	3,504245E+1	1,559375E+3	4,618171E+1	1,559375E+3	4,550874E+1	1,559375E+3	4,919912E+1	1,559375E+3	3,636450E+1	1,559375E+3	3,767286E+1	1,559375E+3	4,080493E+1	1,559375E+3	5,763637E+1	1,559375E+3	5,776337E+1	1,559375E+3	5,842084E+1	1,559375E+3	3,001963E+1	1,559375E+3	3,225129E+1	1,559375E+3	3,149797E+1	1,559375E+3	5,100897E+1	1,559375E+3	5,197038E+1	1,559375E+3	4,857855E+1
1,560937E+3	4,130951E+1	1,560937E+3	4,202018E+1	1,560937E+3	4,059537E+1	1,560937E+3	5,586129E+1	1,560937E+3	5,662518E+1	1,560937E+3	5,725269E+1	1,560937E+3	3,220544E+1	1,560937E+3	3,510950E+1	1,560937E+3	3,443247E+1	1,560937E+3	4,695494E+1	1,560937E+3	4,695260E+1	1,560937E+3	4,984252E+1	1,560937E+3	3,548713E+1	1,560937E+3	3,678099E+1	1,560937E+3	3,996057E+1	1,560937E+3	5,989478E+1	1,560937E+3	5,834813E+1	1,560937E+3	5,982313E+1	1,560937E+3	2,897137E+1	1,560937E+3	3,255960E+1	1,560937E+3	3,194774E+1	1,560937E+3	4,960039E+1	1,560937E+3	5,156379E+1	1,560937E+3	4,770576E+1
1,562500E+3	4,114904E+1	1,562500E+3	4,214495E+1	1,562500E+3	4,040935E+1	1,562500E+3	5,561499E+1	1,562500E+3	5,594242E+1	1,562500E+3	5,820449E+1	1,562500E+3	3,257829E+1	1,562500E+3	3,410958E+1	1,562500E+3	3,295775E+1	1,562500E+3	4,531827E+1	1,562500E+3	4,630759E+1	1,562500E+3	4,968735E+1	1,562500E+3	3,603587E+1	1,562500E+3	3,559632E+1	1,562500E+3	3,822409E+1	1,562500E+3	5,904239E+1	1,562500E+3	5,881534E+1	1,562500E+3	5,964007E+1	1,562500E+3	2,984964E+1	1,562500E+3	3,465263E+1	1,562500E+3	3,161647E+1	1,562500E+3	4,824219E+1	1,562500E+3	5,123433E+1	1,562500E+3	4,840594E+1
1,564062E+3	4,115028E+1	1,564062E+3	4,289144E+1	1,564062E+3	4,111701E+1	1,564062E+3	5,476535E+1	1,564062E+3	5,665396E+1	1,564062E+3	5,824731E+1	1,564062E+3	3,381695E+1	1,564062E+3	3,303559E+1	1,564062E+3	3,152612E+1	1,564062E+3	4,380371E+1	1,564062E+3	4,553918E+1	1,564062E+3	4,984591E+1	1,564062E+3	3,589315E+1	1,564062E+3	3,601022E+1	1,564062E+3	3,841678E+1	1,564062E+3	5,816776E+1	1,564062E+3	5,906426E+1	1,564062E+3	5,944628E+1	1,564062E+3	2,978547E+1	1,564062E+3	3,463688E+1	1,564062E+3	3,149195E+1	1,564062E+3	4,871747E+1	1,564062E+3	5,046614E+1	1,564062E+3	4,853280E+1
1,565625E+3	4,137354E+1	1,565625E+3	4,306532E+1	1,565625E+3	4,135262E+1	1,565625E+3	5,495554E+1	1,565625E+3	5,614888E+1	1,565625E+3	5,823683E+1	1,565625E+3	3,466594E+1	1,565625E+3	3,144632E+1	1,565625E+3	3,153933E+1	1,565625E+3	4,538179E+1	1,565625E+3	4,475565E+1	1,565625E+3	4,928325E+1	1,565625E+3	3,637431E+1	1,565625E+3	3,614641E+1	1,565625E+3	3,836325E+1	1,565625E+3	5,916612E+1	1,565625E+3	5,789692E+1	1,565625E+3	5,929539E+1	1,565625E+3	3,011991E+1	1,565625E+3	3,509700E+1	1,565625E+3	3,292519E+1	1,565625E+3	4,818206E+1	1,565625E+3	4,865333E+1	1,565625E+3	4,799716E+1
1,567187E+3	4,230563E+1	1,567187E+3	4,321646E+1	1,567187E+3	4,068193E+1	1,567187E+3	5,454976E+1	1,567187E+3	5,630135E+1	1,567187E+3	5,845941E+1	1,567187E+3	3,432503E+1	1,567187E+3	3,031292E+1	1,567187E+3	3,238961E+1	1,567187E+3	4,435761E+1	1,567187E+3	4,463634E+1	1,567187E+3	4,815889E+1	1,567187E+3	3,522322E+1	1,567187E+3	3,637622E+1	1,567187E+3	3,783449E+1	1,567187E+3	5,843780E+1	1,567187E+3	5,911447E+1	1,567187E+3	6,029939E+1	1,567187E+3	3,057303E+1	1,567187E+3	3,648420E+1	1,567187E+3	3,341082E+1	1,567187E+3	4,776978E+1	1,567187E+3	4,957767E+1	1,567187E+3	4,743094E+1
1,568750E+3	4,206282E+1	1,568750E+3	4,345056E+1	1,568750E+3	4,290923E+1	1,568750E+3	5,600421E+1	1,568750E+3	5,732097E+1	1,568750E+3	5,871133E+1	1,568750E+3	3,520436E+1	1,568750E+3	2,997026E+1	1,568750E+3	3,197855E+1	1,568750E+3	4,284572E+1	1,568750E+3	4,513736E+1	1,568750E+3	4,762170E+1	1,568750E+3	3,529667E+1	1,568750E+3	3,508521E+1	1,568750E+3	3,748602E+1	1,568750E+3	5,822140E+1	1,568750E+3	5,894452E+1	1,568750E+3	5,982475E+1	1,568750E+3	3,123090E+1	1,568750E+3	3,602596E+1	1,568750E+3	3,260877E+1	1,568750E+3	4,755085E+1	1,568750E+3	4,954760E+1	1,568750E+3	4,730060E+1
1,570312E+3	4,153147E+1	1,570312E+3	4,257008E+1	1,570312E+3	4,251412E+1	1,570312E+3	5,543051E+1	1,570312E+3	5,757733E+1	1,570312E+3	5,873677E+1	1,570312E+3	3,617038E+1	1,570312E+3	3,043380E+1	1,570312E+3	3,058674E+1	1,570312E+3	4,164197E+1	1,570312E+3	4,487396E+1	1,570312E+3	4,864902E+1	1,570312E+3	3,545551E+1	1,570312E+3	3,587032E+1	1,570312E+3	3,751479E+1	1,570312E+3	5,918809E+1	1,570312E+3	5,880157E+1	1,570312E+3	6,074627E+1	1,570312E+3	3,111552E+1	1,570312E+3	3,634920E+1	1,570312E+3	3,449127E+1	1,570312E+3	4,727869E+1	1,570312E+3	4,842477E+1	1,570312E+3	4,720388E+1
1,571875E+3	4,186271E+1	1,571875E+3	4,311623E+1	1,571875E+3	4,198018E+1	1,571875E+3	5,631053E+1	1,571875E+3	5,715125E+1	1,571875E+3	5,863648E+1	1,571875E+3	3,761325E+1	1,571875E+3	3,099530E+1	1,571875E+3	3,040910E+1	1,571875E+3	4,197841E+1	1,571875E+3	4,382973E+1	1,571875E+3	4,848085E+1	1,571875E+3	3,596722E+1	1,571875E+3	3,550323E+1	1,571875E+3	3,736822E+1	1,571875E+3	5,866399E+1	1,571875E+3	5,832775E+1	1,571875E+3	6,051825E+1	1,571875E+3	3,147031E+1	1,571875E+3	3,723274E+1	1,571875E+3	3,497854E+1	1,571875E+3	4,636816E+1	1,571875E+3	4,804252E+1	1,571875E+3	4,736913E+1
1,573437E+3	4,327318E+1	1,573437E+3	4,452472E+1	1,573437E+3	4,287448E+1	1,573437E+3	5,700079E+1	1,573437E+3	5,757027E+1	1,573437E+3	5,773126E+1	1,573437E+3	3,707629E+1	1,573437E+3	3,088032E+1	1,573437E+3	3,103259E+1	1,573437E+3	4,185921E+1	1,573437E+3	4,329365E+1	1,573437E+3	4,858483E+1	1,573437E+3	3,675924E+1	1,573437E+3	3,577560E+1	1,573437E+3	3,677267E+1	1,573437E+3	5,906944E+1	1,573437E+3	5,923292E+1	1,573437E+3	6,082752E+1	1,573437E+3	3,240836E+1	1,573437E+3	3,840345E+1	1,573437E+3	3,375978E+1	1,573437E+3	4,631103E+1	1,573437E+3	4,769140E+1	1,573437E+3	4,452064E+1
1,575000E+3	4,431033E+1	1,575000E+3	4,484754E+1	1,575000E+3	4,259702E+1	1,575000E+3	5,731943E+1	1,575000E+3	5,768705E+1	1,575000E+3	5,822573E+1	1,575000E+3	3,692424E+1	1,575000E+3	3,013227E+1	1,575000E+3	3,096042E+1	1,575000E+3	4,181836E+1	1,575000E+3	4,349220E+1	1,575000E+3	4,753992E+1	1,575000E+3	3,575722E+1	1,575000E+3	3,503865E+1	1,575000E+3	3,677308E+1	1,575000E+3	5,959625E+1	1,575000E+3	6,037192E+1	1,575000E+3	6,062624E+1	1,575000E+3	3,309980E+1	1,575000E+3	3,796701E+1	1,575000E+3	3,373835E+1	1,575000E+3	4,544655E+1	1,575000E+3	4,807949E+1	1,575000E+3	4,423753E+1
1,576562E+3	4,337773E+1	1,576562E+3	4,417275E+1	1,576562E+3	4,246862E+1	1,576562E+3	5,777853E+1	1,576562E+3	5,759282E+1	1,576562E+3	5,836053E+1	1,576562E+3	3,688018E+1	1,576562E+3	3,131671E+1	1,576562E+3	3,177556E+1	1,576562E+3	4,050299E+1	1,576562E+3	4,339138E+1	1,576562E+3	4,596885E+1	1,576562E+3	3,706181E+1	1,576562E+3	3,551072E+1	1,576562E+3	3,633896E+1	1,576562E+3	5,954960E+1	1,576562E+3	5,989848E+1	1,576562E+3	6,062164E+1	1,576562E+3	3,386003E+1	1,576562E+3	3,749884E+1	1,576562E+3	3,502435E+1	1,576562E+3	4,553613E+1	1,576562E+3	4,772665E+1	1,576562E+3	4,551588E+1
1,578125E+3	4,267827E+1	1,578125E+3	4,322626E+1	1,578125E+3	4,219611E+1	1,578125E+3	5,681985E+1	1,578125E+3	5,714401E+1	1,578125E+3	5,728097E+1	1,578125E+3	3,729170E+1	1,578125E+3	2,989386E+1	1,578125E+3	3,144508E+1	1,578125E+3	4,049543E+1	1,578125E+3	4,240524E+1	1,578125E+3	4,570764E+1	1,578125E+3	3,701989E+1	1,578125E+3	3,584670E+1	1,578125E+3	3,555459E+1	1,578125E+3	6,089707E+1	1,578125E+3	5,948333E+1	1,578125E+3	6,052981E+1	1,578125E+3	3,459948E+1	1,578125E+3	3,777840E+1	1,578125E+3	3,647383E+1	1,578125E+3	4,525536E+1	1,578125E+3	4,650775E+1	1,578125E+3	4,459739E+1
1,579687E+3	4,250719E+1	1,579687E+3	4,298258E+1	1,579687E+3	4,257586E+1	1,579687E+3	5,686894E+1	1,579687E+3	5,702089E+1	1,579687E+3	5,709612E+1	1,579687E+3	3,816581E+1	1,579687E+3	3,010429E+1	1,579687E+3	3,157694E+1	1,579687E+3	3,973932E+1	1,579687E+3	4,148620E+1	1,579687E+3	4,412236E+1	1,579687E+3	3,649407E+1	1,579687E+3	3,648260E+1	1,579687E+3	3,625847E+1	1,579687E+3	5,996152E+1	1,579687E+3	5,923868E+1	1,579687E+3	6,042034E+1	1,579687E+3	3,499795E+1	1,579687E+3	3,869658E+1	1,579687E+3	3,664658E+1	1,579687E+3	4,436168E+1	1,579687E+3	4,653667E+1	1,579687E+3	4,455979E+1
1,581250E+3	4,394926E+1	1,581250E+3	4,375309E+1	1,581250E+3	4,349145E+1	1,581250E+3	5,691374E+1	1,581250E+3	5,719019E+1	1,581250E+3	5,843388E+1	1,581250E+3	3,819465E+1	1,581250E+3	3,114085E+1	1,581250E+3	3,133038E+1	1,581250E+3	4,007643E+1	1,581250E+3	4,100401E+1	1,581250E+3	4,475809E+1	1,581250E+3	3,649687E+1	1,581250E+3	3,706631E+1	1,581250E+3	3,554393E+1	1,581250E+3	5,943015E+1	1,581250E+3	5,894660E+1	1,581250E+3	6,145111E+1	1,581250E+3	3,498349E+1	1,581250E+3	3,923886E+1	1,581250E+3	3,813336E+1	1,581250E+3	4,394689E+1	1,581250E+3	4,637673E+1	1,581250E+3	4,508039E+1
