Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	
4,890625E+2	8,470061E-1	4,890625E+2	8,432242E-1	4,890625E+2	8,744088E-1	4,890625E+2	9,402764E-1	4,890625E+2	8,477196E-1	4,890625E+2	7,543024E-1	4,890625E+2	6,826273E-1
4,906250E+2	8,432704E-1	4,906250E+2	8,391807E-1	4,906250E+2	8,721432E-1	4,906250E+2	9,392581E-1	4,906250E+2	8,523327E-1	4,906250E+2	7,599791E-1	4,906250E+2	6,797474E-1
4,921875E+2	8,291604E-1	4,921875E+2	8,311983E-1	4,921875E+2	8,609054E-1	4,921875E+2	9,285774E-1	4,921875E+2	8,469075E-1	4,921875E+2	7,572702E-1	4,921875E+2	6,691492E-1
4,937500E+2	8,245094E-1	4,937500E+2	8,225910E-1	4,937500E+2	8,530964E-1	4,937500E+2	9,257380E-1	4,937500E+2	8,393488E-1	4,937500E+2	7,523051E-1	4,937500E+2	6,679267E-1
4,953125E+2	8,239948E-1	4,953125E+2	8,183184E-1	4,953125E+2	8,535202E-1	4,953125E+2	9,264449E-1	4,953125E+2	8,417215E-1	4,953125E+2	7,529862E-1	4,953125E+2	6,774925E-1
4,968750E+2	8,042259E-1	4,968750E+2	8,061754E-1	4,968750E+2	8,428512E-1	4,968750E+2	9,188239E-1	4,968750E+2	8,428090E-1	4,968750E+2	7,548158E-1	4,968750E+2	6,705441E-1
4,984375E+2	7,992817E-1	4,984375E+2	8,029481E-1	4,984375E+2	8,362702E-1	4,984375E+2	9,185486E-1	4,984375E+2	8,482989E-1	4,984375E+2	7,467154E-1	4,984375E+2	6,714554E-1
5,000000E+2	8,027168E-1	5,000000E+2	8,022778E-1	5,000000E+2	8,365724E-1	5,000000E+2	9,168785E-1	5,000000E+2	8,491435E-1	5,000000E+2	7,649175E-1	5,000000E+2	6,779438E-1
5,015625E+2	7,912742E-1	5,015625E+2	7,980419E-1	5,015625E+2	8,320175E-1	5,015625E+2	9,071249E-1	5,015625E+2	8,428053E-1	5,015625E+2	7,651240E-1	5,015625E+2	6,725397E-1
5,031250E+2	7,841058E-1	5,031250E+2	7,908249E-1	5,031250E+2	8,234520E-1	5,031250E+2	9,080849E-1	5,031250E+2	8,425449E-1	5,031250E+2	7,581713E-1	5,031250E+2	6,758548E-1
5,046875E+2	7,769493E-1	5,046875E+2	7,774732E-1	5,046875E+2	8,146474E-1	5,046875E+2	9,032506E-1	5,046875E+2	8,367325E-1	5,046875E+2	7,546047E-1	5,046875E+2	6,726148E-1
5,062500E+2	7,646210E-1	5,062500E+2	7,717482E-1	5,062500E+2	8,082945E-1	5,062500E+2	8,971337E-1	5,062500E+2	8,421741E-1	5,062500E+2	7,526850E-1	5,062500E+2	6,743222E-1
5,078125E+2	7,555600E-1	5,078125E+2	7,687070E-1	5,078125E+2	8,023383E-1	5,078125E+2	8,913490E-1	5,078125E+2	8,386760E-1	5,078125E+2	7,517559E-1	5,078125E+2	6,688459E-1
5,093750E+2	7,512157E-1	5,093750E+2	7,624335E-1	5,093750E+2	7,978130E-1	5,093750E+2	8,913765E-1	5,093750E+2	8,434498E-1	5,093750E+2	7,626185E-1	5,093750E+2	6,749044E-1
5,109375E+2	7,551943E-1	5,109375E+2	7,605187E-1	5,109375E+2	8,002305E-1	5,109375E+2	8,903557E-1	5,109375E+2	8,447953E-1	5,109375E+2	7,618482E-1	5,109375E+2	6,858218E-1
5,125000E+2	7,468966E-1	5,125000E+2	7,492420E-1	5,125000E+2	7,866027E-1	5,125000E+2	8,818534E-1	5,125000E+2	8,387035E-1	5,125000E+2	7,498206E-1	5,125000E+2	6,610391E-1
5,140625E+2	7,299298E-1	5,140625E+2	7,384583E-1	5,140625E+2	7,740826E-1	5,140625E+2	8,751562E-1	5,140625E+2	8,349833E-1	5,140625E+2	7,545194E-1	5,140625E+2	6,656602E-1
5,156250E+2	7,261025E-1	5,156250E+2	7,336009E-1	5,156250E+2	7,685145E-1	5,156250E+2	8,767655E-1	5,156250E+2	8,403364E-1	5,156250E+2	7,551537E-1	5,156250E+2	6,662976E-1
5,171875E+2	7,207042E-1	5,171875E+2	7,187634E-1	5,171875E+2	7,563231E-1	5,171875E+2	8,666591E-1	5,171875E+2	8,341800E-1	5,171875E+2	7,327290E-1	5,171875E+2	6,566960E-1
5,187500E+2	7,140525E-1	5,187500E+2	7,276461E-1	5,187500E+2	7,669004E-1	5,187500E+2	8,682052E-1	5,187500E+2	8,322626E-1	5,187500E+2	7,513471E-1	5,187500E+2	6,760429E-1
5,203125E+2	7,184833E-1	5,203125E+2	7,248363E-1	5,203125E+2	7,662750E-1	5,203125E+2	8,664876E-1	5,203125E+2	8,351702E-1	5,203125E+2	7,568177E-1	5,203125E+2	6,731441E-1
5,218750E+2	7,089840E-1	5,218750E+2	7,123688E-1	5,218750E+2	7,565489E-1	5,218750E+2	8,587850E-1	5,218750E+2	8,384849E-1	5,218750E+2	7,572965E-1	5,218750E+2	6,701092E-1
5,234375E+2	7,099492E-1	5,234375E+2	7,092305E-1	5,234375E+2	7,501047E-1	5,234375E+2	8,573425E-1	5,234375E+2	8,338251E-1	5,234375E+2	7,594543E-1	5,234375E+2	6,784666E-1
5,250000E+2	7,063052E-1	5,250000E+2	7,085909E-1	5,250000E+2	7,478099E-1	5,250000E+2	8,571048E-1	5,250000E+2	8,329248E-1	5,250000E+2	7,584406E-1	5,250000E+2	6,823591E-1
5,265625E+2	6,692101E-1	5,265625E+2	6,885232E-1	5,265625E+2	7,271808E-1	5,265625E+2	8,444210E-1	5,265625E+2	8,229546E-1	5,265625E+2	7,417235E-1	5,265625E+2	6,669138E-1
5,281250E+2	6,667466E-1	5,281250E+2	6,798821E-1	5,281250E+2	7,218061E-1	5,281250E+2	8,347462E-1	5,281250E+2	8,260274E-1	5,281250E+2	7,470753E-1	5,281250E+2	6,778855E-1
5,296875E+2	6,749068E-1	5,296875E+2	6,864085E-1	5,296875E+2	7,254992E-1	5,296875E+2	8,380668E-1	5,296875E+2	8,331896E-1	5,296875E+2	7,514116E-1	5,296875E+2	6,900437E-1
5,312500E+2	6,781566E-1	5,312500E+2	6,775547E-1	5,312500E+2	7,176990E-1	5,312500E+2	8,312121E-1	5,312500E+2	8,236803E-1	5,312500E+2	7,524257E-1	5,312500E+2	6,833330E-1
5,328125E+2	6,847829E-1	5,328125E+2	6,791291E-1	5,328125E+2	7,127802E-1	5,328125E+2	8,307867E-1	5,328125E+2	8,296476E-1	5,328125E+2	7,596751E-1	5,328125E+2	6,828838E-1
5,343750E+2	6,541786E-1	5,343750E+2	6,675997E-1	5,343750E+2	7,106830E-1	5,343750E+2	8,208189E-1	5,343750E+2	8,283411E-1	5,343750E+2	7,441643E-1	5,343750E+2	6,670874E-1
5,359375E+2	6,487241E-1	5,359375E+2	6,562120E-1	5,359375E+2	7,022237E-1	5,359375E+2	8,185461E-1	5,359375E+2	8,218942E-1	5,359375E+2	7,506886E-1	5,359375E+2	6,725483E-1
5,375000E+2	6,449789E-1	5,375000E+2	6,590664E-1	5,375000E+2	6,990623E-1	5,375000E+2	8,162614E-1	5,375000E+2	8,284139E-1	5,375000E+2	7,696179E-1	5,375000E+2	6,973184E-1
5,390625E+2	6,540803E-1	5,390625E+2	6,631332E-1	5,390625E+2	7,021682E-1	5,390625E+2	8,245846E-1	5,390625E+2	8,316941E-1	5,390625E+2	7,712299E-1	5,390625E+2	6,867244E-1
5,406250E+2	6,425230E-1	5,406250E+2	6,467745E-1	5,406250E+2	6,831318E-1	5,406250E+2	8,123066E-1	5,406250E+2	8,155540E-1	5,406250E+2	7,518769E-1	5,406250E+2	6,734382E-1
5,421875E+2	6,477637E-1	5,421875E+2	6,415917E-1	5,421875E+2	6,811006E-1	5,421875E+2	7,983492E-1	5,421875E+2	8,116008E-1	5,421875E+2	7,510002E-1	5,421875E+2	6,738398E-1
5,437500E+2	6,377248E-1	5,437500E+2	6,214237E-1	5,437500E+2	6,648411E-1	5,437500E+2	7,894281E-1	5,437500E+2	8,143817E-1	5,437500E+2	7,464481E-1	5,437500E+2	6,701714E-1
5,453125E+2	6,150233E-1	5,453125E+2	6,162076E-1	5,453125E+2	6,548671E-1	5,453125E+2	7,874944E-1	5,453125E+2	8,123384E-1	5,453125E+2	7,319362E-1	5,453125E+2	6,733862E-1
5,468750E+2	6,251555E-1	5,468750E+2	6,231066E-1	5,468750E+2	6,607809E-1	5,468750E+2	7,930921E-1	5,468750E+2	8,139168E-1	5,468750E+2	7,420328E-1	5,468750E+2	6,831822E-1
5,484375E+2	6,275250E-1	5,484375E+2	6,200071E-1	5,484375E+2	6,604948E-1	5,484375E+2	7,828663E-1	5,484375E+2	8,156804E-1	5,484375E+2	7,588090E-1	5,484375E+2	6,926957E-1
5,500000E+2	6,380274E-1	5,500000E+2	6,308544E-1	5,500000E+2	6,613752E-1	5,500000E+2	7,730264E-1	5,500000E+2	8,235244E-1	5,500000E+2	7,621540E-1	5,500000E+2	6,909104E-1
5,515625E+2	6,383648E-1	5,515625E+2	6,242463E-1	5,515625E+2	6,564158E-1	5,515625E+2	7,779540E-1	5,515625E+2	8,158909E-1	5,515625E+2	7,521519E-1	5,515625E+2	6,808456E-1
5,531250E+2	5,992240E-1	5,531250E+2	6,073779E-1	5,531250E+2	6,455471E-1	5,531250E+2	7,723835E-1	5,531250E+2	8,084642E-1	5,531250E+2	7,428888E-1	5,531250E+2	6,869079E-1
5,546875E+2	5,825776E-1	5,546875E+2	5,905485E-1	5,546875E+2	6,349388E-1	5,546875E+2	7,574343E-1	5,546875E+2	7,949512E-1	5,546875E+2	7,406203E-1	5,546875E+2	6,859860E-1
5,562500E+2	6,008291E-1	5,562500E+2	5,993185E-1	5,562500E+2	6,469298E-1	5,562500E+2	7,701141E-1	5,562500E+2	8,048825E-1	5,562500E+2	7,518820E-1	5,562500E+2	6,880069E-1
5,578125E+2	6,025417E-1	5,578125E+2	5,927173E-1	5,578125E+2	6,407474E-1	5,578125E+2	7,724373E-1	5,578125E+2	8,068711E-1	5,578125E+2	7,392531E-1	5,578125E+2	6,810837E-1
5,593750E+2	6,000977E-1	5,593750E+2	5,713393E-1	5,593750E+2	6,256491E-1	5,593750E+2	7,552078E-1	5,593750E+2	7,995114E-1	5,593750E+2	7,368866E-1	5,593750E+2	6,828672E-1
5,609375E+2	5,895304E-1	5,609375E+2	5,806555E-1	5,609375E+2	6,250388E-1	5,609375E+2	7,519857E-1	5,609375E+2	8,076686E-1	5,609375E+2	7,605265E-1	5,609375E+2	6,907300E-1
5,625000E+2	5,884426E-1	5,625000E+2	5,921262E-1	5,625000E+2	6,303080E-1	5,625000E+2	7,562724E-1	5,625000E+2	8,067212E-1	5,625000E+2	7,575322E-1	5,625000E+2	6,873288E-1
5,640625E+2	5,652046E-1	5,640625E+2	5,862705E-1	5,640625E+2	6,215137E-1	5,640625E+2	7,490410E-1	5,640625E+2	7,990855E-1	5,640625E+2	7,542531E-1	5,640625E+2	6,886284E-1
5,656250E+2	5,763928E-1	5,656250E+2	5,767888E-1	5,656250E+2	6,125779E-1	5,656250E+2	7,410965E-1	5,656250E+2	8,040193E-1	5,656250E+2	7,440270E-1	5,656250E+2	6,799220E-1
5,671875E+2	5,860464E-1	5,671875E+2	5,722932E-1	5,671875E+2	6,174769E-1	5,671875E+2	7,483568E-1	5,671875E+2	8,081564E-1	5,671875E+2	7,496101E-1	5,671875E+2	6,857318E-1
5,687500E+2	5,829090E-1	5,687500E+2	5,656390E-1	5,687500E+2	6,081895E-1	5,687500E+2	7,451708E-1	5,687500E+2	8,054233E-1	5,687500E+2	7,544138E-1	5,687500E+2	6,871979E-1
5,703125E+2	5,673215E-1	5,703125E+2	5,590069E-1	5,703125E+2	6,072794E-1	5,703125E+2	7,423413E-1	5,703125E+2	7,937680E-1	5,703125E+2	7,582404E-1	5,703125E+2	6,828417E-1
5,718750E+2	5,599349E-1	5,718750E+2	5,466623E-1	5,718750E+2	5,923517E-1	5,718750E+2	7,222675E-1	5,718750E+2	7,902197E-1	5,718750E+2	7,534656E-1	5,718750E+2	6,845272E-1
5,734375E+2	5,570424E-1	5,734375E+2	5,390471E-1	5,734375E+2	5,826964E-1	5,734375E+2	7,116977E-1	5,734375E+2	7,883178E-1	5,734375E+2	7,441285E-1	5,734375E+2	6,760400E-1
5,750000E+2	5,320011E-1	5,750000E+2	5,395831E-1	5,750000E+2	5,785476E-1	5,750000E+2	7,062800E-1	5,750000E+2	7,862724E-1	5,750000E+2	7,391335E-1	5,750000E+2	6,809373E-1
5,765625E+2	5,105289E-1	5,765625E+2	5,420686E-1	5,765625E+2	5,769835E-1	5,765625E+2	7,120332E-1	5,765625E+2	7,815854E-1	5,765625E+2	7,387765E-1	5,765625E+2	6,882704E-1
5,781250E+2	5,097250E-1	5,781250E+2	5,405709E-1	5,781250E+2	5,837762E-1	5,781250E+2	7,059347E-1	5,781250E+2	7,865393E-1	5,781250E+2	7,498991E-1	5,781250E+2	6,838420E-1
5,796875E+2	5,456540E-1	5,796875E+2	5,484122E-1	5,796875E+2	5,947184E-1	5,796875E+2	7,194028E-1	5,796875E+2	7,920825E-1	5,796875E+2	7,536989E-1	5,796875E+2	6,837652E-1
5,812500E+2	5,447563E-1	5,812500E+2	5,421931E-1	5,812500E+2	5,805991E-1	5,812500E+2	7,203819E-1	5,812500E+2	7,913414E-1	5,812500E+2	7,524731E-1	5,812500E+2	6,768715E-1
5,828125E+2	5,321889E-1	5,828125E+2	5,340850E-1	5,828125E+2	5,756140E-1	5,828125E+2	7,128451E-1	5,828125E+2	7,875083E-1	5,828125E+2	7,484599E-1	5,828125E+2	6,910352E-1
5,843750E+2	5,167908E-1	5,843750E+2	5,295532E-1	5,843750E+2	5,750451E-1	5,843750E+2	7,031355E-1	5,843750E+2	7,847416E-1	5,843750E+2	7,418521E-1	5,843750E+2	6,984078E-1
5,859375E+2	5,069744E-1	5,859375E+2	5,177427E-1	5,859375E+2	5,626618E-1	5,859375E+2	7,012757E-1	5,859375E+2	7,787859E-1	5,859375E+2	7,346235E-1	5,859375E+2	6,840523E-1
5,875000E+2	5,063602E-1	5,875000E+2	5,191083E-1	5,875000E+2	5,608757E-1	5,875000E+2	7,023125E-1	5,875000E+2	7,864364E-1	5,875000E+2	7,497542E-1	5,875000E+2	6,819260E-1
5,890625E+2	5,239691E-1	5,890625E+2	5,174061E-1	5,890625E+2	5,600937E-1	5,890625E+2	6,986066E-1	5,890625E+2	7,827906E-1	5,890625E+2	7,494880E-1	5,890625E+2	6,887313E-1
5,906250E+2	5,122539E-1	5,906250E+2	5,171732E-1	5,906250E+2	5,518175E-1	5,906250E+2	6,820627E-1	5,906250E+2	7,787975E-1	5,906250E+2	7,419812E-1	5,906250E+2	6,915142E-1
5,921875E+2	4,945940E-1	5,921875E+2	5,131370E-1	5,921875E+2	5,450208E-1	5,921875E+2	6,906031E-1	5,921875E+2	7,765987E-1	5,921875E+2	7,361031E-1	5,921875E+2	6,925573E-1
5,937500E+2	5,041671E-1	5,937500E+2	5,091875E-1	5,937500E+2	5,507076E-1	5,937500E+2	6,937322E-1	5,937500E+2	7,774665E-1	5,937500E+2	7,329215E-1	5,937500E+2	6,841338E-1
5,953125E+2	5,105905E-1	5,953125E+2	5,027006E-1	5,953125E+2	5,495582E-1	5,953125E+2	6,851107E-1	5,953125E+2	7,801443E-1	5,953125E+2	7,402802E-1	5,953125E+2	6,841259E-1
5,968750E+2	5,043324E-1	5,968750E+2	5,048417E-1	5,968750E+2	5,472018E-1	5,968750E+2	6,791969E-1	5,968750E+2	7,781141E-1	5,968750E+2	7,394252E-1	5,968750E+2	6,853184E-1
5,984375E+2	4,874080E-1	5,984375E+2	5,036340E-1	5,984375E+2	5,455090E-1	5,984375E+2	6,752332E-1	5,984375E+2	7,676463E-1	5,984375E+2	7,381245E-1	5,984375E+2	6,858300E-1
6,000000E+2	4,942562E-1	6,000000E+2	4,968437E-1	6,000000E+2	5,341542E-1	6,000000E+2	6,744728E-1	6,000000E+2	7,703063E-1	6,000000E+2	7,378998E-1	6,000000E+2	6,870284E-1
6,015625E+2	5,050180E-1	6,015625E+2	4,939424E-1	6,015625E+2	5,344902E-1	6,015625E+2	6,781054E-1	6,015625E+2	7,681422E-1	6,015625E+2	7,412215E-1	6,015625E+2	6,892373E-1
6,031250E+2	4,895550E-1	6,031250E+2	4,881966E-1	6,031250E+2	5,296973E-1	6,031250E+2	6,751527E-1	6,031250E+2	7,661327E-1	6,031250E+2	7,337102E-1	6,031250E+2	6,836689E-1
6,046875E+2	4,763000E-1	6,046875E+2	4,805108E-1	6,046875E+2	5,167953E-1	6,046875E+2	6,524275E-1	6,046875E+2	7,545201E-1	6,046875E+2	7,205299E-1	6,046875E+2	6,764106E-1
6,062500E+2	4,894970E-1	6,062500E+2	4,825460E-1	6,062500E+2	5,214174E-1	6,062500E+2	6,564190E-1	6,062500E+2	7,616573E-1	6,062500E+2	7,315913E-1	6,062500E+2	6,803530E-1
6,078125E+2	5,026795E-1	6,078125E+2	4,898256E-1	6,078125E+2	5,295882E-1	6,078125E+2	6,635145E-1	6,078125E+2	7,628639E-1	6,078125E+2	7,374646E-1	6,078125E+2	6,845439E-1
6,093750E+2	4,869023E-1	6,093750E+2	4,786484E-1	6,093750E+2	5,284980E-1	6,093750E+2	6,567209E-1	6,093750E+2	7,606861E-1	6,093750E+2	7,365767E-1	6,093750E+2	6,843438E-1
6,109375E+2	4,789449E-1	6,109375E+2	4,761893E-1	6,109375E+2	5,173603E-1	6,109375E+2	6,615299E-1	6,109375E+2	7,619226E-1	6,109375E+2	7,339643E-1	6,109375E+2	6,878036E-1
6,125000E+2	4,728951E-1	6,125000E+2	4,626417E-1	6,125000E+2	5,094590E-1	6,125000E+2	6,619035E-1	6,125000E+2	7,627073E-1	6,125000E+2	7,350333E-1	6,125000E+2	6,790982E-1
6,140625E+2	4,686574E-1	6,140625E+2	4,631956E-1	6,140625E+2	5,023771E-1	6,140625E+2	6,537581E-1	6,140625E+2	7,558215E-1	6,140625E+2	7,364071E-1	6,140625E+2	6,750511E-1
6,156250E+2	4,571610E-1	6,156250E+2	4,685641E-1	6,156250E+2	5,027686E-1	6,156250E+2	6,408353E-1	6,156250E+2	7,479743E-1	6,156250E+2	7,351907E-1	6,156250E+2	6,783352E-1
6,171875E+2	4,436077E-1	6,171875E+2	4,538497E-1	6,171875E+2	4,960181E-1	6,171875E+2	6,300275E-1	6,171875E+2	7,505234E-1	6,171875E+2	7,293554E-1	6,171875E+2	6,818604E-1
6,187500E+2	4,373123E-1	6,187500E+2	4,572729E-1	6,187500E+2	4,981730E-1	6,187500E+2	6,362972E-1	6,187500E+2	7,535013E-1	6,187500E+2	7,223006E-1	6,187500E+2	6,812927E-1
6,203125E+2	4,419694E-1	6,203125E+2	4,592942E-1	6,203125E+2	5,010218E-1	6,203125E+2	6,319940E-1	6,203125E+2	7,492743E-1	6,203125E+2	7,256037E-1	6,203125E+2	6,855336E-1
6,218750E+2	4,298630E-1	6,218750E+2	4,522794E-1	6,218750E+2	4,959923E-1	6,218750E+2	6,351128E-1	6,218750E+2	7,418068E-1	6,218750E+2	7,241076E-1	6,218750E+2	6,789988E-1
6,234375E+2	4,489581E-1	6,234375E+2	4,570151E-1	6,234375E+2	4,972541E-1	6,234375E+2	6,356406E-1	6,234375E+2	7,511402E-1	6,234375E+2	7,257447E-1	6,234375E+2	6,799562E-1
6,250000E+2	4,380351E-1	6,250000E+2	4,508628E-1	6,250000E+2	4,895371E-1	6,250000E+2	6,222776E-1	6,250000E+2	7,475507E-1	6,250000E+2	7,217156E-1	6,250000E+2	6,807793E-1
6,265625E+2	4,404397E-1	6,265625E+2	4,459490E-1	6,265625E+2	4,839446E-1	6,265625E+2	6,198802E-1	6,265625E+2	7,435258E-1	6,265625E+2	7,259155E-1	6,265625E+2	6,727971E-1
6,281250E+2	4,515890E-1	6,281250E+2	4,412107E-1	6,281250E+2	4,855624E-1	6,281250E+2	6,237391E-1	6,281250E+2	7,436860E-1	6,281250E+2	7,316112E-1	6,281250E+2	6,684512E-1
6,296875E+2	4,423943E-1	6,296875E+2	4,430871E-1	6,296875E+2	4,803497E-1	6,296875E+2	6,275564E-1	6,296875E+2	7,458752E-1	6,296875E+2	7,246734E-1	6,296875E+2	6,800178E-1
6,312500E+2	4,350478E-1	6,312500E+2	4,439869E-1	6,312500E+2	4,779117E-1	6,312500E+2	6,186371E-1	6,312500E+2	7,458685E-1	6,312500E+2	7,276151E-1	6,312500E+2	6,845484E-1
6,328125E+2	4,428018E-1	6,328125E+2	4,441022E-1	6,328125E+2	4,777444E-1	6,328125E+2	6,170439E-1	6,328125E+2	7,396090E-1	6,328125E+2	7,288170E-1	6,328125E+2	6,835954E-1
6,343750E+2	4,355198E-1	6,343750E+2	4,372373E-1	6,343750E+2	4,733616E-1	6,343750E+2	6,120322E-1	6,343750E+2	7,415013E-1	6,343750E+2	7,225372E-1	6,343750E+2	6,825649E-1
6,359375E+2	4,249595E-1	6,359375E+2	4,329360E-1	6,359375E+2	4,721069E-1	6,359375E+2	6,043035E-1	6,359375E+2	7,379152E-1	6,359375E+2	7,235279E-1	6,359375E+2	6,807096E-1
6,375000E+2	4,283758E-1	6,375000E+2	4,312450E-1	6,375000E+2	4,711408E-1	6,375000E+2	6,066064E-1	6,375000E+2	7,352835E-1	6,375000E+2	7,213773E-1	6,375000E+2	6,805836E-1
6,390625E+2	4,304506E-1	6,390625E+2	4,319188E-1	6,390625E+2	4,709737E-1	6,390625E+2	6,053231E-1	6,390625E+2	7,370731E-1	6,390625E+2	7,173576E-1	6,390625E+2	6,798476E-1
6,406250E+2	4,210538E-1	6,406250E+2	4,263127E-1	6,406250E+2	4,639652E-1	6,406250E+2	6,038986E-1	6,406250E+2	7,333585E-1	6,406250E+2	7,199396E-1	6,406250E+2	6,692800E-1
6,421875E+2	4,154442E-1	6,421875E+2	4,289418E-1	6,421875E+2	4,614332E-1	6,421875E+2	6,054240E-1	6,421875E+2	7,297989E-1	6,421875E+2	7,212318E-1	6,421875E+2	6,737630E-1
6,437500E+2	4,176880E-1	6,437500E+2	4,255728E-1	6,437500E+2	4,671840E-1	6,437500E+2	6,047191E-1	6,437500E+2	7,305687E-1	6,437500E+2	7,148010E-1	6,437500E+2	6,829826E-1
6,453125E+2	4,206211E-1	6,453125E+2	4,245238E-1	6,453125E+2	4,610752E-1	6,453125E+2	5,968355E-1	6,453125E+2	7,297761E-1	6,453125E+2	7,174110E-1	6,453125E+2	6,816535E-1
6,468750E+2	4,157398E-1	6,468750E+2	4,216207E-1	6,468750E+2	4,591320E-1	6,468750E+2	6,007566E-1	6,468750E+2	7,307222E-1	6,468750E+2	7,194775E-1	6,468750E+2	6,769455E-1
6,484375E+2	4,173670E-1	6,484375E+2	4,209320E-1	6,484375E+2	4,551529E-1	6,484375E+2	6,001119E-1	6,484375E+2	7,348300E-1	6,484375E+2	7,168831E-1	6,484375E+2	6,737138E-1
6,500000E+2	4,164327E-1	6,500000E+2	4,220449E-1	6,500000E+2	4,563680E-1	6,500000E+2	5,949588E-1	6,500000E+2	7,353078E-1	6,500000E+2	7,176364E-1	6,500000E+2	6,720854E-1
6,515625E+2	4,124040E-1	6,515625E+2	4,182515E-1	6,515625E+2	4,569342E-1	6,515625E+2	5,941364E-1	6,515625E+2	7,259387E-1	6,515625E+2	7,177471E-1	6,515625E+2	6,804025E-1
6,531250E+2	4,131533E-1	6,531250E+2	4,186738E-1	6,531250E+2	4,530609E-1	6,531250E+2	5,853268E-1	6,531250E+2	7,189389E-1	6,531250E+2	7,186381E-1	6,531250E+2	6,887058E-1
6,546875E+2	4,170069E-1	6,546875E+2	4,179763E-1	6,546875E+2	4,569320E-1	6,546875E+2	5,836527E-1	6,546875E+2	7,235687E-1	6,546875E+2	7,157197E-1	6,546875E+2	6,810760E-1
6,562500E+2	4,120862E-1	6,562500E+2	4,166784E-1	6,562500E+2	4,513627E-1	6,562500E+2	5,851073E-1	6,562500E+2	7,175765E-1	6,562500E+2	7,203864E-1	6,562500E+2	6,785470E-1
6,578125E+2	4,037569E-1	6,578125E+2	4,128046E-1	6,578125E+2	4,537448E-1	6,578125E+2	5,857661E-1	6,578125E+2	7,164124E-1	6,578125E+2	7,199458E-1	6,578125E+2	6,787060E-1
6,593750E+2	4,043199E-1	6,593750E+2	4,104286E-1	6,593750E+2	4,571352E-1	6,593750E+2	5,846615E-1	6,593750E+2	7,217227E-1	6,593750E+2	7,127578E-1	6,593750E+2	6,816439E-1
6,609375E+2	4,035881E-1	6,609375E+2	4,095631E-1	6,609375E+2	4,510121E-1	6,609375E+2	5,835083E-1	6,609375E+2	7,202395E-1	6,609375E+2	7,137507E-1	6,609375E+2	6,915200E-1
6,625000E+2	4,093581E-1	6,625000E+2	4,080312E-1	6,625000E+2	4,501274E-1	6,625000E+2	5,863414E-1	6,625000E+2	7,268956E-1	6,625000E+2	7,153641E-1	6,625000E+2	6,888592E-1
6,640625E+2	4,034034E-1	6,640625E+2	4,053644E-1	6,640625E+2	4,430970E-1	6,640625E+2	5,785753E-1	6,640625E+2	7,205612E-1	6,640625E+2	7,172194E-1	6,640625E+2	6,819883E-1
6,656250E+2	4,047421E-1	6,656250E+2	4,096525E-1	6,656250E+2	4,450021E-1	6,656250E+2	5,778668E-1	6,656250E+2	7,125852E-1	6,656250E+2	7,185259E-1	6,656250E+2	6,803418E-1
6,671875E+2	3,987622E-1	6,671875E+2	4,020066E-1	6,671875E+2	4,432836E-1	6,671875E+2	5,802247E-1	6,671875E+2	7,153466E-1	6,671875E+2	7,100108E-1	6,671875E+2	6,763171E-1
6,687500E+2	3,978667E-1	6,687500E+2	4,008406E-1	6,687500E+2	4,424397E-1	6,687500E+2	5,768198E-1	6,687500E+2	7,164272E-1	6,687500E+2	7,163121E-1	6,687500E+2	6,768074E-1
6,703125E+2	4,005845E-1	6,703125E+2	4,041059E-1	6,703125E+2	4,442229E-1	6,703125E+2	5,700469E-1	6,703125E+2	7,171622E-1	6,703125E+2	7,252308E-1	6,703125E+2	6,769028E-1
6,718750E+2	4,014769E-1	6,718750E+2	4,009073E-1	6,718750E+2	4,387412E-1	6,718750E+2	5,708386E-1	6,718750E+2	7,149079E-1	6,718750E+2	7,246491E-1	6,718750E+2	6,763074E-1
6,734375E+2	3,990581E-1	6,734375E+2	3,995737E-1	6,734375E+2	4,418322E-1	6,734375E+2	5,634944E-1	6,734375E+2	7,118454E-1	6,734375E+2	7,140114E-1	6,734375E+2	6,804141E-1
6,750000E+2	3,978810E-1	6,750000E+2	3,984747E-1	6,750000E+2	4,393297E-1	6,750000E+2	5,618540E-1	6,750000E+2	7,157761E-1	6,750000E+2	7,127475E-1	6,750000E+2	6,855657E-1
6,765625E+2	3,955612E-1	6,765625E+2	3,974263E-1	6,765625E+2	4,343283E-1	6,765625E+2	5,713461E-1	6,765625E+2	7,083463E-1	6,765625E+2	7,187928E-1	6,765625E+2	6,889600E-1
6,781250E+2	3,972738E-1	6,781250E+2	3,970650E-1	6,781250E+2	4,318984E-1	6,781250E+2	5,687424E-1	6,781250E+2	7,019293E-1	6,781250E+2	7,201122E-1	6,781250E+2	6,972799E-1
6,796875E+2	4,011964E-1	6,796875E+2	3,947827E-1	6,796875E+2	4,339468E-1	6,796875E+2	5,659254E-1	6,796875E+2	7,150522E-1	6,796875E+2	7,178975E-1	6,796875E+2	6,908373E-1
