Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,378125E+3	2,710365E-1	1,378125E+3	-3,150656E-1
1,379687E+3	2,709001E-1	1,379687E+3	-3,166263E-1
1,381250E+3	2,710689E-1	1,381250E+3	-3,191380E-1
1,382812E+3	2,711955E-1	1,382812E+3	-3,216941E-1
1,384375E+3	2,711550E-1	1,384375E+3	-3,228996E-1
1,385937E+3	2,710318E-1	1,385937E+3	-3,241450E-1
1,387500E+3	2,705587E-1	1,387500E+3	-3,226555E-1
1,389062E+3	2,699274E-1	1,389062E+3	-3,214420E-1
1,390625E+3	2,693778E-1	1,390625E+3	-3,192210E-1
1,392187E+3	2,686331E-1	1,392187E+3	-3,173995E-1
1,393750E+3	2,682354E-1	1,393750E+3	-3,160353E-1
1,395312E+3	2,676540E-1	1,395312E+3	-3,149569E-1
1,396875E+3	2,671773E-1	1,396875E+3	-3,130512E-1
1,398437E+3	2,664782E-1	1,398437E+3	-3,114928E-1
1,400000E+3	2,659890E-1	1,400000E+3	-3,094563E-1
1,401562E+3	2,652514E-1	1,401562E+3	-3,077842E-1
1,403125E+3	2,647501E-1	1,403125E+3	-3,056567E-1
1,404687E+3	2,639753E-1	1,404687E+3	-3,039274E-1
1,406250E+3	2,635334E-1	1,406250E+3	-3,022332E-1
1,407812E+3	2,628172E-1	1,407812E+3	-3,008855E-1
1,409375E+3	2,623353E-1	1,409375E+3	-2,990895E-1
1,410937E+3	2,615536E-1	1,410937E+3	-2,976656E-1
1,412500E+3	2,611128E-1	1,412500E+3	-2,961120E-1
1,414062E+3	2,603608E-1	1,414062E+3	-2,948993E-1
1,415625E+3	2,598862E-1	1,415625E+3	-2,932841E-1
1,417187E+3	2,590728E-1	1,417187E+3	-2,920175E-1
1,418750E+3	2,585750E-1	1,418750E+3	-2,904071E-1
1,420312E+3	2,577123E-1	1,420312E+3	-2,891345E-1
1,421875E+3	2,571908E-1	1,421875E+3	-2,873469E-1
1,423437E+3	2,562586E-1	1,423437E+3	-2,859056E-1
1,425000E+3	2,556949E-1	1,425000E+3	-2,839841E-1
1,426562E+3	2,546820E-1	1,426562E+3	-2,824410E-1
1,428125E+3	2,542058E-1	1,428125E+3	-2,811849E-1
1,429687E+3	2,533108E-1	1,429687E+3	-2,801874E-1
1,431250E+3	2,527438E-1	1,431250E+3	-2,781552E-1
1,432812E+3	2,516500E-1	1,432812E+3	-2,764632E-1
1,434375E+3	2,511451E-1	1,434375E+3	-2,749062E-1
1,435937E+3	2,501329E-1	1,435937E+3	-2,735905E-1
1,437500E+3	2,495491E-1	1,437500E+3	-2,714491E-1
1,439062E+3	2,483632E-1	1,439062E+3	-2,695994E-1
1,440625E+3	2,478736E-1	1,440625E+3	-2,680622E-1
1,442187E+3	2,468294E-1	1,442187E+3	-2,667051E-1
1,443750E+3	2,463094E-1	1,443750E+3	-2,647399E-1
1,445312E+3	2,451625E-1	1,445312E+3	-2,629578E-1
1,446875E+3	2,447131E-1	1,446875E+3	-2,612630E-1
1,448437E+3	2,436557E-1	1,448437E+3	-2,596556E-1
1,450000E+3	2,431248E-1	1,450000E+3	-2,573081E-1
1,451562E+3	2,418936E-1	1,451562E+3	-2,550663E-1
1,453125E+3	2,415138E-1	1,453125E+3	-2,533950E-1
1,454687E+3	2,405278E-1	1,454687E+3	-2,517278E-1
1,456250E+3	2,401601E-1	1,456250E+3	-2,498674E-1
1,457812E+3	2,391720E-1	1,457812E+3	-2,479650E-1
1,459375E+3	2,388451E-1	1,459375E+3	-2,459875E-1
1,460937E+3	2,378986E-1	1,460937E+3	-2,439119E-1
1,462500E+3	2,375814E-1	1,462500E+3	-2,417108E-1
1,464062E+3	2,366419E-1	1,464062E+3	-2,393805E-1
1,465625E+3	2,364208E-1	1,465625E+3	-2,374623E-1
1,467187E+3	2,356451E-1	1,467187E+3	-2,353790E-1
1,468750E+3	2,354945E-1	1,468750E+3	-2,336806E-1
1,470312E+3	2,348455E-1	1,470312E+3	-2,317607E-1
1,471875E+3	2,346964E-1	1,471875E+3	-2,294171E-1
1,473437E+3	2,340135E-1	1,473437E+3	-2,268311E-1
1,475000E+3	2,339632E-1	1,475000E+3	-2,248292E-1
1,476562E+3	2,334560E-1	1,476562E+3	-2,225741E-1
1,478125E+3	2,335115E-1	1,478125E+3	-2,207775E-1
1,479687E+3	2,331654E-1	1,479687E+3	-2,187077E-1
1,481250E+3	2,332676E-1	1,481250E+3	-2,167632E-1
1,482812E+3	2,329900E-1	1,482812E+3	-2,145279E-1
1,484375E+3	2,331777E-1	1,484375E+3	-2,124675E-1
1,485937E+3	2,330103E-1	1,485937E+3	-2,100960E-1
1,487500E+3	2,332615E-1	1,487500E+3	-2,078180E-1
1,489062E+3	2,331756E-1	1,489062E+3	-2,052321E-1
1,490625E+3	2,335404E-1	1,490625E+3	-2,033118E-1
1,492187E+3	2,336253E-1	1,492187E+3	-2,011000E-1
1,493750E+3	2,340965E-1	1,493750E+3	-1,993991E-1
1,495312E+3	2,343277E-1	1,495312E+3	-1,973976E-1
1,496875E+3	2,348661E-1	1,496875E+3	-1,953040E-1
1,498437E+3	2,351675E-1	1,498437E+3	-1,929066E-1
1,500000E+3	2,358066E-1	1,500000E+3	-1,909478E-1
1,501562E+3	2,362410E-1	1,501562E+3	-1,887008E-1
1,503125E+3	2,369959E-1	1,503125E+3	-1,869446E-1
1,504687E+3	2,375751E-1	1,504687E+3	-1,849027E-1
1,506250E+3	2,383967E-1	1,506250E+3	-1,829735E-1
1,507812E+3	2,390544E-1	1,507812E+3	-1,807788E-1
1,509375E+3	2,399926E-1	1,509375E+3	-1,793347E-1
1,510937E+3	2,408039E-1	1,510937E+3	-1,776213E-1
1,512500E+3	2,418609E-1	1,512500E+3	-1,756709E-1
1,514062E+3	2,427873E-1	1,514062E+3	-1,734573E-1
1,515625E+3	2,439139E-1	1,515625E+3	-1,717862E-1
1,517187E+3	2,449334E-1	1,517187E+3	-1,698663E-1
1,518750E+3	2,461698E-1	1,518750E+3	-1,682317E-1
1,520312E+3	2,473131E-1	1,520312E+3	-1,663493E-1
1,521875E+3	2,486543E-1	1,521875E+3	-1,645822E-1
1,523437E+3	2,499080E-1	1,523437E+3	-1,625918E-1
1,525000E+3	2,513065E-1	1,525000E+3	-1,613335E-1
1,526562E+3	2,526381E-1	1,526562E+3	-1,598745E-1
1,528125E+3	2,540993E-1	1,528125E+3	-1,588622E-1
1,529687E+3	2,555118E-1	1,529687E+3	-1,576159E-1
1,531250E+3	2,571762E-1	1,531250E+3	-1,555254E-1
1,532812E+3	2,587713E-1	1,532812E+3	-1,532445E-1
1,534375E+3	2,603847E-1	1,534375E+3	-1,524604E-1
1,535937E+3	2,619621E-1	1,535937E+3	-1,514890E-1
1,537500E+3	2,636981E-1	1,537500E+3	-1,502890E-1
1,539062E+3	2,653956E-1	1,539062E+3	-1,489120E-1
1,540625E+3	2,672012E-1	1,540625E+3	-1,479138E-1
1,542187E+3	2,689747E-1	1,542187E+3	-1,467442E-1
1,543750E+3	2,708210E-1	1,543750E+3	-1,457505E-1
1,545312E+3	2,726376E-1	1,545312E+3	-1,446023E-1
1,546875E+3	2,745164E-1	1,546875E+3	-1,438918E-1
1,548437E+3	2,763722E-1	1,548437E+3	-1,430327E-1
1,550000E+3	2,782948E-1	1,550000E+3	-1,423709E-1
1,551562E+3	2,801951E-1	1,551562E+3	-1,415685E-1
1,553125E+3	2,821188E-1	1,553125E+3	-1,409937E-1
1,554687E+3	2,840212E-1	1,554687E+3	-1,402911E-1
1,556250E+3	2,859227E-1	1,556250E+3	-1,399360E-1
1,557812E+3	2,878039E-1	1,557812E+3	-1,394602E-1
1,559375E+3	2,896631E-1	1,559375E+3	-1,392150E-1
1,560937E+3	2,915023E-1	1,560937E+3	-1,388607E-1
1,562500E+3	2,933193E-1	1,562500E+3	-1,388244E-1
1,564062E+3	2,951164E-1	1,564062E+3	-1,386813E-1
1,565625E+3	2,968661E-1	1,565625E+3	-1,386610E-1
1,567187E+3	2,985914E-1	1,567187E+3	-1,385497E-1
1,568750E+3	3,002079E-1	1,568750E+3	-1,388337E-1
1,570312E+3	3,018007E-1	1,570312E+3	-1,390302E-1
1,571875E+3	3,032967E-1	1,571875E+3	-1,393890E-1
1,573437E+3	3,047641E-1	1,573437E+3	-1,396709E-1
1,575000E+3	3,060851E-1	1,575000E+3	-1,402315E-1
1,576562E+3	3,073755E-1	1,576562E+3	-1,406837E-1
1,578125E+3	3,084903E-1	1,578125E+3	-1,404422E-1
1,579687E+3	3,095597E-1	1,579687E+3	-1,402178E-1
1,581250E+3	3,105010E-1	1,581250E+3	-1,427058E-1
1,582812E+3	3,113927E-1	1,582812E+3	-1,448784E-1
1,584375E+3	3,112178E-1	1,584375E+3	-1,401557E-1
1,585937E+3	3,109044E-1	1,585937E+3	-1,354643E-1
1,587500E+3	3,111055E-1	1,587500E+3	-1,366100E-1
1,589062E+3	3,112573E-1	1,589062E+3	-1,377048E-1
1,590625E+3	3,111242E-1	1,590625E+3	-1,386416E-1
1,592187E+3	3,109378E-1	1,592187E+3	-1,395393E-1
1,593750E+3	3,105816E-1	1,593750E+3	-1,405244E-1
1,595312E+3	3,101642E-1	1,595312E+3	-1,414613E-1
1,596875E+3	3,094531E-1	1,596875E+3	-1,421406E-1
1,598437E+3	3,086788E-1	1,598437E+3	-1,427903E-1
1,600000E+3	3,078102E-1	1,600000E+3	-1,436190E-1
1,601562E+3	3,068745E-1	1,601562E+3	-1,444081E-1
1,603125E+3	3,057335E-1	1,603125E+3	-1,449877E-1
1,604687E+3	3,045266E-1	1,604687E+3	-1,455437E-1
1,606250E+3	3,033283E-1	1,606250E+3	-1,462624E-1
1,607812E+3	3,020558E-1	1,607812E+3	-1,469346E-1
1,609375E+3	3,005263E-1	1,609375E+3	-1,471386E-1
1,610937E+3	2,989233E-1	1,610937E+3	-1,473226E-1
1,612500E+3	2,974022E-1	1,612500E+3	-1,477487E-1
1,614062E+3	2,958052E-1	1,614062E+3	-1,481363E-1
1,615625E+3	2,940837E-1	1,615625E+3	-1,482282E-1
1,617187E+3	2,922861E-1	1,617187E+3	-1,482807E-1
1,618750E+3	2,905237E-1	1,618750E+3	-1,480846E-1
1,620312E+3	2,886813E-1	1,620312E+3	-1,478563E-1
1,621875E+3	2,868814E-1	1,621875E+3	-1,476365E-1
1,623437E+3	2,850019E-1	1,623437E+3	-1,473758E-1
1,625000E+3	2,831326E-1	1,625000E+3	-1,469067E-1
1,626562E+3	2,811848E-1	1,626562E+3	-1,464028E-1
1,628125E+3	2,793521E-1	1,628125E+3	-1,458928E-1
1,629687E+3	2,774320E-1	1,629687E+3	-1,453186E-1
1,631250E+3	2,753410E-1	1,631250E+3	-1,440601E-1
1,632812E+3	2,731462E-1	1,632812E+3	-1,427088E-1
1,634375E+3	2,706927E-1	1,634375E+3	-1,401815E-1
1,635937E+3	2,681509E-1	1,635937E+3	-1,376452E-1
1,637500E+3	2,663011E-1	1,637500E+3	-1,363609E-1
1,639062E+3	2,643827E-1	1,639062E+3	-1,350519E-1
1,640625E+3	2,628310E-1	1,640625E+3	-1,342371E-1
1,642187E+3	2,612426E-1	1,642187E+3	-1,334657E-1
1,643750E+3	2,604588E-1	1,643750E+3	-1,347227E-1
1,645312E+3	2,596337E-1	1,645312E+3	-1,359277E-1
1,646875E+3	2,586147E-1	1,646875E+3	-1,363525E-1
1,648437E+3	2,575153E-1	1,648437E+3	-1,366257E-1
1,650000E+3	2,555440E-1	1,650000E+3	-1,338801E-1
1,651562E+3	2,535094E-1	1,651562E+3	-1,311456E-1
1,653125E+3	2,522192E-1	1,653125E+3	-1,301734E-1
1,654687E+3	2,508624E-1	1,654687E+3	-1,291263E-1
1,656250E+3	2,493648E-1	1,656250E+3	-1,272544E-1
1,657812E+3	2,478079E-1	1,657812E+3	-1,253456E-1
1,659375E+3	2,465030E-1	1,659375E+3	-1,237371E-1
1,660937E+3	2,451500E-1	1,660937E+3	-1,221223E-1
1,662500E+3	2,441587E-1	1,662500E+3	-1,214490E-1
1,664062E+3	2,431084E-1	1,664062E+3	-1,206709E-1
1,665625E+3	2,417769E-1	1,665625E+3	-1,182044E-1
1,667187E+3	2,403938E-1	1,667187E+3	-1,157285E-1
1,668750E+3	2,394055E-1	1,668750E+3	-1,142888E-1
1,670312E+3	2,383716E-1	1,670312E+3	-1,128245E-1
1,671875E+3	2,375014E-1	1,671875E+3	-1,117419E-1
1,673437E+3	2,365831E-1	1,673437E+3	-1,105901E-1
1,675000E+3	2,356112E-1	1,675000E+3	-1,086109E-1
1,676562E+3	2,345922E-1	1,676562E+3	-1,066045E-1
1,678125E+3	2,337293E-1	1,678125E+3	-1,049678E-1
1,679687E+3	2,328266E-1	1,679687E+3	-1,033118E-1
1,681250E+3	2,321183E-1	1,681250E+3	-1,020928E-1
1,682812E+3	2,313691E-1	1,682812E+3	-1,008250E-1
1,684375E+3	2,306399E-1	1,684375E+3	-9,916564E-2
1,685937E+3	2,298702E-1	1,685937E+3	-9,748671E-2
1,687500E+3	2,291912E-1	1,687500E+3	-9,616343E-2
1,689062E+3	2,284731E-1	1,689062E+3	-9,478388E-2
1,690625E+3	2,277560E-1	1,690625E+3	-9,275969E-2
1,692187E+3	2,270001E-1	1,692187E+3	-9,073953E-2
1,693750E+3	2,263942E-1	1,693750E+3	-8,961422E-2
1,695312E+3	2,257542E-1	1,695312E+3	-8,844962E-2
1,696875E+3	2,251388E-1	1,696875E+3	-8,693045E-2
1,698437E+3	2,244853E-1	1,698437E+3	-8,537215E-2
1,700000E+3	2,238202E-1	1,700000E+3	-8,346379E-2
1,701562E+3	2,231210E-1	1,701562E+3	-8,155562E-2
1,703125E+3	2,225487E-1	1,703125E+3	-8,025421E-2
1,704687E+3	2,219441E-1	1,704687E+3	-7,892168E-2
1,706250E+3	2,213794E-1	1,706250E+3	-7,729812E-2
1,707812E+3	2,207787E-1	1,707812E+3	-7,565770E-2
1,709375E+3	2,201739E-1	1,709375E+3	-7,407890E-2
1,710937E+3	2,195374E-1	1,710937E+3	-7,249080E-2
1,712500E+3	2,189569E-1	1,712500E+3	-7,106101E-2
1,714062E+3	2,183442E-1	1,714062E+3	-6,960926E-2
1,715625E+3	2,177588E-1	1,715625E+3	-6,795433E-2
1,717187E+3	2,171412E-1	1,717187E+3	-6,629329E-2
1,718750E+3	2,165669E-1	1,718750E+3	-6,478180E-2
1,720312E+3	2,159578E-1	1,720312E+3	-6,324904E-2
1,721875E+3	2,152897E-1	1,721875E+3	-6,143564E-2
1,723437E+3	2,145907E-1	1,723437E+3	-5,962621E-2
1,725000E+3	2,139495E-1	1,725000E+3	-5,809870E-2
1,726562E+3	2,132798E-1	1,726562E+3	-5,657270E-2
1,728125E+3	2,126701E-1	1,728125E+3	-5,519282E-2
1,729687E+3	2,120304E-1	1,729687E+3	-5,379865E-2
1,731250E+3	2,113900E-1	1,731250E+3	-5,213619E-2
1,732812E+3	2,107220E-1	1,732812E+3	-5,049065E-2
1,734375E+3	2,101154E-1	1,734375E+3	-4,927259E-2
1,735937E+3	2,094807E-1	1,735937E+3	-4,804117E-2
1,737500E+3	2,088413E-1	1,737500E+3	-4,646262E-2
1,739062E+3	2,081730E-1	1,739062E+3	-4,488716E-2
1,740625E+3	2,074988E-1	1,740625E+3	-4,331128E-2
1,742187E+3	2,067982E-1	1,742187E+3	-4,175101E-2
1,743750E+3	2,061471E-1	1,743750E+3	-4,041019E-2
1,745312E+3	2,054677E-1	1,745312E+3	-3,903926E-2
1,746875E+3	2,047400E-1	1,746875E+3	-3,675048E-2
1,748437E+3	2,039863E-1	1,748437E+3	-3,449866E-2
1,750000E+3	2,033469E-1	1,750000E+3	-3,283876E-2
1,751562E+3	2,026818E-1	1,751562E+3	-3,119807E-2
1,753125E+3	2,020704E-1	1,753125E+3	-2,971898E-2
1,754687E+3	2,014354E-1	1,754687E+3	-2,826606E-2
1,756250E+3	2,008531E-1	1,756250E+3	-2,710332E-2
1,757812E+3	2,002513E-1	1,757812E+3	-2,597961E-2
1,759375E+3	1,997480E-1	1,759375E+3	-2,542753E-2
1,760937E+3	1,992196E-1	1,760937E+3	-2,480764E-2
1,762500E+3	1,985686E-1	1,762500E+3	-2,223102E-2
1,764062E+3	1,978907E-1	1,764062E+3	-1,968053E-2
1,765625E+3	1,973129E-1	1,765625E+3	-1,713228E-2
1,767187E+3	1,967064E-1	1,767187E+3	-1,458858E-2
1,768750E+3	1,961190E-1	1,768750E+3	-1,148619E-2
1,770312E+3	1,955024E-1	1,770312E+3	-8,415572E-3
1,771875E+3	1,949756E-1	1,771875E+3	-5,277578E-3
1,773437E+3	1,944220E-1	1,773437E+3	-2,199680E-3
1,775000E+3	1,940181E-1	1,775000E+3	3,654015E-4
1,776562E+3	1,935847E-1	1,776562E+3	2,907538E-3
1,778125E+3	1,931817E-1	1,778125E+3	5,768710E-3
1,779687E+3	1,927540E-1	1,779687E+3	8,580659E-3
1,781250E+3	1,925066E-1	1,781250E+3	1,125776E-2
1,782812E+3	1,922289E-1	1,782812E+3	1,378490E-2
1,784375E+3	1,919885E-1	1,784375E+3	1,378544E-2
1,785937E+3	1,917330E-1	1,785937E+3	1,382355E-2
1,787500E+3	1,915324E-1	1,787500E+3	1,535274E-2
1,789062E+3	1,913103E-1	1,789062E+3	1,686559E-2
1,790625E+3	1,912006E-1	1,790625E+3	1,889123E-2
1,792187E+3	1,910645E-1	1,792187E+3	2,087714E-2
1,793750E+3	1,910128E-1	1,793750E+3	2,299701E-2
1,795312E+3	1,909336E-1	1,795312E+3	2,507353E-2
1,796875E+3	1,909675E-1	1,796875E+3	2,725609E-2
1,798437E+3	1,909699E-1	1,798437E+3	2,935563E-2
1,800000E+3	1,910173E-1	1,800000E+3	3,072102E-2
1,801562E+3	1,910404E-1	1,801562E+3	3,205045E-2
1,803125E+3	1,911854E-1	1,803125E+3	3,358104E-2
1,804687E+3	1,913039E-1	1,804687E+3	3,508761E-2
1,806250E+3	1,915136E-1	1,806250E+3	3,716549E-2
1,807812E+3	1,916911E-1	1,807812E+3	3,917338E-2
1,809375E+3	1,919809E-1	1,809375E+3	4,088248E-2
1,810937E+3	1,922420E-1	1,810937E+3	4,255210E-2
1,812500E+3	1,926597E-1	1,812500E+3	4,459147E-2
1,814062E+3	1,930427E-1	1,814062E+3	4,657787E-2
1,815625E+3	1,935381E-1	1,815625E+3	4,875369E-2
1,817187E+3	1,939965E-1	1,817187E+3	5,087055E-2
1,818750E+3	1,946066E-1	1,818750E+3	5,316518E-2
1,820312E+3	1,951701E-1	1,820312E+3	5,536240E-2
1,821875E+3	1,957595E-1	1,821875E+3	5,689804E-2
1,823437E+3	1,963129E-1	1,823437E+3	5,837714E-2
1,825000E+3	1,970139E-1	1,825000E+3	5,998520E-2
1,826562E+3	1,976950E-1	1,826562E+3	6,164161E-2
1,828125E+3	1,989706E-1	1,828125E+3	6,597498E-2
1,829687E+3	2,001467E-1	1,829687E+3	7,006754E-2
1,831250E+3	2,009904E-1	1,831250E+3	7,116639E-2
1,832812E+3	2,017744E-1	1,832812E+3	7,212168E-2
1,834375E+3	2,022589E-1	1,834375E+3	7,111404E-2
1,835937E+3	2,027580E-1	1,835937E+3	7,023914E-2
1,837500E+3	2,041176E-1	1,837500E+3	7,329430E-2
1,839062E+3	2,054307E-1	1,839062E+3	7,634771E-2
1,840625E+3	2,075513E-1	1,840625E+3	8,170732E-2
1,842187E+3	2,094869E-1	1,842187E+3	8,667489E-2
1,843750E+3	2,102349E-1	1,843750E+3	8,594187E-2
1,845312E+3	2,109607E-1	1,845312E+3	8,519692E-2
1,846875E+3	2,119377E-1	1,846875E+3	8,507485E-2
1,848437E+3	2,129717E-1	1,848437E+3	8,521419E-2
1,850000E+3	2,163343E-1	1,850000E+3	9,270707E-2
1,851562E+3	2,193522E-1	1,851562E+3	9,956528E-2
1,853125E+3	2,196279E-1	1,853125E+3	9,644663E-2
1,854687E+3	2,199129E-1	1,854687E+3	9,337150E-2
1,856250E+3	2,205850E-1	1,856250E+3	9,167758E-2
1,857812E+3	2,214556E-1	1,857812E+3	9,053442E-2
1,859375E+3	2,274674E-1	1,859375E+3	1,031185E-1
1,860937E+3	2,328119E-1	1,860937E+3	1,148130E-1
1,862500E+3	2,343888E-1	1,862500E+3	1,147202E-1
1,864062E+3	2,359063E-1	1,864062E+3	1,145864E-1
1,865625E+3	2,376702E-1	1,865625E+3	1,146395E-1
1,867187E+3	2,393900E-1	1,867187E+3	1,146990E-1
1,868750E+3	2,418871E-1	1,868750E+3	1,160896E-1
1,870312E+3	2,441767E-1	1,870312E+3	1,172004E-1
1,871875E+3	2,444661E-1	1,871875E+3	1,132674E-1
1,873437E+3	2,447466E-1	1,873437E+3	1,093199E-1
1,875000E+3	2,448368E-1	1,875000E+3	1,051776E-1
1,876562E+3	2,451394E-1	1,876562E+3	1,014548E-1
1,878125E+3	2,502928E-1	1,878125E+3	1,078698E-1
1,879687E+3	2,550401E-1	1,879687E+3	1,140045E-1
1,881250E+3	2,586688E-1	1,881250E+3	1,174838E-1
1,882812E+3	2,622900E-1	1,882812E+3	1,211178E-1
1,884375E+3	2,708672E-1	1,884375E+3	1,309133E-1
1,885937E+3	2,785219E-1	1,885937E+3	1,401249E-1
1,887500E+3	2,811129E-1	1,887500E+3	1,397012E-1
1,889062E+3	2,835937E-1	1,889062E+3	1,392493E-1
1,890625E+3	2,861096E-1	1,890625E+3	1,386369E-1
1,892187E+3	2,885173E-1	1,892187E+3	1,379966E-1
1,893750E+3	2,909304E-1	1,893750E+3	1,370986E-1
1,895312E+3	2,932403E-1	1,895312E+3	1,361786E-1
1,896875E+3	2,955048E-1	1,896875E+3	1,350676E-1
1,898437E+3	2,976716E-1	1,898437E+3	1,339385E-1
1,900000E+3	2,997876E-1	1,900000E+3	1,326519E-1
1,901562E+3	3,018104E-1	1,901562E+3	1,313477E-1
1,903125E+3	3,037209E-1	1,903125E+3	1,298698E-1
1,904687E+3	3,055397E-1	1,904687E+3	1,283741E-1
1,906250E+3	3,071272E-1	1,906250E+3	1,267257E-1
1,907812E+3	3,086349E-1	1,907812E+3	1,250592E-1
1,909375E+3	3,099631E-1	1,909375E+3	1,233165E-1
1,910937E+3	3,112116E-1	1,910937E+3	1,215484E-1
1,912500E+3	3,121391E-1	1,912500E+3	1,196301E-1
1,914062E+3	3,129964E-1	1,914062E+3	1,176931E-1
1,915625E+3	3,134934E-1	1,915625E+3	1,158913E-1
1,917187E+3	3,139196E-1	1,917187E+3	1,140356E-1
1,918750E+3	3,139089E-1	1,918750E+3	1,117713E-1
1,920312E+3	3,138523E-1	1,920312E+3	1,094708E-1
