Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
3,021875E+3	1,000400E+2
3,023437E+3	1,000451E+2
3,025000E+3	1,000503E+2
3,026562E+3	1,000441E+2
3,028125E+3	1,000380E+2
3,029687E+3	1,000279E+2
3,031250E+3	1,000178E+2
3,032812E+3	1,000138E+2
3,034375E+3	1,000098E+2
3,035937E+3	1,000232E+2
3,037500E+3	1,000367E+2
3,039062E+3	1,000579E+2
3,040625E+3	1,000790E+2
3,042187E+3	1,000897E+2
3,043750E+3	1,001004E+2
3,045312E+3	1,001017E+2
3,046875E+3	1,001029E+2
3,048437E+3	1,000925E+2
3,050000E+3	1,000821E+2
3,051562E+3	1,000667E+2
3,053125E+3	1,000512E+2
3,054687E+3	1,000341E+2
3,056250E+3	1,000170E+2
3,057812E+3	1,000026E+2
3,059375E+3	9,998806E+1
3,060937E+3	9,998132E+1
3,062500E+3	9,997459E+1
3,064062E+3	9,998624E+1
3,065625E+3	9,999788E+1
3,067187E+3	1,000167E+2
3,068750E+3	1,000355E+2
3,070312E+3	1,000409E+2
3,071875E+3	1,000463E+2
3,073437E+3	1,000355E+2
3,075000E+3	1,000248E+2
3,076562E+3	1,000061E+2
3,078125E+3	9,998735E+1
3,079687E+3	9,997581E+1
3,081250E+3	9,996425E+1
3,082812E+3	9,996546E+1
3,084375E+3	9,996667E+1
3,085937E+3	9,996254E+1
3,087500E+3	9,995841E+1
3,089062E+3	9,995825E+1
3,090625E+3	9,995809E+1
3,092187E+3	9,997267E+1
3,093750E+3	9,998722E+1
3,095312E+3	1,000002E+2
3,096875E+3	1,000132E+2
3,098437E+3	1,000157E+2
3,100000E+3	1,000182E+2
3,101562E+3	1,000151E+2
3,103125E+3	1,000119E+2
3,104687E+3	1,000135E+2
3,106250E+3	1,000150E+2
3,107812E+3	1,000125E+2
3,109375E+3	1,000100E+2
3,110937E+3	1,000059E+2
3,112500E+3	1,000017E+2
3,114062E+3	1,000021E+2
3,115625E+3	1,000025E+2
3,117187E+3	1,000089E+2
3,118750E+3	1,000152E+2
3,120312E+3	1,000211E+2
3,121875E+3	1,000270E+2
3,123437E+3	1,000251E+2
3,125000E+3	1,000232E+2
3,126562E+3	1,000186E+2
3,128125E+3	1,000140E+2
3,129687E+3	1,000034E+2
3,131250E+3	9,999275E+1
3,132812E+3	9,998036E+1
3,134375E+3	9,996795E+1
3,135937E+3	9,996013E+1
3,137500E+3	9,995230E+1
3,139062E+3	9,995845E+1
3,140625E+3	9,996459E+1
3,142187E+3	9,996637E+1
3,143750E+3	9,996816E+1
3,145312E+3	9,997034E+1
3,146875E+3	9,997252E+1
3,148437E+3	9,997407E+1
3,150000E+3	9,997561E+1
3,151562E+3	9,998811E+1
3,153125E+3	1,000006E+2
3,154687E+3	1,000095E+2
3,156250E+3	1,000183E+2
3,157812E+3	1,000220E+2
3,159375E+3	1,000256E+2
3,160937E+3	1,000238E+2
3,162500E+3	1,000220E+2
3,164062E+3	1,000092E+2
3,165625E+3	9,999645E+1
3,167187E+3	9,997460E+1
3,168750E+3	9,995269E+1
3,170312E+3	9,995305E+1
3,171875E+3	9,995341E+1
3,173437E+3	9,995529E+1
3,175000E+3	9,995718E+1
3,176562E+3	9,994286E+1
3,178125E+3	9,992852E+1
3,179687E+3	9,992174E+1
3,181250E+3	9,991495E+1
3,182812E+3	9,992147E+1
3,184375E+3	9,992799E+1
3,185937E+3	9,994004E+1
3,187500E+3	9,995207E+1
3,189062E+3	9,996647E+1
3,190625E+3	9,998085E+1
3,192187E+3	9,999438E+1
3,193750E+3	1,000079E+2
3,195312E+3	1,000268E+2
3,196875E+3	1,000457E+2
3,198437E+3	1,000584E+2
3,200000E+3	1,000711E+2
3,201562E+3	1,000649E+2
3,203125E+3	1,000587E+2
3,204687E+3	1,000296E+2
3,206250E+3	1,000003E+2
3,207812E+3	9,997011E+1
3,209375E+3	9,993981E+1
3,210937E+3	9,992558E+1
3,212500E+3	9,991132E+1
3,214062E+3	9,991090E+1
3,215625E+3	9,991047E+1
3,217187E+3	9,978602E+1
3,218750E+3	9,965975E+1
3,220312E+3	9,970444E+1
3,221875E+3	9,974890E+1
3,223437E+3	9,982629E+1
3,225000E+3	9,990299E+1
3,226562E+3	9,996628E+1
3,228125E+3	1,000291E+2
3,229687E+3	1,000583E+2
3,231250E+3	1,000875E+2
3,232812E+3	1,000806E+2
3,234375E+3	1,000737E+2
3,235937E+3	1,000504E+2
3,237500E+3	1,000271E+2
3,239062E+3	9,999665E+1
3,240625E+3	9,996614E+1
3,242187E+3	9,995576E+1
3,243750E+3	9,994537E+1
3,245312E+3	9,996273E+1
3,246875E+3	9,998006E+1
3,248437E+3	9,999599E+1
3,250000E+3	1,000119E+2
3,251562E+3	1,000100E+2
3,253125E+3	1,000080E+2
3,254687E+3	9,999472E+1
3,256250E+3	9,998138E+1
3,257812E+3	9,998195E+1
3,259375E+3	9,998252E+1
3,260937E+3	9,999182E+1
3,262500E+3	1,000011E+2
3,264062E+3	9,999879E+1
3,265625E+3	9,999648E+1
3,267187E+3	9,998509E+1
3,268750E+3	9,997368E+1
3,270312E+3	9,998132E+1
3,271875E+3	9,998896E+1
3,273437E+3	9,999653E+1
3,275000E+3	1,000041E+2
3,276562E+3	1,000138E+2
3,278125E+3	1,000236E+2
3,279687E+3	1,000229E+2
3,281250E+3	1,000223E+2
3,282812E+3	1,000079E+2
3,284375E+3	9,999342E+1
3,285937E+3	9,997898E+1
3,287500E+3	9,996451E+1
3,289062E+3	9,997266E+1
3,290625E+3	9,998080E+1
3,292187E+3	1,000047E+2
3,293750E+3	1,000286E+2
3,295312E+3	1,000445E+2
3,296875E+3	1,000603E+2
3,298437E+3	1,000566E+2
3,300000E+3	1,000529E+2
3,301562E+3	1,000368E+2
3,303125E+3	1,000206E+2
3,304687E+3	1,000051E+2
3,306250E+3	9,998949E+1
3,307812E+3	9,998949E+1
3,309375E+3	9,998950E+1
3,310937E+3	9,999543E+1
3,312500E+3	1,000014E+2
3,314062E+3	1,000160E+2
3,315625E+3	1,000307E+2
3,317187E+3	1,000345E+2
3,318750E+3	1,000383E+2
3,320312E+3	1,000400E+2
3,321875E+3	1,000417E+2
3,323437E+3	1,000345E+2
3,325000E+3	1,000273E+2
3,326562E+3	1,000147E+2
3,328125E+3	1,000020E+2
3,329687E+3	9,999795E+1
3,331250E+3	9,999389E+1
3,332812E+3	9,999252E+1
3,334375E+3	9,999115E+1
3,335937E+3	9,999168E+1
3,337500E+3	9,999222E+1
3,339062E+3	1,000032E+2
3,340625E+3	1,000141E+2
3,342187E+3	1,000195E+2
3,343750E+3	1,000250E+2
3,345312E+3	1,000020E+2
3,346875E+3	9,997902E+1
3,348437E+3	9,981422E+1
3,350000E+3	9,964624E+1
3,351562E+3	9,981712E+1
3,353125E+3	9,998470E+1
3,354687E+3	1,001385E+2
3,356250E+3	1,002896E+2
3,357812E+3	1,003855E+2
3,359375E+3	1,004804E+2
3,360937E+3	1,005054E+2
3,362500E+3	1,005304E+2
3,364062E+3	1,002017E+2
3,365625E+3	9,986009E+1
3,367187E+3	1,001223E+2
3,368750E+3	1,003767E+2
3,370312E+3	1,005571E+2
3,371875E+3	1,007338E+2
3,373437E+3	1,008355E+2
3,375000E+3	1,009360E+2
3,376562E+3	1,009679E+2
3,378125E+3	1,009997E+2
3,379687E+3	1,009594E+2
3,381250E+3	1,009188E+2
3,382812E+3	1,008106E+2
3,384375E+3	1,007010E+2
3,385937E+3	9,917627E+1
3,387500E+3	9,732567E+1
3,389062E+3	9,778998E+1
3,390625E+3	9,823073E+1
3,392187E+3	9,866153E+1
3,393750E+3	9,907197E+1
3,395312E+3	9,947606E+1
3,396875E+3	9,986218E+1
3,398437E+3	1,002078E+2
3,400000E+3	1,005403E+2
3,401562E+3	1,008380E+2
3,403125E+3	1,011258E+2
3,404687E+3	1,013716E+2
3,406250E+3	1,016107E+2
3,407812E+3	1,017853E+2
3,409375E+3	1,019564E+2
3,410937E+3	1,020854E+2
3,412500E+3	1,022124E+2
3,414062E+3	1,000213E+2
3,415625E+3	9,708389E+1
3,417187E+3	9,746793E+1
3,418750E+3	9,783572E+1
3,420312E+3	9,814285E+1
3,421875E+3	9,843948E+1
3,423437E+3	9,870528E+1
3,425000E+3	9,896318E+1
3,426562E+3	9,917565E+1
3,428125E+3	9,938305E+1
3,429687E+3	9,951950E+1
3,431250E+3	9,965383E+1
3,432812E+3	9,974839E+1
3,434375E+3	9,984192E+1
3,435937E+3	9,985118E+1
3,437500E+3	9,986042E+1
3,439062E+3	9,977525E+1
3,440625E+3	9,968923E+1
3,442187E+3	9,954492E+1
3,443750E+3	9,939817E+1
3,445312E+3	9,919525E+1
3,446875E+3	9,898748E+1
3,448437E+3	9,870875E+1
3,450000E+3	9,842079E+1
3,451562E+3	9,831044E+1
3,453125E+3	9,819866E+1
3,454687E+3	9,819749E+1
3,456250E+3	9,819632E+1
3,457812E+3	9,814898E+1
3,459375E+3	9,810137E+1
3,460937E+3	9,802136E+1
3,462500E+3	9,794060E+1
3,464062E+3	9,782027E+1
3,465625E+3	9,769824E+1
3,467187E+3	9,752051E+1
3,468750E+3	9,733907E+1
3,470312E+3	9,710926E+1
3,471875E+3	9,687320E+1
3,473437E+3	9,657978E+1
3,475000E+3	9,627610E+1
3,476562E+3	9,592412E+1
3,478125E+3	9,555728E+1
3,479687E+3	9,795303E+1
3,481250E+3	9,982882E+1
3,482812E+3	9,962295E+1
3,484375E+3	9,941207E+1
3,485937E+3	9,913666E+1
3,487500E+3	9,885223E+1
3,489062E+3	9,850038E+1
3,490625E+3	9,813367E+1
3,492187E+3	9,770540E+1
3,493750E+3	9,725491E+1
3,495312E+3	9,998733E+1
3,496875E+3	1,020628E+2
3,498437E+3	1,021474E+2
3,500000E+3	1,022312E+2
3,501562E+3	1,022473E+2
3,503125E+3	1,022634E+2
3,504687E+3	1,022131E+2
3,506250E+3	1,021625E+2
3,507812E+3	1,020472E+2
3,509375E+3	1,019303E+2
3,510937E+3	1,017462E+2
3,512500E+3	1,015580E+2
3,514062E+3	1,013020E+2
3,515625E+3	1,010382E+2
3,517187E+3	1,007076E+2
3,518750E+3	1,003639E+2
3,520312E+3	9,995426E+1
3,521875E+3	9,952440E+1
3,523437E+3	9,903803E+1
3,525000E+3	9,852280E+1
3,526562E+3	9,919667E+1
3,528125E+3	9,982201E+1
3,529687E+3	9,982229E+1
3,531250E+3	9,982256E+1
3,532812E+3	9,977040E+1
3,534375E+3	9,971792E+1
3,535937E+3	9,978309E+1
3,537500E+3	9,984778E+1
3,539062E+3	1,000493E+2
3,540625E+3	1,002462E+2
3,542187E+3	1,002435E+2
3,543750E+3	1,002407E+2
3,545312E+3	1,001857E+2
3,546875E+3	1,001303E+2
3,548437E+3	1,000570E+2
3,550000E+3	9,998306E+1
3,551562E+3	9,994902E+1
3,553125E+3	9,991483E+1
3,554687E+3	9,995190E+1
3,556250E+3	9,998880E+1
3,557812E+3	1,000151E+2
3,559375E+3	1,000412E+2
3,560937E+3	1,000346E+2
3,562500E+3	1,000279E+2
3,564062E+3	1,000110E+2
3,565625E+3	9,999398E+1
3,567187E+3	9,997091E+1
3,568750E+3	9,994778E+1
3,570312E+3	9,994564E+1
3,571875E+3	9,994349E+1
3,573437E+3	9,997436E+1
3,575000E+3	1,000051E+2
3,576562E+3	1,000281E+2
3,578125E+3	1,000511E+2
3,579687E+3	1,000500E+2
3,581250E+3	1,000490E+2
3,582812E+3	1,000329E+2
3,584375E+3	1,000168E+2
3,585937E+3	1,000022E+2
3,587500E+3	9,998747E+1
3,589062E+3	9,998452E+1
3,590625E+3	9,998157E+1
3,592187E+3	1,000057E+2
3,593750E+3	1,000297E+2
3,595312E+3	1,000378E+2
3,596875E+3	1,000460E+2
3,598437E+3	1,000262E+2
3,600000E+3	1,000063E+2
3,601562E+3	9,997199E+1
3,603125E+3	9,993754E+1
3,604687E+3	9,990587E+1
3,606250E+3	9,987408E+1
3,607812E+3	9,994156E+1
3,609375E+3	1,000085E+2
3,610937E+3	1,000426E+2
3,612500E+3	1,000765E+2
3,614062E+3	1,000688E+2
3,615625E+3	1,000611E+2
3,617187E+3	1,000255E+2
3,618750E+3	9,998979E+1
3,620312E+3	9,996016E+1
3,621875E+3	9,993042E+1
3,623437E+3	9,992816E+1
3,625000E+3	9,992589E+1
3,626562E+3	9,993953E+1
3,628125E+3	9,995315E+1
3,629687E+3	1,000054E+2
3,631250E+3	1,000573E+2
3,632812E+3	1,000016E+2
3,634375E+3	9,994554E+1
3,635937E+3	9,993507E+1
3,637500E+3	9,992458E+1
3,639062E+3	9,992339E+1
3,640625E+3	9,992220E+1
3,642187E+3	9,992784E+1
3,643750E+3	9,993347E+1
3,645312E+3	9,994819E+1
3,646875E+3	9,996288E+1
3,648437E+3	9,997786E+1
3,650000E+3	9,999282E+1
3,651562E+3	9,999650E+1
3,653125E+3	1,000002E+2
3,654687E+3	9,999131E+1
3,656250E+3	9,998243E+1
3,657812E+3	9,996758E+1
3,659375E+3	9,995271E+1
3,660937E+3	9,993968E+1
3,662500E+3	9,992664E+1
3,664062E+3	9,991815E+1
3,665625E+3	9,990966E+1
3,667187E+3	9,991328E+1
3,668750E+3	9,991690E+1
3,670312E+3	9,993422E+1
3,671875E+3	9,995150E+1
3,673437E+3	9,996564E+1
3,675000E+3	9,997975E+1
3,676562E+3	9,998316E+1
3,678125E+3	9,998658E+1
3,679687E+3	9,997963E+1
3,681250E+3	9,997267E+1
3,682812E+3	9,996819E+1
3,684375E+3	9,996371E+1
3,685937E+3	9,997387E+1
3,687500E+3	9,998402E+1
3,689062E+3	9,999221E+1
3,690625E+3	1,000004E+2
3,692187E+3	1,000028E+2
3,693750E+3	1,000051E+2
3,695312E+3	1,000012E+2
3,696875E+3	9,999734E+1
3,698437E+3	9,999510E+1
3,700000E+3	9,999287E+1
3,701562E+3	9,999094E+1
3,703125E+3	9,998901E+1
3,704687E+3	9,998588E+1
3,706250E+3	9,998276E+1
3,707812E+3	9,999125E+1
3,709375E+3	9,999972E+1
3,710937E+3	1,000121E+2
3,712500E+3	1,000244E+2
3,714062E+3	1,000304E+2
3,715625E+3	1,000363E+2
3,717187E+3	1,000349E+2
3,718750E+3	1,000334E+2
3,720312E+3	1,000260E+2
3,721875E+3	1,000187E+2
3,723437E+3	1,000133E+2
3,725000E+3	1,000079E+2
3,726562E+3	1,000083E+2
3,728125E+3	1,000088E+2
3,729687E+3	1,000065E+2
3,731250E+3	1,000042E+2
3,732812E+3	1,000010E+2
3,734375E+3	9,999774E+1
3,735937E+3	9,999775E+1
3,737500E+3	9,999777E+1
3,739062E+3	1,000048E+2
3,740625E+3	1,000119E+2
3,742187E+3	1,000160E+2
3,743750E+3	1,000202E+2
3,745312E+3	1,000209E+2
3,746875E+3	1,000215E+2
3,748437E+3	1,000180E+2
3,750000E+3	1,000145E+2
3,751562E+3	1,000078E+2
3,753125E+3	1,000011E+2
3,754687E+3	9,999341E+1
3,756250E+3	9,998570E+1
3,757812E+3	9,998735E+1
3,759375E+3	9,998899E+1
3,760937E+3	1,000031E+2
3,762500E+3	1,000172E+2
3,764062E+3	1,000264E+2
3,765625E+3	1,000356E+2
3,767187E+3	1,000353E+2
3,768750E+3	1,000350E+2
3,770312E+3	1,000279E+2
3,771875E+3	1,000208E+2
3,773437E+3	1,000180E+2
3,775000E+3	1,000152E+2
3,776562E+3	1,000213E+2
3,778125E+3	1,000274E+2
3,779687E+3	1,000336E+2
3,781250E+3	1,000397E+2
3,782812E+3	1,000410E+2
3,784375E+3	1,000423E+2
3,785937E+3	1,000425E+2
3,787500E+3	1,000427E+2
3,789062E+3	1,000461E+2
3,790625E+3	1,000495E+2
3,792187E+3	1,000529E+2
3,793750E+3	1,000564E+2
3,795312E+3	1,000575E+2
3,796875E+3	1,000586E+2
3,798437E+3	1,000540E+2
3,800000E+3	1,000493E+2
3,801562E+3	1,000455E+2
3,803125E+3	1,000417E+2
3,804687E+3	1,000460E+2
3,806250E+3	1,000504E+2
3,807812E+3	1,000543E+2
3,809375E+3	1,000583E+2
3,810937E+3	1,000525E+2
3,812500E+3	1,000467E+2
3,814062E+3	1,000423E+2
3,815625E+3	1,000379E+2
3,817187E+3	1,000392E+2
3,818750E+3	1,000406E+2
3,820312E+3	1,000445E+2
3,821875E+3	1,000484E+2
3,823437E+3	1,000488E+2
3,825000E+3	1,000492E+2
3,826562E+3	1,000429E+2
3,828125E+3	1,000367E+2
3,829687E+3	1,000278E+2
3,831250E+3	1,000188E+2
3,832812E+3	1,000134E+2
3,834375E+3	1,000080E+2
3,835937E+3	1,000055E+2
3,837500E+3	1,000031E+2
3,839062E+3	1,000009E+2
3,840625E+3	9,999876E+1
3,842187E+3	9,999582E+1
3,843750E+3	9,999288E+1
3,845312E+3	9,999302E+1
3,846875E+3	9,999316E+1
3,848437E+3	9,999453E+1
3,850000E+3	9,999591E+1
3,851562E+3	9,999214E+1
3,853125E+3	9,998837E+1
3,854687E+3	9,997854E+1
3,856250E+3	9,996869E+1
3,857812E+3	9,996118E+1
3,859375E+3	9,995367E+1
3,860937E+3	9,995676E+1
3,862500E+3	9,995985E+1
3,864062E+3	9,997177E+1
3,865625E+3	9,998367E+1
3,867187E+3	9,999556E+1
3,868750E+3	1,000074E+2
3,870312E+3	1,000153E+2
3,871875E+3	1,000232E+2
3,873437E+3	1,000268E+2
3,875000E+3	1,000303E+2
3,876562E+3	1,000284E+2
3,878125E+3	1,000264E+2
3,879687E+3	1,000220E+2
3,881250E+3	1,000177E+2
3,882812E+3	1,000135E+2
3,884375E+3	1,000094E+2
3,885937E+3	1,000089E+2
3,887500E+3	1,000083E+2
3,889062E+3	1,000104E+2
3,890625E+3	1,000125E+2
3,892187E+3	1,000105E+2
3,893750E+3	1,000084E+2
3,895312E+3	1,000038E+2
3,896875E+3	9,999927E+1
3,898437E+3	9,999333E+1
3,900000E+3	9,998738E+1
3,901562E+3	9,998739E+1
3,903125E+3	9,998741E+1
3,904687E+3	9,998629E+1
3,906250E+3	9,998518E+1
3,907812E+3	9,998208E+1
3,909375E+3	9,997899E+1
3,910937E+3	9,998593E+1
3,912500E+3	9,999287E+1
3,914062E+3	9,998158E+1
3,915625E+3	9,997028E+1
3,917187E+3	9,999048E+1
3,918750E+3	1,000106E+2
3,920312E+3	1,000171E+2
3,921875E+3	1,000235E+2
3,923437E+3	1,000193E+2
3,925000E+3	1,000151E+2
3,926562E+3	1,000069E+2
3,928125E+3	9,999880E+1
3,929687E+3	9,999487E+1
3,931250E+3	9,999093E+1
3,932812E+3	9,998950E+1
3,934375E+3	9,998807E+1
3,935937E+3	9,999406E+1
3,937500E+3	1,000000E+2
3,939062E+3	1,000093E+2
3,940625E+3	1,000185E+2
3,942187E+3	1,000248E+2
3,943750E+3	1,000311E+2
3,945312E+3	1,000248E+2
3,946875E+3	1,000185E+2
3,948437E+3	1,000062E+2
3,950000E+3	9,999386E+1
3,951562E+3	9,998951E+1
3,953125E+3	9,998516E+1
3,954687E+3	9,998980E+1
3,956250E+3	9,999443E+1
3,957812E+3	9,999834E+1
3,959375E+3	1,000023E+2
3,960937E+3	1,000065E+2
3,962500E+3	1,000108E+2
3,964062E+3	1,000100E+2
3,965625E+3	1,000092E+2
3,967187E+3	1,000064E+2
3,968750E+3	1,000036E+2
3,970312E+3	9,999563E+1
3,971875E+3	9,998761E+1
3,973437E+3	9,997961E+1
3,975000E+3	9,997160E+1
3,976562E+3	9,997397E+1
3,978125E+3	9,997634E+1
3,979687E+3	9,998911E+1
3,981250E+3	1,000019E+2
3,982812E+3	1,000124E+2
3,984375E+3	1,000229E+2
3,985937E+3	1,000245E+2
3,987500E+3	1,000261E+2
3,989062E+3	1,000190E+2
3,990625E+3	1,000118E+2
3,992187E+3	9,999727E+1
3,993750E+3	9,998268E+1
3,995312E+3	9,996795E+1
3,996875E+3	9,995319E+1
3,998437E+3	9,995429E+1
4,000000E+3	9,995538E+1
4,001562E+3	9,996085E+1
4,003125E+3	9,996631E+1
4,004687E+3	9,996945E+1
4,006250E+3	9,997258E+1
4,007812E+3	9,997354E+1
4,009375E+3	9,997450E+1
4,010937E+3	9,997955E+1
4,012500E+3	9,998459E+1
4,014062E+3	9,998830E+1
4,015625E+3	9,999200E+1
4,017187E+3	9,998810E+1
4,018750E+3	9,998419E+1
4,020312E+3	9,997696E+1
4,021875E+3	9,996972E+1
4,023437E+3	9,996921E+1
4,025000E+3	9,996871E+1
4,026562E+3	9,996909E+1
4,028125E+3	9,996948E+1
4,029687E+3	9,997293E+1
4,031250E+3	9,997638E+1
4,032812E+3	9,998672E+1
4,034375E+3	9,999704E+1
4,035937E+3	1,000001E+2
4,037500E+3	1,000032E+2
4,039062E+3	1,000020E+2
4,040625E+3	1,000008E+2
4,042187E+3	1,000016E+2
4,043750E+3	1,000024E+2
4,045312E+3	1,000140E+2
4,046875E+3	1,000255E+2
4,048437E+3	1,000281E+2
4,050000E+3	1,000308E+2
4,051562E+3	1,000104E+2
4,053125E+3	9,999005E+1
4,054687E+3	9,996887E+1
4,056250E+3	9,994763E+1
4,057812E+3	9,995913E+1
4,059375E+3	9,997061E+1
4,060937E+3	9,957255E+1
4,062500E+3	9,915538E+1
4,064062E+3	9,955310E+1
4,065625E+3	9,993340E+1
4,067187E+3	1,002392E+2
4,068750E+3	1,005345E+2
4,070312E+3	1,007590E+2
4,071875E+3	1,009778E+2
4,073437E+3	1,011343E+2
4,075000E+3	1,012880E+2
4,076562E+3	1,013777E+2
4,078125E+3	1,014665E+2
4,079687E+3	1,014946E+2
4,081250E+3	1,015226E+2
4,082812E+3	1,014891E+2
4,084375E+3	1,014555E+2
4,085937E+3	9,899041E+1
4,087500E+3	9,553560E+1
4,089062E+3	9,626810E+1
4,090625E+3	9,694359E+1
4,092187E+3	9,755514E+1
4,093750E+3	9,812645E+1
4,095312E+3	9,861803E+1
4,096875E+3	9,908327E+1
4,098437E+3	9,946780E+1
4,100000E+3	9,983602E+1
4,101562E+3	1,001368E+2
4,103125E+3	1,004276E+2
4,104687E+3	1,006421E+2
4,106250E+3	1,008514E+2
4,107812E+3	1,009736E+2
4,109375E+3	1,010942E+2
4,110937E+3	1,010817E+2
4,112500E+3	1,010692E+2
4,114062E+3	1,007264E+2
4,115625E+3	1,003694E+2
4,117187E+3	1,002490E+2
4,118750E+3	1,001269E+2
4,120312E+3	1,001191E+2
4,121875E+3	1,001113E+2
4,123437E+3	1,000983E+2
4,125000E+3	1,000852E+2
4,126562E+3	1,000155E+2
4,128125E+3	9,994531E+1
4,129687E+3	9,982424E+1
4,131250E+3	9,970145E+1
4,132812E+3	9,951483E+1
4,134375E+3	9,932410E+1
4,135937E+3	9,928816E+1
4,137500E+3	9,925207E+1
4,139062E+3	9,946873E+1
4,140625E+3	9,968013E+1
4,142187E+3	9,983535E+1
4,143750E+3	9,998785E+1
4,145312E+3	1,000677E+2
4,146875E+3	1,001469E+2
4,148437E+3	1,001768E+2
4,150000E+3	1,002066E+2
4,151562E+3	1,001876E+2
4,153125E+3	1,001686E+2
4,154687E+3	1,001764E+2
4,156250E+3	1,001841E+2
4,157812E+3	1,004238E+2
4,159375E+3	1,006570E+2
4,160937E+3	1,009166E+2
4,162500E+3	1,011687E+2
4,164062E+3	1,012074E+2
4,165625E+3	1,012459E+2
4,167187E+3	1,011593E+2
4,168750E+3	1,010719E+2
4,170312E+3	1,009041E+2
4,171875E+3	1,007329E+2
4,173437E+3	1,004969E+2
4,175000E+3	1,002543E+2
4,176562E+3	1,000001E+2
4,178125E+3	9,973825E+1
4,179687E+3	9,952537E+1
4,181250E+3	9,930715E+1
4,182812E+3	9,925727E+1
4,184375E+3	9,920710E+1
4,185937E+3	9,928967E+1
4,187500E+3	9,937147E+1
4,189062E+3	9,944330E+1
4,190625E+3	9,951455E+1
4,192187E+3	9,962803E+1
4,193750E+3	9,974005E+1
4,195312E+3	9,999406E+1
4,196875E+3	1,002409E+2
4,198437E+3	1,002501E+2
4,200000E+3	1,002593E+2
4,201562E+3	1,001686E+2
4,203125E+3	1,000769E+2
4,204687E+3	9,995655E+1
4,206250E+3	9,983454E+1
4,207812E+3	9,978769E+1
4,209375E+3	9,974059E+1
4,210937E+3	9,988439E+1
4,212500E+3	1,000258E+2
4,214062E+3	1,000429E+2
4,215625E+3	1,000600E+2
4,217187E+3	1,000448E+2
4,218750E+3	1,000297E+2
4,220312E+3	1,000193E+2
4,221875E+3	1,000088E+2
4,223437E+3	1,000090E+2
4,225000E+3	1,000092E+2
4,226562E+3	1,000017E+2
4,228125E+3	9,999409E+1
4,229687E+3	9,999606E+1
4,231250E+3	9,999802E+1
4,232812E+3	1,000108E+2
4,234375E+3	1,000236E+2
4,235937E+3	1,000341E+2
4,237500E+3	1,000447E+2
4,239062E+3	1,000378E+2
4,240625E+3	1,000309E+2
4,242187E+3	1,000192E+2
4,243750E+3	1,000074E+2
4,245312E+3	9,999900E+1
4,246875E+3	9,999058E+1
4,248437E+3	9,998755E+1
4,250000E+3	9,998453E+1
4,251562E+3	9,999869E+1
4,253125E+3	1,000128E+2
4,254687E+3	1,000216E+2
4,256250E+3	1,000304E+2
4,257812E+3	1,000203E+2
4,259375E+3	1,000102E+2
4,260937E+3	9,998867E+1
4,262500E+3	9,996709E+1
4,264062E+3	9,996225E+1
4,265625E+3	9,995741E+1
4,267187E+3	9,997803E+1
4,268750E+3	9,999861E+1
4,270312E+3	1,000121E+2
4,271875E+3	1,000257E+2
4,273437E+3	1,000328E+2
4,275000E+3	1,000399E+2
4,276562E+3	1,000307E+2
4,278125E+3	1,000215E+2
4,279687E+3	9,999941E+1
4,281250E+3	9,997728E+1
4,282812E+3	9,994954E+1
4,284375E+3	9,992171E+1
4,285937E+3	9,992649E+1
4,287500E+3	9,993128E+1
4,289062E+3	9,995603E+1
4,290625E+3	9,998071E+1
4,292187E+3	1,000126E+2
4,293750E+3	1,000443E+2
4,295312E+3	1,000665E+2
4,296875E+3	1,000886E+2
4,298437E+3	1,000891E+2
4,300000E+3	1,000896E+2
4,301562E+3	1,000773E+2
4,303125E+3	1,000649E+2
4,304687E+3	1,000423E+2
4,306250E+3	1,000196E+2
4,307812E+3	1,000014E+2
4,309375E+3	9,998322E+1
4,310937E+3	9,997410E+1
4,312500E+3	9,996497E+1
4,314062E+3	9,995922E+1
4,315625E+3	9,995346E+1
4,317187E+3	9,995097E+1
4,318750E+3	9,994848E+1
4,320312E+3	9,995367E+1
4,321875E+3	9,995886E+1
4,323437E+3	9,996380E+1
