Partie réelle               Partie imaginaire
564.3362670695            177.995551887634
564.238606057219            178.04820536964
564.140044279833            178.100886876545
564.040582466388            178.153591081082
563.940221373014            178.206312661525
563.838961782919            178.259046301857
563.736804506374            178.311786691944
563.633750380707            178.364528527714
563.529800270286            178.417266511321
563.42495506651            178.469995351326
563.319215687787            178.522709762867
563.212583079523            178.575404467836
563.105058214098            178.628074195045
562.996642090849            178.680713680411
562.887335736048            178.733317667118
562.777140202877            178.785880905798
562.666056571406            178.838398154705
562.55408594856            178.890864179882
562.4412294681            178.943273755341
562.327488290587            178.995621663235
562.212863603354            179.047902694027
562.097356620472            179.10011164667
561.980968582716            179.152243328775
561.863700757531            179.204292556787
561.745554438991            179.256254156154
561.626530947767            179.308122961505
561.506631631079            179.359893816817
561.385857862659            179.411561575592
561.264211042709            179.463121101025
561.141692597849            179.51456726618
561.01830398108            179.565894954157
560.89404667173            179.617099058268
560.768922175406            179.668174482202
560.642932023945            179.719116140202
560.516077775358            179.769918957234
560.388361013782            179.820577869152
560.259783349416            179.871087822876
560.130346418472            179.921443776554
560.000051883115            179.971640699735
559.868901431399            180.021673573537
559.736896777211            180.071537390816
559.604039660203            180.121227156332
559.470331845732            180.170737886918
559.335775124793            180.220064611645
559.200371313952            180.269202371992
559.064122255274            180.318146222008
558.927029816258            180.366891228483
558.789095889761            180.415432471105
558.650322393928            180.463765042633
558.510711272117            180.511884049055
558.37026449282            180.559784609756
558.22898404959            180.607461857677
558.086871960958            180.654910939478
557.943930270358            180.702127015704
557.800161046038            180.749105260941
557.655566380985            180.795840863977
557.510148392833            180.842329027967
557.363909223785            180.888564970586
557.216851040517            180.934543924191
557.068976034097            180.980261135978
556.920286419891            181.02571186814
556.770784437472            181.070891398022
556.620472350527            181.115795018278
556.469352446766            181.160418037028
556.317427037822            181.204755778007
556.164698459158            181.248803580723
556.011169069965            181.29255680061
555.856841253067            181.336010809177
555.701717414818            181.379160994163
555.545799984999            181.422002759682
555.389091416716            181.46453152638
555.231594186296            181.506742731577
555.07331079318            181.548631829419
554.914243759815            181.590194291024
554.754395631548            181.631425604628
554.593768976513            181.672321275729
554.432366385525            181.712876827236
554.270190471962            181.753087799605
554.107243871657            181.792949750991
553.943529242779            181.832458257381
553.779049265718            181.871608912739
553.613806642975            181.910397329148
553.44780409903            181.948819136942
553.281044380237            181.98686998485
553.113530254694            182.024545540131
552.945264512125            182.061841488708
552.776249963757            182.098753535307
552.606489442197            182.135277403585
552.435985801304            182.171408836269
552.264741916066            182.207143595282
552.09276068247            182.242477461878
551.920045017375            182.277406236769
551.746597858386            182.311925740257
551.572422163717            182.346031812356
551.397520912063            182.379720312922
551.221897102468            182.41298712178
551.045553754191            182.445828138842
550.868493906571            182.478239284236
550.690720618891            182.510216498426
550.512236970241            182.541755742331
550.333046059384            182.572852997446
550.153151004612            182.603504265962
549.97255494361            182.63370557088
549.791261033317            182.663452956129
549.60927244978            182.692742486682
549.426592388015            182.721570248665
549.243224061864            182.749932349476
549.059170703849            182.777824917892
548.874435565029            182.805244104179
548.689021914853            182.832186080203
548.502933041012            182.858647039536
548.316172249296            182.884623197564
548.12874286344            182.910110791588
547.940648224979            182.935106080934
547.751891693099            182.95960534705
547.562476644478            182.983604893611
547.372406473146            183.007101046616
547.181684590324            183.03009015449
546.990314424276            183.052568588178
546.798299420153            183.074532741246
546.605643039837            183.095979029968
546.412348761791            183.116903893429
546.218420080896            183.13730379361
546.023860508302            183.15717521548
545.828673571265            183.176514667091
545.632862812991            183.195318679657
545.436431792479            183.213583807651
545.23938408436            183.231306628882
545.041723278737            183.248483744584
544.843452981026            183.265111779497
544.644576811796            183.28118738195
544.445098406603            183.296707223941
544.245021415834            183.311668001212
544.044349504541            183.326066433331
543.843086352275            183.339899263768
543.641235652931            183.353163259964
543.438801114574            183.365855213413
543.235786459281            183.377971939726
543.032195422974            183.389510278705
542.828031755255            183.400467094412
542.623299219237            183.410839275237
542.418001591383            183.420623733963
542.212142661333            183.429817407832
542.005726231742            183.438417258607
541.798756118112            183.446420272638
541.591236148618            183.453823460916
541.383170163949            183.46062385914
541.17456201713            183.466818527769
540.965415573362            183.472404552082
540.755734709844            183.477379042229
540.54552331561            183.481739133289
540.334785291356            183.485481985322
540.123524549271            183.488604783416
539.911745012866            183.49110473774
539.699450616804            183.49297908359
539.486645306727            183.494225081437
539.273333039088            183.49484001697
539.059517780979            183.494821201143
538.845203509956            183.494165970214
538.630394213873            183.492871685789
538.415093890707            183.490935734858
538.199306548384            183.488355529836
537.983036204612            183.485128508598
537.766286886706            183.481252134516
537.549062631413            183.47672389649
537.331367484747            183.471541308983
537.113205501809            183.46570191205
536.894580746617            183.45920327137
536.675497291937            183.452042978271
536.455959219104            183.44421864976
536.235970617856            183.435727928546
536.015535586156            183.426568483065
535.794658230022            183.416738007502
535.573342663355            183.406234221813
535.351593007765            183.395054871743
535.129413392398            183.383197728848
534.906807953767            183.370660590506
534.683780835574            183.35744127994
534.460336188543            183.343537646225
534.236478170247            183.328947564306
534.012210944931            183.313668935007
533.787538683348            183.297699685041
533.562465562581            183.28103776702
533.336995765873            183.263681159461
533.111133482457            183.245627866792
532.884882907384            183.226875919358
532.658248241351            183.207423373423
532.431233690531            183.187268311171
532.203843466403            183.16640884071
531.976081785579            183.144843096067
531.747952869638            183.122569237187
531.519460944951            183.099585449931
531.290610242516            183.07588994607
531.061404997787            183.051480963281
530.831849450502            183.026356765134
530.601947844519            183.000515641089
530.371704427647            182.973955906485
530.141123451472            182.946675902523
529.910209171196            182.918673996262
529.678965845468            182.889948580598
529.447397736214            182.860498074252
529.215509108473            182.830320921753
528.983304230232            182.79941559342
528.750787372253            182.76778058534
528.517962807919            182.735414419354
528.284834813059            182.70231564303
528.051407665786            182.668482829641
527.817685646336            182.633914578143
527.583673036902            182.598609513147
527.34937412147            182.562566284894
527.114793185655            182.525783569228
526.879934516545            182.488260067564
526.644802402531            182.44999450686
526.409401133152            182.410985639585
526.173734998929            182.371232243687
525.93780829121            182.330733122558
525.701625302007            182.289487104998
525.465190323837            182.247493045183
525.228507649565            182.204749822623
524.991581572243            182.161256342125
524.754416384957            182.117011533756
524.517016380666            182.072014352796
524.279385852047            182.026263779705
524.04152909134            181.979758820069
523.803450390192            181.932498504567
523.565154039505            181.884481888916
523.326644329279            181.835708053832
523.087925548458            181.786176104978
522.849001984784            181.735885172915
522.609877924636            181.684834413057
522.370557652886            181.633023005617
522.131045452748            181.580450155554
521.891345605621            181.527115092522
521.65146239095            181.473017070816
521.41140008607            181.418155369318
521.171162966061            181.36252929144
520.930755303602            181.306138165063
520.690181368822            181.248981342488
520.449445429158            181.19105820037
520.208551749207            181.13236813966
519.967504590583            181.072910585543
519.726308211774            181.012684987379
519.484966867999            180.951690818638
519.243484811069            180.889927576836
519.001866289239            180.82739478347
518.760115547077            180.764091983956
518.518236825317            180.700018747555
518.276234360723            180.635174667313
518.034112385954            180.569559359989
517.791875129421            180.503172465986
517.549526815158            180.436013649279
517.307071662679            180.36808259735
517.06451388685            180.299379021108
516.821857697752            180.229902654821
516.579107300547            180.159653256041
516.336266895348            180.088630605533
516.09334067709            180.016834507191
515.850332835394            179.944264787973
515.607247554442            179.870921297814
515.364089012847            179.796803909556
515.120861383524            179.721912518864
514.877568833567            179.646247044149
514.634215524116            179.569807426489
514.39080561024            179.492593629546
514.147343240809            179.414605639486
513.903832558368            179.335843464896
513.66027769902            179.256307136699
513.416682792301            179.175996708075
513.173051961059            179.094912254371
512.929389321337            179.013053873023
512.685698982252            178.930421683461
512.441985045879            178.847015827029
512.198251607131            178.762836466897
511.954502753646            178.67788378797
511.710742565671            178.592157996804
511.466975115947            178.505659321513
511.223204469597            178.418388011681
510.979434684013            178.330344338272
510.735669808745            178.241528593537
510.491913885389            178.151941090927
510.248170947481            178.061582164992
510.004445020385            177.9704521713
509.760740121189            177.878551486335
509.517060258592            177.785880507403
509.273409432808            177.692439652547
509.029791635453            177.598229360438
508.786210849444            177.503250090293
508.542671048897            177.407502321769
508.299176199026            177.310986554872
508.055730256038            177.213703309859
507.812337167041            177.11565312714
507.569000869934            177.016836567179
507.325725293321            176.917254210397
507.082514356403            176.816906657073
506.839371968892            176.715794527247
506.596302030908            176.613918460613
506.353308432889            176.511279116428
506.1103950555            176.407877173406
505.867565769533            176.303713329616
505.624824435826            176.198788302384
505.382174905165            176.093102828193
505.139621018199            175.986657662572
504.897166605351            175.879453580006
504.654815486728            175.77149137382
504.412571472041            175.662771856087
504.170438360513            175.553295857518
503.928419940798            175.443064227359
503.686519990901            175.332077833291
503.444742278088            175.220337561318
503.203090558811            175.107844315669
502.961568578624            174.994599018691
502.720180072108            174.880602610739
502.478928762788            174.76585605008
502.237818363057            174.650360312777
501.996852574101            174.53411639259
501.756035085823            174.417125300865
501.515369576767            174.29938806643
501.274859714046            174.180905735489
501.034509153268            174.061679371511
500.794321538469            173.941710055126
500.554300502034            173.820998884018
500.314449664637            173.699546972815
500.074772635163            173.577355452982
499.83527301065            173.454425472715
499.595954376211            173.330758196827
499.356820304981            173.206354806648
499.11787435804            173.081216499912
498.879120084358            172.955344490645
498.640561020728            172.828740009065
498.402200691703            172.701404301465
498.164042609541            172.573338630109
497.926090274137            172.444544273119
497.688347172968            172.315022524371
497.450816781036            172.184774693381
497.21350256081            172.053802105199
496.976407962165            171.922106100297
496.739536422335            171.789688034461
496.502891365853            171.656549278683
496.266476204496            171.522691219048
496.03029433724            171.388115256628
495.794349150198            171.25282280737
495.55864401658            171.116815301988
495.323182296636            170.980094185851
495.087967337606            170.842660918878
494.853002473682            170.704516975423
494.618291025947            170.565663844168
494.383836302341            170.426103028015
494.149641597608            170.285836043975
493.915710193257            170.144864423058
493.682045357512            170.003189710162
493.448650345278            169.860813463968
493.215528398091            169.717737256829
492.982682744084            169.573962674656
492.750116597941            169.429491316818
492.517833160863            169.284324796025
492.285835620528            169.13846473822
492.054127151053            168.991912782476
491.822710912957            168.844670580881
491.59159005313            168.696739798429
491.360767704792            168.548122112917
491.130246987464            168.398819214832
490.900031006931            168.248832807244
490.670122855213            168.098164605698
490.440525610535            167.946816338104
490.211242337291            167.794789744632
489.98227608602            167.642086577603
489.753629893373            167.48870860138
489.525306782088            167.334657592265
489.297309760962            167.179935338383
489.069641824824            167.024543639587
488.84230595451            166.86848430734
488.615305116837            166.711759164614
488.388642264584            166.554370045784
488.162320336461            166.396318796518
487.936342257092            166.237607273674
487.710710936994            166.078237345193
487.485429272553            165.918210889993
487.260500146008            165.757529797866
487.035926425425            165.596195969368
486.811710964687            165.43421131572
486.58785660347            165.271577758696
486.364366167231            165.108297230527
486.141242467187            164.94437167379
485.918488300303            164.779803041307
485.696106449276            164.614593296043
485.474099682522            164.448744410996
485.252470754161            164.282258369103
485.031222404007            164.11513716313
484.810357357555            163.947382795572
484.589878325968            163.77899727855
484.369788006072            163.609982633713
484.150089080341            163.440340892129
483.930784216891            163.270074094188
483.711876069472            163.099184289504
483.493367277459            162.927673536806
483.275260465844            162.755543903846
483.057558245235            162.582797467293
482.840263211846            162.409436312636
482.623377947493            162.235462534083
482.406905019593            162.060878234464
482.190846981154            161.88568552513
481.97520637078            161.709886525857
481.759985712664            161.533483364743
481.545187516587            161.356478178118
481.330814277919            161.178873110439
481.116868477619            161.000670314196
480.90335258223            160.821871949818
480.690269043889            160.642480185572
480.477620300321            160.462497197469
480.265408774845            160.281925169171
480.053636876378            160.10076629189
479.842306999432            159.919022764299
479.631421524128            159.736696792434
479.420982816192            159.553790589602
479.210993226966            159.370306376286
479.001455093409            159.186246380051
478.792370738108            159.001612835453
478.583742469283            158.816407983947
478.375572580795            158.630634073793
478.167863352151            158.444293359962
477.960617048518            158.257388104053
477.75383592073            158.069920574192
477.547522205296            157.88189304495
477.341678124411            157.693307797247
477.136305885971            157.504167118265
476.931407683577            157.314473301361
476.726985696554            157.124228645972
476.523042089958            156.933435457533
476.319579014593            156.742096047386
476.116598607022            156.550212732692
475.91410298958            156.357787836346
475.712094270392            156.16482368689
475.510574543385            155.971322618423
475.309545888304            155.777286970523
475.10901037073            155.582719088152
474.908970042091            155.38762132158
474.709426939685            155.191996026295
474.510383086693            154.995845562921
474.311840492199            154.799172297134
474.113801151207            154.60197859958
473.916267044661            154.404266845789
473.71924013946            154.206039416099
473.522722388484            154.007298695567
473.326715730607            153.808047073894
473.131222090725            153.608286945339
472.936243379769            153.408020708644
472.74178149473            153.207250766948
472.547838318681            153.005979527711
472.354415720798            152.804209402639
472.161515556383            152.601942807595
471.969139666884            152.399182162532
471.777289879924            152.195929891407
471.585968009317            151.992188422111
471.3951758551            151.787960186386
471.204915203549            151.583247619751
471.01518782721            151.37805316143
470.825995484922            151.172379254271
470.637339921839            150.966228344675
470.449222869463            150.759602882519
470.261646045663            150.552505321086
470.074611154704            150.344938116987
469.888119887275            150.136903730092
469.702173920515            149.928404623454
469.516774918038            149.719443263241
469.331924529966            149.510022118661
469.147624392951            149.300143661894
468.963876130209            149.089810368019
468.780681351542            148.879024714944
468.598041653374            148.66778918334
468.415958618776            148.456106256568
468.234433817495            148.243978420609
468.053468805987            148.031408164003
467.873065127444            147.818397977773
467.693224311824            147.604950355365
467.513947875887            147.391067792574
467.335237323217            147.176752787485
467.157094144263            146.962007840402
466.979519816361            146.746835453787
466.802515803772            146.531238132189
466.626083557711            146.315218382185
466.450224516381            146.098778712317
466.274940105002            145.881921633022
466.10023173585            145.664649656577
465.92610080828            145.446965297031
465.752548708769            145.228871070144
465.579576810942            145.010369493329
465.40718647561            144.791463085585
465.235379050801            144.572154367442
465.064155871794            144.352445860899
464.893518261156            144.132340089363
464.723467528771            143.911839577591
464.554004971881            143.690946851632
464.385131875112            143.469664438767
464.216849510519            143.247994867454
464.049159137613            143.025940667268
463.882062003399            142.803504368845
463.715559342412            142.580688503827
463.549652376751            142.357495604805
463.384342316115            142.133928205263
463.219630357841            141.909988839525
463.055517686937            141.685680042699
462.892005476118            141.461004350622
462.729094885844            141.235964299809
462.566787064357            141.0105624274
462.405083147714            140.784801271104
462.243984259829            140.558683369149
462.083491512503            140.332211260232
461.923606005467            140.105387483465
461.764328826415            139.878214578325
461.605661051043            139.650695084604
461.447603743087            139.422831542359
461.290157954358            139.194626491862
461.133324724781            138.966082473553
460.97710508243            138.737202027989
460.821500043571            138.507987695795
460.666510612695            138.278442017623
460.512137782556            138.048567534095
460.358382534212            137.818366785763
460.205245837059            137.587842313064
460.052728648873            137.356996656265
459.900831915846            137.125832355429
459.749556572623            136.894351950362
459.598903542343            136.662557980571
459.448873736674            136.430452985221
459.299468055856            136.19803950309
459.150687388733            135.965320072524
459.0025326128            135.732297231399
458.855004594232            135.498973517073
458.70810418793            135.265351466348
458.561832237555            135.031433615427
458.41618957557            134.797222499873
458.271177023277            134.562720654567
458.126795390855            134.327930613671
457.983045477399            134.092854910583
457.83992807096            133.857496077905
457.697443948583            133.621856647394
457.555593876347            133.385939149934
457.4143786094            133.149746115488
457.273798892003            132.913280073069
457.133855457565            132.676543550695
456.994549028682            132.439539075357
456.855880317179            132.20226917298
456.717850024145            131.964736368388
456.580458839976            131.726943185269
456.443707444407            131.488892146134
456.307596506561            131.250585772291
456.172126684976            131.012026583803
456.037298627653            130.773217099458
455.903112972093            130.534159836731
455.769570345329            130.294857311757
455.636671363975            130.055312039289
455.504416634257            129.815526532676
455.372806752055            129.57550330382
455.241842302941            129.335244863152
455.111523862216            129.094753719598
454.981851994952            128.854032380544
454.852827256027            128.613083351811
454.724450190166            128.371909137624
454.596721331978            128.130512240577
454.469641205995            127.888895161607
454.343210326708            127.647060399965
454.217429198611            127.405010453186
454.092298316232            127.162747817059
453.967818164176            126.920274985603
453.843989217163            126.677594451034
453.720811940063            126.434708703741
453.598286787936            126.191620232257
453.47641420607            125.948331523234
453.355194630019            125.704845061414
453.234628485639            125.461163329605
453.114716189128            125.217288808655
452.99545814706            124.973223977423
452.876854756429            124.728971312762
452.758906404678            124.484533289485
452.641613469745            124.239912380345
452.524976320092            123.995111056012
452.408995314749            123.750131785048
452.293670803346            123.504977033881
452.179003126155            123.259649266787
452.064992614123            123.014150945862
451.951639588907            122.768484531004
451.838944362919            122.522652479887
451.726907239353            122.276657247942
451.615528512228            122.030501288333
451.50480846642            121.784187051939
451.394747377704            121.53771698733
451.285345512782            121.291093540748
451.176603129329            121.044319156086
451.068520476019            120.79739627487
450.961097792568            120.550327336235
450.854335309767            120.30311477691
450.748233249517            120.055761031197
450.642791824866            119.808268530951
450.538011240045            119.560639705566
450.433891690499            119.31287698195
450.330433362929            119.064982784514
450.22763643532            118.816959535147
450.12550107698            118.568809653207
450.024027448575            118.320535555497
449.923215702162            118.072139656252
449.823065981223            117.823624367119
449.723578420701            117.574992097146
449.624753147034            117.326245252761
449.526590278188            117.07738623776
449.429089923692            116.828417453287
449.332252184671            116.579341297825
449.236077153881            116.330160167175
449.140564915741            116.080876454445
449.045715546367            115.831492550034
448.951529113607            115.582010841621
448.85800567707            115.332433714144
448.765145288163            115.082763549796
448.672947990122            114.833002728001
448.581413818045            114.583153625411
448.490542798924            114.333218615885
448.400334951678            114.083200070483
448.310790287186            113.833100357446
448.221908808315            113.582921842192
448.133690509961            113.332666887297
448.046135379068            113.08233785249
447.959243394671            112.831937094632
447.873014527921            112.581466967716
447.787448742118            112.330929822848
447.702545992743            112.080328008238
447.618306227489            111.829663869192
447.534729386288            111.578939748097
447.451815401348            111.328157984415
447.369564197179            111.077320914671
447.287975690623            110.826430872443
447.207049790887            110.575490188355
447.126786399571            110.324501190064
447.0471854107            110.073466202251
446.96824671075            109.822387546617
446.88997017868            109.571267541869
446.812355685962            109.320108503713
446.735403096606            109.068912744846
446.659112267197            108.81768257495
446.583483046914            108.566420300677
446.508515277565            108.315128225651
446.434208793615            108.063808650453
446.360563422211            107.812463872615
446.287578983214            107.561096186616
446.215255289224            107.309707883871
446.14359214561            107.058301252726
446.072589350534            106.806878578452
446.002246694985            106.555442143237
445.932563962798            106.303994226179
445.863540930688            106.052537103283
445.795177368272            105.801073047451
445.727473038098            105.54960432848
445.660427695674            105.298133213052
445.594041089487            105.046661964733
445.528312961037            104.795192843964
445.463243044859            104.543728108056
445.398831068549            104.29227001119
445.335076752789            104.040820804405
445.271979811376            103.789382735596
445.209539951243            103.537958049511
445.147756872485            103.286548987744
445.086630268388            103.035157788735
445.026159825446            102.783786687757
444.966345223394            102.532437916922
444.907186135224            102.281113705172
444.848682227216            102.029816278273
444.79083315896            101.778547858817
444.733638583375            101.527310666214
444.677098146743            101.276106916689
444.621211488719            101.024938823283
444.565978242367            100.773808595843
444.511398034173            100.522718441025
444.457470484075            100.271670562287
444.404195205482            100.020667159887
444.351571805295            99.7697104308827
444.299599883936            99.5188025691268
444.248279035361            99.2679457652639
444.197608847089            99.0171422067295
444.147588900221            98.7663940777473
444.098218769461            98.5157035593267
444.049498023139            98.2650728292613
444.00142622323            98.0145040621262
443.954002925378            97.7639994292766
443.907227678913            97.5135610988458
443.861100026876            97.2631912357438
443.815619506035            97.0128920016551
443.770785646908            96.7626655550379
443.726597973782            96.512514051122
443.683056004734            96.2624396419078
443.640159251648            96.0124444761651
443.597907220238            95.7625306994313
443.556299410066            95.5127004540118
443.515335314558            95.2629558789768
443.475014421028            95.0132991101618
443.435336210695            94.763732280167
443.396300158696            94.5142575183548
443.357905734116            94.2648769508512
443.320152399995            94.0155927005433
443.28303961335            93.7664068870796
443.246566825196            93.5173216268696
443.210733480558            93.2683390330825
443.175539018494            93.0194612156474
443.140982872106            92.7706902812528
443.107064468564            92.5220283333465
443.073783229117            92.2734774721346
443.041138569114            92.0250397945823
443.009129898015            91.7767173944127
442.977756619415            91.5285123621073
442.947018131054            91.2804267849063
442.916913824835            91.0324627468073
442.887443086839            90.7846223285668
442.858605297343            90.5369076076989
442.830399830834            90.2893206584769
442.802826056021            90.0418635519319
442.775883335855            89.7945383558534
442.749571027543            89.5473471347906
442.723888482559            89.3002919500513
442.698835046663            89.0533748597023
442.674410059912            88.8065979185707
442.650612856676            88.5599631782431
442.627442765651            88.3134726870659
442.604899109874            88.0671284901472
442.582981206735            87.8209326293552
442.561688367992            87.5748871433198
442.541019899783            87.3289940674327
442.520975102639            87.0832554338476
442.501553271499            86.8376732714811
442.482753695719            86.5922496060127
442.464575659088            86.3469864598855
442.447018439839            86.1018858523069
442.430081310661            85.8569497992484
442.413763538711            85.6121803134468
442.398064385627            85.3675794044043
442.382983107537            85.1231490783886
442.368518955075            84.8788913384345
442.354671173386            84.6348081843435
442.341439002143            84.3909016126842
442.328821675556            84.1471736167933
442.316818422382            83.903626186776
442.305428465935            83.6602613095057
442.294651024098            83.4170809686258
442.284485309336            83.1740871445485
442.274930528698            82.9312818144567
442.265985883836            82.6886669523036
442.257650571009            82.4462445288132
442.249923781095            82.2040165114808
442.2428046996            81.9619848645728
442.236292506667            81.7201515491284
442.230386377086            81.478518522958
442.225085480301            81.2370877406456
442.220388980423            80.9958611535465
442.216296036232            80.75484070979
442.212805801193            80.5140283542783
442.209917423459            80.2734260286867
442.207630045881            80.0330356714638
442.205942806015            79.7928592178321
442.204854836133            79.5528985997873
442.204365263227            79.3131557460987
442.204473209018            79.0736325823094
442.205177789964            78.8343310307356
442.206478117267            78.5952530104672
442.208373296879            78.3564004373671
442.210862429509            78.1177752240713
442.213944610633            77.8793792799888
442.217618930495            77.6412145113007
442.22188447412            77.4032828209607
442.226740321313            77.1655861086936
442.232185546673            76.9281262709963
442.238219219593            76.6909052011362
442.244840404267            76.453924789151
442.2520481597            76.2171869218475
442.259841539708            75.9806934828026
442.268219592926            75.7444463523609
442.277181362814            75.508447407634
442.286725887662            75.2726985225013
442.296852200591            75.0372015676066
442.307559329565            74.8019584103596
442.31884629739            74.5669709149329
442.330712121721            74.3322409422619
442.343155815066            74.0977703500435
442.356176384791            73.8635609927348
442.369772833122            73.6296147215515
442.383944157153            73.3959333844667
442.398689348845            73.1625188262095
442.414007395035            72.9293728882636
442.429897277434            72.6964974088651
442.446357972637            72.4638942230009
442.46338845212            72.2315651624083
442.480987682247            71.9995120555703
442.499154624275            71.7677367277168
442.51788823435            71.5362410008203
442.537187463517            71.3050266935947
442.55705125772            71.0740956214929
442.577478557805            70.8434495967048
442.598468299521            70.6130904281544
442.620019413524            70.3830199214977
442.64213082538            70.15323987912
442.664801455565            69.923752100133
442.688030219468            69.6945583803726
442.711816027394            69.465660512396
442.736157784564            69.2370602854776
442.761054391118            69.0087594856078
442.786504742117            68.7807598954882
442.812507727543            68.5530632945295
442.8390622323            68.3256714588475
442.866167136217            68.0985861612597
442.893821314049            67.8718091712823
442.922023635478            67.6453422551258
442.950772965111            67.4191871756918
442.980068162486            67.1933456925687
443.009908082066            66.9678195620279
443.040291573249            66.74261053702
443.071217480359            66.51772036717
443.102684642651            66.2931507987737
443.134691894311            66.0689035747924
443.167238064458            65.8449804348494
443.20032197714            65.6213831152242
443.233942451335            65.3981133488488
443.268098300957            65.1751728653024
443.302788334844            64.9525633908058
443.33801135677            64.7302866482172
443.373766165439            64.5083443570264
443.410051554481            64.2867382333496
443.446866312459            64.0654699899245
443.484209222864            63.8445413361031
443.522079064114            63.6239539778475
443.560474609556            63.4037096177236
443.599394627461            63.1838099548946
443.638837881027            62.9642566851155
443.678803128378            62.745051500727
443.719289122559            62.5261960906481
443.760294611537            62.3076921403707
443.801818338202            62.0895413319523
443.843859040361            61.8717453440098
443.886415450742            61.6543058517118
443.929486296989            61.4372245267724
443.973070301659            61.2205030374434
444.017166182225            61.0041430485076
444.06177265107            60.7881462212703
444.10688841549            60.5725142135532
444.152512177686            60.3572486796856
444.198642634769            60.1423512704964
444.24527847875            59.9278236333071
444.292418396548            59.7136674119231
444.340061069977            59.4998842466252
444.388205175753            59.2864757741614
444.436849385488            59.0734436277381
444.485992365685            58.860789437012
444.535632777744            58.6485148280807
444.585769277948            58.4366214234738
444.636400517473            58.2251108421437
444.687525142374            58.0139846994563
444.739141793593            57.8032446071822
444.791249106948            57.5928921734854
444.843845713136            57.382929002916
444.896930237728            57.1733566963981
444.950501301166            56.9641768512208
445.004557518762            56.7553910610277
445.059097500694            56.547000915807
445.114119852002            56.3390080018805
445.16962317259            56.131413901893
445.225606057217            55.9242201948013
445.282067095498            55.7174284558639
445.339004871901            55.5110402566295
445.396417965743            55.3050571649251
445.454304951184            55.0994807448455
445.512664397233            54.8943125567411
445.571494867736            54.6895541572066
445.630794921375            54.4852070990685
445.69056311167            54.2812729313734
445.750797986968            54.0777531993757
445.811498090447            53.874649444525
445.872661960109            53.6719632044539
445.934288128779            53.4696960129649
445.996375124098            53.2678494000173
446.058921468525            53.0664248917149
446.121925679332            52.8654240102927
446.185386268596            52.6648482741021
446.249301743207            52.4646991975994
446.313670604851            52.2649782913303
446.378491350019            52.0656870619171
446.443762469995            51.8668270120446
446.50948245086            51.668399640445
446.575649773483            51.4704064418847
446.642262913519            51.2728489071485
446.70932034141            51.075728523026
446.776820522377            50.8790467722962
446.84476191642            50.6828051337121
446.913142978311            50.4870050819861
446.981962157597            50.2916480877738
447.05121789859            50.0967356176595
447.12090864037            49.90226913414
447.191032816778            49.7082500956074
447.261588856413            49.5146799563351
447.332575182633            49.3215601664606
447.403990213546            49.1288921719686
447.475832362013            48.9366774146749
447.54810003564            48.7449173322094
447.620791636779            48.5536133579997
447.693905562521            48.3627669212531
447.767440204699            48.1723794469396
447.841393949879            47.9824523557752
447.91576517936            47.7929870642031
447.990552269173            47.6039849843762
448.065753590075            47.4154475241394
448.141367507548            47.2273760870114
448.217392381797            47.0397720721661
448.293826567745            46.8526368744139
448.370668415033            46.6659718841837
448.447916268018            46.4797784875031
448.525568465766            46.29405806598
448.603623342054            46.1088119967835
448.682079225369            45.9240416526236
448.760934438898            45.7397484017321
448.840187300537            45.5559336078437
448.919836122876            45.3725986301743
448.999879213211            45.1897448234024
449.080314873527            45.0073735376482
449.16114140051            44.8254861184524
449.242357085536            44.6440839067575
449.323960214672            44.4631682388851
449.405949068674            44.2827404465152
449.488321922985            44.1028018566664
449.571077047737            43.9233537916725
449.654212707742            43.7443975691627
449.737727162498            43.5659345020388
449.821618666183            43.3879658984538
449.905885467657            43.21049306179
449.990525810456            43.0335172906362
450.075537932796            42.8570398787654
450.160920067571            42.681062115113
450.246670442348            42.5055852837526
450.332787279371            42.3306106638747
450.419268795558            42.156139529762
450.5061132025            41.9821731507678
450.593318706462            41.8087127912902
450.680883508383            41.6357597107516
450.76880580387            41.4633151635717
450.857083783206            41.2913803991455
450.945715631346            41.1199566618186
451.034699527914            40.9490451908626
451.124033647207            40.7786472204511
451.213716158196            40.6087639796347
451.303745224523            40.4393966923158
451.394119004502            40.2705465772244
451.484835651123            40.102214847892
451.575893312047            39.9344027126274
451.667290129612            39.7671113744895
451.759024240831            39.6003420312626
451.851093777393            39.4340958754313
451.943496865667            39.2683740941525
452.036231626699            39.1031778692307
452.129296176217            38.9385083770912
452.222688624632            38.7743667887534
452.316407077035            38.6107542698036
452.410449633207            38.4476719803694
452.504814387615            38.2851210750914
452.599499429416            38.1231027030964
452.694502842458            37.9616180079703
452.789822705285            37.8006681277299
452.885457091138            37.6402541947957
452.981404067956            37.480377335964
453.077661698382            37.321038672378
453.174228039765            37.1622393195013
453.271101144161            37.0039803870876
453.36827905834            36.8462629791533
453.465759823785            36.6890881939488
453.563541476702            36.5324571239289
453.661622048016            36.3763708557242
453.759999563382            36.2208304701129
453.858672043185            36.0658370419893
453.957637502545            35.9113916403362
454.056893951322            35.7574953281945
454.156439394123            35.6041491626334
454.256271830301            35.4513541947206
454.356389253965            35.2991114694925
454.456789653985            35.1474220259223
454.557471013995            34.9962868968924
454.658431312398            34.8457071091611
454.759668522378            34.6956836833341
