Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
4,468750E+2	3,470073E-1	4,468750E+2	3,550646E-1	4,468750E+2	3,389949E-1	4,468750E+2	3,483653E-1	4,468750E+2	3,464931E-1	4,468750E+2	3,520187E-1	4,468750E+2	3,627301E-1	4,468750E+2	3,481691E-1
4,484375E+2	3,507599E-1	4,484375E+2	3,861093E-1	4,484375E+2	3,495817E-1	4,484375E+2	3,871863E-1	4,484375E+2	3,526588E-1	4,484375E+2	3,932246E-1	4,484375E+2	3,680049E-1	4,484375E+2	3,834824E-1
4,500000E+2	3,508717E-1	4,500000E+2	4,191708E-1	4,500000E+2	3,548917E-1	4,500000E+2	4,211175E-1	4,500000E+2	3,554109E-1	4,500000E+2	4,233762E-1	4,500000E+2	3,814464E-1	4,500000E+2	4,166421E-1
4,515625E+2	3,561991E-1	4,515625E+2	4,613861E-1	4,515625E+2	3,615606E-1	4,515625E+2	4,593780E-1	4,515625E+2	3,605146E-1	4,515625E+2	4,611805E-1	4,515625E+2	3,840106E-1	4,515625E+2	4,534056E-1
4,531250E+2	3,654363E-1	4,531250E+2	4,892553E-1	4,531250E+2	3,695425E-1	4,531250E+2	4,898914E-1	4,531250E+2	3,719258E-1	4,531250E+2	4,952870E-1	4,531250E+2	3,910944E-1	4,531250E+2	4,903641E-1
4,546875E+2	3,717973E-1	4,546875E+2	5,247770E-1	4,546875E+2	3,794136E-1	4,546875E+2	5,400370E-1	4,546875E+2	3,811943E-1	4,546875E+2	5,348311E-1	4,546875E+2	4,006027E-1	4,546875E+2	5,247228E-1
4,562500E+2	3,799588E-1	4,562500E+2	5,567182E-1	4,562500E+2	3,868859E-1	4,562500E+2	5,662979E-1	4,562500E+2	3,866548E-1	4,562500E+2	5,661573E-1	4,562500E+2	4,063110E-1	4,562500E+2	5,644465E-1
4,578125E+2	3,931855E-1	4,578125E+2	6,083501E-1	4,578125E+2	3,913916E-1	4,578125E+2	6,097776E-1	4,578125E+2	3,915306E-1	4,578125E+2	6,112037E-1	4,578125E+2	4,159055E-1	4,578125E+2	6,047085E-1
4,593750E+2	4,048109E-1	4,593750E+2	6,377472E-1	4,593750E+2	4,018953E-1	4,593750E+2	6,508375E-1	4,593750E+2	3,973839E-1	4,593750E+2	6,523196E-1	4,593750E+2	4,188505E-1	4,593750E+2	6,465033E-1
4,609375E+2	4,063214E-1	4,609375E+2	6,719518E-1	4,609375E+2	4,049956E-1	4,609375E+2	6,797941E-1	4,609375E+2	4,115464E-1	4,609375E+2	6,849751E-1	4,609375E+2	4,298583E-1	4,609375E+2	6,758603E-1
4,625000E+2	4,142293E-1	4,625000E+2	7,232461E-1	4,625000E+2	4,088679E-1	4,625000E+2	7,165112E-1	4,625000E+2	4,152777E-1	4,625000E+2	7,157608E-1	4,625000E+2	4,403703E-1	4,625000E+2	7,147484E-1
4,640625E+2	4,268129E-1	4,640625E+2	7,639517E-1	4,640625E+2	4,176967E-1	4,640625E+2	7,635502E-1	4,640625E+2	4,227344E-1	4,640625E+2	7,617306E-1	4,640625E+2	4,484798E-1	4,640625E+2	7,520440E-1
4,656250E+2	4,370509E-1	4,656250E+2	7,959702E-1	4,656250E+2	4,305012E-1	4,656250E+2	8,081144E-1	4,656250E+2	4,352796E-1	4,656250E+2	8,169105E-1	4,656250E+2	4,650810E-1	4,656250E+2	7,950648E-1
4,671875E+2	4,262863E-1	4,671875E+2	8,448660E-1	4,671875E+2	4,376528E-1	4,671875E+2	8,485649E-1	4,671875E+2	4,421964E-1	4,671875E+2	8,493296E-1	4,671875E+2	4,712015E-1	4,671875E+2	8,366242E-1
4,687500E+2	4,382364E-1	4,687500E+2	8,807503E-1	4,687500E+2	4,496823E-1	4,687500E+2	8,825234E-1	4,687500E+2	4,539926E-1	4,687500E+2	8,840183E-1	4,687500E+2	4,847392E-1	4,687500E+2	8,804741E-1
4,703125E+2	4,590408E-1	4,703125E+2	9,355220E-1	4,703125E+2	4,648485E-1	4,703125E+2	9,369333E-1	4,703125E+2	4,686100E-1	4,703125E+2	9,373677E-1	4,703125E+2	4,944876E-1	4,703125E+2	9,176414E-1
4,718750E+2	4,644563E-1	4,718750E+2	9,782289E-1	4,718750E+2	4,710718E-1	4,718750E+2	9,814190E-1	4,718750E+2	4,737493E-1	4,718750E+2	9,836357E-1	4,718750E+2	5,101615E-1	4,718750E+2	9,688382E-1
4,734375E+2	4,677271E-1	4,734375E+2	1,042015E+0	4,734375E+2	4,733386E-1	4,734375E+2	1,027970E+0	4,734375E+2	4,796246E-1	4,734375E+2	1,032086E+0	4,734375E+2	5,062760E-1	4,734375E+2	1,020966E+0
4,750000E+2	4,744945E-1	4,750000E+2	1,055279E+0	4,750000E+2	4,896451E-1	4,750000E+2	1,053899E+0	4,750000E+2	4,906243E-1	4,750000E+2	1,062145E+0	4,750000E+2	5,118956E-1	4,750000E+2	1,057664E+0
4,765625E+2	4,892384E-1	4,765625E+2	1,084334E+0	4,765625E+2	5,101735E-1	4,765625E+2	1,092023E+0	4,765625E+2	5,114537E-1	4,765625E+2	1,097083E+0	4,765625E+2	5,280922E-1	4,765625E+2	1,089394E+0
4,781250E+2	5,104917E-1	4,781250E+2	1,146051E+0	4,781250E+2	5,146296E-1	4,781250E+2	1,150394E+0	4,781250E+2	5,249778E-1	4,781250E+2	1,142336E+0	4,781250E+2	5,508929E-1	4,781250E+2	1,134290E+0
4,796875E+2	5,337319E-1	4,796875E+2	1,203226E+0	4,796875E+2	5,306021E-1	4,796875E+2	1,206837E+0	4,796875E+2	5,382131E-1	4,796875E+2	1,200500E+0	4,796875E+2	5,692550E-1	4,796875E+2	1,197970E+0
4,812500E+2	5,516657E-1	4,812500E+2	1,242084E+0	4,812500E+2	5,566681E-1	4,812500E+2	1,246670E+0	4,812500E+2	5,502185E-1	4,812500E+2	1,254266E+0	4,812500E+2	5,812076E-1	4,812500E+2	1,236612E+0
4,828125E+2	5,639626E-1	4,828125E+2	1,297721E+0	4,828125E+2	5,558870E-1	4,828125E+2	1,302315E+0	4,828125E+2	5,628995E-1	4,828125E+2	1,305037E+0	4,828125E+2	5,843600E-1	4,828125E+2	1,289470E+0
4,843750E+2	5,591368E-1	4,843750E+2	1,344146E+0	4,843750E+2	5,617615E-1	4,843750E+2	1,355670E+0	4,843750E+2	5,637108E-1	4,843750E+2	1,350111E+0	4,843750E+2	5,951235E-1	4,843750E+2	1,346286E+0
4,859375E+2	5,587243E-1	4,859375E+2	1,392662E+0	4,859375E+2	5,627468E-1	4,859375E+2	1,396029E+0	4,859375E+2	5,680528E-1	4,859375E+2	1,394110E+0	4,859375E+2	5,962824E-1	4,859375E+2	1,390851E+0
4,875000E+2	5,873233E-1	4,875000E+2	1,406997E+0	4,875000E+2	5,848764E-1	4,875000E+2	1,428303E+0	4,875000E+2	5,893804E-1	4,875000E+2	1,425266E+0	4,875000E+2	6,165129E-1	4,875000E+2	1,413386E+0
4,890625E+2	6,145766E-1	4,890625E+2	1,460620E+0	4,890625E+2	6,130664E-1	4,890625E+2	1,490359E+0	4,890625E+2	6,242210E-1	4,890625E+2	1,477092E+0	4,890625E+2	6,496591E-1	4,890625E+2	1,466734E+0
4,906250E+2	6,211483E-1	4,906250E+2	1,522227E+0	4,906250E+2	6,309917E-1	4,906250E+2	1,547838E+0	4,906250E+2	6,383537E-1	4,906250E+2	1,536418E+0	4,906250E+2	6,743520E-1	4,906250E+2	1,534825E+0
4,921875E+2	6,293768E-1	4,921875E+2	1,581188E+0	4,921875E+2	6,441873E-1	4,921875E+2	1,582379E+0	4,921875E+2	6,552663E-1	4,921875E+2	1,596713E+0	4,921875E+2	6,757455E-1	4,921875E+2	1,578647E+0
4,937500E+2	6,560192E-1	4,937500E+2	1,670885E+0	4,937500E+2	6,561976E-1	4,937500E+2	1,658439E+0	4,937500E+2	6,565640E-1	4,937500E+2	1,666134E+0	4,937500E+2	6,893449E-1	4,937500E+2	1,649338E+0
4,953125E+2	6,419903E-1	4,953125E+2	1,714355E+0	4,953125E+2	6,409344E-1	4,953125E+2	1,698054E+0	4,953125E+2	6,446133E-1	4,953125E+2	1,696906E+0	4,953125E+2	6,920970E-1	4,953125E+2	1,677530E+0
4,968750E+2	7,168059E-1	4,968750E+2	1,740426E+0	4,968750E+2	7,226908E-1	4,968750E+2	1,754392E+0	4,968750E+2	7,307333E-1	4,968750E+2	1,757236E+0	4,968750E+2	7,763857E-1	4,968750E+2	1,738661E+0
4,984375E+2	7,416509E-1	4,984375E+2	1,817830E+0	4,984375E+2	7,577192E-1	4,984375E+2	1,836947E+0	4,984375E+2	7,651035E-1	4,984375E+2	1,837084E+0	4,984375E+2	8,000429E-1	4,984375E+2	1,814263E+0
5,000000E+2	7,467886E-1	5,000000E+2	1,870873E+0	5,000000E+2	7,799376E-1	5,000000E+2	1,906347E+0	5,000000E+2	7,764779E-1	5,000000E+2	1,902526E+0	5,000000E+2	8,182980E-1	5,000000E+2	1,871751E+0
5,015625E+2	7,596971E-1	5,015625E+2	1,949322E+0	5,015625E+2	7,975513E-1	5,015625E+2	1,956223E+0	5,015625E+2	7,799497E-1	5,015625E+2	1,972360E+0	5,015625E+2	8,303477E-1	5,015625E+2	1,954653E+0
5,031250E+2	7,873124E-1	5,031250E+2	1,975061E+0	5,031250E+2	8,047599E-1	5,031250E+2	1,971478E+0	5,031250E+2	7,900411E-1	5,031250E+2	1,994974E+0	5,031250E+2	8,360784E-1	5,031250E+2	1,973102E+0
5,046875E+2	7,823416E-1	5,046875E+2	2,080750E+0	5,046875E+2	7,785189E-1	5,046875E+2	2,094763E+0	5,046875E+2	7,865927E-1	5,046875E+2	2,082311E+0	5,046875E+2	8,198854E-1	5,046875E+2	2,054901E+0
5,062500E+2	7,991606E-1	5,062500E+2	2,142469E+0	5,062500E+2	7,810306E-1	5,062500E+2	2,145413E+0	5,062500E+2	7,913553E-1	5,062500E+2	2,157801E+0	5,062500E+2	8,477613E-1	5,062500E+2	2,136220E+0
5,078125E+2	8,132419E-1	5,078125E+2	2,208637E+0	5,078125E+2	8,203672E-1	5,078125E+2	2,194251E+0	5,078125E+2	8,124218E-1	5,078125E+2	2,214642E+0	5,078125E+2	8,528235E-1	5,078125E+2	2,187717E+0
5,093750E+2	8,638304E-1	5,093750E+2	2,363590E+0	5,093750E+2	8,285967E-1	5,093750E+2	2,276884E+0	5,093750E+2	8,274725E-1	5,093750E+2	2,272256E+0	5,093750E+2	8,702002E-1	5,093750E+2	2,266893E+0
5,109375E+2	8,414864E-1	5,109375E+2	2,545329E+0	5,109375E+2	8,511950E-1	5,109375E+2	2,407132E+0	5,109375E+2	8,783060E-1	5,109375E+2	2,412479E+0	5,109375E+2	9,291023E-1	5,109375E+2	2,364260E+0
5,125000E+2	8,543212E-1	5,125000E+2	2,408416E+0	5,125000E+2	8,698710E-1	5,125000E+2	2,404941E+0	5,125000E+2	8,862565E-1	5,125000E+2	2,410274E+0	5,125000E+2	9,512763E-1	5,125000E+2	2,373478E+0
5,140625E+2	1,055812E+0	5,140625E+2	2,434427E+0	5,140625E+2	9,430095E-1	5,140625E+2	2,455383E+0	5,140625E+2	9,631390E-1	5,140625E+2	2,493048E+0	5,140625E+2	1,014440E+0	5,140625E+2	2,463023E+0
5,156250E+2	9,931390E-1	5,156250E+2	2,564551E+0	5,156250E+2	9,190053E-1	5,156250E+2	2,529808E+0	5,156250E+2	9,434147E-1	5,156250E+2	2,541491E+0	5,156250E+2	9,748164E-1	5,156250E+2	2,514869E+0
5,171875E+2	1,028347E+0	5,171875E+2	2,647561E+0	5,171875E+2	1,007263E+0	5,171875E+2	2,600800E+0	5,171875E+2	1,005310E+0	5,171875E+2	2,579819E+0	5,171875E+2	1,046506E+0	5,171875E+2	2,576607E+0
5,187500E+2	1,155191E+0	5,187500E+2	2,659489E+0	5,187500E+2	1,101614E+0	5,187500E+2	2,677304E+0	5,187500E+2	1,107399E+0	5,187500E+2	2,662528E+0	5,187500E+2	1,168652E+0	5,187500E+2	2,652904E+0
5,203125E+2	1,190342E+0	5,203125E+2	2,682251E+0	5,203125E+2	1,166431E+0	5,203125E+2	2,803427E+0	5,203125E+2	1,168024E+0	5,203125E+2	2,822766E+0	5,203125E+2	1,241455E+0	5,203125E+2	2,771157E+0
5,218750E+2	1,346612E+0	5,218750E+2	2,784677E+0	5,218750E+2	1,240588E+0	5,218750E+2	2,852776E+0	5,218750E+2	1,281102E+0	5,218750E+2	2,869391E+0	5,218750E+2	1,351281E+0	5,218750E+2	2,813491E+0
5,234375E+2	1,306278E+0	5,234375E+2	2,935850E+0	5,234375E+2	1,231254E+0	5,234375E+2	2,921256E+0	5,234375E+2	1,224904E+0	5,234375E+2	2,941673E+0	5,234375E+2	1,297276E+0	5,234375E+2	2,896554E+0
5,250000E+2	1,274268E+0	5,250000E+2	3,126600E+0	5,250000E+2	1,271125E+0	5,250000E+2	3,098008E+0	5,250000E+2	1,266137E+0	5,250000E+2	3,097134E+0	5,250000E+2	1,340821E+0	5,250000E+2	3,030688E+0
5,265625E+2	1,449494E+0	5,265625E+2	3,154720E+0	5,265625E+2	1,351023E+0	5,265625E+2	3,172571E+0	5,265625E+2	1,339965E+0	5,265625E+2	3,174042E+0	5,265625E+2	1,425166E+0	5,265625E+2	3,146009E+0
5,281250E+2	1,400470E+0	5,281250E+2	3,175556E+0	5,281250E+2	1,369982E+0	5,281250E+2	3,149976E+0	5,281250E+2	1,357623E+0	5,281250E+2	3,157276E+0	5,281250E+2	1,392755E+0	5,281250E+2	3,129097E+0
5,296875E+2	1,288173E+0	5,296875E+2	3,336344E+0	5,296875E+2	1,377237E+0	5,296875E+2	3,265235E+0	5,296875E+2	1,390890E+0	5,296875E+2	3,244365E+0	5,296875E+2	1,438420E+0	5,296875E+2	3,230061E+0
5,312500E+2	1,353700E+0	5,312500E+2	3,517998E+0	5,312500E+2	1,383416E+0	5,312500E+2	3,347323E+0	5,312500E+2	1,371015E+0	5,312500E+2	3,370137E+0	5,312500E+2	1,435117E+0	5,312500E+2	3,361938E+0
5,328125E+2	1,408212E+0	5,328125E+2	3,616283E+0	5,328125E+2	1,491338E+0	5,328125E+2	3,547410E+0	5,328125E+2	1,461160E+0	5,328125E+2	3,526619E+0	5,328125E+2	1,542996E+0	5,328125E+2	3,510389E+0
5,343750E+2	1,519649E+0	5,343750E+2	3,693763E+0	5,343750E+2	1,471172E+0	5,343750E+2	3,753152E+0	5,343750E+2	1,487159E+0	5,343750E+2	3,814407E+0	5,343750E+2	1,541393E+0	5,343750E+2	3,761285E+0
5,359375E+2	1,701818E+0	5,359375E+2	3,709944E+0	5,359375E+2	1,634171E+0	5,359375E+2	3,790520E+0	5,359375E+2	1,587600E+0	5,359375E+2	3,805885E+0	5,359375E+2	1,655882E+0	5,359375E+2	3,749096E+0
5,375000E+2	1,969778E+0	5,375000E+2	3,929362E+0	5,375000E+2	1,762644E+0	5,375000E+2	3,868140E+0	5,375000E+2	1,698644E+0	5,375000E+2	3,867532E+0	5,375000E+2	1,842836E+0	5,375000E+2	3,791350E+0
5,390625E+2	1,749729E+0	5,390625E+2	4,031485E+0	5,390625E+2	1,766114E+0	5,390625E+2	4,035822E+0	5,390625E+2	1,717691E+0	5,390625E+2	3,978223E+0	5,390625E+2	1,779318E+0	5,390625E+2	3,879981E+0
5,406250E+2	1,597118E+0	5,406250E+2	3,984143E+0	5,406250E+2	1,664731E+0	5,406250E+2	4,001215E+0	5,406250E+2	1,727178E+0	5,406250E+2	4,062757E+0	5,406250E+2	1,786381E+0	5,406250E+2	4,071555E+0
5,421875E+2	1,768014E+0	5,421875E+2	4,323554E+0	5,421875E+2	1,887461E+0	5,421875E+2	4,337627E+0	5,421875E+2	1,925468E+0	5,421875E+2	4,388573E+0	5,421875E+2	2,054419E+0	5,421875E+2	4,334278E+0
5,437500E+2	2,397957E+0	5,437500E+2	4,225430E+0	5,437500E+2	2,154684E+0	5,437500E+2	4,446105E+0	5,437500E+2	2,181472E+0	5,437500E+2	4,402896E+0	5,437500E+2	2,228151E+0	5,437500E+2	4,324988E+0
5,453125E+2	2,448124E+0	5,453125E+2	4,698286E+0	5,453125E+2	2,305033E+0	5,453125E+2	4,505360E+0	5,453125E+2	2,271309E+0	5,453125E+2	4,595925E+0	5,453125E+2	2,349090E+0	5,453125E+2	4,481845E+0
5,468750E+2	2,336169E+0	5,468750E+2	4,945702E+0	5,468750E+2	2,257823E+0	5,468750E+2	4,542799E+0	5,468750E+2	2,345713E+0	5,468750E+2	4,603302E+0	5,468750E+2	2,408584E+0	5,468750E+2	4,475650E+0
5,484375E+2	2,457551E+0	5,484375E+2	4,689146E+0	5,484375E+2	2,396255E+0	5,484375E+2	4,615516E+0	5,484375E+2	2,389444E+0	5,484375E+2	4,553930E+0	5,484375E+2	2,399885E+0	5,484375E+2	4,456776E+0
5,500000E+2	2,357015E+0	5,500000E+2	5,106412E+0	5,500000E+2	2,253280E+0	5,500000E+2	4,831358E+0	5,500000E+2	2,338501E+0	5,500000E+2	4,804190E+0	5,500000E+2	2,393513E+0	5,500000E+2	4,744202E+0
5,515625E+2	2,570709E+0	5,515625E+2	5,347755E+0	5,515625E+2	2,235500E+0	5,515625E+2	5,055203E+0	5,515625E+2	2,399607E+0	5,515625E+2	5,110217E+0	5,515625E+2	2,442643E+0	5,515625E+2	5,023194E+0
5,531250E+2	2,058925E+0	5,531250E+2	5,339511E+0	5,531250E+2	2,405506E+0	5,531250E+2	5,511810E+0	5,531250E+2	2,496136E+0	5,531250E+2	5,585740E+0	5,531250E+2	2,557338E+0	5,531250E+2	5,437438E+0
5,546875E+2	2,326633E+0	5,546875E+2	5,486671E+0	5,546875E+2	2,876010E+0	5,546875E+2	5,678837E+0	5,546875E+2	2,882028E+0	5,546875E+2	5,575641E+0	5,546875E+2	2,968162E+0	5,546875E+2	5,486438E+0
5,562500E+2	2,598615E+0	5,562500E+2	5,366607E+0	5,562500E+2	3,144882E+0	5,562500E+2	5,708789E+0	5,562500E+2	3,239272E+0	5,562500E+2	5,630869E+0	5,562500E+2	3,272405E+0	5,562500E+2	5,636162E+0
5,578125E+2	2,798276E+0	5,578125E+2	5,167331E+0	5,578125E+2	3,386815E+0	5,578125E+2	5,687733E+0	5,578125E+2	3,503116E+0	5,578125E+2	5,655851E+0	5,578125E+2	3,575459E+0	5,578125E+2	5,626413E+0
5,593750E+2	3,486592E+0	5,593750E+2	5,262510E+0	5,593750E+2	3,079011E+0	5,593750E+2	5,735423E+0	5,593750E+2	3,330501E+0	5,593750E+2	5,789574E+0	5,593750E+2	3,435283E+0	5,593750E+2	5,797349E+0
5,609375E+2	3,733065E+0	5,609375E+2	6,174371E+0	5,609375E+2	3,076588E+0	5,609375E+2	6,200581E+0	5,609375E+2	3,343627E+0	5,609375E+2	6,224145E+0	5,609375E+2	3,392300E+0	5,609375E+2	5,965021E+0
5,625000E+2	3,297405E+0	5,625000E+2	6,752797E+0	5,625000E+2	3,472900E+0	5,625000E+2	6,463119E+0	5,625000E+2	3,595932E+0	5,625000E+2	6,428003E+0	5,625000E+2	3,767520E+0	5,625000E+2	6,207732E+0
5,640625E+2	3,545960E+0	5,640625E+2	6,811141E+0	5,640625E+2	4,014309E+0	5,640625E+2	6,953314E+0	5,640625E+2	4,064225E+0	5,640625E+2	6,715627E+0	5,640625E+2	4,214255E+0	5,640625E+2	6,591018E+0
5,656250E+2	4,878362E+0	5,656250E+2	7,293610E+0	5,656250E+2	4,470226E+0	5,656250E+2	6,599766E+0	5,656250E+2	4,507601E+0	5,656250E+2	6,804245E+0	5,656250E+2	4,793276E+0	5,656250E+2	6,632074E+0
5,671875E+2	4,978950E+0	5,671875E+2	6,770576E+0	5,671875E+2	4,498349E+0	5,671875E+2	6,449473E+0	5,671875E+2	4,738771E+0	5,671875E+2	6,572414E+0	5,671875E+2	4,762315E+0	5,671875E+2	6,373890E+0
5,687500E+2	5,093016E+0	5,687500E+2	6,254452E+0	5,687500E+2	4,711919E+0	5,687500E+2	7,061719E+0	5,687500E+2	5,124198E+0	5,687500E+2	7,108834E+0	5,687500E+2	5,255375E+0	5,687500E+2	6,701224E+0
5,703125E+2	5,875170E+0	5,703125E+2	7,332061E+0	5,703125E+2	5,399509E+0	5,703125E+2	7,345616E+0	5,703125E+2	5,511565E+0	5,703125E+2	7,413259E+0	5,703125E+2	5,828734E+0	5,703125E+2	7,175722E+0
5,718750E+2	5,006642E+0	5,718750E+2	7,000051E+0	5,718750E+2	5,212603E+0	5,718750E+2	7,772557E+0	5,718750E+2	5,583732E+0	5,718750E+2	7,878543E+0	5,718750E+2	5,419096E+0	5,718750E+2	7,377569E+0
5,734375E+2	4,855167E+0	5,734375E+2	6,783034E+0	5,734375E+2	5,917210E+0	5,734375E+2	7,648721E+0	5,734375E+2	5,940395E+0	5,734375E+2	7,647910E+0	5,734375E+2	6,096827E+0	5,734375E+2	7,370587E+0
5,750000E+2	5,827005E+0	5,750000E+2	8,237267E+0	5,750000E+2	6,212237E+0	5,750000E+2	8,223846E+0	5,750000E+2	6,452921E+0	5,750000E+2	8,041632E+0	5,750000E+2	6,462475E+0	5,750000E+2	7,978949E+0
5,765625E+2	6,791151E+0	5,765625E+2	7,607794E+0	5,765625E+2	7,540209E+0	5,765625E+2	7,994834E+0	5,765625E+2	7,427886E+0	5,765625E+2	7,806745E+0	5,765625E+2	7,624965E+0	5,765625E+2	7,772320E+0
5,781250E+2	8,651191E+0	5,781250E+2	8,288071E+0	5,781250E+2	8,084256E+0	5,781250E+2	7,493486E+0	5,781250E+2	8,120650E+0	5,781250E+2	7,939924E+0	5,781250E+2	8,169507E+0	5,781250E+2	7,535189E+0
5,796875E+2	7,882969E+0	5,796875E+2	9,086844E+0	5,796875E+2	7,999046E+0	5,796875E+2	8,231125E+0	5,796875E+2	7,787253E+0	5,796875E+2	8,634858E+0	5,796875E+2	8,253406E+0	5,796875E+2	7,922157E+0
5,812500E+2	9,065931E+0	5,812500E+2	8,548608E+0	5,812500E+2	8,708768E+0	5,812500E+2	8,329002E+0	5,812500E+2	8,653649E+0	5,812500E+2	8,344586E+0	5,812500E+2	8,668932E+0	5,812500E+2	7,452247E+0
5,828125E+2	1,046476E+1	5,828125E+2	8,557333E+0	5,828125E+2	9,833911E+0	5,828125E+2	8,463128E+0	5,828125E+2	9,879227E+0	5,828125E+2	8,679747E+0	5,828125E+2	9,794218E+0	5,828125E+2	8,256627E+0
5,843750E+2	9,747762E+0	5,843750E+2	8,230304E+0	5,843750E+2	9,633507E+0	5,843750E+2	8,452987E+0	5,843750E+2	1,012002E+1	5,843750E+2	8,596919E+0	5,843750E+2	1,018017E+1	5,843750E+2	8,278533E+0
5,859375E+2	1,022467E+1	5,859375E+2	6,608474E+0	5,859375E+2	1,085034E+1	5,859375E+2	8,110389E+0	5,859375E+2	1,036618E+1	5,859375E+2	7,912399E+0	5,859375E+2	1,044561E+1	5,859375E+2	7,385306E+0
5,875000E+2	1,323758E+1	5,875000E+2	6,256754E+0	5,875000E+2	1,144060E+1	5,875000E+2	8,149584E+0	5,875000E+2	1,176619E+1	5,875000E+2	7,974873E+0	5,875000E+2	1,168053E+1	5,875000E+2	7,544742E+0
5,890625E+2	1,604543E+1	5,890625E+2	6,717814E+0	5,890625E+2	1,328944E+1	5,890625E+2	6,742719E+0	5,890625E+2	1,319022E+1	5,890625E+2	7,438502E+0	5,890625E+2	1,294779E+1	5,890625E+2	6,838442E+0
5,906250E+2	1,368729E+1	5,906250E+2	6,359078E+0	5,906250E+2	1,435927E+1	5,906250E+2	6,754879E+0	5,906250E+2	1,417188E+1	5,906250E+2	7,674948E+0	5,906250E+2	1,423113E+1	5,906250E+2	7,015002E+0
5,921875E+2	1,274681E+1	5,921875E+2	4,484031E+0	5,921875E+2	1,454267E+1	5,921875E+2	6,467804E+0	5,921875E+2	1,489381E+1	5,921875E+2	6,567731E+0	5,921875E+2	1,477848E+1	5,921875E+2	6,357591E+0
5,937500E+2	1,411339E+1	5,937500E+2	5,714944E+0	5,937500E+2	1,532824E+1	5,937500E+2	4,829744E+0	5,937500E+2	1,567902E+1	5,937500E+2	4,794723E+0	5,937500E+2	1,485873E+1	5,937500E+2	4,629650E+0
5,953125E+2	1,694221E+1	5,953125E+2	5,226243E+0	5,953125E+2	1,766807E+1	5,953125E+2	5,349993E+0	5,953125E+2	1,786100E+1	5,953125E+2	4,271273E+0	5,953125E+2	1,678988E+1	5,953125E+2	4,806875E+0
5,968750E+2	1,492338E+1	5,968750E+2	4,520694E+0	5,968750E+2	1,672578E+1	5,968750E+2	4,618485E+0	5,968750E+2	1,658855E+1	5,968750E+2	4,431100E+0	5,968750E+2	1,624602E+1	5,968750E+2	4,222803E+0
5,984375E+2	1,537092E+1	5,984375E+2	3,037553E+0	5,984375E+2	1,715018E+1	5,984375E+2	3,548042E+0	5,984375E+2	1,648982E+1	5,984375E+2	3,142937E+0	5,984375E+2	1,650757E+1	5,984375E+2	2,568336E+0
6,000000E+2	1,565696E+1	6,000000E+2	2,821297E+0	6,000000E+2	1,635602E+1	6,000000E+2	3,901776E+0	6,000000E+2	1,640243E+1	6,000000E+2	2,934589E+0	6,000000E+2	1,613544E+1	6,000000E+2	2,357167E+0
6,015625E+2	1,618091E+1	6,015625E+2	3,921892E+0	6,015625E+2	1,808872E+1	6,015625E+2	2,117567E+0	6,015625E+2	1,843338E+1	6,015625E+2	1,897890E+0	6,015625E+2	1,716278E+1	6,015625E+2	8,915421E-1
6,031250E+2	1,944031E+1	6,031250E+2	1,922675E+0	6,031250E+2	1,943905E+1	6,031250E+2	7,320800E-1	6,031250E+2	1,968409E+1	6,031250E+2	1,047270E-1	6,031250E+2	1,855623E+1	6,031250E+2	6,115357E-1
6,046875E+2	1,801213E+1	6,046875E+2	-1,169921E+0	6,046875E+2	1,903900E+1	6,046875E+2	-7,697508E-1	6,046875E+2	1,924190E+1	6,046875E+2	-1,676884E+0	6,046875E+2	1,778908E+1	6,046875E+2	-7,357078E-1
6,062500E+2	1,749696E+1	6,062500E+2	-1,133242E+0	6,062500E+2	1,834124E+1	6,062500E+2	-1,247021E+0	6,062500E+2	1,901824E+1	6,062500E+2	-1,898144E+0	6,062500E+2	1,749588E+1	6,062500E+2	-2,455763E+0
6,078125E+2	1,841073E+1	6,078125E+2	-4,157480E+0	6,078125E+2	1,775185E+1	6,078125E+2	-3,065820E+0	6,078125E+2	1,778734E+1	6,078125E+2	-3,322357E+0	6,078125E+2	1,735348E+1	6,078125E+2	-3,493235E+0
6,093750E+2	1,617039E+1	6,093750E+2	-5,592960E+0	6,093750E+2	1,700953E+1	6,093750E+2	-4,418467E+0	6,093750E+2	1,660066E+1	6,093750E+2	-4,762776E+0	6,093750E+2	1,576318E+1	6,093750E+2	-4,483889E+0
6,109375E+2	1,695151E+1	6,109375E+2	-5,257078E+0	6,109375E+2	1,785755E+1	6,109375E+2	-4,455745E+0	6,109375E+2	1,711909E+1	6,109375E+2	-5,230718E+0	6,109375E+2	1,655512E+1	6,109375E+2	-4,538112E+0
