Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
6,234375E+2	7,295968E+1	6,234375E+2	7,938420E+1	6,234375E+2	9,246285E+1	6,234375E+2	1,029174E+2
6,250000E+2	7,287971E+1	6,250000E+2	8,131654E+1	6,250000E+2	9,256786E+1	6,250000E+2	1,027759E+2
6,265625E+2	7,315934E+1	6,265625E+2	8,305343E+1	6,265625E+2	9,263028E+1	6,265625E+2	1,027187E+2
6,281250E+2	7,306662E+1	6,281250E+2	8,293577E+1	6,281250E+2	9,264877E+1	6,281250E+2	1,023921E+2
6,296875E+2	7,402467E+1	6,296875E+2	8,347829E+1	6,296875E+2	9,350154E+1	6,296875E+2	1,036152E+2
6,312500E+2	7,402094E+1	6,312500E+2	8,328691E+1	6,312500E+2	9,506007E+1	6,312500E+2	1,048458E+2
6,328125E+2	7,488491E+1	6,328125E+2	8,461070E+1	6,328125E+2	9,479749E+1	6,328125E+2	1,050055E+2
6,343750E+2	7,558307E+1	6,343750E+2	8,471597E+1	6,343750E+2	9,555897E+1	6,343750E+2	1,048323E+2
6,359375E+2	7,566571E+1	6,359375E+2	8,534643E+1	6,359375E+2	9,573633E+1	6,359375E+2	1,062271E+2
6,375000E+2	7,568752E+1	6,375000E+2	8,494674E+1	6,375000E+2	9,610803E+1	6,375000E+2	1,073967E+2
6,390625E+2	7,698810E+1	6,390625E+2	8,582673E+1	6,390625E+2	9,440886E+1	6,390625E+2	1,068913E+2
6,406250E+2	7,785264E+1	6,406250E+2	8,724127E+1	6,406250E+2	9,635307E+1	6,406250E+2	1,073899E+2
6,421875E+2	7,789546E+1	6,421875E+2	8,718496E+1	6,421875E+2	9,616682E+1	6,421875E+2	1,079593E+2
6,437500E+2	7,756237E+1	6,437500E+2	8,699143E+1	6,437500E+2	9,680044E+1	6,437500E+2	1,072509E+2
6,453125E+2	7,835123E+1	6,453125E+2	8,796134E+1	6,453125E+2	9,717637E+1	6,453125E+2	1,083104E+2
6,468750E+2	7,727961E+1	6,468750E+2	8,799387E+1	6,468750E+2	9,793464E+1	6,468750E+2	1,078902E+2
6,484375E+2	7,661663E+1	6,484375E+2	8,661333E+1	6,484375E+2	9,684935E+1	6,484375E+2	1,068252E+2
6,500000E+2	7,663203E+1	6,500000E+2	8,547908E+1	6,500000E+2	9,595076E+1	6,500000E+2	1,054344E+2
6,515625E+2	7,603850E+1	6,515625E+2	8,581381E+1	6,515625E+2	9,581432E+1	6,515625E+2	1,064170E+2
6,531250E+2	7,553796E+1	6,531250E+2	8,550840E+1	6,531250E+2	9,454320E+1	6,531250E+2	1,061086E+2
6,546875E+2	7,495692E+1	6,546875E+2	8,420925E+1	6,546875E+2	9,451316E+1	6,546875E+2	1,041382E+2
6,562500E+2	7,514254E+1	6,562500E+2	8,481862E+1	6,562500E+2	9,461022E+1	6,562500E+2	1,044975E+2
6,578125E+2	7,796828E+1	6,578125E+2	8,508435E+1	6,578125E+2	9,325204E+1	6,578125E+2	1,047644E+2
6,593750E+2	8,627336E+1	6,593750E+2	8,756641E+1	6,593750E+2	9,370039E+1	6,593750E+2	1,042395E+2
6,609375E+2	8,382212E+1	6,609375E+2	8,659796E+1	6,609375E+2	9,197653E+1	6,609375E+2	1,035403E+2
6,625000E+2	7,208575E+1	6,625000E+2	8,198147E+1	6,625000E+2	9,171509E+1	6,625000E+2	1,032510E+2
6,640625E+2	7,018190E+1	6,640625E+2	8,148785E+1	6,640625E+2	9,274863E+1	6,640625E+2	1,024957E+2
6,656250E+2	7,074288E+1	6,656250E+2	8,216623E+1	6,656250E+2	9,221058E+1	6,656250E+2	1,016821E+2
6,671875E+2	7,038519E+1	6,671875E+2	8,068273E+1	6,671875E+2	9,083800E+1	6,671875E+2	1,012887E+2
6,687500E+2	7,025914E+1	6,687500E+2	7,957776E+1	6,687500E+2	8,998959E+1	6,687500E+2	1,008227E+2
6,703125E+2	7,003727E+1	6,703125E+2	7,885481E+1	6,703125E+2	8,869426E+1	6,703125E+2	1,005173E+2
6,718750E+2	7,011562E+1	6,718750E+2	7,853985E+1	6,718750E+2	8,821419E+1	6,718750E+2	9,904001E+1
6,734375E+2	6,895734E+1	6,734375E+2	7,927822E+1	6,734375E+2	8,828222E+1	6,734375E+2	9,858156E+1
6,750000E+2	6,864280E+1	6,750000E+2	7,870152E+1	6,750000E+2	8,896830E+1	6,750000E+2	9,942668E+1
6,765625E+2	6,854321E+1	6,765625E+2	7,760074E+1	6,765625E+2	8,794373E+1	6,765625E+2	9,925027E+1
6,781250E+2	6,815520E+1	6,781250E+2	7,822990E+1	6,781250E+2	8,812012E+1	6,781250E+2	9,880577E+1
6,796875E+2	6,742226E+1	6,796875E+2	7,775098E+1	6,796875E+2	8,775512E+1	6,796875E+2	9,871130E+1
6,812500E+2	6,695480E+1	6,812500E+2	7,698342E+1	6,812500E+2	8,736984E+1	6,812500E+2	9,801050E+1
6,828125E+2	6,641492E+1	6,828125E+2	7,713341E+1	6,828125E+2	8,698108E+1	6,828125E+2	9,726264E+1
6,843750E+2	6,629786E+1	6,843750E+2	7,772409E+1	6,843750E+2	8,610292E+1	6,843750E+2	9,760842E+1
6,859375E+2	6,695790E+1	6,859375E+2	7,699555E+1	6,859375E+2	8,726086E+1	6,859375E+2	9,734550E+1
6,875000E+2	6,738348E+1	6,875000E+2	7,647710E+1	6,875000E+2	8,696621E+1	6,875000E+2	9,745714E+1
6,890625E+2	6,584437E+1	6,890625E+2	7,615258E+1	6,890625E+2	8,581319E+1	6,890625E+2	9,780198E+1
6,906250E+2	6,552040E+1	6,906250E+2	7,501645E+1	6,906250E+2	8,524120E+1	6,906250E+2	9,769759E+1
6,921875E+2	6,528497E+1	6,921875E+2	7,455276E+1	6,921875E+2	8,437328E+1	6,921875E+2	9,583276E+1
6,937500E+2	6,510605E+1	6,937500E+2	7,388520E+1	6,937500E+2	8,510347E+1	6,937500E+2	9,590041E+1
6,953125E+2	6,623158E+1	6,953125E+2	7,322770E+1	6,953125E+2	8,628674E+1	6,953125E+2	9,528191E+1
6,968750E+2	6,552840E+1	6,968750E+2	7,393321E+1	6,968750E+2	8,624646E+1	6,968750E+2	9,585597E+1
6,984375E+2	6,571781E+1	6,984375E+2	7,401171E+1	6,984375E+2	8,409037E+1	6,984375E+2	9,592788E+1
7,000000E+2	6,518668E+1	7,000000E+2	7,486856E+1	7,000000E+2	8,384045E+1	7,000000E+2	9,506307E+1
7,015625E+2	6,423338E+1	7,015625E+2	7,415238E+1	7,015625E+2	8,387737E+1	7,015625E+2	9,406856E+1
7,031250E+2	6,427144E+1	7,031250E+2	7,407297E+1	7,031250E+2	8,431546E+1	7,031250E+2	9,450025E+1
7,046875E+2	6,373119E+1	7,046875E+2	7,373404E+1	7,046875E+2	8,369500E+1	7,046875E+2	9,540222E+1
7,062500E+2	6,356414E+1	7,062500E+2	7,331249E+1	7,062500E+2	8,407702E+1	7,062500E+2	9,517233E+1
7,078125E+2	6,358013E+1	7,078125E+2	7,356868E+1	7,078125E+2	8,460649E+1	7,078125E+2	9,527775E+1
7,093750E+2	6,355599E+1	7,093750E+2	7,336660E+1	7,093750E+2	8,438908E+1	7,093750E+2	9,455175E+1
7,109375E+2	6,235935E+1	7,109375E+2	7,223285E+1	7,109375E+2	8,404194E+1	7,109375E+2	9,382855E+1
7,125000E+2	6,229632E+1	7,125000E+2	7,251837E+1	7,125000E+2	8,417630E+1	7,125000E+2	9,373718E+1
7,140625E+2	6,198818E+1	7,140625E+2	7,224619E+1	7,140625E+2	8,450259E+1	7,140625E+2	9,313612E+1
7,156250E+2	6,391246E+1	7,156250E+2	7,260347E+1	7,156250E+2	8,367680E+1	7,156250E+2	9,339841E+1
7,171875E+2	6,398991E+1	7,171875E+2	7,200960E+1	7,171875E+2	8,293480E+1	7,171875E+2	9,343686E+1
7,187500E+2	6,636863E+1	7,187500E+2	7,268742E+1	7,187500E+2	8,271404E+1	7,187500E+2	9,326512E+1
7,203125E+2	6,684796E+1	7,203125E+2	7,296908E+1	7,203125E+2	8,321753E+1	7,203125E+2	9,235043E+1
7,218750E+2	6,363149E+1	7,218750E+2	7,329781E+1	7,218750E+2	8,404418E+1	7,218750E+2	9,305083E+1
7,234375E+2	6,356038E+1	7,234375E+2	7,290534E+1	7,234375E+2	8,341094E+1	7,234375E+2	9,389280E+1
7,250000E+2	6,337843E+1	7,250000E+2	7,228126E+1	7,250000E+2	8,290030E+1	7,250000E+2	9,346556E+1
7,265625E+2	6,246714E+1	7,265625E+2	7,176824E+1	7,265625E+2	8,391957E+1	7,265625E+2	9,317788E+1
7,281250E+2	6,258767E+1	7,281250E+2	7,225231E+1	7,281250E+2	8,167320E+1	7,281250E+2	9,406156E+1
7,296875E+2	6,214519E+1	7,296875E+2	7,281050E+1	7,296875E+2	8,145774E+1	7,296875E+2	9,354657E+1
7,312500E+2	6,256119E+1	7,312500E+2	7,275709E+1	7,312500E+2	8,268407E+1	7,312500E+2	9,247809E+1
7,328125E+2	6,325695E+1	7,328125E+2	7,249437E+1	7,328125E+2	8,228949E+1	7,328125E+2	9,261639E+1
7,343750E+2	6,274662E+1	7,343750E+2	7,164251E+1	7,343750E+2	8,203706E+1	7,343750E+2	9,132662E+1
7,359375E+2	6,121590E+1	7,359375E+2	7,153008E+1	7,359375E+2	8,200285E+1	7,359375E+2	9,154631E+1
7,375000E+2	6,245674E+1	7,375000E+2	7,232731E+1	7,375000E+2	8,203323E+1	7,375000E+2	9,241047E+1
7,390625E+2	6,320701E+1	7,390625E+2	7,302930E+1	7,390625E+2	8,186559E+1	7,390625E+2	9,356004E+1
7,406250E+2	6,273420E+1	7,406250E+2	7,252499E+1	7,406250E+2	8,250482E+1	7,406250E+2	9,264856E+1
7,421875E+2	6,232666E+1	7,421875E+2	7,180916E+1	7,421875E+2	8,227801E+1	7,421875E+2	9,108100E+1
7,437500E+2	6,238114E+1	7,437500E+2	7,220409E+1	7,437500E+2	8,369273E+1	7,437500E+2	9,167152E+1
7,453125E+2	6,293340E+1	7,453125E+2	7,241912E+1	7,453125E+2	8,199663E+1	7,453125E+2	9,221709E+1
7,468750E+2	6,239327E+1	7,468750E+2	7,240766E+1	7,468750E+2	8,161502E+1	7,468750E+2	9,240462E+1
7,484375E+2	6,187362E+1	7,484375E+2	7,162679E+1	7,484375E+2	8,217004E+1	7,484375E+2	9,226946E+1
7,500000E+2	6,209039E+1	7,500000E+2	7,139694E+1	7,500000E+2	8,227563E+1	7,500000E+2	9,261934E+1
7,515625E+2	6,237376E+1	7,515625E+2	7,192163E+1	7,515625E+2	8,203280E+1	7,515625E+2	9,268250E+1
7,531250E+2	6,230946E+1	7,531250E+2	7,251369E+1	7,531250E+2	8,105919E+1	7,531250E+2	9,273345E+1
7,546875E+2	6,278121E+1	7,546875E+2	7,282524E+1	7,546875E+2	8,082185E+1	7,546875E+2	9,305657E+1
7,562500E+2	6,220579E+1	7,562500E+2	7,247820E+1	7,562500E+2	8,144059E+1	7,562500E+2	9,269772E+1
7,578125E+2	6,196658E+1	7,578125E+2	7,221885E+1	7,578125E+2	8,251135E+1	7,578125E+2	9,291187E+1
7,593750E+2	6,154198E+1	7,593750E+2	7,243526E+1	7,593750E+2	8,185507E+1	7,593750E+2	9,163657E+1
7,609375E+2	6,164846E+1	7,609375E+2	7,248462E+1	7,609375E+2	8,139467E+1	7,609375E+2	9,243439E+1
7,625000E+2	6,240855E+1	7,625000E+2	7,200324E+1	7,625000E+2	8,274016E+1	7,625000E+2	9,096527E+1
7,640625E+2	6,327136E+1	7,640625E+2	7,175957E+1	7,640625E+2	8,281185E+1	7,640625E+2	9,284626E+1
7,656250E+2	6,157836E+1	7,656250E+2	7,272761E+1	7,656250E+2	8,200931E+1	7,656250E+2	9,330535E+1
7,671875E+2	6,313862E+1	7,671875E+2	7,296778E+1	7,671875E+2	8,188701E+1	7,671875E+2	9,277405E+1
7,687500E+2	6,296291E+1	7,687500E+2	7,320454E+1	7,687500E+2	8,260635E+1	7,687500E+2	9,331745E+1
7,703125E+2	6,363695E+1	7,703125E+2	7,256690E+1	7,703125E+2	8,259391E+1	7,703125E+2	9,377636E+1
7,718750E+2	6,389353E+1	7,718750E+2	7,318884E+1	7,718750E+2	8,385958E+1	7,718750E+2	9,381825E+1
7,734375E+2	6,323576E+1	7,734375E+2	7,383392E+1	7,734375E+2	8,365945E+1	7,734375E+2	9,377926E+1
7,750000E+2	6,372714E+1	7,750000E+2	7,209705E+1	7,750000E+2	8,324974E+1	7,750000E+2	9,345970E+1
7,765625E+2	6,267122E+1	7,765625E+2	7,197237E+1	7,765625E+2	8,405960E+1	7,765625E+2	9,397620E+1
7,781250E+2	6,422052E+1	7,781250E+2	7,311285E+1	7,781250E+2	8,423647E+1	7,781250E+2	9,402462E+1
7,796875E+2	6,775967E+1	7,796875E+2	7,416041E+1	7,796875E+2	8,386798E+1	7,796875E+2	9,343887E+1
7,812500E+2	6,534144E+1	7,812500E+2	7,275873E+1	7,812500E+2	8,447925E+1	7,812500E+2	9,338938E+1
7,828125E+2	6,438874E+1	7,828125E+2	7,381541E+1	7,828125E+2	8,399239E+1	7,828125E+2	9,312436E+1
7,843750E+2	6,500052E+1	7,843750E+2	7,403620E+1	7,843750E+2	8,410339E+1	7,843750E+2	9,391902E+1
7,859375E+2	6,454029E+1	7,859375E+2	7,452884E+1	7,859375E+2	8,465947E+1	7,859375E+2	9,423960E+1
7,875000E+2	6,472222E+1	7,875000E+2	7,509756E+1	7,875000E+2	8,545826E+1	7,875000E+2	9,508449E+1
7,890625E+2	6,379590E+1	7,890625E+2	7,493207E+1	7,890625E+2	8,534490E+1	7,890625E+2	9,530305E+1
7,906250E+2	6,382714E+1	7,906250E+2	7,425954E+1	7,906250E+2	8,489431E+1	7,906250E+2	9,518116E+1
7,921875E+2	6,472377E+1	7,921875E+2	7,551352E+1	7,921875E+2	8,608522E+1	7,921875E+2	9,520016E+1
7,937500E+2	6,502590E+1	7,937500E+2	7,496394E+1	7,937500E+2	8,646330E+1	7,937500E+2	9,483985E+1
7,953125E+2	6,635923E+1	7,953125E+2	7,429816E+1	7,953125E+2	8,573975E+1	7,953125E+2	9,527155E+1
7,968750E+2	6,646440E+1	7,968750E+2	7,520488E+1	7,968750E+2	8,481147E+1	7,968750E+2	9,607881E+1
7,984375E+2	6,561024E+1	7,984375E+2	7,665445E+1	7,984375E+2	8,617987E+1	7,984375E+2	9,567171E+1
8,000000E+2	6,586194E+1	8,000000E+2	7,565533E+1	8,000000E+2	8,627630E+1	8,000000E+2	9,470723E+1
8,015625E+2	6,602767E+1	8,015625E+2	7,498980E+1	8,015625E+2	8,634323E+1	8,015625E+2	9,625309E+1
8,031250E+2	6,747299E+1	8,031250E+2	7,645662E+1	8,031250E+2	8,630307E+1	8,031250E+2	9,684814E+1
8,046875E+2	6,666127E+1	8,046875E+2	7,702559E+1	8,046875E+2	8,558137E+1	8,046875E+2	9,614874E+1
8,062500E+2	6,718577E+1	8,062500E+2	7,712641E+1	8,062500E+2	8,637899E+1	8,062500E+2	9,671744E+1
8,078125E+2	6,824904E+1	8,078125E+2	7,687410E+1	8,078125E+2	8,689055E+1	8,078125E+2	9,697697E+1
8,093750E+2	6,700093E+1	8,093750E+2	7,685044E+1	8,093750E+2	8,814127E+1	8,093750E+2	9,616196E+1
8,109375E+2	6,788789E+1	8,109375E+2	7,764298E+1	8,109375E+2	8,754134E+1	8,109375E+2	9,743055E+1
8,125000E+2	6,793154E+1	8,125000E+2	7,818928E+1	8,125000E+2	8,748179E+1	8,125000E+2	9,781908E+1
8,140625E+2	6,784797E+1	8,140625E+2	7,850741E+1	8,140625E+2	8,816652E+1	8,140625E+2	9,906167E+1
8,156250E+2	6,837117E+1	8,156250E+2	7,818359E+1	8,156250E+2	8,828829E+1	8,156250E+2	9,954194E+1
8,171875E+2	6,872306E+1	8,171875E+2	7,683451E+1	8,171875E+2	8,851646E+1	8,171875E+2	9,856325E+1
8,187500E+2	6,809980E+1	8,187500E+2	7,705723E+1	8,187500E+2	8,919180E+1	8,187500E+2	9,753318E+1
8,203125E+2	6,848877E+1	8,203125E+2	7,846074E+1	8,203125E+2	8,928261E+1	8,203125E+2	9,738676E+1
8,218750E+2	6,799637E+1	8,218750E+2	7,828463E+1	8,218750E+2	8,929104E+1	8,218750E+2	9,852580E+1
8,234375E+2	6,848799E+1	8,234375E+2	7,854630E+1	8,234375E+2	8,856067E+1	8,234375E+2	9,900838E+1
8,250000E+2	6,868576E+1	8,250000E+2	7,784208E+1	8,250000E+2	8,693294E+1	8,250000E+2	9,932674E+1
8,265625E+2	6,770584E+1	8,265625E+2	7,782436E+1	8,265625E+2	8,827358E+1	8,265625E+2	9,901292E+1
8,281250E+2	6,787791E+1	8,281250E+2	7,772398E+1	8,281250E+2	8,780938E+1	8,281250E+2	9,891003E+1
8,296875E+2	6,821970E+1	8,296875E+2	7,677312E+1	8,296875E+2	8,727483E+1	8,296875E+2	9,755138E+1
8,312500E+2	6,744309E+1	8,312500E+2	7,637325E+1	8,312500E+2	8,605229E+1	8,312500E+2	9,599693E+1
8,328125E+2	6,744018E+1	8,328125E+2	7,687143E+1	8,328125E+2	8,546173E+1	8,328125E+2	9,812519E+1
8,343750E+2	6,721096E+1	8,343750E+2	7,675688E+1	8,343750E+2	8,618687E+1	8,343750E+2	9,703526E+1
8,359375E+2	6,636734E+1	8,359375E+2	7,492726E+1	8,359375E+2	8,636254E+1	8,359375E+2	9,544214E+1
8,375000E+2	6,641990E+1	8,375000E+2	7,473003E+1	8,375000E+2	8,623472E+1	8,375000E+2	9,543703E+1
8,390625E+2	6,671451E+1	8,390625E+2	7,570833E+1	8,390625E+2	8,542368E+1	8,390625E+2	9,491621E+1
8,406250E+2	6,642724E+1	8,406250E+2	7,490925E+1	8,406250E+2	8,478493E+1	8,406250E+2	9,575541E+1
8,421875E+2	6,504299E+1	8,421875E+2	7,398992E+1	8,421875E+2	8,392168E+1	8,421875E+2	9,482087E+1
8,437500E+2	6,373694E+1	8,437500E+2	7,365588E+1	8,437500E+2	8,405978E+1	8,437500E+2	9,420017E+1
8,453125E+2	6,259116E+1	8,453125E+2	7,190561E+1	8,453125E+2	8,352420E+1	8,453125E+2	9,450881E+1
8,468750E+2	6,228855E+1	8,468750E+2	7,116641E+1	8,468750E+2	8,266338E+1	8,468750E+2	9,360771E+1
8,484375E+2	6,225531E+1	8,484375E+2	7,121273E+1	8,484375E+2	8,274696E+1	8,484375E+2	9,188397E+1
8,500000E+2	6,124324E+1	8,500000E+2	7,141811E+1	8,500000E+2	8,178391E+1	8,500000E+2	9,036211E+1
8,515625E+2	6,109092E+1	8,515625E+2	7,252982E+1	8,515625E+2	8,064786E+1	8,515625E+2	8,990284E+1
8,531250E+2	6,224491E+1	8,531250E+2	7,131421E+1	8,531250E+2	8,026459E+1	8,531250E+2	8,960338E+1
8,546875E+2	6,146966E+1	8,546875E+2	6,955329E+1	8,546875E+2	8,086155E+1	8,546875E+2	9,059513E+1
8,562500E+2	5,946637E+1	8,562500E+2	6,949262E+1	8,562500E+2	7,900609E+1	8,562500E+2	9,063813E+1
8,578125E+2	5,946496E+1	8,578125E+2	6,977412E+1	8,578125E+2	7,835935E+1	8,578125E+2	8,889670E+1
8,593750E+2	5,885856E+1	8,593750E+2	6,885722E+1	8,593750E+2	7,942530E+1	8,593750E+2	8,782422E+1
8,609375E+2	5,739831E+1	8,609375E+2	6,830009E+1	8,609375E+2	7,843057E+1	8,609375E+2	8,851674E+1
8,625000E+2	5,718782E+1	8,625000E+2	6,862412E+1	8,625000E+2	7,841041E+1	8,625000E+2	8,780417E+1
8,640625E+2	5,736103E+1	8,640625E+2	6,713981E+1	8,640625E+2	7,800823E+1	8,640625E+2	8,819420E+1
8,656250E+2	5,739244E+1	8,656250E+2	6,634963E+1	8,656250E+2	7,741176E+1	8,656250E+2	8,689731E+1
8,671875E+2	5,617068E+1	8,671875E+2	6,561069E+1	8,671875E+2	7,608480E+1	8,671875E+2	8,621628E+1
8,687500E+2	5,541764E+1	8,687500E+2	6,580411E+1	8,687500E+2	7,617108E+1	8,687500E+2	8,606461E+1
8,703125E+2	5,473580E+1	8,703125E+2	6,519828E+1	8,703125E+2	7,600106E+1	8,703125E+2	8,504897E+1
8,718750E+2	5,548516E+1	8,718750E+2	6,387146E+1	8,718750E+2	7,579754E+1	8,718750E+2	8,544442E+1
8,734375E+2	5,442321E+1	8,734375E+2	6,540847E+1	8,734375E+2	7,445265E+1	8,734375E+2	8,443937E+1
8,750000E+2	5,406208E+1	8,750000E+2	6,406023E+1	8,750000E+2	7,369499E+1	8,750000E+2	8,320301E+1
8,765625E+2	5,437570E+1	8,765625E+2	6,272066E+1	8,765625E+2	7,323194E+1	8,765625E+2	8,278240E+1
8,781250E+2	5,332392E+1	8,781250E+2	6,145004E+1	8,781250E+2	7,270048E+1	8,781250E+2	8,252800E+1
8,796875E+2	5,297132E+1	8,796875E+2	6,163277E+1	8,796875E+2	7,283731E+1	8,796875E+2	8,125159E+1
8,812500E+2	5,313099E+1	8,812500E+2	6,093996E+1	8,812500E+2	7,260746E+1	8,812500E+2	8,177280E+1
8,828125E+2	5,288014E+1	8,828125E+2	6,167949E+1	8,828125E+2	7,148539E+1	8,828125E+2	8,240468E+1
8,843750E+2	5,076950E+1	8,843750E+2	6,223562E+1	8,843750E+2	7,183051E+1	8,843750E+2	8,200523E+1
8,859375E+2	5,000539E+1	8,859375E+2	6,129559E+1	8,859375E+2	7,162220E+1	8,859375E+2	8,087362E+1
8,875000E+2	5,003252E+1	8,875000E+2	6,126739E+1	8,875000E+2	7,099999E+1	8,875000E+2	8,191627E+1
8,890625E+2	5,008900E+1	8,890625E+2	6,119016E+1	8,890625E+2	7,151029E+1	8,890625E+2	8,179155E+1
8,906250E+2	5,165197E+1	8,906250E+2	6,105235E+1	8,906250E+2	7,022932E+1	8,906250E+2	8,066585E+1
8,921875E+2	5,243960E+1	8,921875E+2	5,955973E+1	8,921875E+2	7,032258E+1	8,921875E+2	8,117605E+1
8,937500E+2	5,217896E+1	8,937500E+2	6,003442E+1	8,937500E+2	6,982207E+1	8,937500E+2	8,048520E+1
8,953125E+2	5,162108E+1	8,953125E+2	5,957001E+1	8,953125E+2	7,024646E+1	8,953125E+2	8,068994E+1
8,968750E+2	5,177380E+1	8,968750E+2	6,034239E+1	8,968750E+2	7,074063E+1	8,968750E+2	8,142986E+1
8,984375E+2	5,834609E+1	8,984375E+2	6,294500E+1	8,984375E+2	7,061918E+1	8,984375E+2	8,197898E+1
9,000000E+2	6,198588E+1	9,000000E+2	6,435157E+1	9,000000E+2	7,262781E+1	9,000000E+2	8,266138E+1
9,015625E+2	5,579049E+1	9,015625E+2	6,278621E+1	9,015625E+2	7,330692E+1	9,015625E+2	8,359992E+1
9,031250E+2	5,445333E+1	9,031250E+2	6,364600E+1	9,031250E+2	7,381352E+1	9,031250E+2	8,359565E+1
9,046875E+2	5,494485E+1	9,046875E+2	6,539017E+1	9,046875E+2	7,405636E+1	9,046875E+2	8,389133E+1
9,062500E+2	5,452276E+1	9,062500E+2	6,548926E+1	9,062500E+2	7,482755E+1	9,062500E+2	8,564592E+1
9,078125E+2	5,645622E+1	9,078125E+2	6,684155E+1	9,078125E+2	7,646208E+1	9,078125E+2	8,628927E+1
9,093750E+2	5,534682E+1	9,093750E+2	6,778859E+1	9,093750E+2	7,671054E+1	9,093750E+2	8,548346E+1
9,109375E+2	5,758003E+1	9,109375E+2	6,800931E+1	9,109375E+2	7,734012E+1	9,109375E+2	8,619217E+1
9,125000E+2	5,791258E+1	9,125000E+2	6,793955E+1	9,125000E+2	7,860051E+1	9,125000E+2	8,782029E+1
9,140625E+2	5,722378E+1	9,140625E+2	6,924958E+1	9,140625E+2	7,925510E+1	9,140625E+2	8,915325E+1
9,156250E+2	5,925051E+1	9,156250E+2	7,015889E+1	9,156250E+2	7,921014E+1	9,156250E+2	9,076344E+1
9,171875E+2	6,072540E+1	9,171875E+2	7,082940E+1	9,171875E+2	7,997427E+1	9,171875E+2	9,105663E+1
9,187500E+2	6,042170E+1	9,187500E+2	7,214650E+1	9,187500E+2	8,011270E+1	9,187500E+2	9,059339E+1
9,203125E+2	6,188978E+1	9,203125E+2	7,187981E+1	9,203125E+2	8,036295E+1	9,203125E+2	9,146763E+1
9,218750E+2	6,118607E+1	9,218750E+2	7,155070E+1	9,218750E+2	8,248438E+1	9,218750E+2	9,201401E+1
9,234375E+2	6,246726E+1	9,234375E+2	7,248274E+1	9,234375E+2	8,263415E+1	9,234375E+2	9,301884E+1
9,250000E+2	6,398324E+1	9,250000E+2	7,408142E+1	9,250000E+2	8,319055E+1	9,250000E+2	9,307432E+1
9,265625E+2	6,407690E+1	9,265625E+2	7,427959E+1	9,265625E+2	8,347379E+1	9,265625E+2	9,305381E+1
9,281250E+2	6,368993E+1	9,281250E+2	7,492742E+1	9,281250E+2	8,396193E+1	9,281250E+2	9,445559E+1
9,296875E+2	6,491396E+1	9,296875E+2	7,523698E+1	9,296875E+2	8,344406E+1	9,296875E+2	9,501482E+1
9,312500E+2	6,589038E+1	9,312500E+2	7,504404E+1	9,312500E+2	8,406704E+1	9,312500E+2	9,591561E+1
9,328125E+2	6,562502E+1	9,328125E+2	7,487431E+1	9,328125E+2	8,476452E+1	9,328125E+2	9,541762E+1
9,343750E+2	6,606975E+1	9,343750E+2	7,587505E+1	9,343750E+2	8,450426E+1	9,343750E+2	9,554592E+1
9,359375E+2	6,569498E+1	9,359375E+2	7,705461E+1	9,359375E+2	8,608264E+1	9,359375E+2	9,579095E+1
9,375000E+2	6,536832E+1	9,375000E+2	7,612830E+1	9,375000E+2	8,604430E+1	9,375000E+2	9,593542E+1
9,390625E+2	6,608180E+1	9,390625E+2	7,502357E+1	9,390625E+2	8,492130E+1	9,390625E+2	9,616168E+1
9,406250E+2	6,599236E+1	9,406250E+2	7,564202E+1	9,406250E+2	8,652632E+1	9,406250E+2	9,728543E+1
9,421875E+2	6,629583E+1	9,421875E+2	7,627650E+1	9,421875E+2	8,682014E+1	9,421875E+2	9,648905E+1
9,437500E+2	6,681458E+1	9,437500E+2	7,536183E+1	9,437500E+2	8,698953E+1	9,437500E+2	9,516492E+1
9,453125E+2	6,657419E+1	9,453125E+2	7,535284E+1	9,453125E+2	8,653547E+1	9,453125E+2	9,631688E+1
9,468750E+2	6,584069E+1	9,468750E+2	7,555397E+1	9,468750E+2	8,549593E+1	9,468750E+2	9,619249E+1
9,484375E+2	6,589378E+1	9,484375E+2	7,590114E+1	9,484375E+2	8,460999E+1	9,484375E+2	9,536700E+1
9,500000E+2	6,514544E+1	9,500000E+2	7,495222E+1	9,500000E+2	8,479498E+1	9,500000E+2	9,458132E+1
9,515625E+2	6,416082E+1	9,515625E+2	7,388935E+1	9,515625E+2	8,444785E+1	9,515625E+2	9,573887E+1
9,531250E+2	6,475382E+1	9,531250E+2	7,378125E+1	9,531250E+2	8,408104E+1	9,531250E+2	9,563742E+1
9,546875E+2	6,431966E+1	9,546875E+2	7,394946E+1	9,546875E+2	8,387485E+1	9,546875E+2	9,503812E+1
9,562500E+2	6,372067E+1	9,562500E+2	7,359036E+1	9,562500E+2	8,402805E+1	9,562500E+2	9,419422E+1
9,578125E+2	6,587018E+1	9,578125E+2	7,323427E+1	9,578125E+2	8,421041E+1	9,578125E+2	9,442691E+1
9,593750E+2	6,801308E+1	9,593750E+2	7,389313E+1	9,593750E+2	8,427087E+1	9,593750E+2	9,413754E+1
